Time,Solar Position,,,Shadow Projection,
,Altitude,Azimuth,Hor.Angle,Hor.Angle,Length
05:45,0.09°,100.39°,-10.39°,169.61°,603.59096
05:50,1.12°,100.07°,-10.07°,169.93°,51.13207
05:55,2.21°,99.75°,-9.75°,170.25°,25.92716
06:00,3.33°,99.44°,-9.44°,170.56°,17.16176
06:05,4.48°,99.13°,-9.13°,170.87°,12.75567
06:10,5.65°,98.83°,-8.83°,171.17°,10.11537
06:15,6.82°,98.53°,-8.53°,171.47°,8.36370
06:20,8.00°,98.23°,-8.23°,171.77°,7.11841
06:25,9.18°,97.94°,-7.94°,172.06°,6.18809
06:30,10.37°,97.64°,-7.64°,172.36°,5.46670
06:35,11.56°,97.35°,-7.35°,172.65°,4.89086
06:40,12.75°,97.07°,-7.07°,172.93°,4.42037
06:45,13.94°,96.78°,-6.78°,173.22°,4.02855
06:50,15.14°,96.50°,-6.50°,173.50°,3.69699
06:55,16.33°,96.21°,-6.21°,173.79°,3.41262
07:00,17.53°,95.93°,-5.93°,174.07°,3.16584
07:05,18.73°,95.65°,-5.65°,174.35°,2.94953
07:10,19.93°,95.37°,-5.37°,174.63°,2.75822
07:15,21.13°,95.09°,-5.09°,174.91°,2.58768
07:20,22.33°,94.81°,-4.81°,175.19°,2.43460
07:25,23.53°,94.54°,-4.54°,175.46°,2.29631
07:30,24.74°,94.26°,-4.26°,175.74°,2.17066
07:35,25.94°,93.98°,-3.98°,176.02°,2.05592
07:40,27.14°,93.70°,-3.70°,176.30°,1.95062
07:45,28.35°,93.42°,-3.42°,176.58°,1.85358
07:50,29.55°,93.14°,-3.14°,176.86°,1.76379
07:55,30.76°,92.85°,-2.85°,177.15°,1.68039
08:00,31.96°,92.57°,-2.57°,177.43°,1.60266
08:05,33.17°,92.28°,-2.28°,177.72°,1.52999
08:10,34.38°,91.99°,-1.99°,178.01°,1.46183
08:15,35.58°,91.70°,-1.70°,178.30°,1.39773
08:20,36.79°,91.40°,-1.40°,178.60°,1.33729
08:25,38.00°,91.10°,-1.10°,178.90°,1.28014
08:30,39.20°,90.80°,-0.80°,179.20°,1.22599
08:35,40.41°,90.49°,-0.49°,179.51°,1.17457
08:40,41.62°,90.17°,-0.17°,179.83°,1.12562
08:45,42.83°,89.85°,0.15°,-179.85°,1.07894
08:50,44.03°,89.53°,0.47°,-179.53°,1.03434
08:55,45.24°,89.19°,0.81°,-179.19°,0.99164
09:00,46.45°,88.85°,1.15°,-178.85°,0.95069
09:05,47.66°,88.50°,1.50°,-178.50°,0.91136
09:10,48.86°,88.14°,1.86°,-178.14°,0.87351
09:15,50.07°,87.77°,2.23°,-177.77°,0.83704
09:20,51.28°,87.39°,2.61°,-177.39°,0.80184
09:25,52.48°,86.99°,3.01°,-176.99°,0.76782
09:30,53.69°,86.58°,3.42°,-176.58°,0.73489
09:35,54.89°,86.16°,3.84°,-176.16°,0.70298
09:40,56.10°,85.71°,4.29°,-175.71°,0.67202
09:45,57.30°,85.25°,4.75°,-175.25°,0.64193
09:50,58.51°,84.76°,5.24°,-174.76°,0.61267
09:55,59.71°,84.24°,5.76°,-174.24°,0.58417
10:00,60.91°,83.70°,6.30°,-173.70°,0.55639
10:05,62.11°,83.13°,6.87°,-173.13°,0.52927
10:10,63.31°,82.51°,7.49°,-172.51°,0.50279
10:15,64.50°,81.86°,8.14°,-171.86°,0.47689
10:20,65.70°,81.15°,8.85°,-171.15°,0.45155
10:25,66.89°,80.39°,9.61°,-170.39°,0.42672
10:30,68.08°,79.56°,10.44°,-169.56°,0.40240
10:35,69.27°,78.66°,11.34°,-168.66°,0.37854
10:40,70.45°,77.66°,12.34°,-167.66°,0.35512
10:45,71.63°,76.56°,13.44°,-166.56°,0.33215
10:50,72.80°,75.32°,14.68°,-165.32°,0.30959
10:55,73.96°,73.93°,16.07°,-163.93°,0.28745
11:00,75.12°,72.34°,17.66°,-162.34°,0.26573
11:05,76.26°,70.52°,19.48°,-160.52°,0.24444
11:10,77.40°,68.38°,21.62°,-158.38°,0.22361
11:15,78.51°,65.86°,24.14°,-155.86°,0.20330
11:20,79.60°,62.84°,27.16°,-152.84°,0.18358
11:25,80.65°,59.15°,30.85°,-149.15°,0.16457
11:30,81.67°,54.59°,35.41°,-144.59°,0.14647
11:35,82.62°,48.84°,41.16°,-138.84°,0.12959
11:40,83.47°,41.54°,48.46°,-131.54°,0.11438
11:45,84.20°,32.26°,57.74°,-122.26°,0.10154
11:50,84.74°,20.75°,69.25°,-110.75°,0.09199
11:55,85.04°,7.29°,82.71°,-97.29°,0.08684
12:00,85.04°,-6.98°,96.98°,-83.02°,0.08678
12:05,84.75°,-20.47°,110.47°,-69.53°,0.09183
12:10,84.22°,-32.03°,122.03°,-57.97°,0.10129
12:15,83.49°,-41.36°,131.36°,-48.64°,0.11407
12:20,82.64°,-48.70°,138.70°,-41.30°,0.12924
12:25,81.69°,-54.47°,144.47°,-35.53°,0.14609
12:30,80.68°,-59.06°,149.06°,-30.94°,0.16416
12:35,79.62°,-62.77°,152.77°,-27.23°,0.18315
12:40,78.53°,-65.80°,155.80°,-24.20°,0.20286
12:45,77.42°,-68.33°,158.33°,-21.67°,0.22316
12:50,76.29°,-70.47°,160.47°,-19.53°,0.24398
12:55,75.14°,-72.31°,162.31°,-17.69°,0.26525
13:00,73.99°,-73.90°,163.90°,-16.10°,0.28697
13:05,72.82°,-75.30°,165.30°,-14.70°,0.30910
13:10,71.65°,-76.53°,166.53°,-13.47°,0.33165
13:15,70.47°,-77.64°,167.64°,-12.36°,0.35462
13:20,69.29°,-78.64°,168.64°,-11.36°,0.37802
13:25,68.11°,-79.55°,169.55°,-10.45°,0.40187
13:30,66.92°,-80.37°,170.37°,-9.63°,0.42619
13:35,65.72°,-81.14°,171.14°,-8.86°,0.45100
13:40,64.53°,-81.84°,171.84°,-8.16°,0.47633
13:45,63.33°,-82.50°,172.50°,-7.50°,0.50221
13:50,62.14°,-83.11°,173.11°,-6.89°,0.52869
13:55,60.94°,-83.69°,173.69°,-6.31°,0.55579
14:00,59.73°,-84.23°,174.23°,-5.77°,0.58355
14:05,58.53°,-84.75°,174.75°,-5.25°,0.61203
14:10,57.33°,-85.24°,175.24°,-4.76°,0.64128
14:15,56.12°,-85.70°,175.70°,-4.30°,0.67135
14:20,54.92°,-86.15°,176.15°,-3.85°,0.70229
14:25,53.71°,-86.57°,176.57°,-3.43°,0.73418
14:30,52.51°,-86.98°,176.98°,-3.02°,0.76709
14:35,51.30°,-87.38°,177.38°,-2.62°,0.80108
14:40,50.10°,-87.76°,177.76°,-2.24°,0.83625
14:45,48.89°,-88.13°,178.13°,-1.87°,0.87270
14:50,47.68°,-88.49°,178.49°,-1.51°,0.91051
14:55,46.47°,-88.84°,178.84°,-1.16°,0.94982
15:00,45.27°,-89.19°,179.19°,-0.81°,0.99073
15:05,44.06°,-89.52°,179.52°,-0.48°,1.03339
15:10,42.85°,-89.85°,179.85°,-0.15°,1.07795
15:15,41.64°,-90.17°,-179.83°,0.17°,1.12458
15:20,40.44°,-90.48°,-179.52°,0.48°,1.17347
15:25,39.23°,-90.79°,-179.21°,0.79°,1.22484
15:30,38.02°,-91.09°,-178.91°,1.09°,1.27893
15:35,36.81°,-91.39°,-178.61°,1.39°,1.33600
15:40,35.61°,-91.69°,-178.31°,1.69°,1.39637
15:45,34.40°,-91.98°,-178.02°,1.98°,1.46038
15:50,33.20°,-92.27°,-177.73°,2.27°,1.52845
15:55,31.99°,-92.56°,-177.44°,2.56°,1.60102
16:00,30.78°,-92.85°,-177.15°,2.85°,1.67863
16:05,29.58°,-93.13°,-176.87°,3.13°,1.76190
16:10,28.37°,-93.41°,-176.59°,3.41°,1.85154
