Time,Solar Position,,,Shadow Projection,
,Altitude,Azimuth,Hor.Angle,Hor.Angle,Length
05:35,-0.94°,107.22°,-17.22°,162.78°,--
05:40,0.43°,106.89°,-16.89°,163.11°,133.41633
05:45,1.45°,106.57°,-16.57°,163.43°,39.50574
05:50,2.52°,106.26°,-16.26°,163.74°,22.69918
05:55,3.63°,105.96°,-15.96°,164.04°,15.77922
06:00,4.75°,105.66°,-15.66°,164.34°,12.03731
06:05,5.89°,105.37°,-15.37°,164.63°,9.69983
06:10,7.03°,105.09°,-15.09°,164.91°,8.10755
06:15,8.18°,104.81°,-14.81°,165.19°,6.95410
06:20,9.34°,104.53°,-14.53°,165.47°,6.08038
06:25,10.50°,104.27°,-14.27°,165.73°,5.39566
06:30,11.66°,104.00°,-14.00°,166.00°,4.84449
06:35,12.83°,103.75°,-13.75°,166.25°,4.39111
06:40,14.00°,103.49°,-13.49°,166.51°,4.01143
06:45,15.17°,103.25°,-13.25°,166.75°,3.68865
06:50,16.34°,103.00°,-13.00°,167.00°,3.41071
06:55,17.51°,102.76°,-12.76°,167.24°,3.16872
07:00,18.69°,102.53°,-12.53°,167.47°,2.95598
07:05,19.87°,102.30°,-12.30°,167.70°,2.76736
07:10,21.05°,102.07°,-12.07°,167.93°,2.59885
07:15,22.23°,101.85°,-11.85°,168.15°,2.44729
07:20,23.41°,101.64°,-11.64°,168.36°,2.31015
07:25,24.59°,101.42°,-11.42°,168.58°,2.18536
07:30,25.77°,101.22°,-11.22°,168.78°,2.07124
07:35,26.96°,101.01°,-11.01°,168.99°,1.96640
07:40,28.14°,100.81°,-10.81°,169.19°,1.86967
07:45,29.33°,100.61°,-10.61°,169.39°,1.78008
07:50,30.51°,100.42°,-10.42°,169.58°,1.69680
07:55,31.70°,100.23°,-10.23°,169.77°,1.61912
08:00,32.89°,100.04°,-10.04°,169.96°,1.54644
08:05,34.08°,99.86°,-9.86°,170.14°,1.47824
08:10,35.27°,99.68°,-9.68°,170.32°,1.41406
08:15,36.46°,99.51°,-9.51°,170.49°,1.35351
08:20,37.65°,99.34°,-9.34°,170.66°,1.29624
08:25,38.84°,99.17°,-9.17°,170.83°,1.24195
08:30,40.03°,99.01°,-9.01°,170.99°,1.19037
08:35,41.23°,98.85°,-8.85°,171.15°,1.14126
08:40,42.42°,98.69°,-8.69°,171.31°,1.09441
08:45,43.61°,98.54°,-8.54°,171.46°,1.04962
08:50,44.81°,98.39°,-8.39°,171.61°,1.00674
08:55,46.00°,98.25°,-8.25°,171.75°,0.96561
09:00,47.20°,98.11°,-8.11°,171.89°,0.92608
09:05,48.39°,97.98°,-7.98°,172.02°,0.88804
09:10,49.59°,97.85°,-7.85°,172.15°,0.85137
09:15,50.79°,97.72°,-7.72°,172.28°,0.81598
09:20,51.98°,97.61°,-7.61°,172.39°,0.78175
09:25,53.18°,97.49°,-7.49°,172.51°,0.74862
09:30,54.38°,97.39°,-7.39°,172.61°,0.71650
09:35,55.58°,97.29°,-7.29°,172.71°,0.68533
09:40,56.77°,97.19°,-7.19°,172.81°,0.65502
09:45,57.97°,97.11°,-7.11°,172.89°,0.62553
09:50,59.17°,97.03°,-7.03°,172.97°,0.59680
09:55,60.37°,96.96°,-6.96°,173.04°,0.56877
10:00,61.57°,96.91°,-6.91°,173.09°,0.54139
10:05,62.77°,96.86°,-6.86°,173.14°,0.51463
10:10,63.97°,96.83°,-6.83°,173.17°,0.48843
10:15,65.17°,96.81°,-6.81°,173.19°,0.46276
10:20,66.37°,96.81°,-6.81°,173.19°,0.43759
10:25,67.57°,96.82°,-6.82°,173.18°,0.41287
10:30,68.77°,96.86°,-6.86°,173.14°,0.38857
10:35,69.96°,96.93°,-6.93°,173.07°,0.36468
10:40,71.16°,97.02°,-7.02°,172.98°,0.34114
10:45,72.36°,97.16°,-7.16°,172.84°,0.31795
10:50,73.56°,97.33°,-7.33°,172.67°,0.29507
10:55,74.76°,97.56°,-7.56°,172.44°,0.27248
11:00,75.96°,97.86°,-7.86°,172.14°,0.25016
11:05,77.15°,98.25°,-8.25°,171.75°,0.22809
11:10,78.35°,98.75°,-8.75°,171.25°,0.20626
11:15,79.54°,99.41°,-9.41°,170.59°,0.18464
11:20,80.73°,100.28°,-10.28°,169.72°,0.16324
11:25,81.92°,101.45°,-11.45°,168.55°,0.14205
11:30,83.10°,103.08°,-13.08°,166.92°,0.12109
11:35,84.27°,105.45°,-15.45°,164.55°,0.10040
11:40,85.42°,109.10°,-19.10°,160.90°,0.08011
11:45,86.54°,115.28°,-25.28°,154.72°,0.06046
11:50,87.58°,127.18°,-37.18°,142.82°,0.04227
11:55,88.37°,153.40°,-63.40°,116.60°,0.02841
12:00,88.47°,-162.04°,-107.96°,72.04°,0.02669
12:05,87.78°,-131.15°,-138.85°,41.15°,0.03876
12:10,86.77°,-117.17°,-152.83°,27.17°,0.05639
12:15,85.66°,-110.15°,-159.85°,20.15°,0.07583
12:20,84.52°,-106.10°,-163.90°,16.10°,0.09601
12:25,83.35°,-103.51°,-166.49°,13.51°,0.11663
12:30,82.17°,-101.75°,-168.25°,11.75°,0.13753
12:35,80.98°,-100.50°,-169.50°,10.50°,0.15868
12:40,79.79°,-99.58°,-170.42°,9.58°,0.18004
12:45,78.60°,-98.88°,-171.12°,8.88°,0.20160
12:50,77.41°,-98.35°,-171.65°,8.35°,0.22339
12:55,76.21°,-97.94°,-172.06°,7.94°,0.24541
13:00,75.01°,-97.62°,-172.38°,7.62°,0.26767
13:05,73.82°,-97.38°,-172.62°,7.38°,0.29020
13:10,72.62°,-97.19°,-172.81°,7.19°,0.31302
13:15,71.42°,-97.05°,-172.95°,7.05°,0.33614
13:20,70.22°,-96.95°,-173.05°,6.95°,0.35960
13:25,69.02°,-96.87°,-173.13°,6.87°,0.38342
13:30,67.82°,-96.83°,-173.17°,6.83°,0.40763
13:35,66.62°,-96.81°,-173.19°,6.81°,0.43225
13:40,65.42°,-96.81°,-173.19°,6.81°,0.45732
13:45,64.22°,-96.82°,-173.18°,6.82°,0.48288
13:50,63.03°,-96.85°,-173.15°,6.85°,0.50896
13:55,61.83°,-96.90°,-173.10°,6.90°,0.53560
14:00,60.63°,-96.95°,-173.05°,6.95°,0.56284
14:05,59.43°,-97.02°,-172.98°,7.02°,0.59073
14:10,58.23°,-97.09°,-172.91°,7.09°,0.61931
14:15,57.03°,-97.17°,-172.83°,7.17°,0.64863
14:20,55.83°,-97.27°,-172.73°,7.27°,0.67876
14:25,54.64°,-97.36°,-172.64°,7.36°,0.70974
14:30,53.44°,-97.47°,-172.53°,7.47°,0.74165
14:35,52.24°,-97.58°,-172.42°,7.58°,0.77456
14:40,51.04°,-97.70°,-172.30°,7.70°,0.80854
14:45,49.85°,-97.82°,-172.18°,7.82°,0.84368
14:50,48.65°,-97.95°,-172.05°,7.95°,0.88007
14:55,47.45°,-98.08°,-171.92°,8.08°,0.91780
15:00,46.26°,-98.22°,-171.78°,8.22°,0.95700
15:05,45.06°,-98.36°,-171.64°,8.36°,0.99778
15:10,43.87°,-98.51°,-171.49°,8.51°,1.04028
15:15,42.68°,-98.66°,-171.34°,8.66°,1.08464
15:20,41.48°,-98.81°,-171.19°,8.81°,1.13103
15:25,40.29°,-98.97°,-171.03°,8.97°,1.17964
15:30,39.10°,-99.13°,-170.87°,9.13°,1.23067
15:35,37.90°,-99.30°,-170.70°,9.30°,1.28436
15:40,36.71°,-99.47°,-170.53°,9.47°,1.34097
15:45,35.52°,-99.64°,-170.36°,9.64°,1.40079
15:50,34.33°,-99.82°,-170.18°,9.82°,1.46416
15:55,33.14°,-100.00°,-170.00°,10.00°,1.53146
16:00,31.95°,-100.19°,-169.81°,10.19°,1.60314
16:05,30.77°,-100.38°,-169.62°,10.38°,1.67969
16:10,29.58°,-100.57°,-169.43°,10.57°,1.76172
16:15,28.39°,-100.77°,-169.23°,10.77°,1.84989
16:20,27.21°,-100.97°,-169.03°,10.97°,1.94501
16:25,26.03°,-101.17°,-168.83°,11.17°,2.04802
16:30,24.84°,-101.38°,-168.62°,11.38°,2.16004
16:35,23.66°,-101.59°,-168.41°,11.59°,2.28241
16:40,22.48°,-101.81°,-168.19°,11.81°,2.41675
16:45,21.30°,-102.03°,-167.97°,12.03°,2.56502
16:50,20.12°,-102.25°,-167.75°,12.25°,2.72966
16:55,18.94°,-102.48°,-167.52°,12.48°,2.91366
17:00,17.77°,-102.71°,-167.29°,12.71°,3.12084
17:05,16.59°,-102.95°,-167.05°,12.95°,3.35606
17:10,15.42°,-103.19°,-166.81°,13.19°,3.62564
17:15,14.25°,-103.44°,-166.56°,13.44°,3.93791
17:20,13.08°,-103.69°,-166.31°,13.69°,4.30417
17:25,11.91°,-103.95°,-166.05°,13.95°,4.74002
17:30,10.75°,-104.21°,-165.79°,14.21°,5.26770
17:35,9.59°,-104.48°,-165.52°,14.48°,5.91996
17:40,8.43°,-104.75°,-165.25°,14.75°,6.74706
17:45,7.28°,-105.03°,-164.97°,15.03°,7.83022
17:50,6.13°,-105.31°,-164.69°,15.31°,9.30952
17:55,4.99°,-105.60°,-164.40°,15.60°,11.44943
18:00,3.87°,-105.90°,-164.10°,15.90°,14.79950
18:05,2.76°,-106.20°,-163.80°,16.20°,20.76555
18:10,1.68°,-106.51°,-163.49°,16.51°,34.16828
18:15,0.64°,-106.82°,-163.18°,16.82°,89.16767
