Time,Solar Position,,,Shadow Projection,
,Altitude,Azimuth,Hor.Angle,Hor.Angle,Length
05:40,0.18°,106.03°,-16.03°,163.97°,326.76298
05:45,1.18°,105.71°,-15.71°,164.29°,48.42648
05:50,2.25°,105.39°,-15.39°,164.61°,25.45569
05:55,3.35°,105.09°,-15.09°,164.91°,17.07249
06:00,4.48°,104.79°,-14.79°,165.21°,12.77449
06:05,5.62°,104.49°,-14.49°,165.51°,10.17073
06:10,6.76°,104.21°,-14.21°,165.79°,8.43132
06:15,7.92°,103.92°,-13.92°,166.08°,7.18889
06:20,9.08°,103.65°,-13.65°,166.35°,6.25754
06:25,10.24°,103.37°,-13.37°,166.63°,5.53349
06:30,11.41°,103.10°,-13.10°,166.90°,4.95439
06:35,12.58°,102.84°,-12.84°,167.16°,4.48050
06:40,13.75°,102.58°,-12.58°,167.42°,4.08535
06:45,14.93°,102.33°,-12.33°,167.67°,3.75066
06:50,16.11°,102.08°,-12.08°,167.92°,3.46335
06:55,17.28°,101.83°,-11.83°,168.17°,3.21387
07:00,18.46°,101.59°,-11.59°,168.41°,2.99506
07:05,19.64°,101.36°,-11.36°,168.64°,2.80145
07:10,20.83°,101.12°,-11.12°,168.88°,2.62881
07:15,22.01°,100.89°,-10.89°,169.11°,2.47379
07:20,23.20°,100.67°,-10.67°,169.33°,2.33372
07:25,24.38°,100.44°,-10.44°,169.56°,2.20643
07:30,25.57°,100.22°,-10.22°,169.78°,2.09017
07:35,26.76°,100.01°,-10.01°,169.99°,1.98348
07:40,27.94°,99.80°,-9.80°,170.20°,1.88514
07:45,29.13°,99.59°,-9.59°,170.41°,1.79414
07:50,30.32°,99.38°,-9.38°,170.62°,1.70962
07:55,31.52°,99.18°,-9.18°,170.82°,1.63085
08:00,32.71°,98.97°,-8.97°,171.03°,1.55720
08:05,33.90°,98.78°,-8.78°,171.22°,1.48814
08:10,35.09°,98.58°,-8.58°,171.42°,1.42318
08:15,36.29°,98.39°,-8.39°,171.61°,1.36194
08:20,37.48°,98.20°,-8.20°,171.80°,1.30404
08:25,38.68°,98.01°,-8.01°,171.99°,1.24919
08:30,39.87°,97.83°,-7.83°,172.17°,1.19709
08:35,41.07°,97.65°,-7.65°,172.35°,1.14752
08:40,42.27°,97.47°,-7.47°,172.53°,1.10024
08:45,43.47°,97.29°,-7.29°,172.71°,1.05507
08:50,44.66°,97.12°,-7.12°,172.88°,1.01183
08:55,45.86°,96.95°,-6.95°,173.05°,0.97037
09:00,47.06°,96.78°,-6.78°,173.22°,0.93054
09:05,48.26°,96.61°,-6.61°,173.39°,0.89222
09:10,49.46°,96.45°,-6.45°,173.55°,0.85529
09:15,50.66°,96.29°,-6.29°,173.71°,0.81965
09:20,51.86°,96.13°,-6.13°,173.87°,0.78521
09:25,53.06°,95.98°,-5.98°,174.02°,0.75186
09:30,54.26°,95.83°,-5.83°,174.17°,0.71955
09:35,55.46°,95.68°,-5.68°,174.32°,0.68818
09:40,56.67°,95.54°,-5.54°,174.46°,0.65770
09:45,57.87°,95.39°,-5.39°,174.61°,0.62805
09:50,59.07°,95.26°,-5.26°,174.74°,0.59915
09:55,60.27°,95.12°,-5.12°,174.88°,0.57097
10:00,61.48°,94.99°,-4.99°,175.01°,0.54345
10:05,62.68°,94.87°,-4.87°,175.13°,0.51655
10:10,63.88°,94.75°,-4.75°,175.25°,0.49022
10:15,65.09°,94.64°,-4.64°,175.36°,0.46442
10:20,66.29°,94.53°,-4.53°,175.47°,0.43912
10:25,67.50°,94.43°,-4.43°,175.57°,0.41427
10:30,68.70°,94.34°,-4.34°,175.66°,0.38986
10:35,69.91°,94.26°,-4.26°,175.74°,0.36583
10:40,71.11°,94.19°,-4.19°,175.81°,0.34217
10:45,72.32°,94.14°,-4.14°,175.86°,0.31885
10:50,73.52°,94.10°,-4.10°,175.90°,0.29583
10:55,74.72°,94.08°,-4.08°,175.92°,0.27310
11:00,75.93°,94.09°,-4.09°,175.91°,0.25063
11:05,77.13°,94.14°,-4.14°,175.86°,0.22840
11:10,78.34°,94.22°,-4.22°,175.78°,0.20637
11:15,79.54°,94.36°,-4.36°,175.64°,0.18455
11:20,80.75°,94.58°,-4.58°,175.42°,0.16289
11:25,81.95°,94.92°,-4.92°,175.08°,0.14140
11:30,83.16°,95.44°,-5.44°,174.56°,0.12004
11:35,84.36°,96.24°,-6.24°,173.76°,0.09881
11:40,85.55°,97.56°,-7.56°,172.44°,0.07774
11:45,86.75°,99.98°,-9.98°,170.02°,0.05680
11:50,87.93°,105.38°,-15.38°,164.62°,0.03615
11:55,89.04°,124.37°,-34.37°,145.63°,0.01673
12:00,89.32°,-142.51°,-127.49°,52.51°,0.01188
12:05,88.29°,-108.62°,-161.38°,18.62°,0.02984
12:10,87.12°,-101.18°,-168.82°,11.18°,0.05030
12:15,85.93°,-98.16°,-171.84°,8.16°,0.07117
12:20,84.73°,-96.58°,-173.42°,6.58°,0.09220
12:25,83.53°,-95.65°,-174.35°,5.65°,0.11339
12:30,82.33°,-95.06°,-174.94°,5.06°,0.13470
12:35,81.12°,-94.68°,-175.32°,4.68°,0.15616
12:40,79.92°,-94.42°,-175.58°,4.42°,0.17776
12:45,78.72°,-94.26°,-175.74°,4.26°,0.19953
12:50,77.51°,-94.16°,-175.84°,4.16°,0.22149
12:55,76.31°,-94.10°,-175.90°,4.10°,0.24366
13:00,75.10°,-94.08°,-175.92°,4.08°,0.26605
13:05,73.90°,-94.09°,-175.91°,4.09°,0.28870
13:10,72.69°,-94.13°,-175.87°,4.13°,0.31162
13:15,71.49°,-94.18°,-175.82°,4.18°,0.33485
13:20,70.28°,-94.24°,-175.76°,4.24°,0.35840
13:25,69.08°,-94.32°,-175.68°,4.32°,0.38230
13:30,67.87°,-94.40°,-175.60°,4.40°,0.40660
13:35,66.67°,-94.50°,-175.50°,4.50°,0.43130
13:40,65.47°,-94.60°,-175.40°,4.60°,0.45646
13:45,64.26°,-94.72°,-175.28°,4.72°,0.48210
13:50,63.06°,-94.83°,-175.17°,4.83°,0.50826
13:55,61.85°,-94.96°,-175.04°,4.96°,0.53498
14:00,60.65°,-95.08°,-174.92°,5.08°,0.56230
14:05,59.45°,-95.21°,-174.79°,5.21°,0.59027
14:10,58.25°,-95.35°,-174.65°,5.35°,0.61893
14:15,57.04°,-95.49°,-174.51°,5.49°,0.64835
14:20,55.84°,-95.63°,-174.37°,5.63°,0.67856
14:25,54.64°,-95.78°,-174.22°,5.78°,0.70964
14:30,53.44°,-95.93°,-174.07°,5.93°,0.74165
14:35,52.24°,-96.09°,-173.91°,6.09°,0.77467
14:40,51.04°,-96.24°,-173.76°,6.24°,0.80876
14:45,49.84°,-96.40°,-173.60°,6.40°,0.84402
14:50,48.64°,-96.56°,-173.44°,6.56°,0.88053
14:55,47.44°,-96.73°,-173.27°,6.73°,0.91840
15:00,46.24°,-96.90°,-173.10°,6.90°,0.95775
15:05,45.04°,-97.07°,-172.93°,7.07°,0.99868
15:10,43.84°,-97.24°,-172.76°,7.24°,1.04135
15:15,42.64°,-97.41°,-172.59°,7.41°,1.08590
15:20,41.44°,-97.59°,-172.41°,7.59°,1.13250
15:25,40.25°,-97.77°,-172.23°,7.77°,1.18134
15:30,39.05°,-97.96°,-172.04°,7.96°,1.23262
15:35,37.86°,-98.14°,-171.86°,8.14°,1.28658
15:40,36.66°,-98.33°,-171.67°,8.33°,1.34349
15:45,35.47°,-98.52°,-171.48°,8.52°,1.40366
15:50,34.27°,-98.72°,-171.28°,8.72°,1.46741
15:55,33.08°,-98.91°,-171.09°,8.91°,1.53514
16:00,31.89°,-99.11°,-170.89°,9.11°,1.60730
16:05,30.70°,-99.31°,-170.69°,9.31°,1.68441
16:10,29.51°,-99.52°,-170.48°,9.52°,1.76706
16:15,28.32°,-99.73°,-170.27°,9.73°,1.85595
16:20,27.13°,-99.94°,-170.06°,9.94°,1.95189
16:25,25.94°,-100.16°,-169.84°,10.16°,2.05585
16:30,24.75°,-100.37°,-169.63°,10.37°,2.16898
16:35,23.57°,-100.60°,-169.40°,10.60°,2.29264
16:40,22.38°,-100.82°,-169.18°,10.82°,2.42851
16:45,21.20°,-101.05°,-168.95°,11.05°,2.57860
16:50,20.01°,-101.28°,-168.72°,11.28°,2.74540
16:55,18.83°,-101.52°,-168.48°,11.52°,2.93205
17:00,17.65°,-101.76°,-168.24°,11.76°,3.14245
17:05,16.47°,-102.00°,-168.00°,12.00°,3.38167
17:10,15.30°,-102.25°,-167.75°,12.25°,3.65626
17:15,14.12°,-102.50°,-167.50°,12.50°,3.97493
17:20,12.95°,-102.76°,-167.24°,12.76°,4.34950
17:25,11.78°,-103.02°,-166.98°,13.02°,4.79639
17:30,10.61°,-103.29°,-166.71°,13.29°,5.33909
17:35,9.44°,-103.56°,-166.44°,13.56°,6.01244
17:40,8.28°,-103.84°,-166.16°,13.84°,6.87031
17:45,7.12°,-104.12°,-165.88°,14.12°,8.00057
17:50,5.97°,-104.40°,-165.60°,14.40°,9.55672
17:55,4.83°,-104.70°,-165.30°,14.70°,11.83296
18:00,3.70°,-104.99°,-165.01°,14.99°,15.45673
18:05,2.59°,-105.30°,-164.70°,15.30°,22.09556
18:10,1.51°,-105.61°,-164.39°,15.61°,37.90152
18:15,0.48°,-105.93°,-164.07°,15.93°,118.80366
