Time,Solar Position,,,Shadow Projection,
,Altitude,Azimuth,Hor.Angle,Hor.Angle,Length
06:05,-0.76°,66.20°,23.80°,-156.20°,--
06:10,0.51°,65.89°,24.11°,-155.89°,112.50375
06:15,1.48°,65.56°,24.44°,-155.56°,38.59487
06:20,2.50°,65.23°,24.77°,-155.23°,22.89359
06:25,3.54°,64.88°,25.12°,-154.88°,16.15613
06:30,4.60°,64.53°,25.47°,-154.53°,12.44118
06:35,5.66°,64.16°,25.84°,-154.16°,10.09405
06:40,6.72°,63.79°,26.21°,-153.79°,8.48300
06:45,7.79°,63.40°,26.60°,-153.40°,7.31010
06:50,8.86°,63.00°,27.00°,-153.00°,6.41849
06:55,9.92°,62.59°,27.41°,-152.59°,5.71800
07:00,10.98°,62.17°,27.83°,-152.17°,5.15313
07:05,12.04°,61.73°,28.27°,-151.73°,4.68793
07:10,13.10°,61.28°,28.72°,-151.28°,4.29809
07:15,14.15°,60.82°,29.18°,-150.82°,3.96658
07:20,15.20°,60.35°,29.65°,-150.35°,3.68115
07:25,16.24°,59.86°,30.14°,-149.86°,3.43273
07:30,17.28°,59.35°,30.65°,-149.35°,3.21451
07:35,18.31°,58.84°,31.16°,-148.84°,3.02123
07:40,19.34°,58.30°,31.70°,-148.30°,2.84879
07:45,20.36°,57.75°,32.25°,-147.75°,2.69396
07:50,21.38°,57.18°,32.82°,-147.18°,2.55413
07:55,22.39°,56.60°,33.40°,-146.60°,2.42720
08:00,23.39°,56.00°,34.00°,-146.00°,2.31142
08:05,24.39°,55.37°,34.63°,-145.37°,2.20538
08:10,25.38°,54.73°,35.27°,-144.73°,2.10788
08:15,26.36°,54.07°,35.93°,-144.07°,2.01791
08:20,27.33°,53.39°,36.61°,-143.39°,1.93463
08:25,28.30°,52.69°,37.31°,-142.69°,1.85732
08:30,29.25°,51.96°,38.04°,-141.96°,1.78536
08:35,30.20°,51.21°,38.79°,-141.21°,1.71821
08:40,31.14°,50.44°,39.56°,-140.44°,1.65542
08:45,32.06°,49.65°,40.35°,-139.65°,1.59658
08:50,32.97°,48.82°,41.18°,-138.82°,1.54135
08:55,33.88°,47.97°,42.03°,-137.97°,1.48942
09:00,34.77°,47.10°,42.90°,-137.10°,1.44052
09:05,35.65°,46.19°,43.81°,-136.19°,1.39442
09:10,36.51°,45.26°,44.74°,-135.26°,1.35091
09:15,37.36°,44.29°,45.71°,-134.29°,1.30980
09:20,38.20°,43.30°,46.70°,-133.30°,1.27094
09:25,39.02°,42.27°,47.73°,-132.27°,1.23417
09:30,39.82°,41.21°,48.79°,-131.21°,1.19937
09:35,40.61°,40.11°,49.89°,-130.11°,1.16642
09:40,41.38°,38.98°,51.02°,-128.98°,1.13523
09:45,42.13°,37.82°,52.18°,-127.82°,1.10570
09:50,42.86°,36.62°,53.38°,-126.62°,1.07776
09:55,43.57°,35.38°,54.62°,-125.38°,1.05133
10:00,44.25°,34.11°,55.89°,-124.11°,1.02635
10:05,44.92°,32.79°,57.21°,-122.79°,1.00278
10:10,45.56°,31.44°,58.56°,-121.44°,0.98055
10:15,46.18°,30.05°,59.95°,-120.05°,0.95964
10:20,46.77°,28.62°,61.38°,-118.62°,0.93999
10:25,47.34°,27.15°,62.85°,-117.15°,0.92159
10:30,47.87°,25.65°,64.35°,-115.65°,0.90440
10:35,48.38°,24.11°,65.89°,-114.11°,0.88841
10:40,48.86°,22.53°,67.47°,-112.53°,0.87359
10:45,49.31°,20.91°,69.09°,-110.91°,0.85993
10:50,49.72°,19.26°,70.74°,-109.26°,0.84741
10:55,50.10°,17.58°,72.42°,-107.58°,0.83603
11:00,50.45°,15.87°,74.13°,-105.87°,0.82577
11:05,50.76°,14.13°,75.87°,-104.13°,0.81664
11:10,51.04°,12.36°,77.64°,-102.36°,0.80862
11:15,51.28°,10.57°,79.43°,-100.57°,0.80171
11:20,51.48°,8.76°,81.24°,-98.76°,0.79591
11:25,51.65°,6.93°,83.07°,-96.93°,0.79122
11:30,51.77°,5.09°,84.91°,-95.09°,0.78764
11:35,51.86°,3.24°,86.76°,-93.24°,0.78516
11:40,51.91°,1.38°,88.62°,-91.38°,0.78379
11:45,51.92°,-0.48°,90.48°,-89.52°,0.78352
11:50,51.89°,-2.34°,92.34°,-87.66°,0.78436
11:55,51.82°,-4.20°,94.20°,-85.80°,0.78630
12:00,51.71°,-6.04°,96.04°,-83.96°,0.78935
12:05,51.57°,-7.88°,97.88°,-82.12°,0.79351
12:10,51.38°,-9.70°,99.70°,-80.30°,0.79877
12:15,51.16°,-11.50°,101.50°,-78.50°,0.80514
12:20,50.90°,-13.28°,103.28°,-76.72°,0.81262
12:25,50.61°,-15.03°,105.03°,-74.97°,0.82122
12:30,50.28°,-16.76°,106.76°,-73.24°,0.83093
12:35,49.91°,-18.45°,108.45°,-71.55°,0.84177
12:40,49.51°,-20.12°,110.12°,-69.88°,0.85374
12:45,49.08°,-21.75°,111.75°,-68.25°,0.86684
12:50,48.62°,-23.35°,113.35°,-66.65°,0.88110
12:55,48.12°,-24.91°,114.91°,-65.09°,0.89653
13:00,47.60°,-26.43°,116.43°,-63.57°,0.91313
13:05,47.05°,-27.92°,117.92°,-62.08°,0.93094
13:10,46.47°,-29.36°,119.36°,-60.64°,0.94998
13:15,45.86°,-30.77°,120.77°,-59.23°,0.97028
13:20,45.23°,-32.14°,122.14°,-57.86°,0.99187
13:25,44.58°,-33.48°,123.48°,-56.52°,1.01479
13:30,43.90°,-34.77°,124.77°,-55.23°,1.03908
13:35,43.20°,-36.02°,126.02°,-53.98°,1.06480
13:40,42.48°,-37.24°,127.24°,-52.76°,1.09200
13:45,41.74°,-38.43°,128.43°,-51.57°,1.12075
13:50,40.98°,-39.57°,129.57°,-50.43°,1.15113
13:55,40.20°,-40.68°,130.68°,-49.32°,1.18322
14:00,39.41°,-41.76°,131.76°,-48.24°,1.21711
14:05,38.59°,-42.80°,132.80°,-47.20°,1.25291
14:10,37.77°,-43.82°,133.82°,-46.18°,1.29074
14:15,36.92°,-44.80°,134.80°,-45.20°,1.33075
14:20,36.07°,-45.74°,135.74°,-44.26°,1.37308
14:25,35.19°,-46.66°,136.66°,-43.34°,1.41790
14:30,34.31°,-47.55°,137.55°,-42.45°,1.46542
14:35,33.41°,-48.42°,138.42°,-41.58°,1.51586
14:40,32.50°,-49.25°,139.25°,-40.75°,1.56946
14:45,31.58°,-50.06°,140.06°,-39.94°,1.62651
14:50,30.65°,-50.84°,140.84°,-39.16°,1.68734
14:55,29.71°,-51.60°,141.60°,-38.40°,1.75233
15:00,28.76°,-52.34°,142.34°,-37.66°,1.82191
15:05,27.80°,-53.05°,143.05°,-36.95°,1.89656
15:10,26.83°,-53.75°,143.75°,-36.25°,1.97687
15:15,25.86°,-54.42°,144.42°,-35.58°,2.06350
15:20,24.87°,-55.07°,145.07°,-34.93°,2.15725
15:25,23.88°,-55.70°,145.70°,-34.30°,2.25903
15:30,22.88°,-56.31°,146.31°,-33.69°,2.36994
15:35,21.87°,-56.90°,146.90°,-33.10°,2.49128
15:40,20.86°,-57.48°,147.48°,-32.52°,2.62464
15:45,19.84°,-58.04°,148.04°,-31.96°,2.77193
15:50,18.81°,-58.58°,148.58°,-31.42°,2.93549
15:55,17.78°,-59.11°,149.11°,-30.89°,3.11824
16:00,16.74°,-59.62°,149.62°,-30.38°,3.32384
16:05,15.70°,-60.11°,150.11°,-29.89°,3.55691
16:10,14.66°,-60.59°,150.59°,-29.41°,3.82348
16:15,13.61°,-61.06°,151.06°,-28.94°,4.13141
16:20,12.55°,-61.52°,151.52°,-28.48°,4.49127
16:25,11.49°,-61.96°,151.96°,-28.04°,4.91753
16:30,10.43°,-62.39°,152.39°,-27.61°,5.43058
16:35,9.37°,-62.80°,152.80°,-27.20°,6.06004
16:40,8.30°,-63.21°,153.21°,-26.79°,6.85064
16:45,7.24°,-63.60°,153.60°,-26.40°,7.87315
16:50,6.17°,-63.98°,153.98°,-26.02°,9.24648
16:55,5.11°,-64.35°,154.35°,-25.65°,11.18746
17:00,4.05°,-64.71°,154.71°,-25.29°,14.12371
17:05,3.00°,-65.06°,155.06°,-24.94°,19.06810
17:10,1.97°,-65.40°,155.40°,-24.60°,29.04612
17:15,0.97°,-65.73°,155.73°,-24.27°,58.82787
