Time,Solar Position,,,Shadow Projection,
,Altitude,Azimuth,Hor.Angle,Hor.Angle,Length
06:05,-0.50°,66.34°,23.66°,-156.34°,--
06:10,0.68°,66.02°,23.98°,-156.02°,84.61371
06:15,1.66°,65.70°,24.30°,-155.70°,34.45186
06:20,2.69°,65.36°,24.64°,-155.36°,21.31213
06:25,3.73°,65.01°,24.99°,-155.01°,15.33191
06:30,4.79°,64.66°,25.34°,-154.66°,11.93690
06:35,5.85°,64.29°,25.71°,-154.29°,9.75376
06:40,6.92°,63.91°,26.09°,-153.91°,8.23790
06:45,7.99°,63.52°,26.48°,-153.52°,7.12486
06:50,9.06°,63.12°,26.88°,-153.12°,6.27332
06:55,10.12°,62.71°,27.29°,-152.71°,5.60093
07:00,11.19°,62.28°,27.72°,-152.28°,5.05654
07:05,12.25°,61.85°,28.15°,-151.85°,4.60673
07:10,13.30°,61.40°,28.60°,-151.40°,4.22874
07:15,14.36°,60.93°,29.07°,-150.93°,3.90655
07:20,15.41°,60.46°,29.54°,-150.46°,3.62858
07:25,16.45°,59.97°,30.03°,-149.97°,3.38624
07:30,17.49°,59.46°,30.54°,-149.46°,3.17302
07:35,18.53°,58.94°,31.06°,-148.94°,2.98391
07:40,19.56°,58.40°,31.60°,-148.40°,2.81500
07:45,20.58°,57.85°,32.15°,-147.85°,2.66317
07:50,21.60°,57.28°,32.72°,-147.28°,2.52591
07:55,22.61°,56.70°,33.30°,-146.70°,2.40120
08:00,23.61°,56.09°,33.91°,-146.09°,2.28736
08:05,24.61°,55.47°,34.53°,-145.47°,2.18301
08:10,25.60°,54.82°,35.18°,-144.82°,2.08700
08:15,26.58°,54.16°,35.84°,-144.16°,1.99835
08:20,27.56°,53.48°,36.52°,-143.48°,1.91625
08:25,28.52°,52.77°,37.23°,-142.77°,1.83999
08:30,29.48°,52.04°,37.96°,-142.04°,1.76897
08:35,30.43°,51.29°,38.71°,-141.29°,1.70267
08:40,31.36°,50.51°,39.49°,-140.51°,1.64064
08:45,32.29°,49.71°,40.29°,-139.71°,1.58250
08:50,33.20°,48.89°,41.11°,-138.89°,1.52790
08:55,34.11°,48.03°,41.97°,-138.03°,1.47654
09:00,35.00°,47.15°,42.85°,-137.15°,1.42817
09:05,35.88°,46.24°,43.76°,-136.24°,1.38256
09:10,36.74°,45.30°,44.70°,-135.30°,1.33949
09:15,37.59°,44.33°,45.67°,-134.33°,1.29879
09:20,38.43°,43.33°,46.67°,-133.33°,1.26030
09:25,39.25°,42.30°,47.70°,-132.30°,1.22388
09:30,40.06°,41.23°,48.77°,-131.23°,1.18940
09:35,40.84°,40.13°,49.87°,-130.13°,1.15676
09:40,41.61°,39.00°,51.00°,-129.00°,1.12585
09:45,42.36°,37.83°,52.17°,-127.83°,1.09659
09:50,43.09°,36.62°,53.38°,-126.62°,1.06889
09:55,43.80°,35.37°,54.63°,-125.37°,1.04270
10:00,44.49°,34.09°,55.91°,-124.09°,1.01794
10:05,45.16°,32.77°,57.23°,-122.77°,0.99458
10:10,45.80°,31.41°,58.59°,-121.41°,0.97255
10:15,46.41°,30.01°,59.99°,-120.01°,0.95182
10:20,47.00°,28.57°,61.43°,-118.57°,0.93236
10:25,47.57°,27.09°,62.91°,-117.09°,0.91413
10:30,48.10°,25.57°,64.43°,-115.57°,0.89711
10:35,48.61°,24.02°,65.98°,-114.02°,0.88128
10:40,49.09°,22.43°,67.57°,-112.43°,0.86661
10:45,49.53°,20.81°,69.19°,-110.81°,0.85311
10:50,49.94°,19.14°,70.86°,-109.14°,0.84074
10:55,50.32°,17.45°,72.55°,-107.45°,0.82950
11:00,50.67°,15.73°,74.27°,-105.73°,0.81939
11:05,50.98°,13.97°,76.03°,-103.97°,0.81040
11:10,51.25°,12.20°,77.80°,-102.20°,0.80253
11:15,51.49°,10.39°,79.61°,-100.39°,0.79576
11:20,51.69°,8.57°,81.43°,-98.57°,0.79010
11:25,51.85°,6.73°,83.27°,-96.73°,0.78556
11:30,51.97°,4.88°,85.12°,-94.88°,0.78211
11:35,52.05°,3.01°,86.99°,-93.01°,0.77978
11:40,52.10°,1.15°,88.85°,-91.15°,0.77855
11:45,52.10°,-0.73°,90.73°,-89.27°,0.77843
11:50,52.07°,-2.60°,92.60°,-87.40°,0.77941
11:55,51.99°,-4.46°,94.46°,-85.54°,0.78150
12:00,51.88°,-6.32°,96.32°,-83.68°,0.78469
12:05,51.73°,-8.16°,98.16°,-81.84°,0.78899
12:10,51.54°,-9.99°,99.99°,-80.01°,0.79440
12:15,51.31°,-11.79°,101.79°,-78.21°,0.80092
12:20,51.04°,-13.58°,103.58°,-76.42°,0.80854
