Time,Solar Position,,,Shadow Projection,
,Altitude,Azimuth,Hor.Angle,Hor.Angle,Length
06:05,0.15°,66.89°,23.11°,-156.89°,383.55145
06:10,1.11°,66.57°,23.43°,-156.57°,51.68521
06:15,2.12°,66.24°,23.76°,-156.24°,27.02710
06:20,3.16°,65.90°,24.10°,-155.90°,18.11410
06:25,4.22°,65.55°,24.45°,-155.55°,13.56184
06:30,5.28°,65.19°,24.81°,-155.19°,10.81119
06:35,6.36°,64.82°,25.18°,-154.82°,8.97562
06:40,7.43°,64.43°,25.57°,-154.43°,7.66640
06:45,8.51°,64.04°,25.96°,-154.04°,6.68619
06:50,9.58°,63.64°,26.36°,-153.64°,5.92507
06:55,10.65°,63.22°,26.78°,-153.22°,5.31701
07:00,11.72°,62.79°,27.21°,-152.79°,4.82003
07:05,12.79°,62.35°,27.65°,-152.35°,4.40616
07:10,13.85°,61.90°,28.10°,-151.90°,4.05607
07:15,14.91°,61.43°,28.57°,-151.43°,3.75600
07:20,15.96°,60.95°,29.05°,-150.95°,3.49584
07:25,17.01°,60.46°,29.54°,-150.46°,3.26807
07:30,18.06°,59.95°,30.05°,-149.95°,3.06692
07:35,19.10°,59.43°,30.57°,-149.43°,2.88793
07:40,20.13°,58.89°,31.11°,-148.89°,2.72758
07:45,21.16°,58.33°,31.67°,-148.33°,2.58305
07:50,22.19°,57.75°,32.25°,-147.75°,2.45208
07:55,23.20°,57.16°,32.84°,-147.16°,2.33282
08:00,24.21°,56.55°,33.45°,-146.55°,2.22373
08:05,25.22°,55.92°,34.08°,-145.92°,2.12355
08:10,26.21°,55.28°,34.72°,-145.28°,2.03122
08:15,27.20°,54.61°,35.39°,-144.61°,1.94584
08:20,28.18°,53.92°,36.08°,-143.92°,1.86664
08:25,29.15°,53.20°,36.80°,-143.20°,1.79297
08:30,30.11°,52.47°,37.53°,-142.47°,1.72428
08:35,31.06°,51.71°,38.29°,-141.71°,1.66008
08:40,32.01°,50.93°,39.07°,-140.93°,1.59994
08:45,32.94°,50.12°,39.88°,-140.12°,1.54351
08:50,33.86°,49.28°,40.72°,-139.28°,1.49047
08:55,34.77°,48.42°,41.58°,-138.42°,1.44053
09:00,35.66°,47.53°,42.47°,-137.53°,1.39345
09:05,36.55°,46.61°,43.39°,-136.61°,1.34901
09:10,37.42°,45.66°,44.34°,-135.66°,1.30703
09:15,38.28°,44.68°,45.32°,-134.68°,1.26732
09:20,39.12°,43.67°,46.33°,-133.67°,1.22975
09:25,39.94°,42.62°,47.38°,-132.62°,1.19417
09:30,40.75°,41.54°,48.46°,-131.54°,1.16047
09:35,41.54°,40.42°,49.58°,-130.42°,1.12855
09:40,42.32°,39.27°,50.73°,-129.27°,1.09830
09:45,43.07°,38.08°,51.92°,-128.08°,1.06966
09:50,43.81°,36.85°,53.15°,-126.85°,1.04254
09:55,44.52°,35.58°,54.42°,-125.58°,1.01688
10:00,45.21°,34.28°,55.72°,-124.28°,0.99263
10:05,45.88°,32.93°,57.07°,-122.93°,0.96973
10:10,46.52°,31.55°,58.45°,-121.55°,0.94815
10:15,47.14°,30.12°,59.88°,-120.12°,0.92784
10:20,47.74°,28.65°,61.35°,-118.65°,0.90877
10:25,48.30°,27.15°,62.85°,-117.15°,0.89092
10:30,48.84°,25.60°,64.40°,-115.60°,0.87426
10:35,49.34°,24.02°,65.98°,-114.02°,0.85877
10:40,49.82°,22.39°,67.61°,-112.39°,0.84444
10:45,50.26°,20.73°,69.27°,-110.73°,0.83126
10:50,50.68°,19.04°,70.96°,-109.04°,0.81921
10:55,51.05°,17.30°,72.70°,-107.30°,0.80828
11:00,51.39°,15.54°,74.46°,-105.54°,0.79847
11:05,51.70°,13.75°,76.25°,-103.75°,0.78978
11:10,51.97°,11.93°,78.07°,-101.93°,0.78220
11:15,52.20°,10.09°,79.91°,-100.09°,0.77573
11:20,52.39°,8.23°,81.77°,-98.23°,0.77037
11:25,52.54°,6.35°,83.65°,-96.35°,0.76611
11:30,52.66°,4.45°,85.55°,-94.45°,0.76297
11:35,52.73°,2.55°,87.45°,-92.55°,0.76093
11:40,52.76°,0.64°,89.36°,-90.64°,0.76001
11:45,52.76°,-1.26°,91.26°,-88.74°,0.76019
11:50,52.71°,-3.17°,93.17°,-86.83°,0.76147
11:55,52.62°,-5.07°,95.07°,-84.93°,0.76387
12:00,52.50°,-6.96°,96.96°,-83.04°,0.76737
12:05,52.33°,-8.83°,98.83°,-81.17°,0.77199
12:10,52.13°,-10.69°,100.69°,-79.31°,0.77771
12:15,51.88°,-12.53°,102.53°,-77.47°,0.78454
12:20,51.60°,-14.34°,104.34°,-75.66°,0.79248
12:25,51.29°,-16.12°,106.12°,-73.88°,0.80153
12:30,50.93°,-17.87°,107.87°,-72.13°,0.81171
12:35,50.55°,-19.59°,109.59°,-70.41°,0.82300
12:40,50.12°,-21.28°,111.28°,-68.72°,0.83542
12:45,49.67°,-22.92°,112.92°,-67.08°,0.84897
12:50,49.18°,-24.54°,114.54°,-65.46°,0.86368
12:55,48.67°,-26.11°,116.11°,-63.89°,0.87954
13:00,48.12°,-27.64°,117.64°,-62.36°,0.89659
13:05,47.55°,-29.14°,119.14°,-60.86°,0.91483
13:10,46.95°,-30.59°,120.59°,-59.41°,0.93430
13:15,46.32°,-32.00°,122.00°,-58.00°,0.95502
13:20,45.67°,-33.37°,123.37°,-56.63°,0.97702
13:25,44.99°,-34.71°,124.71°,-55.29°,1.00036
13:30,44.29°,-36.00°,126.00°,-54.00°,1.02506
13:35,43.57°,-37.25°,127.25°,-52.75°,1.05118
13:40,42.83°,-38.47°,128.47°,-51.53°,1.07879
13:45,42.07°,-39.65°,129.65°,-50.35°,1.10795
13:50,41.29°,-40.79°,130.79°,-49.21°,1.13873
13:55,40.49°,-41.89°,131.89°,-48.11°,1.17122
14:00,39.68°,-42.96°,132.96°,-47.04°,1.20551
14:05,38.85°,-44.00°,134.00°,-46.00°,1.24173
14:10,38.00°,-45.00°,135.00°,-45.00°,1.27998
14:15,37.14°,-45.97°,135.97°,-44.03°,1.32041
14:20,36.26°,-46.91°,136.91°,-43.09°,1.36317
14:25,35.37°,-47.82°,137.82°,-42.18°,1.40844
14:30,34.47°,-48.71°,138.71°,-41.29°,1.45643
14:35,33.56°,-49.56°,139.56°,-40.44°,1.50734
14:40,32.64°,-50.39°,140.39°,-39.61°,1.56146
14:45,31.70°,-51.19°,141.19°,-38.81°,1.61905
14:50,30.76°,-51.96°,141.96°,-38.04°,1.68046
14:55,29.80°,-52.71°,142.71°,-37.29°,1.74608
15:00,28.84°,-53.44°,143.44°,-36.56°,1.81633
15:05,27.86°,-54.14°,144.14°,-35.86°,1.89173
15:10,26.88°,-54.83°,144.83°,-35.17°,1.97286
15:15,25.89°,-55.49°,145.49°,-34.51°,2.06041
15:20,24.89°,-56.13°,146.13°,-33.87°,2.15519
15:25,23.89°,-56.75°,146.75°,-33.25°,2.25813
15:30,22.87°,-57.36°,147.36°,-32.64°,2.37037
15:35,21.85°,-57.94°,147.94°,-32.06°,2.49326
15:40,20.83°,-58.51°,148.51°,-31.49°,2.62841
15:45,19.80°,-59.06°,149.06°,-30.94°,2.77781
15:50,18.76°,-59.60°,149.60°,-30.40°,2.94388
15:55,17.72°,-60.12°,150.12°,-29.88°,3.12964
16:00,16.67°,-60.62°,150.62°,-29.38°,3.33889
16:05,15.62°,-61.11°,151.11°,-28.89°,3.57647
