Time,Solar Position,,,Shadow Projection,
,Altitude,Azimuth,Hor.Angle,Hor.Angle,Length
06:10,-0.18°,66.05°,23.95°,-156.05°,--
06:15,0.86°,65.73°,24.27°,-155.73°,66.96762
06:20,1.85°,65.40°,24.60°,-155.40°,30.99591
06:25,2.87°,65.07°,24.93°,-155.07°,19.91394
06:30,3.92°,64.72°,25.28°,-154.72°,14.59082
06:35,4.98°,64.36°,25.64°,-154.36°,11.48265
06:40,6.04°,63.99°,26.01°,-153.99°,9.44926
06:45,7.11°,63.61°,26.39°,-153.61°,8.02090
06:50,8.17°,63.22°,26.78°,-153.22°,6.96308
06:55,9.24°,62.81°,27.19°,-152.81°,6.14852
07:00,10.30°,62.40°,27.60°,-152.40°,5.50206
07:05,11.36°,61.97°,28.03°,-151.97°,4.97651
07:10,12.42°,61.53°,28.47°,-151.53°,4.54081
07:15,13.47°,61.08°,28.92°,-151.08°,4.17363
07:20,14.52°,60.61°,29.39°,-150.61°,3.85993
07:25,15.57°,60.13°,29.87°,-150.13°,3.58872
07:30,16.61°,59.64°,30.36°,-149.64°,3.35186
07:35,17.65°,59.13°,30.87°,-149.13°,3.14314
07:40,18.68°,58.60°,31.40°,-148.60°,2.95777
07:45,19.71°,58.06°,31.94°,-148.06°,2.79200
07:50,20.73°,57.51°,32.49°,-147.51°,2.64283
07:55,21.74°,56.93°,33.07°,-146.93°,2.50786
08:00,22.75°,56.34°,33.66°,-146.34°,2.38511
08:05,23.75°,55.73°,34.27°,-145.73°,2.27298
08:10,24.74°,55.10°,34.90°,-145.10°,2.17013
08:15,25.73°,54.46°,35.54°,-144.46°,2.07544
08:20,26.70°,53.79°,36.21°,-143.79°,1.98797
08:25,27.67°,53.10°,36.90°,-143.10°,1.90691
08:30,28.63°,52.39°,37.61°,-142.39°,1.83159
08:35,29.58°,51.65°,38.35°,-141.65°,1.76141
08:40,30.53°,50.90°,39.10°,-140.90°,1.69588
08:45,31.46°,50.11°,39.89°,-140.11°,1.63456
08:50,32.38°,49.31°,40.69°,-139.31°,1.57705
08:55,33.29°,48.48°,41.52°,-138.48°,1.52304
09:00,34.19°,47.62°,42.38°,-137.62°,1.47223
09:05,35.07°,46.73°,43.27°,-136.73°,1.42437
09:10,35.94°,45.81°,44.19°,-135.81°,1.37923
09:15,36.80°,44.87°,45.13°,-134.87°,1.33660
09:20,37.65°,43.89°,46.11°,-133.89°,1.29632
09:25,38.48°,42.89°,47.11°,-132.89°,1.25823
09:30,39.29°,41.85°,48.15°,-131.85°,1.22219
09:35,40.09°,40.77°,49.23°,-130.77°,1.18807
09:40,40.87°,39.67°,50.33°,-129.67°,1.15577
09:45,41.63°,38.52°,51.48°,-128.52°,1.12520
09:50,42.37°,37.35°,52.65°,-127.35°,1.09626
09:55,43.09°,36.13°,53.87°,-126.13°,1.06887
10:00,43.79°,34.88°,55.12°,-124.88°,1.04298
10:05,44.47°,33.59°,56.41°,-123.59°,1.01853
10:10,45.13°,32.26°,57.74°,-122.26°,0.99545
10:15,45.76°,30.90°,59.10°,-120.90°,0.97371
10:20,46.37°,29.50°,60.50°,-119.50°,0.95327
10:25,46.95°,28.05°,61.95°,-118.05°,0.93408
10:30,47.51°,26.57°,63.43°,-116.57°,0.91613
10:35,48.03°,25.06°,64.94°,-115.06°,0.89939
10:40,48.53°,23.50°,66.50°,-113.50°,0.88383
10:45,48.99°,21.91°,68.09°,-111.91°,0.86944
10:50,49.43°,20.28°,69.72°,-110.28°,0.85621
10:55,49.83°,18.62°,71.38°,-108.62°,0.84411
11:00,50.20°,16.93°,73.07°,-106.93°,0.83315
11:05,50.54°,15.21°,74.79°,-105.21°,0.82331
11:10,50.83°,13.46°,76.54°,-103.46°,0.81459
11:15,51.10°,11.69°,78.31°,-101.69°,0.80698
11:20,51.32°,9.89°,80.11°,-99.89°,0.80049
11:25,51.51°,8.08°,81.92°,-98.08°,0.79510
11:30,51.66°,6.24°,83.76°,-96.24°,0.79082
11:35,51.77°,4.40°,85.60°,-94.40°,0.78765
11:40,51.85°,2.55°,87.45°,-92.55°,0.78558
11:45,51.88°,0.69°,89.31°,-90.69°,0.78462
11:50,51.88°,-1.17°,91.17°,-88.83°,0.78476
11:55,51.83°,-3.03°,93.03°,-86.97°,0.78601
12:00,51.75°,-4.88°,94.88°,-85.12°,0.78836
12:05,51.63°,-6.72°,96.72°,-83.28°,0.79182
12:10,51.47°,-8.55°,98.55°,-81.45°,0.79639
12:15,51.27°,-10.36°,100.36°,-79.64°,0.80206
12:20,51.03°,-12.15°,102.15°,-77.85°,0.80885
12:25,50.76°,-13.92°,103.92°,-76.08°,0.81674
12:30,50.45°,-15.66°,105.66°,-74.34°,0.82575
12:35,50.11°,-17.37°,107.37°,-72.63°,0.83588
12:40,49.73°,-19.06°,109.06°,-70.94°,0.84714
12:45,49.32°,-20.71°,110.71°,-69.29°,0.85953
12:50,48.88°,-22.33°,112.33°,-67.67°,0.87306
12:55,48.40°,-23.91°,113.91°,-66.09°,0.88775
13:00,47.90°,-25.45°,115.45°,-64.55°,0.90361
