Time,Solar Position,,,Shadow Projection,
,Altitude,Azimuth,Hor.Angle,Hor.Angle,Length
06:10,-0.24°,66.11°,23.89°,-156.11°,--
06:15,0.83°,65.79°,24.21°,-155.79°,69.33665
06:20,1.82°,65.46°,24.54°,-155.46°,31.51089
06:25,2.84°,65.13°,24.87°,-155.13°,20.12801
06:30,3.89°,64.78°,25.22°,-154.78°,14.70553
06:35,4.95°,64.42°,25.58°,-154.42°,11.55330
06:40,6.01°,64.05°,25.95°,-154.05°,9.49668
06:45,7.08°,63.67°,26.33°,-153.67°,8.05468
06:50,8.14°,63.28°,26.72°,-153.28°,6.98823
06:55,9.21°,62.88°,27.12°,-152.88°,6.16786
07:00,10.27°,62.46°,27.54°,-152.46°,5.51733
07:05,11.33°,62.04°,27.96°,-152.04°,4.98883
07:10,12.39°,61.60°,28.40°,-151.60°,4.55090
07:15,13.45°,61.14°,28.86°,-151.14°,4.18203
07:20,14.50°,60.68°,29.32°,-150.68°,3.86699
07:25,15.55°,60.20°,29.80°,-150.20°,3.59472
07:30,16.59°,59.71°,30.29°,-149.71°,3.35700
07:35,17.63°,59.20°,30.80°,-149.20°,3.14757
07:40,18.66°,58.67°,31.33°,-148.67°,2.96162
07:45,19.68°,58.13°,31.87°,-148.13°,2.79535
07:50,20.70°,57.58°,32.42°,-147.58°,2.64577
07:55,21.72°,57.00°,33.00°,-147.00°,2.51043
08:00,22.73°,56.41°,33.59°,-146.41°,2.38738
08:05,23.73°,55.80°,34.20°,-145.80°,2.27498
08:10,24.72°,55.18°,34.82°,-145.18°,2.17190
08:15,25.71°,54.53°,35.47°,-144.53°,2.07700
08:20,26.69°,53.86°,36.14°,-143.86°,1.98934
08:25,27.66°,53.17°,36.83°,-143.17°,1.90812
08:30,28.62°,52.46°,37.54°,-142.46°,1.83265
08:35,29.57°,51.73°,38.27°,-141.73°,1.76234
08:40,30.51°,50.97°,39.03°,-140.97°,1.69669
08:45,31.45°,50.19°,39.81°,-140.19°,1.63525
08:50,32.37°,49.39°,40.61°,-139.39°,1.57765
08:55,33.28°,48.56°,41.44°,-138.56°,1.52354
09:00,34.18°,47.70°,42.30°,-137.70°,1.47265
09:05,35.07°,46.81°,43.19°,-136.81°,1.42470
09:10,35.94°,45.90°,44.10°,-135.90°,1.37948
09:15,36.80°,44.95°,45.05°,-134.95°,1.33678
09:20,37.64°,43.98°,46.02°,-133.98°,1.29644
09:25,38.48°,42.97°,47.03°,-132.97°,1.25828
09:30,39.29°,41.93°,48.07°,-131.93°,1.22218
09:35,40.09°,40.86°,49.14°,-130.86°,1.18800
09:40,40.87°,39.76°,50.24°,-129.76°,1.15565
09:45,41.63°,38.62°,51.38°,-128.62°,1.12501
09:50,42.38°,37.44°,52.56°,-127.44°,1.09602
09:55,43.10°,36.23°,53.77°,-126.23°,1.06858
10:00,43.80°,34.98°,55.02°,-124.98°,1.04264
10:05,44.49°,33.69°,56.31°,-123.69°,1.01813
10:10,45.14°,32.36°,57.64°,-122.36°,0.99501
10:15,45.78°,31.00°,59.00°,-121.00°,0.97322
10:20,46.39°,29.59°,60.41°,-119.59°,0.95273
10:25,46.97°,28.15°,61.85°,-118.15°,0.93349
10:30,47.53°,26.67°,63.33°,-116.67°,0.91550
10:35,48.05°,25.15°,64.85°,-115.15°,0.89870
10:40,48.55°,23.60°,66.40°,-113.60°,0.88310
10:45,49.02°,22.01°,67.99°,-112.01°,0.86866
10:50,49.46°,20.38°,69.62°,-110.38°,0.85538
10:55,49.86°,18.72°,71.28°,-108.72°,0.84323
11:00,50.23°,17.03°,72.97°,-107.03°,0.83222
11:05,50.57°,15.31°,74.69°,-105.31°,0.82233
11:10,50.87°,13.56°,76.44°,-103.56°,0.81357
11:15,51.13°,11.78°,78.22°,-101.78°,0.80591
11:20,51.36°,9.98°,80.02°,-99.98°,0.79937
11:25,51.55°,8.16°,81.84°,-98.16°,0.79393
11:30,51.71°,6.33°,83.67°,-96.33°,0.78961
11:35,51.82°,4.49°,85.51°,-94.49°,0.78639
11:40,51.89°,2.63°,87.37°,-92.63°,0.78427
11:45,51.93°,0.77°,89.23°,-90.77°,0.78326
11:50,51.93°,-1.09°,91.09°,-88.91°,0.78336
11:55,51.88°,-2.95°,92.95°,-87.05°,0.78456
12:00,51.80°,-4.81°,94.81°,-85.19°,0.78687
12:05,51.68°,-6.65°,96.65°,-83.35°,0.79028
12:10,51.52°,-8.48°,98.48°,-81.52°,0.79480
12:15,51.33°,-10.30°,100.30°,-79.70°,0.80043
12:20,51.09°,-12.09°,102.09°,-77.91°,0.80716
12:25,50.82°,-13.86°,103.86°,-76.14°,0.81501
12:30,50.51°,-15.61°,105.61°,-74.39°,0.82397
12:35,50.17°,-17.32°,107.32°,-72.68°,0.83405
