Time,Solar Position,,,Shadow Projection,
,Altitude,Azimuth,Hor.Angle,Hor.Angle,Length
05:35,0.02°,108.79°,-18.79°,161.21°,2992.59802
05:40,1.00°,108.47°,-18.47°,161.53°,57.32705
05:45,2.04°,108.16°,-18.16°,161.84°,28.04652
05:50,3.12°,107.85°,-17.85°,162.15°,18.32520
05:55,4.23°,107.56°,-17.56°,162.44°,13.52617
06:00,5.35°,107.27°,-17.27°,162.73°,10.68004
06:05,6.48°,106.98°,-16.98°,163.02°,8.80321
06:10,7.62°,106.70°,-16.70°,163.30°,7.47528
06:15,8.76°,106.43°,-16.43°,163.57°,6.48678
06:20,9.91°,106.17°,-16.17°,163.83°,5.72246
06:25,11.06°,105.91°,-15.91°,164.09°,5.11378
06:30,12.22°,105.66°,-15.66°,164.34°,4.61744
06:35,13.38°,105.41°,-15.41°,164.59°,4.20482
06:40,14.54°,105.17°,-15.17°,164.83°,3.85620
06:45,15.70°,104.93°,-14.93°,165.07°,3.55759
06:50,16.86°,104.70°,-14.70°,165.30°,3.29880
06:55,18.03°,104.48°,-14.48°,165.52°,3.07222
07:00,19.20°,104.26°,-14.26°,165.74°,2.87204
07:05,20.37°,104.04°,-14.04°,165.96°,2.69379
07:10,21.54°,103.83°,-13.83°,166.17°,2.53393
07:15,22.71°,103.63°,-13.63°,166.37°,2.38966
07:20,23.88°,103.43°,-13.43°,166.57°,2.25870
07:25,25.05°,103.24°,-13.24°,166.76°,2.13921
07:30,26.23°,103.05°,-13.05°,166.95°,2.02965
07:35,27.41°,102.87°,-12.87°,167.13°,1.92877
07:40,28.58°,102.69°,-12.69°,167.31°,1.83550
07:45,29.76°,102.51°,-12.51°,167.49°,1.74894
07:50,30.94°,102.35°,-12.35°,167.65°,1.66833
07:55,32.12°,102.18°,-12.18°,167.82°,1.59302
08:00,33.30°,102.03°,-12.03°,167.97°,1.52245
08:05,34.48°,101.87°,-11.87°,168.13°,1.45613
08:10,35.66°,101.73°,-11.73°,168.27°,1.39364
08:15,36.84°,101.59°,-11.59°,168.41°,1.33461
08:20,38.03°,101.45°,-11.45°,168.55°,1.27871
08:25,39.21°,101.32°,-11.32°,168.68°,1.22567
08:30,40.39°,101.20°,-11.20°,168.80°,1.17522
08:35,41.58°,101.08°,-11.08°,168.92°,1.12714
08:40,42.76°,100.97°,-10.97°,169.03°,1.08124
08:45,43.95°,100.86°,-10.86°,169.14°,1.03733
08:50,45.14°,100.77°,-10.77°,169.23°,0.99524
08:55,46.32°,100.68°,-10.68°,169.32°,0.95485
09:00,47.51°,100.59°,-10.59°,169.41°,0.91601
09:05,48.70°,100.52°,-10.52°,169.48°,0.87861
09:10,49.88°,100.46°,-10.46°,169.54°,0.84253
09:15,51.07°,100.40°,-10.40°,169.60°,0.80769
09:20,52.26°,100.36°,-10.36°,169.64°,0.77399
09:25,53.45°,100.32°,-10.32°,169.68°,0.74135
09:30,54.64°,100.30°,-10.30°,169.70°,0.70969
09:35,55.83°,100.29°,-10.29°,169.71°,0.67895
09:40,57.01°,100.30°,-10.30°,169.70°,0.64907
09:45,58.20°,100.32°,-10.32°,169.68°,0.61998
09:50,59.39°,100.35°,-10.35°,169.65°,0.59163
09:55,60.58°,100.41°,-10.41°,169.59°,0.56397
10:00,61.77°,100.49°,-10.49°,169.51°,0.53695
10:05,62.95°,100.59°,-10.59°,169.41°,0.51054
10:10,64.14°,100.72°,-10.72°,169.28°,0.48469
10:15,65.33°,100.88°,-10.88°,169.12°,0.45937
10:20,66.51°,101.07°,-11.07°,168.93°,0.43454
10:25,67.70°,101.31°,-11.31°,168.69°,0.41017
10:30,68.88°,101.59°,-11.59°,168.41°,0.38623
