Time,Solar Position,,,Shadow Projection,
,Altitude,Azimuth,Hor.Angle,Hor.Angle,Length
05:30,0.00°,111.06°,-21.06°,158.94°,--
05:35,0.96°,110.74°,-20.74°,159.26°,59.38532
05:40,1.99°,110.43°,-20.43°,159.57°,28.76616
05:45,3.06°,110.13°,-20.13°,159.87°,18.72977
05:50,4.14°,109.83°,-19.83°,160.17°,13.79902
05:55,5.25°,109.54°,-19.54°,160.46°,10.88293
06:00,6.37°,109.26°,-19.26°,160.74°,8.96295
06:05,7.49°,108.99°,-18.99°,161.01°,7.60624
06:10,8.62°,108.73°,-18.73°,161.27°,6.59730
06:15,9.75°,108.47°,-18.47°,161.53°,5.81779
06:20,10.89°,108.22°,-18.22°,161.78°,5.19742
06:25,12.03°,107.97°,-17.97°,162.03°,4.69185
06:30,13.18°,107.73°,-17.73°,162.27°,4.27175
06:35,14.32°,107.50°,-17.50°,162.50°,3.91698
06:40,15.47°,107.28°,-17.28°,162.72°,3.61323
06:45,16.62°,107.06°,-17.06°,162.94°,3.35009
06:50,17.77°,106.85°,-16.85°,163.15°,3.11977
06:55,18.93°,106.64°,-16.64°,163.36°,2.91638
07:00,20.08°,106.44°,-16.44°,163.56°,2.73532
07:05,21.24°,106.25°,-16.25°,163.75°,2.57300
07:10,22.40°,106.07°,-16.07°,163.93°,2.42655
07:15,23.56°,105.89°,-15.89°,164.11°,2.29366
07:20,24.72°,105.71°,-15.71°,164.29°,2.17244
07:25,25.88°,105.55°,-15.55°,164.45°,2.06134
07:30,27.04°,105.39°,-15.39°,164.61°,1.95906
07:35,28.21°,105.23°,-15.23°,164.77°,1.86453
07:40,29.37°,105.09°,-15.09°,164.91°,1.77684
07:45,30.54°,104.95°,-14.95°,165.05°,1.69520
07:50,31.70°,104.81°,-14.81°,165.19°,1.61895
07:55,32.87°,104.69°,-14.69°,165.31°,1.54752
08:00,34.04°,104.57°,-14.57°,165.43°,1.48042
08:05,35.21°,104.46°,-14.46°,165.54°,1.41722
08:10,36.38°,104.35°,-14.35°,165.65°,1.35753
08:15,37.55°,104.26°,-14.26°,165.74°,1.30104
08:20,38.72°,104.17°,-14.17°,165.83°,1.24745
08:25,39.89°,104.09°,-14.09°,165.91°,1.19651
08:30,41.06°,104.02°,-14.02°,165.98°,1.14797
08:35,42.23°,103.96°,-13.96°,166.04°,1.10165
08:40,43.40°,103.91°,-13.91°,166.09°,1.05737
08:45,44.58°,103.87°,-13.87°,166.13°,1.01494
08:50,45.75°,103.84°,-13.84°,166.16°,0.97424
