Time,Solar Position,,,Shadow Projection,
,Altitude,Azimuth,Hor.Angle,Hor.Angle,Length
05:20,-0.14°,113.77°,-23.77°,156.23°,--
05:25,0.88°,113.44°,-23.44°,156.56°,65.20747
05:30,1.88°,113.13°,-23.13°,156.87°,30.44832
05:35,2.92°,112.83°,-22.83°,157.17°,19.58249
05:40,3.99°,112.54°,-22.54°,157.46°,14.33656
05:45,5.07°,112.25°,-22.25°,157.75°,11.26501
05:50,6.17°,111.97°,-21.97°,158.03°,9.25243
05:55,7.27°,111.71°,-21.71°,158.29°,7.83704
06:00,8.38°,111.45°,-21.45°,158.55°,6.78781
06:05,9.49°,111.19°,-21.19°,158.81°,5.97917
06:10,10.61°,110.95°,-20.95°,159.05°,5.33690
06:15,11.73°,110.71°,-20.71°,159.29°,4.81434
06:20,12.86°,110.49°,-20.49°,159.51°,4.38076
06:25,13.99°,110.27°,-20.27°,159.73°,4.01504
06:30,15.12°,110.05°,-20.05°,159.95°,3.70227
06:35,16.25°,109.85°,-19.85°,160.15°,3.43157
06:40,17.38°,109.65°,-19.65°,160.35°,3.19486
06:45,18.52°,109.46°,-19.46°,160.54°,2.98599
06:50,19.65°,109.28°,-19.28°,160.72°,2.80020
06:55,20.79°,109.11°,-19.11°,160.89°,2.63376
07:00,21.93°,108.94°,-18.94°,161.06°,2.48369
07:05,23.07°,108.78°,-18.78°,161.22°,2.34761
07:10,24.21°,108.63°,-18.63°,161.37°,2.22357
07:15,25.36°,108.49°,-18.49°,161.51°,2.10994
07:20,26.50°,108.35°,-18.35°,161.65°,2.00541
07:25,27.65°,108.23°,-18.23°,161.77°,1.90885
07:30,28.80°,108.11°,-18.11°,161.89°,1.81933
07:35,29.94°,108.00°,-18.00°,162.00°,1.73603
07:40,31.09°,107.90°,-17.90°,162.10°,1.65829
07:45,32.24°,107.80°,-17.80°,162.20°,1.58550
07:50,33.39°,107.72°,-17.72°,162.28°,1.51716
07:55,34.54°,107.65°,-17.65°,162.35°,1.45283
08:00,35.69°,107.59°,-17.59°,162.41°,1.39212
08:05,36.84°,107.53°,-17.53°,162.47°,1.33469
08:10,37.99°,107.49°,-17.49°,162.51°,1.28025
08:15,39.14°,107.46°,-17.46°,162.54°,1.22853
08:20,40.30°,107.44°,-17.44°,162.56°,1.17929
08:25,41.45°,107.43°,-17.43°,162.57°,1.13233
08:30,42.60°,107.44°,-17.44°,162.56°,1.08745
08:35,43.75°,107.46°,-17.46°,162.54°,1.04450
08:40,44.90°,107.49°,-17.49°,162.51°,1.00333
08:45,46.06°,107.54°,-17.54°,162.46°,0.96378
08:50,47.21°,107.61°,-17.61°,162.39°,0.92576
08:55,48.36°,107.69°,-17.69°,162.31°,0.88913
09:00,49.51°,107.79°,-17.79°,162.21°,0.85381
09:05,50.66°,107.92°,-17.92°,162.08°,0.81970
09:10,51.81°,108.06°,-18.06°,161.94°,0.78672
09:15,52.95°,108.23°,-18.23°,161.77°,0.75479
09:20,54.10°,108.42°,-18.42°,161.58°,0.72384
09:25,55.25°,108.64°,-18.64°,161.36°,0.69381
09:30,56.39°,108.89°,-18.89°,161.11°,0.66464
09:35,57.53°,109.18°,-19.18°,160.82°,0.63628
09:40,58.67°,109.50°,-19.50°,160.50°,0.60869
09:45,59.81°,109.87°,-19.87°,160.13°,0.58180
09:50,60.94°,110.28°,-20.28°,159.72°,0.55560
09:55,62.07°,110.73°,-20.73°,159.27°,0.53003
10:00,63.20°,111.25°,-21.25°,158.75°,0.50508
10:05,64.33°,111.83°,-21.83°,158.17°,0.48070
10:10,65.44°,112.48°,-22.48°,157.52°,0.45689
10:15,66.56°,113.22°,-23.22°,156.78°,0.43361
10:20,67.66°,114.04°,-24.04°,155.96°,0.41085
10:25,68.76°,114.98°,-24.98°,155.02°,0.38860
10:30,69.85°,116.03°,-26.03°,153.97°,0.36685
10:35,70.93°,117.23°,-27.23°,152.77°,0.34562
10:40,72.00°,118.60°,-28.60°,151.40°,0.32489
10:45,73.05°,120.16°,-30.16°,149.84°,0.30470
10:50,74.09°,121.96°,-31.96°,148.04°,0.28506
10:55,75.10°,124.02°,-34.02°,145.98°,0.26603
11:00,76.09°,126.42°,-36.42°,143.58°,0.24767
11:05,77.04°,129.20°,-39.20°,140.80°,0.23005
11:10,77.96°,132.44°,-42.44°,137.56°,0.21330
11:15,78.82°,136.23°,-46.23°,133.77°,0.19758
