Time,Solar Position,,,Shadow Projection,
,Altitude,Azimuth,Hor.Angle,Hor.Angle,Length
05:40,-0.42°,104.48°,-14.48°,165.52°,--
05:45,0.78°,104.16°,-14.16°,165.84°,73.19610
05:50,1.84°,103.85°,-13.85°,166.15°,31.16287
05:55,2.94°,103.54°,-13.54°,166.46°,19.48857
06:00,4.06°,103.23°,-13.23°,166.77°,14.07900
06:05,5.21°,102.93°,-12.93°,167.07°,10.97705
06:10,6.36°,102.64°,-12.64°,167.36°,8.97299
06:15,7.52°,102.35°,-12.35°,167.65°,7.57507
06:20,8.69°,102.07°,-12.07°,167.93°,6.54511
06:25,9.86°,101.79°,-11.79°,168.21°,5.75490
06:30,11.03°,101.51°,-11.51°,168.49°,5.12940
06:35,12.21°,101.24°,-11.24°,168.76°,4.62183
06:40,13.39°,100.97°,-10.97°,169.03°,4.20151
06:45,14.57°,100.71°,-10.71°,169.29°,3.84756
06:50,15.75°,100.45°,-10.45°,169.55°,3.54521
06:55,16.94°,100.19°,-10.19°,169.81°,3.28379
07:00,18.12°,99.94°,-9.94°,170.06°,3.05535
07:05,19.31°,99.69°,-9.69°,170.31°,2.85388
07:10,20.50°,99.44°,-9.44°,170.56°,2.67475
07:15,21.69°,99.19°,-9.19°,170.81°,2.51430
07:20,22.88°,98.95°,-8.95°,171.05°,2.36966
07:25,24.07°,98.71°,-8.71°,171.29°,2.23849
07:30,25.26°,98.47°,-8.47°,171.53°,2.11891
07:35,26.46°,98.24°,-8.24°,171.76°,2.00935
07:40,27.65°,98.01°,-8.01°,171.99°,1.90853
07:45,28.85°,97.77°,-7.77°,172.23°,1.81537
07:50,30.04°,97.55°,-7.55°,172.45°,1.72896
07:55,31.24°,97.32°,-7.32°,172.68°,1.64852
08:00,32.44°,97.09°,-7.09°,172.91°,1.57339
08:05,33.64°,96.87°,-6.87°,173.13°,1.50302
08:10,34.84°,96.64°,-6.64°,173.36°,1.43689
08:15,36.04°,96.42°,-6.42°,173.58°,1.37460
08:20,37.24°,96.20°,-6.20°,173.80°,1.31577
08:25,38.44°,95.98°,-5.98°,174.02°,1.26006
08:30,39.64°,95.76°,-5.76°,174.24°,1.20720
08:35,40.84°,95.54°,-5.54°,174.46°,1.15693
08:40,42.04°,95.32°,-5.32°,174.68°,1.10902
08:45,43.24°,95.10°,-5.10°,174.90°,1.06328
08:50,44.45°,94.88°,-4.88°,175.12°,1.01952
08:55,45.65°,94.66°,-4.66°,175.34°,0.97757
09:00,46.85°,94.44°,-4.44°,175.56°,0.93730
09:05,48.06°,94.22°,-4.22°,175.78°,0.89858
09:10,49.26°,94.00°,-4.00°,176.00°,0.86128
09:15,50.47°,93.78°,-3.78°,176.22°,0.82529
09:20,51.67°,93.55°,-3.55°,176.45°,0.79053
09:25,52.88°,93.32°,-3.32°,176.68°,0.75689
09:30,54.08°,93.10°,-3.10°,176.90°,0.72430
09:35,55.29°,92.86°,-2.86°,177.14°,0.69268
09:40,56.50°,92.63°,-2.63°,177.37°,0.66197
09:45,57.70°,92.39°,-2.39°,177.61°,0.63209
09:50,58.91°,92.15°,-2.15°,177.85°,0.60300
09:55,60.12°,91.90°,-1.90°,178.10°,0.57462
10:00,61.32°,91.65°,-1.65°,178.35°,0.54693
10:05,62.53°,91.39°,-1.39°,178.61°,0.51986
10:10,63.74°,91.12°,-1.12°,178.88°,0.49337
10:15,64.95°,90.84°,-0.84°,179.16°,0.46743
10:20,66.16°,90.55°,-0.55°,179.45°,0.44199
10:25,67.36°,90.25°,-0.25°,179.75°,0.41702
10:30,68.57°,89.94°,0.06°,-179.94°,0.39248
10:35,69.78°,89.61°,0.39°,-179.61°,0.36835
10:40,70.99°,89.25°,0.75°,-179.25°,0.34459
10:45,72.19°,88.87°,1.13°,-178.87°,0.32117
10:50,73.40°,88.46°,1.54°,-178.46°,0.29808
10:55,74.61°,88.01°,1.99°,-178.01°,0.27527
11:00,75.82°,87.51°,2.49°,-177.51°,0.25274
11:05,77.02°,86.95°,3.05°,-176.95°,0.23045
11:10,78.23°,86.31°,3.69°,-176.31°,0.20839
11:15,79.43°,85.55°,4.45°,-175.55°,0.18654
11:20,80.64°,84.64°,5.36°,-174.64°,0.16488
11:25,81.84°,83.52°,6.48°,-173.52°,0.14341
11:30,83.04°,82.05°,7.95°,-172.05°,0.12213
11:35,84.23°,80.05°,9.95°,-170.05°,0.10104
11:40,85.41°,77.09°,12.91°,-167.09°,0.08022
11:45,86.58°,72.19°,17.81°,-162.19°,0.05977
11:50,87.70°,62.56°,27.44°,-152.56°,0.04019
11:55,88.65°,37.78°,52.22°,-127.78°,0.02360
12:00,88.86°,-19.84°,109.84°,-70.16°,0.01985
12:05,88.08°,-56.37°,146.37°,-33.63°,0.03355
12:10,87.00°,-69.50°,159.50°,-20.50°,0.05248
12:15,85.84°,-75.61°,165.61°,-14.39°,0.07271
12:20,84.66°,-79.11°,169.11°,-10.89°,0.09341
12:25,83.47°,-81.40°,171.40°,-8.60°,0.11442
