Time,Solar Position,,,Shadow Projection,
,Altitude,Azimuth,Hor.Angle,Hor.Angle,Length
05:40,0.02°,105.42°,-15.42°,164.58°,3242.49958
05:45,1.02°,105.10°,-15.10°,164.90°,56.38057
05:50,2.08°,104.79°,-14.79°,165.21°,27.55442
05:55,3.18°,104.48°,-14.48°,165.52°,17.99944
06:00,4.30°,104.18°,-14.18°,165.82°,13.28575
06:05,5.45°,103.88°,-13.88°,166.12°,10.49077
06:10,6.60°,103.59°,-13.59°,166.41°,8.64821
06:15,7.75°,103.31°,-13.31°,166.69°,7.34450
06:20,8.92°,103.03°,-13.03°,166.97°,6.37398
06:25,10.08°,102.75°,-12.75°,167.25°,5.62349
06:30,11.25°,102.48°,-12.48°,167.52°,5.02575
06:35,12.43°,102.21°,-12.21°,167.79°,4.53827
06:40,13.60°,101.95°,-11.95°,168.05°,4.13295
06:45,14.78°,101.69°,-11.69°,168.31°,3.79044
06:50,15.96°,101.44°,-11.44°,168.56°,3.49701
06:55,17.14°,101.19°,-11.19°,168.81°,3.24266
07:00,18.32°,100.94°,-10.94°,169.06°,3.01992
07:05,19.51°,100.70°,-10.70°,169.30°,2.82310
07:10,20.69°,100.46°,-10.46°,169.54°,2.64780
07:15,21.88°,100.23°,-10.23°,169.77°,2.49055
07:20,23.06°,99.99°,-9.99°,170.01°,2.34860
07:25,24.25°,99.76°,-9.76°,170.24°,2.21972
07:30,25.44°,99.54°,-9.54°,170.46°,2.10209
07:35,26.63°,99.31°,-9.31°,170.69°,1.99421
07:40,27.82°,99.09°,-9.09°,170.91°,1.89485
07:45,29.01°,98.88°,-8.88°,171.12°,1.80296
07:50,30.21°,98.66°,-8.66°,171.34°,1.71765
07:55,31.40°,98.45°,-8.45°,171.55°,1.63819
08:00,32.60°,98.24°,-8.24°,171.76°,1.56393
08:05,33.79°,98.03°,-8.03°,171.97°,1.49432
08:10,34.99°,97.82°,-7.82°,172.18°,1.42888
08:15,36.18°,97.62°,-7.62°,172.38°,1.36720
08:20,37.38°,97.42°,-7.42°,172.58°,1.30892
08:25,38.58°,97.22°,-7.22°,172.78°,1.25371
08:30,39.78°,97.02°,-7.02°,172.98°,1.20129
08:35,40.97°,96.82°,-6.82°,173.18°,1.15143
08:40,42.17°,96.63°,-6.63°,173.37°,1.10388
08:45,43.37°,96.43°,-6.43°,173.57°,1.05847
