Time,Solar Position,,,Shadow Projection,
,Altitude,Azimuth,Hor.Angle,Hor.Angle,Length
05:45,0.20°,101.11°,-11.11°,168.89°,284.68307
05:50,1.23°,100.79°,-10.79°,169.21°,46.48475
05:55,2.32°,100.47°,-10.47°,169.53°,24.65002
06:00,3.45°,100.16°,-10.16°,169.84°,16.59075
06:05,4.60°,99.86°,-9.86°,170.14°,12.43908
06:10,5.76°,99.55°,-9.55°,170.45°,9.91680
06:15,6.93°,99.26°,-9.26°,170.74°,8.22901
06:20,8.11°,98.96°,-8.96°,171.04°,7.02176
06:25,9.29°,98.67°,-8.67°,171.33°,6.11578
06:30,10.47°,98.38°,-8.38°,171.62°,5.41083
06:35,11.66°,98.09°,-8.09°,171.91°,4.84657
06:40,12.85°,97.81°,-7.81°,172.19°,4.38452
06:45,14.04°,97.53°,-7.53°,172.47°,3.99902
06:50,15.23°,97.25°,-7.25°,172.75°,3.67231
06:55,16.43°,96.97°,-6.97°,173.03°,3.39172
07:00,17.62°,96.69°,-6.69°,173.31°,3.14795
07:05,18.82°,96.42°,-6.42°,173.58°,2.93406
07:10,20.02°,96.14°,-6.14°,173.86°,2.74473
07:15,21.22°,95.87°,-5.87°,174.13°,2.57583
07:20,22.42°,95.60°,-5.60°,174.40°,2.42411
07:25,23.62°,95.33°,-5.33°,174.67°,2.28696
07:30,24.82°,95.06°,-5.06°,174.94°,2.16229
07:35,26.02°,94.79°,-4.79°,175.21°,2.04837
07:40,27.22°,94.51°,-4.51°,175.49°,1.94379
07:45,28.43°,94.24°,-4.24°,175.76°,1.84737
07:50,29.63°,93.97°,-3.97°,176.03°,1.75811
07:55,30.84°,93.70°,-3.70°,176.30°,1.67518
08:00,32.04°,93.42°,-3.42°,176.58°,1.59786
08:05,33.25°,93.15°,-3.15°,176.85°,1.52554
08:10,34.45°,92.87°,-2.87°,177.13°,1.45770
08:15,35.66°,92.59°,-2.59°,177.41°,1.39388
08:20,36.86°,92.31°,-2.31°,177.69°,1.33368
08:25,38.07°,92.02°,-2.02°,177.98°,1.27676
08:30,39.28°,91.73°,-1.73°,178.27°,1.22280
08:35,40.48°,91.44°,-1.44°,178.56°,1.17155
08:40,41.69°,91.15°,-1.15°,178.85°,1.12276
08:45,42.90°,90.84°,-0.84°,179.16°,1.07622
