Time,Solar Position,,,Shadow Projection,
,Altitude,Azimuth,Hor.Angle,Hor.Angle,Length
05:45,0.04°,100.02°,-10.02°,169.98°,1283.07073
05:50,1.07°,99.70°,-9.70°,170.30°,53.67650
05:55,2.15°,99.39°,-9.39°,170.61°,26.58131
06:00,3.28°,99.08°,-9.08°,170.92°,17.44725
06:05,4.43°,98.77°,-8.77°,171.23°,12.91195
06:10,5.59°,98.46°,-8.46°,171.54°,10.21264
06:15,6.77°,98.16°,-8.16°,171.84°,8.42933
06:20,7.94°,97.86°,-7.86°,172.14°,7.16534
06:25,9.13°,97.57°,-7.57°,172.43°,6.22310
06:30,10.32°,97.27°,-7.27°,172.73°,5.49370
06:35,11.51°,96.98°,-6.98°,173.02°,4.91222
06:40,12.70°,96.69°,-6.69°,173.31°,4.43764
06:45,13.89°,96.40°,-6.40°,173.60°,4.04277
06:50,15.09°,96.12°,-6.12°,173.88°,3.70887
06:55,16.29°,95.83°,-5.83°,174.17°,3.42267
07:00,17.49°,95.55°,-5.55°,174.45°,3.17445
07:05,18.68°,95.26°,-5.26°,174.74°,2.95697
07:10,19.89°,94.98°,-4.98°,175.02°,2.76471
07:15,21.09°,94.70°,-4.70°,175.30°,2.59339
07:20,22.29°,94.42°,-4.42°,175.58°,2.43965
07:25,23.49°,94.14°,-4.14°,175.86°,2.30081
07:30,24.69°,93.85°,-3.85°,176.15°,2.17470
07:35,25.90°,93.57°,-3.57°,176.43°,2.05956
07:40,27.10°,93.29°,-3.29°,176.71°,1.95392
07:45,28.31°,93.00°,-3.00°,177.00°,1.85659
07:50,29.51°,92.71°,-2.71°,177.29°,1.76654
07:55,30.72°,92.42°,-2.42°,177.58°,1.68292
08:00,31.93°,92.13°,-2.13°,177.87°,1.60500
08:05,33.13°,91.84°,-1.84°,178.16°,1.53216
08:10,34.34°,91.54°,-1.54°,178.46°,1.46385
08:15,35.55°,91.24°,-1.24°,178.76°,1.39962
08:20,36.75°,90.94°,-0.94°,179.06°,1.33906
08:25,37.96°,90.63°,-0.63°,179.37°,1.28181
08:30,39.17°,90.32°,-0.32°,179.68°,1.22757
08:35,40.37°,90.00°,-0.00°,180.00°,1.17607
08:40,41.58°,89.68°,0.32°,-179.68°,1.12705
08:45,42.79°,89.35°,0.65°,-179.35°,1.08031
08:50,44.00°,89.01°,0.99°,-179.01°,1.03565
08:55,45.20°,88.67°,1.33°,-178.67°,0.99290
09:00,46.41°,88.32°,1.68°,-178.32°,0.95191
09:05,47.62°,87.96°,2.04°,-177.96°,0.91254
09:10,48.83°,87.58°,2.42°,-177.58°,0.87466
09:15,50.03°,87.20°,2.80°,-177.20°,0.83816
09:20,51.24°,86.80°,3.20°,-176.80°,0.80294
09:25,52.44°,86.39°,3.61°,-176.39°,0.76890
09:30,53.65°,85.96°,4.04°,-175.96°,0.73596
09:35,54.85°,85.52°,4.48°,-175.52°,0.70404
09:40,56.06°,85.05°,4.95°,-175.05°,0.67307
09:45,57.26°,84.57°,5.43°,-174.57°,0.64299
09:50,58.46°,84.06°,5.94°,-174.06°,0.61373
09:55,59.66°,83.52°,6.48°,-173.52°,0.58524
10:00,60.86°,82.95°,7.05°,-172.95°,0.55747
10:05,62.06°,82.34°,7.66°,-172.34°,0.53038
10:10,63.26°,81.70°,8.30°,-171.70°,0.50392
10:15,64.45°,81.01°,8.99°,-171.01°,0.47805
10:20,65.64°,80.27°,9.73°,-170.27°,0.45275
10:25,66.83°,79.46°,10.54°,-169.46°,0.42797
10:30,68.02°,78.59°,11.41°,-168.59°,0.40369
10:35,69.20°,77.64°,12.36°,-167.64°,0.37990
10:40,70.38°,76.58°,13.42°,-166.58°,0.35656
10:45,71.55°,75.42°,14.58°,-165.42°,0.33366
10:50,72.71°,74.11°,15.89°,-164.11°,0.31121
10:55,73.87°,72.64°,17.36°,-162.64°,0.28918
11:00,75.02°,70.96°,19.04°,-160.96°,0.26760
11:05,76.15°,69.04°,20.96°,-159.04°,0.24648
11:10,77.27°,66.79°,23.21°,-156.79°,0.22585
11:15,78.37°,64.15°,25.85°,-154.15°,0.20577
11:20,79.44°,60.99°,29.01°,-150.99°,0.18633
11:25,80.48°,57.16°,32.84°,-147.16°,0.16767
11:30,81.47°,52.46°,37.54°,-142.46°,0.14999
11:35,82.39°,46.60°,43.40°,-136.60°,0.13361
11:40,83.21°,39.28°,50.72°,-129.28°,0.11899
11:45,83.90°,30.15°,59.85°,-120.15°,0.10680
11:50,84.41°,19.09°,70.91°,-109.09°,0.09788
11:55,84.68°,6.41°,83.59°,-96.41°,0.09316
12:00,84.67°,-6.90°,96.90°,-83.10°,0.09325
12:05,84.39°,-19.53°,109.53°,-70.47°,0.09814
12:10,83.88°,-30.53°,120.53°,-59.47°,0.10720
12:15,83.19°,-39.58°,129.58°,-50.42°,0.11950
12:20,82.36°,-46.85°,136.85°,-43.15°,0.13420
12:25,81.43°,-52.65°,142.65°,-37.35°,0.15063
12:30,80.44°,-57.32°,147.32°,-32.68°,0.16835
12:35,79.41°,-61.12°,151.12°,-28.88°,0.18705
12:40,78.33°,-64.26°,154.26°,-25.74°,0.20651
12:45,77.23°,-66.88°,156.88°,-23.12°,0.22661
12:50,76.11°,-69.11°,159.11°,-20.89°,0.24726
12:55,74.98°,-71.03°,161.03°,-18.97°,0.26840
13:00,73.83°,-72.70°,162.70°,-17.30°,0.29000
13:05,72.67°,-74.16°,164.16°,-15.84°,0.31204
13:10,71.50°,-75.46°,165.46°,-14.54°,0.33451
13:15,70.33°,-76.62°,166.62°,-13.38°,0.35742
13:20,69.15°,-77.67°,167.67°,-12.33°,0.38077
13:25,67.97°,-78.62°,168.62°,-11.38°,0.40459
13:30,66.79°,-79.50°,169.50°,-10.50°,0.42888
13:35,65.60°,-80.30°,170.30°,-9.70°,0.45368
13:40,64.41°,-81.04°,171.04°,-8.96°,0.47901
13:45,63.21°,-81.72°,171.72°,-8.28°,0.50490
13:50,62.01°,-82.37°,172.37°,-7.63°,0.53138
13:55,60.82°,-82.97°,172.97°,-7.03°,0.55850
14:00,59.62°,-83.54°,173.54°,-6.46°,0.58629
14:05,58.42°,-84.08°,174.08°,-5.92°,0.61481
14:10,57.21°,-84.59°,174.59°,-5.41°,0.64410
14:15,56.01°,-85.07°,175.07°,-4.93°,0.67421
14:20,54.81°,-85.53°,175.53°,-4.47°,0.70522
14:25,53.60°,-85.98°,175.98°,-4.02°,0.73717
14:30,52.40°,-86.41°,176.41°,-3.59°,0.77015
14:35,51.19°,-86.82°,176.82°,-3.18°,0.80423
14:40,49.99°,-87.21°,177.21°,-2.79°,0.83950
14:45,48.78°,-87.60°,177.60°,-2.40°,0.87605
