Time,Solar Position,,,Shadow Projection,
,Altitude,Azimuth,Hor.Angle,Hor.Angle,Length
05:40,-1.14°,102.14°,-12.14°,167.86°,--
05:45,0.32°,101.81°,-11.81°,168.19°,181.54225
05:50,1.35°,101.49°,-11.49°,168.51°,42.36077
05:55,2.45°,101.18°,-11.18°,168.82°,23.41725
06:00,3.57°,100.87°,-10.87°,169.13°,16.02168
06:05,4.72°,100.57°,-10.57°,169.43°,12.11808
06:10,5.88°,100.27°,-10.27°,169.73°,9.71336
06:15,7.05°,99.97°,-9.97°,170.03°,8.09000
06:20,8.22°,99.68°,-9.68°,170.32°,6.92148
06:25,9.40°,99.39°,-9.39°,170.61°,6.04046
06:30,10.58°,99.10°,-9.10°,170.90°,5.35247
06:35,11.77°,98.82°,-8.82°,171.18°,4.80020
06:40,12.96°,98.54°,-8.54°,171.46°,4.34691
06:45,14.14°,98.26°,-8.26°,171.74°,3.96800
06:50,15.34°,97.98°,-7.98°,172.02°,3.64635
06:55,16.53°,97.71°,-7.71°,172.29°,3.36973
07:00,17.72°,97.44°,-7.44°,172.56°,3.12912
07:05,18.92°,97.17°,-7.17°,172.83°,2.91778
07:10,20.11°,96.90°,-6.90°,173.10°,2.73054
07:15,21.31°,96.64°,-6.64°,173.36°,2.56336
07:20,22.51°,96.37°,-6.37°,173.63°,2.41308
07:25,23.71°,96.11°,-6.11°,173.89°,2.27714
07:30,24.91°,95.84°,-5.84°,174.16°,2.15350
07:35,26.11°,95.58°,-5.58°,174.42°,2.04046
07:40,27.31°,95.32°,-5.32°,174.68°,1.93664
07:45,28.51°,95.05°,-5.05°,174.95°,1.84087
07:50,29.71°,94.79°,-4.79°,175.21°,1.75218
07:55,30.92°,94.53°,-4.53°,175.47°,1.66974
08:00,32.12°,94.27°,-4.27°,175.73°,1.59286
08:05,33.32°,94.00°,-4.00°,176.00°,1.52092
08:10,34.53°,93.74°,-3.74°,176.26°,1.45342
08:15,35.73°,93.47°,-3.47°,176.53°,1.38990
08:20,36.94°,93.20°,-3.20°,176.80°,1.32997
08:25,38.15°,92.93°,-2.93°,177.07°,1.27329
08:30,39.35°,92.66°,-2.66°,177.34°,1.21954
08:35,40.56°,92.38°,-2.38°,177.62°,1.16848
08:40,41.76°,92.10°,-2.10°,177.90°,1.11986
08:45,42.97°,91.82°,-1.82°,178.18°,1.07347
08:50,44.18°,91.53°,-1.53°,178.47°,1.02912
08:55,45.39°,91.24°,-1.24°,178.76°,0.98665
09:00,46.59°,90.95°,-0.95°,179.05°,0.94590
09:05,47.80°,90.64°,-0.64°,179.36°,0.90674
09:10,49.01°,90.34°,-0.34°,179.66°,0.86905
09:15,50.22°,90.02°,-0.02°,179.98°,0.83271
09:20,51.42°,89.70°,0.30°,-179.70°,0.79763
09:25,52.63°,89.36°,0.64°,-179.36°,0.76370
09:30,53.84°,89.02°,0.98°,-179.02°,0.73086
09:35,55.05°,88.67°,1.33°,-178.67°,0.69901
09:40,56.25°,88.30°,1.70°,-178.30°,0.66809
09:45,57.46°,87.92°,2.08°,-177.92°,0.63804
09:50,58.67°,87.52°,2.48°,-177.52°,0.60879
09:55,59.87°,87.10°,2.90°,-177.10°,0.58029
10:00,61.08°,86.67°,3.33°,-176.67°,0.55248
10:05,62.29°,86.21°,3.79°,-176.21°,0.52533
10:10,63.49°,85.72°,4.28°,-175.72°,0.49879
10:15,64.69°,85.21°,4.79°,-175.21°,0.47281
10:20,65.90°,84.65°,5.35°,-174.65°,0.44737
10:25,67.10°,84.06°,5.94°,-174.06°,0.42242
10:30,68.30°,83.42°,6.58°,-173.42°,0.39794
10:35,69.50°,82.72°,7.28°,-172.72°,0.37389
10:40,70.70°,81.96°,8.04°,-171.96°,0.35026
10:45,71.89°,81.11°,8.89°,-171.11°,0.32702
10:50,73.08°,80.17°,9.83°,-170.17°,0.30414
10:55,74.27°,79.11°,10.89°,-169.11°,0.28162
11:00,75.46°,77.90°,12.10°,-167.90°,0.25945
11:05,76.63°,76.50°,13.50°,-166.50°,0.23762
11:10,77.80°,74.86°,15.14°,-164.86°,0.21614
11:15,78.96°,72.91°,17.09°,-162.91°,0.19503
11:20,80.11°,70.54°,19.46°,-160.54°,0.17432
11:25,81.24°,67.59°,22.41°,-157.59°,0.15409
11:30,82.34°,63.82°,26.18°,-153.82°,0.13447
11:35,83.40°,58.87°,31.13°,-148.87°,0.11566
11:40,84.40°,52.14°,37.86°,-142.14°,0.09806
11:45,85.29°,42.76°,47.24°,-132.76°,0.08237
11:50,86.01°,29.59°,60.41°,-119.59°,0.06977
11:55,86.44°,12.08°,77.92°,-102.08°,0.06216
12:00,86.49°,-7.88°,97.88°,-82.12°,0.06137
12:05,86.13°,-26.19°,116.19°,-63.81°,0.06765
12:10,85.46°,-40.29°,130.29°,-49.71°,0.07936
12:15,84.60°,-50.39°,140.39°,-39.61°,0.09450
12:20,83.62°,-57.60°,147.60°,-32.40°,0.11177
12:25,82.57°,-62.88°,152.88°,-27.12°,0.13036
12:30,81.48°,-66.86°,156.86°,-23.14°,0.14983
12:35,80.36°,-69.96°,159.96°,-20.04°,0.16994
12:40,79.21°,-72.44°,162.44°,-17.56°,0.19055
12:45,78.05°,-74.47°,164.47°,-15.53°,0.21158
12:50,76.88°,-76.17°,166.17°,-13.83°,0.23299
12:55,75.71°,-77.61°,167.61°,-12.39°,0.25474
13:00,74.53°,-78.86°,168.86°,-11.14°,0.27684
13:05,73.34°,-79.95°,169.95°,-10.05°,0.29929
13:10,72.15°,-80.92°,170.92°,-9.08°,0.32208
13:15,70.95°,-81.78°,171.78°,-8.22°,0.34525
13:20,69.76°,-82.56°,172.56°,-7.44°,0.36879
13:25,68.56°,-83.28°,173.28°,-6.72°,0.39275
13:30,67.36°,-83.93°,173.93°,-6.07°,0.41714
13:35,66.16°,-84.53°,174.53°,-5.47°,0.44198
13:40,64.95°,-85.09°,175.09°,-4.91°,0.46732
13:45,63.75°,-85.62°,175.62°,-4.38°,0.49318
13:50,62.54°,-86.11°,176.11°,-3.89°,0.51959
13:55,61.34°,-86.57°,176.57°,-3.43°,0.54661
14:00,60.13°,-87.01°,177.01°,-2.99°,0.57427
