Time,Solar Position,,,Shadow Projection,
,Altitude,Azimuth,Hor.Angle,Hor.Angle,Length
06:10,0.21°,65.80°,24.20°,-155.80°,268.21581
06:15,1.17°,65.48°,24.52°,-155.48°,49.00954
06:20,2.17°,65.15°,24.85°,-155.15°,26.35157
06:25,3.21°,64.80°,25.20°,-154.80°,17.85108
06:30,4.25°,64.45°,25.55°,-154.45°,13.44109
06:35,5.31°,64.09°,25.91°,-154.09°,10.75278
06:40,6.38°,63.72°,26.28°,-153.72°,8.94881
06:45,7.44°,63.33°,26.67°,-153.33°,7.65706
06:50,8.51°,62.94°,27.06°,-152.94°,6.68715
06:55,9.57°,62.53°,27.47°,-152.53°,5.93239
07:00,10.63°,62.11°,27.89°,-152.11°,5.32838
07:05,11.69°,61.68°,28.32°,-151.68°,4.83404
07:10,12.74°,61.23°,28.77°,-151.23°,4.42191
07:15,13.79°,60.78°,29.22°,-150.78°,4.07298
07:20,14.84°,60.31°,29.69°,-150.31°,3.77368
07:25,15.88°,59.82°,30.18°,-149.82°,3.51403
07:30,16.92°,59.32°,30.68°,-149.32°,3.28659
07:35,17.96°,58.81°,31.19°,-148.81°,3.08565
07:40,18.98°,58.28°,31.72°,-148.28°,2.90678
07:45,20.01°,57.73°,32.27°,-147.73°,2.74649
07:50,21.02°,57.17°,32.83°,-147.17°,2.60199
07:55,22.03°,56.59°,33.41°,-146.59°,2.47102
08:00,23.04°,55.99°,34.01°,-145.99°,2.35175
08:05,24.03°,55.37°,34.63°,-145.37°,2.24265
08:10,25.02°,54.74°,35.26°,-144.74°,2.14245
08:15,26.00°,54.08°,35.92°,-144.08°,2.05011
08:20,26.98°,53.41°,36.59°,-143.41°,1.96472
08:25,27.94°,52.71°,37.29°,-142.71°,1.88552
08:30,28.90°,51.99°,38.01°,-141.99°,1.81186
08:35,29.84°,51.25°,38.75°,-141.25°,1.74319
08:40,30.78°,50.48°,39.52°,-140.48°,1.67902
08:45,31.70°,49.69°,40.31°,-139.69°,1.61893
08:50,32.62°,48.88°,41.12°,-138.88°,1.56256
08:55,33.52°,48.04°,41.96°,-138.04°,1.50959
09:00,34.41°,47.17°,42.83°,-137.17°,1.45973
09:05,35.29°,46.27°,43.73°,-136.27°,1.41276
09:10,36.16°,45.34°,44.66°,-135.34°,1.36843
09:15,37.01°,44.39°,45.61°,-134.39°,1.32658
09:20,37.85°,43.40°,46.60°,-133.40°,1.28702
09:25,38.67°,42.39°,47.61°,-132.39°,1.24960
09:30,39.47°,41.34°,48.66°,-131.34°,1.21420
09:35,40.26°,40.25°,49.75°,-130.25°,1.18069
09:40,41.03°,39.13°,50.87°,-129.13°,1.14896
09:45,41.79°,37.98°,52.02°,-127.98°,1.11894
09:50,42.52°,36.79°,53.21°,-126.79°,1.09052
09:55,43.23°,35.57°,54.43°,-125.57°,1.06364
10:00,43.93°,34.30°,55.70°,-124.30°,1.03824
10:05,44.59°,33.00°,57.00°,-123.00°,1.01426
10:10,45.24°,31.67°,58.33°,-121.67°,0.99165
10:15,45.86°,30.29°,59.71°,-120.29°,0.97035
10:20,46.46°,28.88°,61.12°,-118.88°,0.95035
10:25,47.03°,27.43°,62.57°,-117.43°,0.93160
10:30,47.57°,25.94°,64.06°,-115.94°,0.91407
10:35,48.08°,24.41°,65.59°,-114.41°,0.89775
10:40,48.57°,22.85°,67.15°,-112.85°,0.88261
10:45,49.02°,21.25°,68.75°,-111.25°,0.86863
10:50,49.44°,19.61°,70.39°,-109.61°,0.85580
10:55,49.83°,17.95°,72.05°,-107.95°,0.84411
11:00,50.19°,16.25°,73.75°,-106.25°,0.83355
11:05,50.51°,14.53°,75.47°,-104.53°,0.82411
11:10,50.79°,12.78°,77.22°,-102.78°,0.81579
11:15,51.04°,11.00°,79.00°,-101.00°,0.80858
11:20,51.25°,9.20°,80.80°,-99.20°,0.80248
11:25,51.43°,7.39°,82.61°,-97.39°,0.79749
11:30,51.56°,5.56°,84.44°,-95.56°,0.79361
11:35,51.66°,3.72°,86.28°,-93.72°,0.79084
11:40,51.72°,1.87°,88.13°,-91.87°,0.78916
11:45,51.74°,0.02°,89.98°,-90.02°,0.78860
11:50,51.72°,-1.83°,91.83°,-88.17°,0.78914
