Time,Solar Position,,,Shadow Projection,
,Altitude,Azimuth,Hor.Angle,Hor.Angle,Length
06:10,0.05°,65.87°,24.13°,-155.87°,1118.64319
06:15,1.00°,65.55°,24.45°,-155.55°,57.56169
06:20,1.99°,65.22°,24.78°,-155.22°,28.74059
06:25,3.02°,64.88°,25.12°,-154.88°,18.94179
06:30,4.07°,64.53°,25.47°,-154.53°,14.05848
06:35,5.13°,64.17°,25.83°,-154.17°,11.14941
06:40,6.19°,63.80°,26.20°,-153.80°,9.22266
06:45,7.25°,63.42°,26.58°,-153.42°,7.85755
06:50,8.32°,63.03°,26.97°,-153.03°,6.84014
06:55,9.38°,62.62°,27.38°,-152.62°,6.05289
07:00,10.44°,62.20°,27.80°,-152.20°,5.42573
07:05,11.50°,61.77°,28.23°,-151.77°,4.91431
07:10,12.56°,61.33°,28.67°,-151.33°,4.48923
07:15,13.61°,60.88°,29.12°,-150.88°,4.13026
07:20,14.66°,60.41°,29.59°,-150.41°,3.82300
07:25,15.70°,59.93°,30.07°,-149.93°,3.55696
07:30,16.74°,59.43°,30.57°,-149.43°,3.32430
07:35,17.78°,58.92°,31.08°,-148.92°,3.11903
07:40,18.81°,58.39°,31.61°,-148.39°,2.93655
07:45,19.83°,57.85°,32.15°,-147.85°,2.77320
07:50,20.85°,57.29°,32.71°,-147.29°,2.62609
07:55,21.86°,56.71°,33.29°,-146.71°,2.49289
08:00,22.86°,56.11°,33.89°,-146.11°,2.37167
08:05,23.86°,55.50°,34.50°,-145.50°,2.26088
08:10,24.85°,54.87°,35.13°,-144.87°,2.15919
08:15,25.83°,54.22°,35.78°,-144.22°,2.06554
08:20,26.81°,53.55°,36.45°,-143.55°,1.97898
08:25,27.77°,52.85°,37.15°,-142.85°,1.89874
08:30,28.73°,52.14°,37.86°,-142.14°,1.82415
08:35,29.68°,51.40°,38.60°,-141.40°,1.75463
08:40,30.62°,50.64°,39.36°,-140.64°,1.68970
08:45,31.55°,49.85°,40.15°,-139.85°,1.62892
08:50,32.46°,49.04°,40.96°,-139.04°,1.57192
08:55,33.37°,48.21°,41.79°,-138.21°,1.51837
09:00,34.26°,47.34°,42.66°,-137.34°,1.46798
09:05,35.14°,46.45°,43.55°,-136.45°,1.42051
09:10,36.01°,45.53°,44.47°,-135.53°,1.37573
09:15,36.87°,44.58°,45.42°,-134.58°,1.33345
09:20,37.71°,43.60°,46.40°,-133.60°,1.29350
09:25,38.53°,42.59°,47.41°,-132.59°,1.25571
09:30,39.34°,41.54°,48.46°,-131.54°,1.21996
09:35,40.13°,40.47°,49.53°,-130.47°,1.18612
09:40,40.91°,39.35°,50.65°,-129.35°,1.15409
09:45,41.66°,38.21°,51.79°,-128.21°,1.12376
09:50,42.40°,37.03°,52.97°,-127.03°,1.09506
09:55,43.12°,35.81°,54.19°,-125.81°,1.06792
10:00,43.81°,34.55°,55.45°,-124.55°,1.04226
10:05,44.49°,33.26°,56.74°,-123.26°,1.01802
10:10,45.14°,31.93°,58.07°,-121.93°,0.99517
10:15,45.77°,30.56°,59.44°,-120.56°,0.97364
10:20,46.37°,29.15°,60.85°,-119.15°,0.95341
10:25,46.94°,27.70°,62.30°,-117.70°,0.93443
10:30,47.49°,26.22°,63.78°,-116.22°,0.91669
10:35,48.01°,24.70°,65.30°,-114.70°,0.90015
10:40,48.50°,23.14°,66.86°,-113.14°,0.88479
10:45,48.96°,21.55°,68.45°,-111.55°,0.87060
10:50,49.38°,19.92°,70.08°,-109.92°,0.85757
10:55,49.78°,18.26°,71.74°,-108.26°,0.84567
11:00,50.14°,16.57°,73.43°,-106.57°,0.83490
11:05,50.47°,14.85°,75.15°,-104.85°,0.82526
11:10,50.76°,13.10°,76.90°,-103.10°,0.81674
11:15,51.02°,11.33°,78.67°,-101.33°,0.80933
11:20,51.23°,9.54°,80.46°,-99.54°,0.80303
11:25,51.42°,7.72°,82.28°,-97.72°,0.79784
11:30,51.56°,5.90°,84.10°,-95.90°,0.79376
11:35,51.66°,4.06°,85.94°,-94.06°,0.79078
11:40,51.73°,2.21°,87.79°,-92.21°,0.78891
11:45,51.76°,0.36°,89.64°,-90.36°,0.78814
11:50,51.74°,-1.49°,91.49°,-88.51°,0.78848
11:55,51.69°,-3.34°,93.34°,-86.66°,0.78992
12:00,51.60°,-5.18°,95.18°,-84.82°,0.79247
12:05,51.48°,-7.02°,97.02°,-82.98°,0.79612
12:10,51.31°,-8.84°,98.84°,-81.16°,0.80089
12:15,51.11°,-10.64°,100.64°,-79.36°,0.80675
12:20,50.86°,-12.42°,102.42°,-77.58°,0.81373
12:25,50.59°,-14.17°,104.17°,-75.83°,0.82182
12:30,50.27°,-15.91°,105.91°,-74.09°,0.83103
12:35,49.92°,-17.61°,107.61°,-72.39°,0.84136
12:40,49.54°,-19.28°,109.28°,-70.72°,0.85281
12:45,49.13°,-20.92°,110.92°,-69.08°,0.86541
12:50,48.68°,-22.53°,112.53°,-67.47°,0.87915
12:55,48.20°,-24.10°,114.10°,-65.90°,0.89405
13:00,47.69°,-25.64°,115.64°,-64.36°,0.91013
13:05,47.16°,-27.13°,117.13°,-62.87°,0.92740
13:10,46.59°,-28.59°,118.59°,-61.41°,0.94590
13:15,46.00°,-30.02°,120.02°,-59.98°,0.96564
13:20,45.38°,-31.40°,121.40°,-58.60°,0.98666
13:25,44.74°,-32.75°,122.75°,-57.25°,1.00899
13:30,44.08°,-34.05°,124.05°,-55.95°,1.03269
13:35,43.39°,-35.32°,125.32°,-54.68°,1.05779
13:40,42.68°,-36.56°,126.56°,-53.44°,1.08435
13:45,41.95°,-37.75°,127.75°,-52.25°,1.11244
13:50,41.20°,-38.91°,128.91°,-51.09°,1.14212
13:55,40.44°,-40.04°,130.04°,-49.96°,1.17348
14:00,39.65°,-41.13°,131.13°,-48.87°,1.20660
14:05,38.85°,-42.19°,132.19°,-47.81°,1.24160
14:10,38.03°,-43.21°,133.21°,-46.79°,1.27858
14:15,37.20°,-44.20°,134.20°,-45.80°,1.31768
14:20,36.35°,-45.17°,135.17°,-44.83°,1.35904
14:25,35.48°,-46.10°,136.10°,-43.90°,1.40283
14:30,34.61°,-47.00°,137.00°,-43.00°,1.44923
14:35,33.72°,-47.87°,137.87°,-42.13°,1.49845
14:40,32.82°,-48.72°,138.72°,-41.28°,1.55074
14:45,31.90°,-49.54°,139.54°,-40.46°,1.60637
14:50,30.98°,-50.34°,140.34°,-39.66°,1.66564
14:55,30.05°,-51.11°,141.11°,-38.89°,1.72891
15:00,29.10°,-51.85°,141.85°,-38.15°,1.79659
15:05,28.15°,-52.58°,142.58°,-37.42°,1.86915
15:10,27.18°,-53.28°,143.28°,-36.72°,1.94712
