Time,Solar Position,,,Shadow Projection,
,Altitude,Azimuth,Hor.Angle,Hor.Angle,Length
06:05,0.09°,66.79°,23.21°,-156.79°,635.90858
06:10,1.04°,66.47°,23.53°,-156.47°,54.87314
06:15,2.05°,66.14°,23.86°,-156.14°,27.92332
06:20,3.09°,65.80°,24.20°,-155.80°,18.52784
06:25,4.14°,65.45°,24.55°,-155.45°,13.79907
06:30,5.21°,65.09°,24.91°,-155.09°,10.96530
06:35,6.28°,64.72°,25.28°,-154.72°,9.08384
06:40,7.36°,64.34°,25.66°,-154.34°,7.74679
06:45,8.43°,63.95°,26.05°,-153.95°,6.74846
06:50,9.50°,63.54°,26.46°,-153.54°,5.97487
06:55,10.57°,63.13°,26.87°,-153.13°,5.35787
07:00,11.64°,62.70°,27.30°,-152.70°,4.85426
07:05,12.71°,62.26°,27.74°,-152.26°,4.43533
07:10,13.77°,61.81°,28.19°,-151.81°,4.08130
07:15,14.83°,61.34°,28.66°,-151.34°,3.77808
07:20,15.88°,60.86°,29.14°,-150.86°,3.51539
07:25,16.93°,60.37°,29.63°,-150.37°,3.28553
07:30,17.97°,59.86°,30.14°,-149.86°,3.08265
07:35,19.01°,59.34°,30.66°,-149.34°,2.90221
07:40,20.05°,58.80°,31.20°,-148.80°,2.74062
07:45,21.07°,58.24°,31.76°,-148.24°,2.59504
07:50,22.10°,57.67°,32.33°,-147.67°,2.46316
07:55,23.11°,57.08°,32.92°,-147.08°,2.34311
08:00,24.12°,56.47°,33.53°,-146.47°,2.23333
08:05,25.12°,55.84°,34.16°,-145.84°,2.13255
08:10,26.12°,55.19°,34.81°,-145.19°,2.03969
08:15,27.10°,54.52°,35.48°,-144.52°,1.95383
08:20,28.08°,53.83°,36.17°,-143.83°,1.87421
08:25,29.05°,53.12°,36.88°,-143.12°,1.80016
08:30,30.01°,52.39°,37.61°,-142.39°,1.73113
08:35,30.96°,51.63°,38.37°,-141.63°,1.66662
08:40,31.91°,50.85°,39.15°,-140.85°,1.60621
08:45,32.84°,50.04°,39.96°,-140.04°,1.54953
08:50,33.76°,49.21°,40.79°,-139.21°,1.49626
08:55,34.66°,48.35°,41.65°,-138.35°,1.44612
09:00,35.56°,47.46°,42.54°,-137.46°,1.39885
09:05,36.44°,46.54°,43.46°,-136.54°,1.35425
09:10,37.31°,45.59°,44.41°,-135.59°,1.31210
09:15,38.17°,44.61°,45.39°,-134.61°,1.27226
09:20,39.01°,43.60°,46.40°,-133.60°,1.23455
09:25,39.83°,42.55°,47.45°,-132.55°,1.19885
09:30,40.64°,41.47°,48.53°,-131.47°,1.16504
09:35,41.43°,40.36°,49.64°,-130.36°,1.13302
09:40,42.20°,39.21°,50.79°,-129.21°,1.10268
09:45,42.96°,38.02°,51.98°,-128.02°,1.07395
09:50,43.69°,36.80°,53.20°,-126.80°,1.04675
09:55,44.40°,35.53°,54.47°,-125.53°,1.02102
10:00,45.09°,34.23°,55.77°,-124.23°,0.99669
10:05,45.76°,32.89°,57.11°,-122.89°,0.97373
10:10,46.41°,31.51°,58.49°,-121.51°,0.95209
10:15,47.02°,30.08°,59.92°,-120.08°,0.93172
10:20,47.62°,28.62°,61.38°,-118.62°,0.91260
10:25,48.18°,27.12°,62.88°,-117.12°,0.89470
10:30,48.72°,25.58°,64.42°,-115.58°,0.87799
10:35,49.22°,24.00°,66.00°,-114.00°,0.86246
10:40,49.70°,22.38°,67.62°,-112.38°,0.84809
10:45,50.14°,20.73°,69.27°,-110.73°,0.83486
10:50,50.55°,19.04°,70.96°,-109.04°,0.82277
10:55,50.93°,17.31°,72.69°,-107.31°,0.81180
11:00,51.27°,15.56°,74.44°,-105.56°,0.80195
11:05,51.58°,13.77°,76.23°,-103.77°,0.79322
11:10,51.85°,11.96°,78.04°,-101.96°,0.78560
11:15,52.08°,10.12°,79.88°,-100.12°,0.77909
11:20,52.27°,8.27°,81.73°,-98.27°,0.77370
11:25,52.43°,6.39°,83.61°,-96.39°,0.76940
11:30,52.54°,4.51°,85.49°,-94.51°,0.76622
11:35,52.61°,2.61°,87.39°,-92.61°,0.76415
11:40,52.65°,0.71°,89.29°,-90.71°,0.76318
11:45,52.64°,-1.19°,91.19°,-88.81°,0.76332
11:50,52.60°,-3.09°,93.09°,-86.91°,0.76457
11:55,52.51°,-4.99°,94.99°,-85.01°,0.76692
12:00,52.39°,-6.87°,96.87°,-83.13°,0.77038
12:05,52.23°,-8.74°,98.74°,-81.26°,0.77496
12:10,52.02°,-10.59°,100.59°,-79.41°,0.78063
12:15,51.78°,-12.42°,102.42°,-77.58°,0.78742
12:20,51.50°,-14.22°,104.22°,-75.78°,0.79532
12:25,51.19°,-16.00°,106.00°,-74.00°,0.80434
12:30,50.84°,-17.75°,107.75°,-72.25°,0.81446
12:35,50.45°,-19.47°,109.47°,-70.53°,0.82572
12:40,50.03°,-21.15°,111.15°,-68.85°,0.83809
12:45,49.58°,-22.79°,112.79°,-67.21°,0.85161
12:50,49.10°,-24.40°,114.40°,-65.60°,0.86628
12:55,48.58°,-25.97°,115.97°,-64.03°,0.88210
13:00,48.04°,-27.50°,117.50°,-62.50°,0.89911
13:05,47.47°,-29.00°,119.00°,-61.00°,0.91732
13:10,46.87°,-30.45°,120.45°,-59.55°,0.93675
13:15,46.25°,-31.86°,121.86°,-58.14°,0.95744
13:20,45.60°,-33.23°,123.23°,-56.77°,0.97941
13:25,44.92°,-34.56°,124.56°,-55.44°,1.00271
13:30,44.23°,-35.85°,125.85°,-54.15°,1.02738
13:35,43.51°,-37.11°,127.11°,-52.89°,1.05348
13:40,42.77°,-38.32°,128.32°,-51.68°,1.08106
13:45,42.01°,-39.50°,129.50°,-50.50°,1.11019
13:50,41.23°,-40.64°,130.64°,-49.36°,1.14095
13:55,40.44°,-41.75°,131.75°,-48.25°,1.17341
14:00,39.63°,-42.82°,132.82°,-47.18°,1.20769
14:05,38.80°,-43.86°,133.86°,-46.14°,1.24388
14:10,37.95°,-44.86°,134.86°,-45.14°,1.28212
14:15,37.09°,-45.83°,135.83°,-44.17°,1.32253
