Time,Solar Position,,,Shadow Projection,
,Altitude,Azimuth,Hor.Angle,Hor.Angle,Length
05:55,0.16°,74.88°,15.12°,-164.88°,351.06707
06:00,1.17°,74.56°,15.44°,-164.56°,48.84181
06:05,2.24°,74.23°,15.77°,-164.23°,25.57812
06:10,3.34°,73.90°,16.10°,-163.90°,17.14815
06:15,4.45°,73.56°,16.44°,-163.56°,12.83866
06:20,5.58°,73.21°,16.79°,-163.21°,10.23215
06:25,6.72°,72.85°,17.15°,-162.85°,8.49257
06:30,7.85°,72.48°,17.52°,-162.48°,7.25095
06:35,8.99°,72.11°,17.89°,-162.11°,6.32073
06:40,10.13°,71.73°,18.27°,-161.73°,5.59794
06:45,11.27°,71.34°,18.66°,-161.34°,5.02011
06:50,12.40°,70.93°,19.07°,-160.93°,4.54749
06:55,13.54°,70.52°,19.48°,-160.52°,4.15360
07:00,14.67°,70.10°,19.90°,-160.10°,3.82016
07:05,15.80°,69.67°,20.33°,-159.67°,3.53409
07:10,16.93°,69.22°,20.78°,-159.22°,3.28586
07:15,18.05°,68.77°,21.23°,-158.77°,3.06831
07:20,19.17°,68.30°,21.70°,-158.30°,2.87599
07:25,20.29°,67.82°,22.18°,-157.82°,2.70466
07:30,21.41°,67.32°,22.68°,-157.32°,2.55099
07:35,22.52°,66.81°,23.19°,-156.81°,2.41230
07:40,23.62°,66.29°,23.71°,-156.29°,2.28646
07:45,24.72°,65.75°,24.25°,-155.75°,2.17169
07:50,25.82°,65.19°,24.81°,-155.19°,2.06655
07:55,26.91°,64.62°,25.38°,-154.62°,1.96983
08:00,28.00°,64.03°,25.97°,-154.03°,1.88052
08:05,29.08°,63.41°,26.59°,-153.41°,1.79778
08:10,30.16°,62.78°,27.22°,-152.78°,1.72087
08:15,31.23°,62.13°,27.87°,-152.13°,1.64917
08:20,32.29°,61.46°,28.54°,-151.46°,1.58215
08:25,33.35°,60.76°,29.24°,-150.76°,1.51935
08:30,34.40°,60.04°,29.96°,-150.04°,1.46037
08:35,35.44°,59.30°,30.70°,-149.30°,1.40487
08:40,36.48°,58.52°,31.48°,-148.52°,1.35253
08:45,37.50°,57.72°,32.28°,-147.72°,1.30309
08:50,38.52°,56.89°,33.11°,-146.89°,1.25632
08:55,39.53°,56.03°,33.97°,-146.03°,1.21200
09:00,40.52°,55.14°,34.86°,-145.14°,1.16995
09:05,41.51°,54.21°,35.79°,-144.21°,1.13002
09:10,42.48°,53.25°,36.75°,-143.25°,1.09205
09:15,43.44°,52.25°,37.75°,-142.25°,1.05593
09:20,44.39°,51.21°,38.79°,-141.21°,1.02153
09:25,45.32°,50.13°,39.87°,-140.13°,0.98876
09:30,46.24°,49.00°,41.00°,-139.00°,0.95752
09:35,47.15°,47.83°,42.17°,-137.83°,0.92775
09:40,48.03°,46.61°,43.39°,-136.61°,0.89937
09:45,48.90°,45.34°,44.66°,-135.34°,0.87232
09:50,49.75°,44.02°,45.98°,-134.02°,0.84654
09:55,50.58°,42.65°,47.35°,-132.65°,0.82201
10:00,51.39°,41.22°,48.78°,-131.22°,0.79867
10:05,52.17°,39.73°,50.27°,-129.73°,0.77650
10:10,52.93°,38.19°,51.81°,-128.19°,0.75546
10:15,53.66°,36.58°,53.42°,-126.58°,0.73555
10:20,54.37°,34.91°,55.09°,-124.91°,0.71674
10:25,55.05°,33.18°,56.82°,-123.18°,0.69902
10:30,55.69°,31.38°,58.62°,-121.38°,0.68239
10:35,56.30°,29.51°,60.49°,-119.51°,0.66685
10:40,56.88°,27.59°,62.41°,-117.59°,0.65239
10:45,57.42°,25.59°,64.41°,-115.59°,0.63902
10:50,57.92°,23.54°,66.46°,-113.54°,0.62674
10:55,58.38°,21.42°,68.58°,-111.42°,0.61557
11:00,58.80°,19.24°,70.76°,-109.24°,0.60552
11:05,59.18°,17.01°,72.99°,-107.01°,0.59659
11:10,59.51°,14.73°,75.27°,-104.73°,0.58879
11:15,59.79°,12.41°,77.59°,-102.41°,0.58215
11:20,60.03°,10.04°,79.96°,-100.04°,0.57667
11:25,60.22°,7.64°,82.36°,-97.64°,0.57236
11:30,60.35°,5.22°,84.78°,-95.22°,0.56922
11:35,60.43°,2.78°,87.22°,-92.78°,0.56728
11:40,60.47°,0.33°,89.67°,-90.33°,0.56652
11:45,60.45°,-2.12°,92.12°,-87.88°,0.56696
11:50,60.38°,-4.57°,94.57°,-85.43°,0.56858
11:55,60.26°,-6.99°,96.99°,-83.01°,0.57140
12:00,60.08°,-9.40°,99.40°,-80.60°,0.57539
12:05,59.86°,-11.77°,101.77°,-78.23°,0.58056
12:10,59.59°,-14.11°,104.11°,-75.89°,0.58689
12:15,59.27°,-16.40°,106.40°,-73.60°,0.59438
12:20,58.91°,-18.65°,108.65°,-71.35°,0.60300
12:25,58.50°,-20.84°,110.84°,-69.16°,0.61276
12:30,58.05°,-22.97°,112.97°,-67.03°,0.62363
12:35,57.56°,-25.04°,115.04°,-64.96°,0.63561
12:40,57.03°,-27.06°,117.06°,-62.94°,0.64868
12:45,56.46°,-29.00°,119.00°,-61.00°,0.66285
12:50,55.86°,-30.88°,120.88°,-59.12°,0.67810
12:55,55.22°,-32.70°,122.70°,-57.30°,0.69444
13:00,54.55°,-34.45°,124.45°,-55.55°,0.71186
13:05,53.86°,-36.14°,126.14°,-53.86°,0.73038
13:10,53.13°,-37.76°,127.76°,-52.24°,0.74999
13:15,52.38°,-39.32°,129.32°,-50.68°,0.77072
13:20,51.60°,-40.83°,130.83°,-49.17°,0.79259
13:25,50.80°,-42.27°,132.27°,-47.73°,0.81561
13:30,49.98°,-43.66°,133.66°,-46.34°,0.83982
13:35,49.13°,-44.99°,134.99°,-45.01°,0.86525
13:40,48.27°,-46.27°,136.27°,-43.73°,0.89196
13:45,47.39°,-47.51°,137.51°,-42.49°,0.91997
13:50,46.49°,-48.69°,138.69°,-41.31°,0.94937
13:55,45.57°,-49.83°,139.83°,-40.17°,0.98020
14:00,44.64°,-50.92°,140.92°,-39.08°,1.01255
14:05,43.70°,-51.97°,141.97°,-38.03°,1.04650
14:10,42.74°,-52.98°,142.98°,-37.02°,1.08215
14:15,41.77°,-53.96°,143.96°,-36.04°,1.11961
14:20,40.79°,-54.89°,144.89°,-35.11°,1.15900
14:25,39.79°,-55.80°,145.80°,-34.20°,1.20046
14:30,38.79°,-56.66°,146.66°,-33.34°,1.24415
14:35,37.78°,-57.50°,147.50°,-32.50°,1.29025
14:40,36.75°,-58.31°,148.31°,-31.69°,1.33895
14:45,35.72°,-59.09°,149.09°,-30.91°,1.39048
14:50,34.68°,-59.84°,149.84°,-30.16°,1.44510
14:55,33.64°,-60.57°,150.57°,-29.43°,1.50312
15:00,32.58°,-61.27°,151.27°,-28.73°,1.56485
15:05,31.52°,-61.95°,151.95°,-28.05°,1.63069
15:10,30.45°,-62.61°,152.61°,-27.39°,1.70108
15:15,29.37°,-63.25°,153.25°,-26.75°,1.77653
15:20,28.29°,-63.86°,153.86°,-26.14°,1.85764
15:25,27.21°,-64.46°,154.46°,-25.54°,1.94510
15:30,26.12°,-65.04°,155.04°,-24.96°,2.03973
15:35,25.02°,-65.60°,155.60°,-24.40°,2.14249
15:40,23.92°,-66.14°,156.14°,-23.86°,2.25454
15:45,22.81°,-66.67°,156.67°,-23.33°,2.37724
15:50,21.70°,-67.19°,157.19°,-22.81°,2.51228
15:55,20.59°,-67.69°,157.69°,-22.31°,2.66168
16:00,19.47°,-68.17°,158.17°,-21.83°,2.82796
16:05,18.35°,-68.64°,158.64°,-21.36°,3.01426
16:10,17.23°,-69.10°,159.10°,-20.90°,3.22453
16:15,16.10°,-69.55°,159.55°,-20.45°,3.46388
16:20,14.97°,-69.99°,159.99°,-20.01°,3.73894
16:25,13.84°,-70.41°,160.41°,-19.59°,4.05852
16:30,12.71°,-70.83°,160.83°,-19.17°,4.43460
16:35,11.57°,-71.23°,161.23°,-18.77°,4.88383
16:40,10.43°,-71.62°,161.62°,-18.38°,5.43010
16:45,9.30°,-72.01°,162.01°,-17.99°,6.10891
16:50,8.16°,-72.39°,162.39°,-17.61°,6.97527
16:55,7.02°,-72.75°,162.75°,-17.25°,8.11926
17:00,5.89°,-73.11°,163.11°,-16.89°,9.69889
17:05,4.76°,-73.46°,163.46°,-16.54°,12.01862
17:10,3.64°,-73.81°,163.81°,-16.19°,15.73415
17:15,2.53°,-74.14°,164.14°,-15.86°,22.61239
17:20,1.46°,-74.47°,164.47°,-15.53°,39.35714
17:25,0.43°,-74.80°,164.80°,-15.20°,133.93393
