Time,Solar Position,,,Shadow Projection,
,Altitude,Azimuth,Hor.Angle,Hor.Angle,Length
05:50,-0.49°,81.34°,8.66°,-171.34°,--
05:55,0.76°,81.02°,8.98°,-171.02°,75.08492
06:00,1.84°,80.69°,9.31°,-170.69°,31.19359
06:05,2.95°,80.37°,9.63°,-170.37°,19.38874
06:10,4.09°,80.04°,9.96°,-170.04°,13.97545
06:15,5.25°,79.70°,10.30°,-169.70°,10.88749
06:20,6.41°,79.36°,10.64°,-169.36°,8.89891
06:25,7.58°,79.01°,10.99°,-169.01°,7.51464
06:30,8.75°,78.66°,11.34°,-168.66°,6.49624
06:35,9.92°,78.30°,11.70°,-168.30°,5.71574
06:40,11.10°,77.93°,12.07°,-167.93°,5.09846
06:45,12.27°,77.56°,12.44°,-167.56°,4.59791
06:50,13.44°,77.18°,12.82°,-167.18°,4.18366
06:55,14.61°,76.79°,13.21°,-166.79°,3.83501
07:00,15.79°,76.39°,13.61°,-166.39°,3.53734
07:05,16.95°,75.99°,14.01°,-165.99°,3.28009
07:10,18.12°,75.57°,14.43°,-165.57°,3.05542
07:15,19.29°,75.15°,14.85°,-165.15°,2.85737
07:20,20.45°,74.72°,15.28°,-164.72°,2.68138
07:25,21.61°,74.27°,15.73°,-164.27°,2.52385
07:30,22.77°,73.82°,16.18°,-163.82°,2.38194
07:35,23.93°,73.35°,16.65°,-163.35°,2.25334
07:40,25.09°,72.87°,17.13°,-162.87°,2.13620
07:45,26.24°,72.38°,17.62°,-162.38°,2.02898
07:50,27.39°,71.87°,18.13°,-161.87°,1.93042
07:55,28.53°,71.35°,18.65°,-161.35°,1.83945
08:00,29.67°,70.81°,19.19°,-160.81°,1.75518
08:05,30.81°,70.26°,19.74°,-160.26°,1.67685
08:10,31.94°,69.68°,20.32°,-159.68°,1.60382
08:15,33.07°,69.09°,20.91°,-159.09°,1.53553
08:20,34.20°,68.48°,21.52°,-158.48°,1.47149
08:25,35.32°,67.85°,22.15°,-157.85°,1.41131
08:30,36.44°,67.20°,22.80°,-157.20°,1.35461
08:35,37.55°,66.52°,23.48°,-156.52°,1.30107
08:40,38.65°,65.82°,24.18°,-155.82°,1.25043
08:45,39.75°,65.09°,24.91°,-155.09°,1.20243
08:50,40.84°,64.33°,25.67°,-154.33°,1.15686
08:55,41.93°,63.54°,26.46°,-153.54°,1.11354
09:00,43.00°,62.72°,27.28°,-152.72°,1.07228
09:05,44.07°,61.87°,28.13°,-151.87°,1.03295
09:10,45.13°,60.98°,29.02°,-150.98°,0.99541
09:15,46.18°,60.05°,29.95°,-150.05°,0.95953
09:20,47.22°,59.08°,30.92°,-149.08°,0.92522
09:25,48.25°,58.07°,31.93°,-148.07°,0.89238
09:30,49.27°,57.01°,32.99°,-147.01°,0.86093
09:35,50.28°,55.90°,34.10°,-145.90°,0.83079
09:40,51.27°,54.74°,35.26°,-144.74°,0.80190
09:45,52.25°,53.52°,36.48°,-143.52°,0.77422
09:50,53.22°,52.24°,37.76°,-142.24°,0.74767
09:55,54.16°,50.90°,39.10°,-140.90°,0.72224
10:00,55.09°,49.49°,40.51°,-139.49°,0.69788
10:05,56.00°,48.01°,41.99°,-138.01°,0.67457
10:10,56.88°,46.45°,43.55°,-136.45°,0.65228
10:15,57.75°,44.81°,45.19°,-134.81°,0.63101
10:20,58.59°,43.09°,46.91°,-133.09°,0.61073
10:25,59.40°,41.28°,48.72°,-131.28°,0.59146
10:30,60.18°,39.38°,50.62°,-129.38°,0.57319
