Time,Solar Position,,,Shadow Projection,
,Altitude,Azimuth,Hor.Angle,Hor.Angle,Length
05:50,-0.75°,79.16°,10.84°,-169.16°,--
05:55,0.59°,78.85°,11.15°,-168.85°,96.82973
06:00,1.65°,78.52°,11.48°,-168.52°,34.76708
06:05,2.75°,78.20°,11.80°,-168.20°,20.81915
06:10,3.88°,77.86°,12.14°,-167.86°,14.75049
06:15,5.02°,77.52°,12.48°,-167.52°,11.38049
06:20,6.18°,77.18°,12.82°,-167.18°,9.24209
06:25,7.33°,76.82°,13.18°,-166.82°,7.77025
06:30,8.49°,76.47°,13.53°,-166.47°,6.69585
06:35,9.66°,76.10°,13.90°,-166.10°,5.87731
06:40,10.82°,75.73°,14.27°,-165.73°,5.23295
06:45,11.98°,75.35°,14.65°,-165.35°,4.71240
06:50,13.14°,74.96°,15.04°,-164.96°,4.28295
06:55,14.30°,74.56°,15.44°,-164.56°,3.92245
07:00,15.46°,74.15°,15.85°,-164.15°,3.61538
07:05,16.62°,73.74°,16.26°,-163.74°,3.35052
07:10,17.77°,73.31°,16.69°,-163.31°,3.11961
07:15,18.93°,72.88°,17.12°,-162.88°,2.91639
07:20,20.08°,72.43°,17.57°,-162.43°,2.73606
07:25,21.22°,71.97°,18.03°,-161.97°,2.57486
07:30,22.37°,71.50°,18.50°,-161.50°,2.42981
07:35,23.51°,71.01°,18.99°,-161.01°,2.29853
07:40,24.65°,70.52°,19.48°,-160.52°,2.17907
07:45,25.79°,70.00°,20.00°,-160.00°,2.06984
07:50,26.92°,69.48°,20.52°,-159.48°,1.96953
07:55,28.05°,68.93°,21.07°,-158.93°,1.87704
08:00,29.17°,68.37°,21.63°,-158.37°,1.79144
08:05,30.29°,67.80°,22.20°,-157.80°,1.71196
08:10,31.41°,67.20°,22.80°,-157.20°,1.63791
08:15,32.52°,66.59°,23.41°,-156.59°,1.56873
08:20,33.62°,65.95°,24.05°,-155.95°,1.50393
08:25,34.72°,65.29°,24.71°,-155.29°,1.44308
08:30,35.81°,64.61°,25.39°,-154.61°,1.38581
08:35,36.90°,63.90°,26.10°,-153.90°,1.33179
08:40,37.98°,63.17°,26.83°,-153.17°,1.28074
08:45,39.06°,62.41°,27.59°,-152.41°,1.23241
08:50,40.12°,61.62°,28.38°,-151.62°,1.18658
08:55,41.18°,60.80°,29.20°,-150.80°,1.14305
09:00,42.23°,59.95°,30.05°,-149.95°,1.10166
09:05,43.27°,59.06°,30.94°,-149.06°,1.06224
09:10,44.30°,58.14°,31.86°,-148.14°,1.02466
09:15,45.32°,57.18°,32.82°,-147.18°,0.98881
09:20,46.33°,56.18°,33.82°,-146.18°,0.95457
09:25,47.33°,55.13°,34.87°,-145.13°,0.92185
09:30,48.31°,54.04°,35.96°,-144.04°,0.89056
09:35,49.28°,52.90°,37.10°,-142.90°,0.86064
09:40,50.24°,51.70°,38.30°,-141.70°,0.83202
09:45,51.18°,50.45°,39.55°,-140.45°,0.80463
09:50,52.10°,49.15°,40.85°,-139.15°,0.77845
09:55,53.01°,47.78°,42.22°,-137.78°,0.75341
10:00,53.89°,46.35°,43.65°,-136.35°,0.72949
10:05,54.75°,44.86°,45.14°,-134.86°,0.70666
10:10,55.59°,43.29°,46.71°,-133.29°,0.68490
10:15,56.41°,41.65°,48.35°,-131.65°,0.66418
10:20,57.20°,39.93°,50.07°,-129.93°,0.64451
10:25,57.96°,38.13°,51.87°,-128.13°,0.62588
10:30,58.69°,36.25°,53.75°,-126.25°,0.60828
10:35,59.39°,34.29°,55.71°,-124.29°,0.59173
10:40,60.05°,32.24°,57.76°,-122.24°,0.57622
10:45,60.67°,30.10°,59.90°,-120.10°,0.56177
10:50,61.26°,27.88°,62.12°,-117.88°,0.54840
10:55,61.80°,25.57°,64.43°,-115.57°,0.53613
11:00,62.30°,23.18°,66.82°,-113.18°,0.52498
11:05,62.75°,20.70°,69.30°,-110.70°,0.51498
11:10,63.15°,18.15°,71.85°,-108.15°,0.50614
11:15,63.50°,15.53°,74.47°,-105.53°,0.49849
11:20,63.80°,12.84°,77.16°,-102.84°,0.49205
11:25,64.04°,10.10°,79.90°,-100.10°,0.48685
11:30,64.22°,7.32°,82.68°,-97.32°,0.48291
11:35,64.35°,4.50°,85.50°,-94.50°,0.48023
11:40,64.41°,1.67°,88.33°,-91.67°,0.47884
11:45,64.42°,-1.17°,91.17°,-88.83°,0.47873
11:50,64.36°,-4.01°,94.01°,-85.99°,0.47990
11:55,64.25°,-6.83°,96.83°,-83.17°,0.48235
12:00,64.08°,-9.62°,99.62°,-80.38°,0.48608
12:05,63.85°,-12.37°,102.37°,-77.63°,0.49106
12:10,63.56°,-15.06°,105.06°,-74.94°,0.49728
12:15,63.22°,-17.70°,107.70°,-72.30°,0.50472
12:20,62.83°,-20.26°,110.26°,-69.74°,0.51336
12:25,62.38°,-22.75°,112.75°,-67.25°,0.52316
12:30,61.89°,-25.16°,115.16°,-64.84°,0.53411
12:35,61.36°,-27.48°,117.48°,-62.52°,0.54619
12:40,60.78°,-29.72°,119.72°,-60.28°,0.55937
12:45,60.16°,-31.87°,121.87°,-58.13°,0.57363
12:50,59.50°,-33.94°,123.94°,-56.06°,0.58896
12:55,58.81°,-35.92°,125.92°,-54.08°,0.60533
13:00,58.09°,-37.81°,127.81°,-52.19°,0.62275
13:05,57.33°,-39.62°,129.62°,-50.38°,0.64120
13:10,56.55°,-41.36°,131.36°,-48.64°,0.66069
13:15,55.74°,-43.01°,133.01°,-46.99°,0.68122
13:20,54.90°,-44.59°,134.59°,-45.41°,0.70280
13:25,54.04°,-46.10°,136.10°,-43.90°,0.72544
13:30,53.16°,-47.54°,137.54°,-42.46°,0.74917
13:35,52.26°,-48.92°,138.92°,-41.08°,0.77401
13:40,51.34°,-50.23°,140.23°,-39.77°,0.80000
13:45,50.40°,-51.49°,141.49°,-38.51°,0.82717
13:50,49.45°,-52.69°,142.69°,-37.31°,0.85558
13:55,48.48°,-53.84°,143.84°,-36.16°,0.88527
14:00,47.50°,-54.94°,144.94°,-35.06°,0.91631
14:05,46.51°,-56.00°,146.00°,-34.00°,0.94877
14:10,45.50°,-57.01°,147.01°,-32.99°,0.98274
14:15,44.48°,-57.98°,147.98°,-32.02°,1.01831
14:20,43.45°,-58.91°,148.91°,-31.09°,1.05558
14:25,42.41°,-59.80°,149.80°,-30.20°,1.09467
14:30,41.36°,-60.66°,150.66°,-29.34°,1.13571
14:35,40.31°,-61.48°,151.48°,-28.52°,1.17886
14:40,39.24°,-62.28°,152.28°,-27.72°,1.22428
14:45,38.17°,-63.04°,153.04°,-26.96°,1.27216
14:50,37.09°,-63.78°,153.78°,-26.22°,1.32272
14:55,36.00°,-64.49°,154.49°,-25.51°,1.37620
15:00,34.91°,-65.17°,155.17°,-24.83°,1.43288
15:05,33.81°,-65.84°,155.84°,-24.16°,1.49309
15:10,32.71°,-66.48°,156.48°,-23.52°,1.55717
15:15,31.60°,-67.10°,157.10°,-22.90°,1.62555
15:20,30.48°,-67.70°,157.70°,-22.30°,1.69871
15:25,29.37°,-68.28°,158.28°,-21.72°,1.77721
15:30,28.24°,-68.84°,158.84°,-21.16°,1.86170
15:35,27.11°,-69.38°,159.38°,-20.62°,1.95293
15:40,25.98°,-69.91°,159.91°,-20.09°,2.05181
15:45,24.85°,-70.43°,160.43°,-19.57°,2.15940
15:50,23.71°,-70.93°,160.93°,-19.07°,2.27697
15:55,22.57°,-71.42°,161.42°,-18.58°,2.40607
16:00,21.42°,-71.89°,161.89°,-18.11°,2.54857
16:05,20.28°,-72.35°,162.35°,-17.65°,2.70677
16:10,19.13°,-72.80°,162.80°,-17.20°,2.88353
16:15,17.97°,-73.24°,163.24°,-16.76°,3.08246
16:20,16.82°,-73.67°,163.67°,-16.33°,3.30816
16:25,15.66°,-74.08°,164.08°,-15.92°,3.56659
16:30,14.50°,-74.49°,164.49°,-15.51°,3.86562
16:35,13.34°,-74.89°,164.89°,-15.11°,4.21586
16:40,12.18°,-75.28°,165.28°,-14.72°,4.63197
16:45,11.02°,-75.66°,165.66°,-14.34°,5.13470
16:50,9.86°,-76.04°,166.04°,-13.96°,5.75456
16:55,8.70°,-76.40°,166.40°,-13.60°,6.53810
17:00,7.53°,-76.76°,166.76°,-13.24°,7.56009
17:05,6.38°,-77.12°,167.12°,-12.88°,8.94851
17:10,5.22°,-77.46°,167.46°,-12.54°,10.94154
17:15,4.08°,-77.80°,167.80°,-12.20°,14.03259
17:20,2.94°,-78.14°,168.14°,-11.86°,19.44075
17:25,1.84°,-78.47°,168.47°,-11.53°,31.18850
17:30,0.77°,-78.79°,168.79°,-11.21°,74.34497
