Time,Solar Position,,,Shadow Projection,
,Altitude,Azimuth,Hor.Angle,Hor.Angle,Length
05:50,-0.53°,80.97°,9.03°,-170.97°,--
05:55,0.74°,80.65°,9.35°,-170.65°,77.81996
06:00,1.81°,80.33°,9.67°,-170.33°,31.70250
06:05,2.92°,80.00°,10.00°,-170.00°,19.59879
06:10,4.06°,79.67°,10.33°,-169.67°,14.09089
06:15,5.21°,79.33°,10.67°,-169.33°,10.96138
06:20,6.37°,78.99°,11.01°,-168.99°,8.95073
06:25,7.54°,78.64°,11.36°,-168.64°,7.55340
06:30,8.71°,78.28°,11.72°,-168.28°,6.52660
06:35,9.88°,77.92°,12.08°,-167.92°,5.74038
06:40,11.05°,77.56°,12.44°,-167.56°,5.11902
06:45,12.22°,77.18°,12.82°,-167.18°,4.61544
06:50,13.40°,76.80°,13.20°,-166.80°,4.19889
06:55,14.57°,76.41°,13.59°,-166.41°,3.84844
07:00,15.73°,76.01°,13.99°,-166.01°,3.54935
07:05,16.90°,75.61°,14.39°,-165.61°,3.29094
07:10,18.07°,75.19°,14.81°,-165.19°,3.06532
07:15,19.23°,74.76°,15.24°,-164.76°,2.86649
07:20,20.39°,74.33°,15.67°,-164.33°,2.68984
07:25,21.55°,73.88°,16.12°,-163.88°,2.53175
07:30,22.71°,73.42°,16.58°,-163.42°,2.38936
07:35,23.86°,72.95°,17.05°,-162.95°,2.26036
07:40,25.02°,72.47°,17.53°,-162.47°,2.14286
07:45,26.17°,71.97°,18.03°,-161.97°,2.03534
07:50,27.31°,71.46°,18.54°,-161.46°,1.93652
07:55,28.45°,70.94°,19.06°,-160.94°,1.84532
08:00,29.59°,70.39°,19.61°,-160.39°,1.76085
08:05,30.73°,69.84°,20.16°,-159.84°,1.68234
08:10,31.86°,69.26°,20.74°,-159.26°,1.60916
08:15,32.99°,68.66°,21.34°,-158.66°,1.54073
08:20,34.11°,68.05°,21.95°,-158.05°,1.47659
08:25,35.22°,67.41°,22.59°,-157.41°,1.41630
08:30,36.34°,66.75°,23.25°,-156.75°,1.35951
08:35,37.44°,66.07°,23.93°,-156.07°,1.30591
08:40,38.54°,65.36°,24.64°,-155.36°,1.25521
08:45,39.64°,64.63°,25.37°,-154.63°,1.20716
08:50,40.73°,63.86°,26.14°,-153.86°,1.16156
08:55,41.81°,63.07°,26.93°,-153.07°,1.11821
09:00,42.88°,62.24°,27.76°,-152.24°,1.07694
09:05,43.94°,61.38°,28.62°,-151.38°,1.03760
09:10,45.00°,60.49°,29.51°,-150.49°,1.00005
09:15,46.04°,59.55°,30.45°,-149.55°,0.96419
09:20,47.08°,58.58°,31.42°,-148.58°,0.92989
09:25,48.11°,57.56°,32.44°,-147.56°,0.89708
09:30,49.12°,56.49°,33.51°,-146.49°,0.86566
09:35,50.12°,55.38°,34.62°,-145.38°,0.83556
09:40,51.11°,54.21°,35.79°,-144.21°,0.80673
