Time,Solar Position,,,Shadow Projection,
,Altitude,Azimuth,Hor.Angle,Hor.Angle,Length
05:50,-0.98°,77.44°,12.56°,-167.44°,--
05:55,0.43°,77.13°,12.87°,-167.13°,133.94169
06:00,1.47°,76.80°,13.20°,-166.80°,39.06415
06:05,2.56°,76.48°,13.52°,-166.48°,22.40938
06:10,3.67°,76.14°,13.86°,-166.14°,15.58176
06:15,4.80°,75.80°,14.20°,-165.80°,11.89685
06:20,5.95°,75.45°,14.55°,-165.45°,9.59737
06:25,7.10°,75.10°,14.90°,-165.10°,8.03207
06:30,8.25°,74.74°,15.26°,-164.74°,6.89863
06:35,9.40°,74.37°,15.63°,-164.37°,6.04033
06:40,10.55°,73.99°,16.01°,-163.99°,5.36785
06:45,11.71°,73.60°,16.40°,-163.60°,4.82665
06:50,12.86°,73.21°,16.79°,-163.21°,4.38158
06:55,14.01°,72.80°,17.20°,-162.80°,4.00895
07:00,15.15°,72.39°,17.61°,-162.39°,3.69227
07:05,16.30°,71.97°,18.03°,-161.97°,3.41967
07:10,17.44°,71.53°,18.47°,-161.53°,3.18242
07:15,18.59°,71.09°,18.91°,-161.09°,2.97394
07:20,19.72°,70.63°,19.37°,-160.63°,2.78921
07:25,20.86°,70.16°,19.84°,-160.16°,2.62429
07:30,21.99°,69.68°,20.32°,-159.68°,2.47607
07:35,23.12°,69.18°,20.82°,-159.18°,2.34206
07:40,24.25°,68.67°,21.33°,-158.67°,2.22025
07:45,25.37°,68.14°,21.86°,-158.14°,2.10898
07:50,26.49°,67.60°,22.40°,-157.60°,2.00690
07:55,27.60°,67.05°,22.95°,-157.05°,1.91285
08:00,28.71°,66.47°,23.53°,-156.47°,1.82589
08:05,29.81°,65.88°,24.12°,-155.88°,1.74521
08:10,30.91°,65.26°,24.74°,-155.26°,1.67012
08:15,32.01°,64.63°,25.37°,-154.63°,1.60002
08:20,33.09°,63.98°,26.02°,-153.98°,1.53442
08:25,34.17°,63.30°,26.70°,-153.30°,1.47287
08:30,35.25°,62.60°,27.40°,-152.60°,1.41498
08:35,36.32°,61.87°,28.13°,-151.87°,1.36044
08:40,37.38°,61.12°,28.88°,-151.12°,1.30894
08:45,38.43°,60.34°,29.66°,-150.34°,1.26022
08:50,39.48°,59.53°,30.47°,-149.53°,1.21407
08:55,40.51°,58.69°,31.31°,-148.69°,1.17028
09:00,41.54°,57.82°,32.18°,-147.82°,1.12868
09:05,42.56°,56.91°,33.09°,-146.91°,1.08911
09:10,43.56°,55.97°,34.03°,-145.97°,1.05143
09:15,44.56°,54.99°,35.01°,-144.99°,1.01552
09:20,45.54°,53.96°,36.04°,-143.96°,0.98127
09:25,46.51°,52.90°,37.10°,-142.90°,0.94858
09:30,47.47°,51.79°,38.21°,-141.79°,0.91737
09:35,48.41°,50.63°,39.37°,-140.63°,0.88756
09:40,49.33°,49.42°,40.58°,-139.42°,0.85909
09:45,50.24°,48.16°,41.84°,-138.16°,0.83189
09:50,51.13°,46.84°,43.16°,-136.84°,0.80593
09:55,52.00°,45.47°,44.53°,-135.47°,0.78115
10:00,52.86°,44.03°,45.97°,-134.03°,0.75753
10:05,53.68°,42.53°,47.47°,-132.53°,0.73503
10:10,54.49°,40.97°,49.03°,-130.97°,0.71362
10:15,55.27°,39.34°,50.66°,-129.34°,0.69330
10:20,56.02°,37.63°,52.37°,-127.63°,0.67405
10:25,56.74°,35.86°,54.14°,-125.86°,0.65586
10:30,57.43°,34.01°,55.99°,-124.01°,0.63873
10:35,58.09°,32.08°,57.92°,-122.08°,0.62266
10:40,58.71°,30.08°,59.92°,-120.08°,0.60766
10:45,59.30°,28.00°,62.00°,-118.00°,0.59373
10:50,59.85°,25.85°,64.15°,-115.85°,0.58090
10:55,60.35°,23.62°,66.38°,-113.62°,0.56916
11:00,60.82°,21.32°,68.68°,-111.32°,0.55854
11:05,61.23°,18.95°,71.05°,-108.95°,0.54905
11:10,61.60°,16.52°,73.48°,-106.52°,0.54072
11:15,61.92°,14.03°,75.97°,-104.03°,0.53357
11:20,62.18°,11.49°,78.51°,-101.49°,0.52760
11:25,62.40°,8.90°,81.10°,-98.90°,0.52284
11:30,62.56°,6.29°,83.71°,-96.29°,0.51929
11:35,62.66°,3.64°,86.36°,-93.64°,0.51698
11:40,62.71°,0.99°,89.01°,-90.99°,0.51590
11:45,62.70°,-1.68°,91.68°,-88.32°,0.51606
11:50,62.64°,-4.33°,94.33°,-85.67°,0.51746
11:55,62.52°,-6.97°,96.97°,-83.03°,0.52010
12:00,62.35°,-9.58°,99.58°,-80.42°,0.52396
12:05,62.12°,-12.15°,102.15°,-77.85°,0.52903
12:10,61.84°,-14.68°,104.68°,-75.32°,0.53531
12:15,61.51°,-17.16°,107.16°,-72.84°,0.54278
12:20,61.13°,-19.57°,109.57°,-70.43°,0.55141
12:25,60.70°,-21.92°,111.92°,-68.08°,0.56119
12:30,60.23°,-24.20°,114.20°,-65.80°,0.57210
12:35,59.71°,-26.41°,116.41°,-63.59°,0.58412
12:40,59.15°,-28.55°,118.55°,-61.45°,0.59725
12:45,58.56°,-30.61°,120.61°,-59.39°,0.61145
12:50,57.92°,-32.59°,122.59°,-57.41°,0.62673
12:55,57.26°,-34.49°,124.49°,-55.51°,0.64308
13:00,56.56°,-36.32°,126.32°,-53.68°,0.66048
13:05,55.83°,-38.08°,128.08°,-51.92°,0.67895
13:10,55.07°,-39.77°,129.77°,-50.23°,0.69848
13:15,54.28°,-41.38°,131.38°,-48.62°,0.71908
13:20,53.47°,-42.93°,132.93°,-47.07°,0.74076
13:25,52.64°,-44.41°,134.41°,-45.59°,0.76355
13:30,51.78°,-45.83°,135.83°,-44.17°,0.78747
13:35,50.90°,-47.19°,137.19°,-42.81°,0.81255
13:40,50.01°,-48.49°,138.49°,-41.51°,0.83883
13:45,49.10°,-49.74°,139.74°,-40.26°,0.86635
13:50,48.17°,-50.93°,140.93°,-39.07°,0.89517
13:55,47.22°,-52.08°,142.08°,-37.92°,0.92533
14:00,46.26°,-53.18°,143.18°,-36.82°,0.95692
14:05,45.29°,-54.23°,144.23°,-35.77°,0.99001
14:10,44.30°,-55.25°,145.25°,-34.75°,1.02468
14:15,43.30°,-56.22°,146.22°,-33.78°,1.06104
14:20,42.29°,-57.15°,147.15°,-32.85°,1.09920
14:25,41.27°,-58.05°,148.05°,-31.95°,1.13928
14:30,40.25°,-58.91°,148.91°,-31.09°,1.18143
14:35,39.21°,-59.75°,149.75°,-30.25°,1.22582
14:40,38.16°,-60.55°,150.55°,-29.45°,1.27261
14:45,37.10°,-61.32°,151.32°,-28.68°,1.32203
14:50,36.04°,-62.07°,152.07°,-27.93°,1.37430
14:55,34.97°,-62.78°,152.78°,-27.22°,1.42968
15:00,33.89°,-63.48°,153.48°,-26.52°,1.48848
15:05,32.81°,-64.15°,154.15°,-25.85°,1.55105
15:10,31.72°,-64.80°,154.80°,-25.20°,1.61777
15:15,30.63°,-65.43°,155.43°,-24.57°,1.68911
15:20,29.53°,-66.03°,156.03°,-23.97°,1.76560
15:25,28.42°,-66.62°,156.62°,-23.38°,1.84784
15:30,27.31°,-67.19°,157.19°,-22.81°,1.93655
15:35,26.20°,-67.75°,157.75°,-22.25°,2.03259
15:40,25.08°,-68.28°,158.28°,-21.72°,2.13694
15:45,23.95°,-68.80°,158.80°,-21.20°,2.25080
15:50,22.83°,-69.31°,159.31°,-20.69°,2.37561
15:55,21.70°,-69.80°,159.80°,-20.20°,2.51309
16:00,20.57°,-70.28°,160.28°,-19.72°,2.66539
16:05,19.43°,-70.75°,160.75°,-19.25°,2.83513
16:10,18.29°,-71.20°,161.20°,-18.80°,3.02561
16:15,17.15°,-71.65°,161.65°,-18.35°,3.24101
16:20,16.00°,-72.08°,162.08°,-17.92°,3.48674
16:25,14.86°,-72.50°,162.50°,-17.50°,3.76984
16:30,13.71°,-72.91°,162.91°,-17.09°,4.09976
16:35,12.56°,-73.31°,163.31°,-16.69°,4.48937
16:40,11.41°,-73.70°,163.70°,-16.30°,4.95676
16:45,10.25°,-74.09°,164.09°,-15.91°,5.52806
16:50,9.10°,-74.46°,164.46°,-15.54°,6.24249
16:55,7.95°,-74.83°,164.83°,-15.17°,7.16171
17:00,6.80°,-75.19°,165.19°,-14.81°,8.38829
17:05,5.65°,-75.54°,165.54°,-14.46°,10.10616
17:10,4.51°,-75.89°,165.89°,-14.11°,12.67929
17:15,3.38°,-76.23°,166.23°,-13.77°,16.93074
17:20,2.27°,-76.56°,166.56°,-13.44°,25.23859
17:25,1.19°,-76.89°,166.89°,-13.11°,48.10760
