Time,Solar Position,,,Shadow Projection,
,Altitude,Azimuth,Hor.Angle,Hor.Angle,Length
05:50,-0.79°,78.81°,11.19°,-168.81°,--
05:55,0.56°,78.50°,11.50°,-168.50°,102.21368
06:00,1.61°,78.17°,11.83°,-168.17°,35.50873
06:05,2.71°,77.84°,12.16°,-167.84°,21.10336
06:10,3.84°,77.51°,12.49°,-167.51°,14.90139
06:15,4.98°,77.17°,12.83°,-167.17°,11.47510
06:20,6.13°,76.82°,13.18°,-166.82°,9.30756
06:25,7.29°,76.47°,13.53°,-166.47°,7.81872
06:30,8.45°,76.11°,13.89°,-166.11°,6.73353
06:35,9.61°,75.75°,14.25°,-165.75°,5.90769
06:40,10.77°,75.37°,14.63°,-165.37°,5.25815
06:45,11.93°,74.99°,15.01°,-164.99°,4.73379
06:50,13.09°,74.60°,15.40°,-164.60°,4.30145
06:55,14.25°,74.20°,15.80°,-164.20°,3.93871
07:00,15.40°,73.79°,16.21°,-163.79°,3.62985
07:05,16.56°,73.38°,16.62°,-163.38°,3.36356
07:10,17.71°,72.95°,17.05°,-162.95°,3.13147
07:15,18.86°,72.51°,17.49°,-162.51°,2.92727
07:20,20.01°,72.06°,17.94°,-162.06°,2.74612
07:25,21.15°,71.60°,18.40°,-161.60°,2.58423
07:30,22.30°,71.13°,18.87°,-161.13°,2.43859
07:35,23.44°,70.64°,19.36°,-160.64°,2.30680
07:40,24.57°,70.14°,19.86°,-160.14°,2.18690
07:45,25.71°,69.62°,20.38°,-159.62°,2.07730
07:50,26.84°,69.09°,20.91°,-159.09°,1.97666
07:55,27.96°,68.55°,21.45°,-158.55°,1.88388
08:00,29.08°,67.98°,22.02°,-157.98°,1.79802
08:05,30.20°,67.40°,22.60°,-157.40°,1.71831
08:10,31.31°,66.80°,23.20°,-156.80°,1.64407
08:15,32.42°,66.18°,23.82°,-156.18°,1.57473
08:20,33.52°,65.54°,24.46°,-155.54°,1.50978
08:25,34.61°,64.88°,25.12°,-154.88°,1.44880
08:30,35.70°,64.20°,25.80°,-154.20°,1.39142
08:35,36.79°,63.49°,26.51°,-153.49°,1.33730
08:40,37.87°,62.75°,27.25°,-152.75°,1.28617
08:45,38.93°,61.99°,28.01°,-151.99°,1.23777
08:50,40.00°,61.19°,28.81°,-151.19°,1.19189
08:55,41.05°,60.37°,29.63°,-150.37°,1.14831
09:00,42.10°,59.51°,30.49°,-149.51°,1.10688
09:05,43.13°,58.62°,31.38°,-148.62°,1.06744
09:10,44.16°,57.69°,32.31°,-147.69°,1.02985
09:15,45.17°,56.73°,33.27°,-146.73°,0.99399
09:20,46.18°,55.72°,34.28°,-145.72°,0.95975
09:25,47.17°,54.67°,35.33°,-144.67°,0.92704
09:30,48.15°,53.57°,36.43°,-143.57°,0.89578
09:35,49.11°,52.42°,37.58°,-142.42°,0.86589
09:40,50.06°,51.23°,38.77°,-141.23°,0.83730
09:45,50.99°,49.98°,40.02°,-139.98°,0.80996
09:50,51.91°,48.67°,41.33°,-138.67°,0.78382
09:55,52.81°,47.30°,42.70°,-137.30°,0.75884
10:00,53.68°,45.87°,44.13°,-135.87°,0.73498
10:05,54.54°,44.37°,45.63°,-134.37°,0.71223
10:10,55.37°,42.80°,47.20°,-132.80°,0.69054
10:15,56.18°,41.16°,48.84°,-131.16°,0.66991
10:20,56.96°,39.45°,50.55°,-129.45°,0.65034
10:25,57.72°,37.65°,52.35°,-127.65°,0.63180
10:30,58.44°,35.78°,54.22°,-125.78°,0.61430
