Time,Solar Position,,,Shadow Projection,
,Altitude,Azimuth,Hor.Angle,Hor.Angle,Length
05:50,-0.66°,79.88°,10.12°,-169.88°,--
05:55,0.65°,79.56°,10.44°,-169.56°,87.91365
06:00,1.71°,79.23°,10.77°,-169.23°,33.42422
06:05,2.82°,78.91°,11.09°,-168.91°,20.29367
06:10,3.95°,78.57°,11.43°,-168.57°,14.46880
06:15,5.10°,78.23°,11.77°,-168.23°,11.20284
06:20,6.26°,77.89°,12.11°,-167.89°,9.11867
06:25,7.42°,77.54°,12.46°,-167.54°,7.67862
06:30,8.58°,77.18°,12.82°,-167.18°,6.62447
06:35,9.75°,76.82°,13.18°,-166.82°,5.81966
06:40,10.92°,76.45°,13.55°,-166.45°,5.18504
06:45,12.08°,76.07°,13.93°,-166.07°,4.67168
06:50,13.25°,75.68°,14.32°,-165.68°,4.24769
06:55,14.41°,75.29°,14.71°,-165.29°,3.89143
07:00,15.57°,74.89°,15.11°,-164.89°,3.58773
07:05,16.74°,74.48°,15.52°,-164.48°,3.32560
07:10,17.90°,74.05°,15.95°,-164.05°,3.09692
07:15,19.05°,73.62°,16.38°,-163.62°,2.89555
07:20,20.21°,73.18°,16.82°,-163.18°,2.71677
07:25,21.36°,72.72°,17.28°,-162.72°,2.55688
07:30,22.51°,72.26°,17.74°,-162.26°,2.41296
07:35,23.66°,71.78°,18.22°,-161.78°,2.28263
07:40,24.80°,71.29°,18.71°,-161.29°,2.16400
07:45,25.94°,70.78°,19.22°,-160.78°,2.05550
07:50,27.08°,70.26°,19.74°,-160.26°,1.95581
07:55,28.21°,69.72°,20.28°,-159.72°,1.86387
08:00,29.34°,69.17°,20.83°,-159.17°,1.77875
08:05,30.47°,68.60°,21.40°,-158.60°,1.69967
08:10,31.59°,68.01°,21.99°,-158.01°,1.62599
08:15,32.71°,67.40°,22.60°,-157.40°,1.55714
08:20,33.82°,66.77°,23.23°,-156.77°,1.49261
08:25,34.93°,66.12°,23.88°,-156.12°,1.43201
08:30,36.03°,65.45°,24.55°,-155.45°,1.37494
08:35,37.12°,64.75°,25.25°,-154.75°,1.32110
08:40,38.21°,64.03°,25.97°,-154.03°,1.27020
08:45,39.29°,63.28°,26.72°,-153.28°,1.22200
08:50,40.37°,62.50°,27.50°,-152.50°,1.17627
08:55,41.44°,61.69°,28.31°,-151.69°,1.13282
09:00,42.50°,60.85°,29.15°,-150.85°,1.09148
09:05,43.55°,59.97°,30.03°,-149.97°,1.05210
09:10,44.59°,59.06°,30.94°,-149.06°,1.01455
09:15,45.62°,58.11°,31.89°,-148.11°,0.97870
09:20,46.64°,57.11°,32.89°,-147.11°,0.94444
09:25,47.64°,56.08°,33.92°,-146.08°,0.91169
09:30,48.64°,54.99°,35.01°,-144.99°,0.88036
09:35,49.62°,53.86°,36.14°,-143.86°,0.85037
09:40,50.59°,52.68°,37.32°,-142.68°,0.82167
09:45,51.54°,51.44°,38.56°,-141.44°,0.79420
09:50,52.48°,50.14°,39.86°,-140.14°,0.76790
09:55,53.40°,48.78°,41.22°,-138.78°,0.74274
10:00,54.30°,47.36°,42.64°,-137.36°,0.71868
10:05,55.17°,45.86°,44.14°,-135.86°,0.69570
10:10,56.03°,44.30°,45.70°,-134.30°,0.67377
10:15,56.86°,42.66°,47.34°,-132.66°,0.65289
10:20,57.67°,40.93°,49.07°,-130.93°,0.63303
10:25,58.44°,39.13°,50.87°,-129.13°,0.61419
10:30,59.19°,37.24°,52.76°,-127.24°,0.59638
10:35,59.90°,35.27°,54.73°,-125.27°,0.57960
10:40,60.58°,33.20°,56.80°,-123.20°,0.56386
10:45,61.23°,31.04°,58.96°,-121.04°,0.54918
10:50,61.83°,28.79°,61.21°,-118.79°,0.53557
10:55,62.39°,26.45°,63.55°,-116.45°,0.52306
11:00,62.90°,24.01°,65.99°,-114.01°,0.51167
11:05,63.37°,21.50°,68.50°,-111.50°,0.50142
11:10,63.79°,18.89°,71.11°,-108.89°,0.49234
11:15,64.15°,16.22°,73.78°,-106.22°,0.48447
11:20,64.46°,13.47°,76.53°,-103.47°,0.47781
11:25,64.71°,10.66°,79.34°,-100.66°,0.47241
11:30,64.91°,7.81°,82.19°,-97.81°,0.46828
11:35,65.04°,4.91°,85.09°,-94.91°,0.46543
11:40,65.11°,2.00°,88.00°,-92.00°,0.46389
11:45,65.13°,-0.93°,90.93°,-89.07°,0.46365
11:50,65.08°,-3.85°,93.85°,-86.15°,0.46471
11:55,64.96°,-6.75°,96.75°,-83.25°,0.46708
12:00,64.79°,-9.62°,99.62°,-80.38°,0.47075
12:05,64.56°,-12.44°,102.44°,-77.56°,0.47568
12:10,64.27°,-15.21°,105.21°,-74.79°,0.48188
12:15,63.93°,-17.92°,107.92°,-72.08°,0.48931
12:20,63.53°,-20.55°,110.55°,-69.45°,0.49795
12:25,63.08°,-23.10°,113.10°,-66.90°,0.50777
12:30,62.58°,-25.57°,115.57°,-64.43°,0.51875
12:35,62.04°,-27.94°,117.94°,-62.06°,0.53085
12:40,61.45°,-30.23°,120.23°,-59.77°,0.54406
12:45,60.82°,-32.42°,122.42°,-57.58°,0.55835
12:50,60.16°,-34.52°,124.52°,-55.48°,0.57371
12:55,59.45°,-36.53°,126.53°,-53.47°,0.59010
13:00,58.72°,-38.45°,128.45°,-51.55°,0.60754
13:05,57.95°,-40.28°,130.28°,-49.72°,0.62600
13:10,57.16°,-42.03°,132.03°,-47.97°,0.64548
13:15,56.34°,-43.70°,133.70°,-46.30°,0.66599
13:20,55.49°,-45.30°,135.30°,-44.70°,0.68753
13:25,54.62°,-46.82°,136.82°,-43.18°,0.71013
13:30,53.73°,-48.27°,138.27°,-41.73°,0.73378
13:35,52.82°,-49.65°,139.65°,-40.35°,0.75854
13:40,51.89°,-50.97°,140.97°,-39.03°,0.78441
13:45,50.94°,-52.23°,142.23°,-37.77°,0.81145
