Time,Solar Position,,,Shadow Projection,
,Altitude,Azimuth,Hor.Angle,Hor.Angle,Length
05:50,0.19°,89.54°,0.46°,-179.54°,294.00290
05:55,1.25°,89.22°,0.78°,-179.22°,46.00583
06:00,2.36°,88.90°,1.10°,-178.90°,24.30828
06:05,3.50°,88.57°,1.43°,-178.57°,16.34473
06:10,4.67°,88.25°,1.75°,-178.25°,12.25198
06:15,5.85°,87.93°,2.07°,-177.93°,9.76849
06:20,7.03°,87.60°,2.40°,-177.60°,8.10803
06:25,8.22°,87.28°,2.72°,-177.28°,6.92085
06:30,9.42°,86.95°,3.05°,-176.95°,6.03017
06:35,10.61°,86.61°,3.39°,-176.61°,5.33726
06:40,11.81°,86.28°,3.72°,-176.28°,4.78270
06:45,13.01°,85.94°,4.06°,-175.94°,4.32863
06:50,14.21°,85.60°,4.40°,-175.60°,3.94981
06:55,15.41°,85.25°,4.75°,-175.25°,3.62877
07:00,16.61°,84.90°,5.10°,-174.90°,3.35305
07:05,17.81°,84.55°,5.45°,-174.55°,3.11354
07:10,19.01°,84.19°,5.81°,-174.19°,2.90338
07:15,20.20°,83.82°,6.18°,-173.82°,2.71736
07:20,21.40°,83.45°,6.55°,-173.45°,2.55143
07:25,22.60°,83.08°,6.92°,-173.08°,2.40239
07:30,23.80°,82.69°,7.31°,-172.69°,2.26768
07:35,24.99°,82.30°,7.70°,-172.30°,2.14524
07:40,26.19°,81.90°,8.10°,-171.90°,2.03338
07:45,27.38°,81.49°,8.51°,-171.49°,1.93072
07:50,28.57°,81.08°,8.92°,-171.08°,1.83608
07:55,29.77°,80.65°,9.35°,-170.65°,1.74851
08:00,30.96°,80.21°,9.79°,-170.21°,1.66717
08:05,32.14°,79.76°,10.24°,-169.76°,1.59137
08:10,33.33°,79.30°,10.70°,-169.30°,1.52051
08:15,34.52°,78.83°,11.17°,-168.83°,1.45408
08:20,35.70°,78.34°,11.66°,-168.34°,1.39162
08:25,36.88°,77.83°,12.17°,-167.83°,1.33275
08:30,38.06°,77.32°,12.68°,-167.32°,1.27714
08:35,39.24°,76.78°,13.22°,-166.78°,1.22448
08:40,40.41°,76.22°,13.78°,-166.22°,1.17451
