Time,Solar Position,,,Shadow Projection,
,Altitude,Azimuth,Hor.Angle,Hor.Angle,Length
05:50,-0.88°,78.12°,11.88°,-168.12°,--
05:55,0.50°,77.80°,12.20°,-167.80°,115.56116
06:00,1.54°,77.48°,12.52°,-167.48°,37.15670
06:05,2.64°,77.15°,12.85°,-167.15°,21.72008
06:10,3.76°,76.82°,13.18°,-166.82°,15.22531
06:15,4.89°,76.48°,13.52°,-166.48°,11.67687
06:20,6.04°,76.13°,13.87°,-166.13°,9.44665
06:25,7.20°,75.78°,14.22°,-165.78°,7.92135
06:30,8.35°,75.42°,14.58°,-165.42°,6.81310
06:35,9.51°,75.05°,14.95°,-165.05°,5.97171
06:40,10.66°,74.67°,15.33°,-164.67°,5.31117
06:45,11.82°,74.29°,15.71°,-164.29°,4.77872
06:50,12.97°,73.90°,16.10°,-163.90°,4.34026
06:55,14.13°,73.50°,16.50°,-163.50°,3.97276
07:00,15.28°,73.08°,16.92°,-163.08°,3.66013
07:05,16.43°,72.66°,17.34°,-162.66°,3.39080
07:10,17.58°,72.23°,17.77°,-162.23°,3.15623
07:15,18.73°,71.79°,18.21°,-161.79°,2.94997
07:20,19.87°,71.34°,18.66°,-161.34°,2.76709
07:25,21.01°,70.87°,19.13°,-160.87°,2.60373
07:30,22.15°,70.39°,19.61°,-160.39°,2.45685
07:35,23.28°,69.90°,20.10°,-159.90°,2.32399
07:40,24.41°,69.40°,20.60°,-159.40°,2.20317
07:45,25.54°,68.87°,21.13°,-158.87°,2.09276
07:50,26.66°,68.34°,21.66°,-158.34°,1.99142
07:55,27.78°,67.79°,22.21°,-157.79°,1.89803
08:00,28.90°,67.22°,22.78°,-157.22°,1.81165
08:05,30.01°,66.63°,23.37°,-156.63°,1.73147
08:10,31.11°,66.02°,23.98°,-156.02°,1.65682
08:15,32.21°,65.40°,24.60°,-155.40°,1.58711
08:20,33.31°,64.75°,25.25°,-154.75°,1.52185
08:25,34.40°,64.08°,25.92°,-154.08°,1.46060
08:30,35.48°,63.39°,26.61°,-153.39°,1.40298
08:35,36.56°,62.67°,27.33°,-152.67°,1.34865
08:40,37.63°,61.92°,28.08°,-151.92°,1.29735
08:45,38.69°,61.15°,28.85°,-151.15°,1.24880
08:50,39.74°,60.35°,29.65°,-150.35°,1.20279
08:55,40.79°,59.52°,30.48°,-149.52°,1.15912
09:00,41.82°,58.65°,31.35°,-148.65°,1.11761
09:05,42.85°,57.75°,32.25°,-147.75°,1.07811
09:10,43.86°,56.82°,33.18°,-146.82°,1.04048
09:15,44.87°,55.84°,34.16°,-145.84°,1.00460
09:20,45.86°,54.82°,35.18°,-144.82°,0.97036
09:25,46.84°,53.77°,36.23°,-143.77°,0.93767
09:30,47.81°,52.66°,37.34°,-142.66°,0.90643
09:35,48.76°,51.51°,38.49°,-141.51°,0.87659
09:40,49.70°,50.30°,39.70°,-140.30°,0.84806
09:45,50.62°,49.05°,40.95°,-139.05°,0.82080
09:50,51.52°,47.73°,42.27°,-137.73°,0.79476
09:55,52.41°,46.36°,43.64°,-136.36°,0.76988
