Time,Solar Position,,,Shadow Projection,
,Altitude,Azimuth,Hor.Angle,Hor.Angle,Length
05:50,-0.15°,84.38°,5.62°,-174.38°,--
05:55,0.96°,84.06°,5.94°,-174.06°,59.80776
06:00,2.05°,83.74°,6.26°,-173.74°,27.95037
06:05,3.18°,83.41°,6.59°,-173.41°,17.99982
06:10,4.33°,83.08°,6.92°,-173.08°,13.19898
06:15,5.50°,82.75°,7.25°,-172.75°,10.38576
06:20,6.67°,82.41°,7.59°,-172.41°,8.54484
06:25,7.85°,82.07°,7.93°,-172.07°,7.24872
06:30,9.04°,81.73°,8.27°,-171.73°,6.28725
06:35,10.22°,81.38°,8.62°,-171.38°,5.54574
06:40,11.41°,81.02°,8.98°,-171.02°,4.95635
06:45,12.59°,80.66°,9.34°,-170.66°,4.47647
06:50,13.78°,80.29°,9.71°,-170.29°,4.07800
06:55,14.96°,79.92°,10.08°,-169.92°,3.74165
07:00,16.15°,79.54°,10.46°,-169.54°,3.45379
07:05,17.33°,79.15°,10.85°,-169.15°,3.20447
07:10,18.51°,78.76°,11.24°,-168.76°,2.98630
07:15,19.70°,78.36°,11.64°,-168.36°,2.79366
07:20,20.87°,77.94°,12.06°,-167.94°,2.62219
07:25,22.05°,77.52°,12.48°,-167.52°,2.46849
07:30,23.23°,77.09°,12.91°,-167.09°,2.32984
07:35,24.40°,76.65°,13.35°,-166.65°,2.20403
07:40,25.58°,76.20°,13.80°,-166.20°,2.08930
07:45,26.75°,75.74°,14.26°,-165.74°,1.98416
07:50,27.92°,75.26°,14.74°,-165.26°,1.88740
07:55,29.08°,74.77°,15.23°,-164.77°,1.79799
08:00,30.24°,74.27°,15.73°,-164.27°,1.71508
08:05,31.41°,73.75°,16.25°,-163.75°,1.63793
08:10,32.56°,73.21°,16.79°,-163.21°,1.56591
08:15,33.72°,72.66°,17.34°,-162.66°,1.49850
08:20,34.87°,72.09°,17.91°,-162.09°,1.43522
08:25,36.01°,71.50°,18.50°,-161.50°,1.37568
08:30,37.16°,70.89°,19.11°,-160.89°,1.31951
08:35,38.30°,70.26°,19.74°,-160.26°,1.26642
08:40,39.43°,69.61°,20.39°,-159.61°,1.21613
08:45,40.56°,68.93°,21.07°,-158.93°,1.16841
08:50,41.68°,68.23°,21.77°,-158.23°,1.12304
08:55,42.80°,67.49°,22.51°,-157.49°,1.07984
09:00,43.91°,66.73°,23.27°,-156.73°,1.03864
09:05,45.02°,65.93°,24.07°,-155.93°,0.99929
09:10,46.12°,65.10°,24.90°,-155.10°,0.96167
09:15,47.21°,64.23°,25.77°,-154.23°,0.92566
09:20,48.29°,63.33°,26.67°,-153.33°,0.89114
09:25,49.37°,62.38°,27.62°,-152.38°,0.85804
09:30,50.43°,61.38°,28.62°,-151.38°,0.82627
09:35,51.49°,60.33°,29.67°,-150.33°,0.79575
09:40,52.53°,59.24°,30.76°,-149.24°,0.76642
09:45,53.56°,58.08°,31.92°,-148.08°,0.73823
09:50,54.58°,56.86°,33.14°,-146.86°,0.71112
09:55,55.59°,55.58°,34.42°,-145.58°,0.68506
