Time,Solar Position,,,Shadow Projection,
,Altitude,Azimuth,Hor.Angle,Hor.Angle,Length
05:50,-0.06°,85.16°,4.84°,-175.16°,--
05:55,1.00°,84.84°,5.16°,-174.84°,57.13855
06:00,2.10°,84.52°,5.48°,-174.52°,27.30423
06:05,3.23°,84.19°,5.81°,-174.19°,17.71301
06:10,4.39°,83.86°,6.14°,-173.86°,13.03614
06:15,5.56°,83.53°,6.47°,-173.53°,10.27973
06:20,6.73°,83.20°,6.80°,-173.20°,8.46970
06:25,7.92°,82.86°,7.14°,-172.86°,7.19215
06:30,9.10°,82.52°,7.48°,-172.52°,6.24273
06:35,10.29°,82.17°,7.83°,-172.17°,5.50949
06:40,11.48°,81.82°,8.18°,-171.82°,4.92604
06:45,12.66°,81.46°,8.54°,-171.46°,4.45056
06:50,13.85°,81.10°,8.90°,-171.10°,4.05545
06:55,15.04°,80.73°,9.27°,-170.73°,3.72172
07:00,16.23°,80.35°,9.65°,-170.35°,3.43594
07:05,17.41°,79.97°,10.03°,-169.97°,3.18831
07:10,18.60°,79.58°,10.42°,-169.58°,2.97153
07:15,19.78°,79.18°,10.82°,-169.18°,2.78003
07:20,20.97°,78.78°,11.22°,-168.78°,2.60953
07:25,22.15°,78.36°,11.64°,-168.36°,2.45664
07:30,23.33°,77.94°,12.06°,-167.94°,2.31867
07:35,24.51°,77.50°,12.50°,-167.50°,2.19346
07:40,25.69°,77.06°,12.94°,-167.06°,2.07923
07:45,26.86°,76.60°,13.40°,-166.60°,1.97452
07:50,28.03°,76.13°,13.87°,-166.13°,1.87814
07:55,29.20°,75.65°,14.35°,-165.65°,1.78906
08:00,30.37°,75.16°,14.84°,-165.16°,1.70642
08:05,31.54°,74.65°,15.35°,-164.65°,1.62952
08:10,32.70°,74.13°,15.87°,-164.13°,1.55771
08:15,33.86°,73.59°,16.41°,-163.59°,1.49048
08:20,35.02°,73.03°,16.97°,-163.03°,1.42735
08:25,36.17°,72.45°,17.55°,-162.45°,1.36793
08:30,37.32°,71.86°,18.14°,-161.86°,1.31187
08:35,38.46°,71.24°,18.76°,-161.24°,1.25886
08:40,39.60°,70.60°,19.40°,-160.60°,1.20863
08:45,40.74°,69.93°,20.07°,-159.93°,1.16095
08:50,41.87°,69.24°,20.76°,-159.24°,1.11561
08:55,43.00°,68.52°,21.48°,-158.52°,1.07243
09:00,44.12°,67.78°,22.22°,-157.78°,1.03122
09:05,45.23°,67.00°,23.00°,-157.00°,0.99186
09:10,46.34°,66.18°,23.82°,-156.18°,0.95421
09:15,47.44°,65.33°,24.67°,-155.33°,0.91814
09:20,48.54°,64.45°,25.55°,-154.45°,0.88357
09:25,49.62°,63.51°,26.49°,-153.51°,0.85039
09:30,50.70°,62.54°,27.46°,-152.54°,0.81852
09:35,51.77°,61.51°,28.49°,-151.51°,0.78790
09:40,52.82°,60.43°,29.57°,-150.43°,0.75845
09:45,53.87°,59.30°,30.70°,-149.30°,0.73012
09:50,54.90°,58.10°,31.90°,-148.10°,0.70286
09:55,55.92°,56.84°,33.16°,-146.84°,0.67663
10:00,56.92°,55.51°,34.49°,-145.51°,0.65140
10:05,57.91°,54.10°,35.90°,-144.10°,0.62713
10:10,58.88°,52.61°,37.39°,-142.61°,0.60381
10:15,59.83°,51.03°,38.97°,-141.03°,0.58142
10:20,60.75°,49.35°,40.65°,-139.35°,0.55995
10:25,61.66°,47.57°,42.43°,-137.57°,0.53940
10:30,62.54°,45.69°,44.31°,-135.69°,0.51977
10:35,63.39°,43.68°,46.32°,-133.68°,0.50108
10:40,64.20°,41.56°,48.44°,-131.56°,0.48335
10:45,64.99°,39.30°,50.70°,-129.30°,0.46659
10:50,65.73°,36.91°,53.09°,-126.91°,0.45084
10:55,66.44°,34.37°,55.63°,-124.37°,0.43614
11:00,67.09°,31.70°,58.30°,-121.70°,0.42252
11:05,67.70°,28.87°,61.13°,-118.87°,0.41004
11:10,68.26°,25.90°,64.10°,-115.90°,0.39876
11:15,68.76°,22.78°,67.22°,-112.78°,0.38872
11:20,69.19°,19.53°,70.47°,-109.53°,0.37999
11:25,69.56°,16.15°,73.85°,-106.15°,0.37261
11:30,69.86°,12.67°,77.33°,-102.67°,0.36664
11:35,70.09°,9.09°,80.91°,-99.09°,0.36213
11:40,70.25°,5.45°,84.55°,-95.45°,0.35912
11:45,70.32°,1.76°,88.24°,-91.76°,0.35762
11:50,70.32°,-1.94°,91.94°,-88.06°,0.35766
11:55,70.24°,-5.62°,95.62°,-84.38°,0.35923
12:00,70.08°,-9.26°,99.26°,-80.74°,0.36231
12:05,69.85°,-12.83°,102.83°,-77.17°,0.36689
12:10,69.55°,-16.31°,106.31°,-73.69°,0.37292
12:15,69.17°,-19.68°,109.68°,-70.32°,0.38037
12:20,68.74°,-22.93°,112.93°,-67.07°,0.38916
12:25,68.24°,-26.04°,116.04°,-63.96°,0.39926
12:30,67.68°,-29.00°,119.00°,-61.00°,0.41060
12:35,67.07°,-31.82°,121.82°,-58.18°,0.42314
12:40,66.40°,-34.50°,124.50°,-55.50°,0.43680
12:45,65.70°,-37.02°,127.02°,-52.98°,0.45156
12:50,64.95°,-39.41°,129.41°,-50.59°,0.46735
12:55,64.17°,-41.66°,131.66°,-48.34°,0.48416
13:00,63.35°,-43.78°,133.78°,-46.22°,0.50194
13:05,62.50°,-45.78°,135.78°,-44.22°,0.52067
13:10,61.62°,-47.66°,137.66°,-42.34°,0.54034
13:15,60.71°,-49.43°,139.43°,-40.57°,0.56093
13:20,59.78°,-51.10°,141.10°,-38.90°,0.58245
13:25,58.83°,-52.68°,142.68°,-37.32°,0.60488
13:30,57.86°,-54.17°,144.17°,-35.83°,0.62825
13:35,56.87°,-55.57°,145.57°,-34.43°,0.65256
13:40,55.87°,-56.90°,146.90°,-33.10°,0.67784
13:45,54.85°,-58.16°,148.16°,-31.84°,0.70412
13:50,53.82°,-59.35°,149.35°,-30.65°,0.73142
13:55,52.77°,-60.48°,150.48°,-29.52°,0.75981
14:00,51.72°,-61.56°,151.56°,-28.44°,0.78931
14:05,50.65°,-62.58°,152.58°,-27.42°,0.81999
14:10,49.57°,-63.56°,153.56°,-26.44°,0.85192
14:15,48.49°,-64.49°,154.49°,-25.51°,0.88516
14:20,47.39°,-65.38°,155.38°,-24.62°,0.91980
14:25,46.29°,-66.22°,156.22°,-23.78°,0.95594
14:30,45.18°,-67.04°,157.04°,-22.96°,0.99367
14:35,44.07°,-67.81°,157.81°,-22.19°,1.03312
14:40,42.95°,-68.56°,158.56°,-21.44°,1.07441
14:45,41.82°,-69.28°,159.28°,-20.72°,1.11769
14:50,40.69°,-69.96°,159.96°,-20.04°,1.16314
14:55,39.55°,-70.63°,160.63°,-19.37°,1.21093
15:00,38.41°,-71.27°,161.27°,-18.73°,1.26128
15:05,37.26°,-71.88°,161.88°,-18.12°,1.31443
15:10,36.11°,-72.48°,162.48°,-17.52°,1.37064
15:15,34.96°,-73.05°,163.05°,-16.95°,1.43023
15:20,33.80°,-73.61°,163.61°,-16.39°,1.49354
15:25,32.64°,-74.15°,164.15°,-15.85°,1.56098
15:30,31.48°,-74.67°,164.67°,-15.33°,1.63301
15:35,30.32°,-75.18°,165.18°,-14.82°,1.71017
15:40,29.15°,-75.68°,165.68°,-14.32°,1.79309
15:45,27.98°,-76.16°,166.16°,-13.84°,1.88249
15:50,26.80°,-76.62°,166.62°,-13.38°,1.97925
15:55,25.63°,-77.08°,167.08°,-12.92°,2.08437
16:00,24.45°,-77.52°,167.52°,-12.48°,2.19908
16:05,23.27°,-77.96°,167.96°,-12.04°,2.32485
16:10,22.09°,-78.38°,168.38°,-11.62°,2.46346
16:15,20.91°,-78.79°,168.79°,-11.21°,2.61712
16:20,19.73°,-79.20°,169.20°,-10.80°,2.78852
16:25,18.54°,-79.60°,169.60°,-10.40°,2.98110
16:30,17.36°,-79.99°,169.99°,-10.01°,3.19920
16:35,16.17°,-80.37°,170.37°,-9.63°,3.44845
16:40,14.98°,-80.74°,170.74°,-9.26°,3.73624
16:45,13.80°,-81.11°,171.11°,-8.89°,4.07251
16:50,12.61°,-81.48°,171.48°,-8.52°,4.47092
16:55,11.42°,-81.83°,171.83°,-8.17°,4.95076
17:00,10.23°,-82.18°,172.18°,-7.82°,5.54018
17:05,9.04°,-82.53°,172.53°,-7.47°,6.28183
17:10,7.86°,-82.87°,172.87°,-7.13°,7.24367
17:15,6.68°,-83.21°,173.21°,-6.79°,8.54064
17:20,5.50°,-83.55°,173.55°,-6.45°,10.38344
17:25,4.33°,-83.88°,173.88°,-6.12°,13.20109
17:30,3.18°,-84.21°,174.21°,-5.79°,18.01373
17:35,2.05°,-84.53°,174.53°,-5.47°,28.00541
17:40,0.95°,-84.85°,174.85°,-5.15°,60.14109
