Time,Solar Position,,,Shadow Projection,
,Altitude,Azimuth,Hor.Angle,Hor.Angle,Length
05:45,0.15°,100.75°,-10.75°,169.25°,389.46897
05:50,1.18°,100.43°,-10.43°,169.57°,48.73831
05:55,2.26°,100.11°,-10.11°,169.89°,25.28324
06:00,3.39°,99.80°,-9.80°,170.20°,16.87616
06:05,4.54°,99.50°,-9.50°,170.50°,12.59800
06:10,5.70°,99.19°,-9.19°,170.81°,10.01673
06:15,6.87°,98.89°,-8.89°,171.11°,8.29691
06:20,8.05°,98.60°,-8.60°,171.40°,7.07054
06:25,9.23°,98.30°,-8.30°,171.70°,6.15231
06:30,10.42°,98.01°,-8.01°,171.99°,5.43908
06:35,11.61°,97.72°,-7.72°,172.28°,4.86897
06:40,12.80°,97.44°,-7.44°,172.56°,4.40266
06:45,13.99°,97.16°,-7.16°,172.84°,4.01396
06:50,15.18°,96.87°,-6.87°,173.13°,3.68481
06:55,16.38°,96.59°,-6.59°,173.41°,3.40230
07:00,17.58°,96.31°,-6.31°,173.69°,3.15701
07:05,18.77°,96.04°,-6.04°,173.96°,2.94190
07:10,19.97°,95.76°,-5.76°,174.24°,2.75156
07:15,21.17°,95.48°,-5.48°,174.52°,2.58183
07:20,22.37°,95.21°,-5.21°,174.79°,2.42942
07:25,23.57°,94.93°,-4.93°,175.07°,2.29169
07:30,24.78°,94.66°,-4.66°,175.34°,2.16653
07:35,25.98°,94.38°,-4.38°,175.62°,2.05219
07:40,27.18°,94.11°,-4.11°,175.89°,1.94725
07:45,28.39°,93.83°,-3.83°,176.17°,1.85051
07:50,29.59°,93.55°,-3.55°,176.45°,1.76098
07:55,30.80°,93.28°,-3.28°,176.72°,1.67781
08:00,32.00°,93.00°,-3.00°,177.00°,1.60028
08:05,33.21°,92.71°,-2.71°,177.29°,1.52778
08:10,34.41°,92.43°,-2.43°,177.57°,1.45978
08:15,35.62°,92.14°,-2.14°,177.86°,1.39582
08:20,36.83°,91.86°,-1.86°,178.14°,1.33549
08:25,38.03°,91.56°,-1.56°,178.44°,1.27846
08:30,39.24°,91.27°,-1.27°,178.73°,1.22441
08:35,40.45°,90.97°,-0.97°,179.03°,1.17306
08:40,41.65°,90.66°,-0.66°,179.34°,1.12419
08:45,42.86°,90.35°,-0.35°,179.65°,1.07758
08:50,44.07°,90.03°,-0.03°,179.97°,1.03304
08:55,45.28°,89.71°,0.29°,-179.71°,0.99039
09:00,46.48°,89.38°,0.62°,-179.38°,0.94949
09:05,47.69°,89.04°,0.96°,-179.04°,0.91019
09:10,48.90°,88.70°,1.30°,-178.70°,0.87238
09:15,50.11°,88.34°,1.66°,-178.34°,0.83594
09:20,51.31°,87.97°,2.03°,-177.97°,0.80076
09:25,52.52°,87.59°,2.41°,-177.59°,0.76676
09:30,53.73°,87.20°,2.80°,-177.20°,0.73385
09:35,54.93°,86.79°,3.21°,-176.79°,0.70195
09:40,56.14°,86.36°,3.64°,-176.36°,0.67099
09:45,57.34°,85.92°,4.08°,-175.92°,0.64091
09:50,58.55°,85.46°,4.54°,-175.46°,0.61164
09:55,59.75°,84.97°,5.03°,-174.97°,0.58314
10:00,60.95°,84.45°,5.55°,-174.45°,0.55535
10:05,62.16°,83.90°,6.10°,-173.90°,0.52822
10:10,63.36°,83.32°,6.68°,-173.32°,0.50171
10:15,64.56°,82.70°,7.30°,-172.70°,0.47579
10:20,65.75°,82.03°,7.97°,-172.03°,0.45041
10:25,66.95°,81.32°,8.68°,-171.32°,0.42555
10:30,68.14°,80.53°,9.47°,-170.53°,0.40117
10:35,69.33°,79.68°,10.32°,-169.68°,0.37726
10:40,70.52°,78.74°,11.26°,-168.74°,0.35378
10:45,71.70°,77.70°,12.30°,-167.70°,0.33072
10:50,72.88°,76.54°,13.46°,-166.54°,0.30807
10:55,74.05°,75.23°,14.77°,-165.23°,0.28582
11:00,75.21°,73.73°,16.27°,-163.73°,0.26397
11:05,76.37°,72.00°,18.00°,-162.00°,0.24253
11:10,77.51°,69.99°,20.01°,-159.99°,0.22152
11:15,78.64°,67.60°,22.40°,-157.60°,0.20099
11:20,79.74°,64.72°,25.28°,-154.72°,0.18100
11:25,80.82°,61.20°,28.80°,-151.20°,0.16166
11:30,81.85°,56.79°,33.21°,-146.79°,0.14316
11:35,82.83°,51.19°,38.81°,-141.19°,0.12577
11:40,83.72°,43.95°,46.05°,-133.95°,0.10997
11:45,84.49°,34.55°,55.45°,-124.55°,0.09644
11:50,85.07°,22.60°,67.40°,-112.60°,0.08625
11:55,85.39°,8.28°,81.72°,-98.28°,0.08055
12:00,85.41°,-7.11°,97.11°,-82.89°,0.08034
12:05,85.11°,-21.57°,111.57°,-68.43°,0.08563
12:10,84.54°,-33.73°,123.73°,-56.27°,0.09553
12:15,83.79°,-43.31°,133.31°,-46.69°,0.10884
12:20,82.90°,-50.69°,140.69°,-39.31°,0.12450
12:25,81.93°,-56.41°,146.41°,-33.59°,0.14178
12:30,80.90°,-60.89°,150.89°,-29.11°,0.16020
12:35,79.82°,-64.48°,154.48°,-25.52°,0.17949
12:40,78.72°,-67.40°,157.40°,-22.60°,0.19943
12:45,77.60°,-69.82°,159.82°,-20.18°,0.21993
12:50,76.46°,-71.86°,161.86°,-18.14°,0.24090
12:55,75.30°,-73.61°,163.61°,-16.39°,0.26231
13:00,74.14°,-75.12°,165.12°,-14.88°,0.28413
13:05,72.97°,-76.44°,166.44°,-13.56°,0.30635
13:10,71.79°,-77.62°,167.62°,-12.38°,0.32897
13:15,70.61°,-78.67°,168.67°,-11.33°,0.35200
13:20,69.42°,-79.61°,169.61°,-10.39°,0.37544
13:25,68.23°,-80.47°,170.47°,-9.53°,0.39932
13:30,67.04°,-81.26°,171.26°,-8.74°,0.42366
13:35,65.84°,-81.98°,171.98°,-8.02°,0.44848
13:40,64.65°,-82.65°,172.65°,-7.35°,0.47382
13:45,63.45°,-83.28°,173.28°,-6.72°,0.49970
13:50,62.25°,-83.86°,173.86°,-6.14°,0.52616
13:55,61.05°,-84.41°,174.41°,-5.59°,0.55324
14:00,59.84°,-84.93°,174.93°,-5.07°,0.58098
14:05,58.64°,-85.42°,175.42°,-4.58°,0.60943
14:10,57.44°,-85.89°,175.89°,-4.11°,0.63863
14:15,56.23°,-86.33°,176.33°,-3.67°,0.66865
14:20,55.03°,-86.76°,176.76°,-3.24°,0.69954
14:25,53.82°,-87.17°,177.17°,-2.83°,0.73136
14:30,52.61°,-87.56°,177.56°,-2.44°,0.76420
14:35,51.41°,-87.94°,177.94°,-2.06°,0.79811
14:40,50.20°,-88.31°,178.31°,-1.69°,0.83319
14:45,48.99°,-88.67°,178.67°,-1.33°,0.86953
14:50,47.78°,-89.02°,179.02°,-0.98°,0.90724
14:55,46.58°,-89.36°,179.36°,-0.64°,0.94642
15:00,45.37°,-89.69°,179.69°,-0.31°,0.98719
15:05,44.16°,-90.01°,-179.99°,0.01°,1.02970
15:10,42.95°,-90.33°,-179.67°,0.33°,1.07409
15:15,41.75°,-90.64°,-179.36°,0.64°,1.12054
15:20,40.54°,-90.94°,-179.06°,0.94°,1.16923
15:25,39.33°,-91.24°,-178.76°,1.24°,1.22037
15:30,38.12°,-91.54°,-178.46°,1.54°,1.27421
15:35,36.92°,-91.83°,-178.17°,1.83°,1.33100
15:40,35.71°,-92.12°,-177.88°,2.12°,1.39106
15:45,34.51°,-92.41°,-177.59°,2.41°,1.45473
15:50,33.30°,-92.69°,-177.31°,2.69°,1.52241
15:55,32.09°,-92.98°,-177.02°,2.98°,1.59455
16:00,30.89°,-93.26°,-176.74°,3.26°,1.67167
16:05,29.68°,-93.53°,-176.47°,3.53°,1.75438
16:10,28.48°,-93.81°,-176.19°,3.81°,1.84339
16:15,27.27°,-94.09°,-175.91°,4.09°,1.93954
16:20,26.07°,-94.36°,-175.64°,4.36°,2.04382
16:25,24.87°,-94.64°,-175.36°,4.64°,2.15739
16:30,23.67°,-94.91°,-175.09°,4.91°,2.28166
16:35,22.47°,-95.19°,-174.81°,5.19°,2.41836
16:40,21.26°,-95.46°,-174.54°,5.46°,2.56956
16:45,20.06°,-95.74°,-174.26°,5.74°,2.73785
16:50,18.87°,-96.02°,-173.98°,6.02°,2.92646
16:55,17.67°,-96.29°,-173.71°,6.29°,3.13951
17:00,16.47°,-96.57°,-173.43°,6.57°,3.38225
17:05,15.28°,-96.85°,-173.15°,6.85°,3.66160
17:10,14.08°,-97.13°,-172.87°,7.13°,3.98677
17:15,12.89°,-97.42°,-172.58°,7.42°,4.37034
17:20,11.70°,-97.70°,-172.30°,7.70°,4.82989
17:25,10.51°,-97.99°,-172.01°,7.99°,5.39084
17:30,9.32°,-98.28°,-171.72°,8.28°,6.09126
17:35,8.14°,-98.57°,-171.43°,8.57°,6.99080
17:40,6.96°,-98.87°,-171.13°,8.87°,8.18837
17:45,5.79°,-99.17°,-170.83°,9.17°,9.86059
