Time,Solar Position,,,Shadow Projection,
,Altitude,Azimuth,Hor.Angle,Hor.Angle,Length
05:45,-0.21°,98.91°,-8.91°,171.09°,--
05:50,0.92°,98.59°,-8.59°,171.41°,62.33472
05:55,2.00°,98.27°,-8.27°,171.73°,28.60036
06:00,3.13°,97.96°,-7.96°,172.04°,18.30023
06:05,4.28°,97.65°,-7.65°,172.35°,13.37124
06:10,5.44°,97.34°,-7.34°,172.66°,10.49577
06:15,6.62°,97.04°,-7.04°,172.96°,8.61914
06:20,7.80°,96.74°,-6.74°,173.26°,7.30043
06:25,8.99°,96.44°,-6.44°,173.56°,6.32358
06:30,10.18°,96.14°,-6.14°,173.86°,5.57099
06:35,11.37°,95.84°,-5.84°,174.16°,4.97330
06:40,12.56°,95.55°,-5.55°,174.45°,4.48697
06:45,13.76°,95.25°,-5.25°,174.75°,4.08333
06:50,14.96°,94.96°,-4.96°,175.04°,3.74276
06:55,16.16°,94.67°,-4.67°,175.33°,3.45135
07:00,17.36°,94.38°,-4.38°,175.62°,3.19900
07:05,18.56°,94.09°,-4.09°,175.91°,2.97821
07:10,19.76°,93.79°,-3.79°,176.21°,2.78324
07:15,20.97°,93.50°,-3.50°,176.50°,2.60970
07:20,22.17°,93.21°,-3.21°,176.79°,2.45411
07:25,23.37°,92.92°,-2.92°,177.08°,2.31372
07:30,24.58°,92.62°,-2.62°,177.38°,2.18630
07:35,25.78°,92.33°,-2.33°,177.67°,2.07004
07:40,26.99°,92.03°,-2.03°,177.97°,1.96345
07:45,28.20°,91.73°,-1.73°,178.27°,1.86529
07:50,29.40°,91.43°,-1.43°,178.57°,1.77453
07:55,30.61°,91.12°,-1.12°,178.88°,1.69029
08:00,31.82°,90.82°,-0.82°,179.18°,1.61182
08:05,33.02°,90.51°,-0.51°,179.49°,1.53850
08:10,34.23°,90.19°,-0.19°,179.81°,1.46978
08:15,35.44°,89.87°,0.13°,-179.87°,1.40518
08:20,36.64°,89.55°,0.45°,-179.55°,1.34430
08:25,37.85°,89.22°,0.78°,-179.22°,1.28677
08:30,39.06°,88.88°,1.12°,-178.88°,1.23228
08:35,40.27°,88.54°,1.46°,-178.54°,1.18055
08:40,41.47°,88.19°,1.81°,-178.19°,1.13134
08:45,42.68°,87.83°,2.17°,-177.83°,1.08443
08:50,43.89°,87.46°,2.54°,-177.46°,1.03963
08:55,45.09°,87.08°,2.92°,-177.08°,0.99675
09:00,46.30°,86.70°,3.30°,-176.70°,0.95565
09:05,47.50°,86.30°,3.70°,-176.30°,0.91619
09:10,48.71°,85.89°,4.11°,-175.89°,0.87823
09:15,49.91°,85.46°,4.54°,-175.46°,0.84167
09:20,51.12°,85.02°,4.98°,-175.02°,0.80640
09:25,52.32°,84.56°,5.44°,-174.56°,0.77233
