Time,Solar Position,,,Shadow Projection,
,Altitude,Azimuth,Hor.Angle,Hor.Angle,Length
05:40,0.26°,106.32°,-16.32°,163.68°,222.33091
05:45,1.27°,106.00°,-16.00°,164.00°,45.11552
05:50,2.34°,105.69°,-15.69°,164.31°,24.48774
05:55,3.44°,105.38°,-15.38°,164.62°,16.62857
06:00,4.56°,105.08°,-15.08°,164.92°,12.52466
06:05,5.70°,104.79°,-14.79°,165.21°,10.01241
06:10,6.85°,104.50°,-14.50°,165.50°,8.32308
06:15,8.01°,104.22°,-14.22°,165.78°,7.11074
06:20,9.16°,103.95°,-13.95°,166.05°,6.19876
06:25,10.33°,103.68°,-13.68°,166.32°,5.48789
06:30,11.49°,103.41°,-13.41°,166.59°,4.91811
06:35,12.66°,103.15°,-13.15°,166.85°,4.45104
06:40,13.83°,102.89°,-12.89°,167.11°,4.06103
06:45,15.01°,102.64°,-12.64°,167.36°,3.73029
06:50,16.18°,102.39°,-12.39°,167.61°,3.44608
06:55,17.36°,102.15°,-12.15°,167.85°,3.19907
07:00,18.54°,101.91°,-11.91°,168.09°,2.98226
07:05,19.72°,101.68°,-11.68°,168.32°,2.79030
07:10,20.90°,101.45°,-11.45°,168.55°,2.61902
07:15,22.08°,101.22°,-11.22°,168.78°,2.46514
07:20,23.26°,100.99°,-10.99°,169.01°,2.32603
07:25,24.45°,100.78°,-10.78°,169.22°,2.19956
07:30,25.63°,100.56°,-10.56°,169.44°,2.08400
07:35,26.82°,100.35°,-10.35°,169.65°,1.97791
07:40,28.01°,100.14°,-10.14°,169.86°,1.88010
07:45,29.20°,99.93°,-9.93°,170.07°,1.78956
07:50,30.39°,99.73°,-9.73°,170.27°,1.70545
07:55,31.58°,99.53°,-9.53°,170.47°,1.62704
08:00,32.77°,99.34°,-9.34°,170.66°,1.55371
08:05,33.96°,99.14°,-9.14°,170.86°,1.48492
08:10,35.15°,98.95°,-8.95°,171.05°,1.42022
08:15,36.34°,98.77°,-8.77°,171.23°,1.35920
08:20,37.54°,98.58°,-8.58°,171.42°,1.30151
08:25,38.73°,98.40°,-8.40°,171.60°,1.24684
08:30,39.93°,98.23°,-8.23°,171.77°,1.19491
08:35,41.12°,98.05°,-8.05°,171.95°,1.14549
08:40,42.32°,97.88°,-7.88°,172.12°,1.09835
08:45,43.51°,97.71°,-7.71°,172.29°,1.05330
08:50,44.71°,97.55°,-7.55°,172.45°,1.01018
08:55,45.91°,97.39°,-7.39°,172.61°,0.96882
09:00,47.11°,97.23°,-7.23°,172.77°,0.92909
09:05,48.30°,97.08°,-7.08°,172.92°,0.89086
09:10,49.50°,96.92°,-6.92°,173.08°,0.85402
09:15,50.70°,96.78°,-6.78°,173.22°,0.81846
09:20,51.90°,96.63°,-6.63°,173.37°,0.78408
09:25,53.10°,96.49°,-6.49°,173.51°,0.75081
09:30,54.30°,96.36°,-6.36°,173.64°,0.71855
09:35,55.50°,96.22°,-6.22°,173.78°,0.68725
09:40,56.70°,96.10°,-6.10°,173.90°,0.65682
09:45,57.90°,95.97°,-5.97°,174.03°,0.62722
09:50,59.10°,95.86°,-5.86°,174.14°,0.59838
09:55,60.31°,95.75°,-5.75°,174.25°,0.57024
10:00,61.51°,95.64°,-5.64°,174.36°,0.54277
10:05,62.71°,95.54°,-5.54°,174.46°,0.51591
10:10,63.91°,95.45°,-5.45°,174.55°,0.48962
10:15,65.12°,95.37°,-5.37°,174.63°,0.46386
10:20,66.32°,95.30°,-5.30°,174.70°,0.43860
10:25,67.52°,95.24°,-5.24°,174.76°,0.41379
10:30,68.72°,95.19°,-5.19°,174.81°,0.38941
10:35,69.93°,95.16°,-5.16°,174.84°,0.36542
10:40,71.13°,95.15°,-5.15°,174.85°,0.34180
10:45,72.33°,95.16°,-5.16°,174.84°,0.31852
10:50,73.54°,95.19°,-5.19°,174.81°,0.29554
10:55,74.74°,95.26°,-5.26°,174.74°,0.27285
11:00,75.94°,95.37°,-5.37°,174.63°,0.25042
11:05,77.14°,95.53°,-5.53°,174.47°,0.22823
11:10,78.35°,95.75°,-5.75°,174.25°,0.20626
11:15,79.55°,96.07°,-6.07°,173.93°,0.18448
11:20,80.75°,96.51°,-6.51°,173.49°,0.16289
11:25,81.95°,97.13°,-7.13°,172.87°,0.14148
11:30,83.14°,98.03°,-8.03°,171.97°,0.12022
11:35,84.34°,99.38°,-9.38°,170.62°,0.09912
11:40,85.53°,101.53°,-11.53°,168.47°,0.07824
11:45,86.70°,105.35°,-15.35°,164.65°,0.05762
11:50,87.84°,113.46°,-23.46°,156.54°,0.03763
11:55,88.85°,137.71°,-47.71°,132.29°,0.02007
12:00,89.05°,-153.15°,-116.85°,63.15°,0.01662
12:05,88.16°,-117.64°,-152.36°,27.64°,0.03219
12:10,87.03°,-107.01°,-162.99°,17.01°,0.05182
12:15,85.86°,-102.39°,-167.61°,12.39°,0.07232
12:20,84.68°,-99.89°,-170.11°,9.89°,0.09313
12:25,83.49°,-98.36°,-171.64°,8.36°,0.11418
12:30,82.29°,-97.36°,-172.64°,7.36°,0.13539
12:35,81.09°,-96.67°,-173.33°,6.67°,0.15676
12:40,79.89°,-96.18°,-173.82°,6.18°,0.17830
12:45,78.69°,-95.83°,-174.17°,5.83°,0.20002
12:50,77.49°,-95.58°,-174.42°,5.58°,0.22193
12:55,76.28°,-95.41°,-174.59°,5.41°,0.24406
13:00,75.08°,-95.29°,-174.71°,5.29°,0.26642
13:05,73.88°,-95.21°,-174.79°,5.21°,0.28903
