Time,Solar Position,,,Shadow Projection,
,Altitude,Azimuth,Hor.Angle,Hor.Angle,Length
05:45,-0.01°,99.66°,-9.66°,170.34°,--
05:50,1.02°,99.34°,-9.34°,170.66°,56.38308
05:55,2.10°,99.02°,-9.02°,170.98°,27.24522
06:00,3.23°,98.71°,-8.71°,171.29°,17.73234
06:05,4.38°,98.40°,-8.40°,171.60°,13.06671
06:10,5.54°,98.09°,-8.09°,171.91°,10.30850
06:15,6.71°,97.79°,-7.79°,172.21°,8.49380
06:20,7.89°,97.49°,-7.49°,172.51°,7.21132
06:25,9.08°,97.19°,-7.19°,172.81°,6.25735
06:30,10.27°,96.90°,-6.90°,173.10°,5.52008
06:35,11.46°,96.60°,-6.60°,173.40°,4.93308
06:40,12.65°,96.31°,-6.31°,173.69°,4.45450
06:45,13.85°,96.02°,-6.02°,173.98°,4.05663
06:50,15.04°,95.73°,-5.73°,174.27°,3.72046
06:55,16.24°,95.45°,-5.45°,174.55°,3.43247
07:00,17.44°,95.16°,-5.16°,174.84°,3.18284
07:05,18.64°,94.87°,-4.87°,175.13°,2.96422
07:10,19.84°,94.59°,-4.59°,175.41°,2.77104
07:15,21.05°,94.30°,-4.30°,175.70°,2.59896
07:20,22.25°,94.02°,-4.02°,175.98°,2.44458
07:25,23.45°,93.73°,-3.73°,176.27°,2.30521
07:30,24.66°,93.45°,-3.45°,176.55°,2.17865
07:35,25.86°,93.16°,-3.16°,176.84°,2.06312
07:40,27.06°,92.87°,-2.87°,177.13°,1.95716
07:45,28.27°,92.58°,-2.58°,177.42°,1.85954
07:50,29.48°,92.29°,-2.29°,177.71°,1.76925
07:55,30.68°,91.99°,-1.99°,178.01°,1.68541
08:00,31.89°,91.70°,-1.70°,178.30°,1.60731
08:05,33.09°,91.40°,-1.40°,178.60°,1.53430
08:10,34.30°,91.10°,-1.10°,178.90°,1.46585
08:15,35.51°,90.79°,-0.79°,179.21°,1.40149
08:20,36.72°,90.48°,-0.48°,179.52°,1.34081
08:25,37.92°,90.16°,-0.16°,179.84°,1.28347
08:30,39.13°,89.84°,0.16°,-179.84°,1.22914
08:35,40.34°,89.52°,0.48°,-179.52°,1.17756
08:40,41.55°,89.19°,0.81°,-179.19°,1.12848
08:45,42.75°,88.85°,1.15°,-178.85°,1.08167
08:50,43.96°,88.50°,1.50°,-178.50°,1.03696
08:55,45.17°,88.15°,1.85°,-178.15°,0.99417
09:00,46.37°,87.78°,2.22°,-177.78°,0.95314
09:05,47.58°,87.41°,2.59°,-177.41°,0.91373
09:10,48.79°,87.02°,2.98°,-177.02°,0.87583
09:15,49.99°,86.62°,3.38°,-176.62°,0.83930
09:20,51.20°,86.21°,3.79°,-176.21°,0.80406
09:25,52.40°,85.78°,4.22°,-175.78°,0.77001
09:30,53.61°,85.34°,4.66°,-175.34°,0.73706
09:35,54.81°,84.88°,5.12°,-174.88°,0.70514
09:40,56.01°,84.39°,5.61°,-174.39°,0.67417
09:45,57.21°,83.88°,6.12°,-173.88°,0.64409
09:50,58.42°,83.35°,6.65°,-173.35°,0.61484
09:55,59.61°,82.79°,7.21°,-172.79°,0.58636
10:00,60.81°,82.19°,7.81°,-172.19°,0.55861
10:05,62.01°,81.56°,8.44°,-171.56°,0.53154
10:10,63.20°,80.88°,9.12°,-170.88°,0.50511
10:15,64.39°,80.16°,9.84°,-170.16°,0.47928
10:20,65.58°,79.38°,10.62°,-169.38°,0.45402
10:25,66.77°,78.53°,11.47°,-168.53°,0.42929
10:30,67.95°,77.61°,12.39°,-167.61°,0.40507
10:35,69.13°,76.61°,13.39°,-166.61°,0.38134
10:40,70.30°,75.50°,14.50°,-165.50°,0.35808
10:45,71.46°,74.27°,15.73°,-164.27°,0.33528
10:50,72.62°,72.90°,17.10°,-162.90°,0.31293
10:55,73.77°,71.35°,18.65°,-161.35°,0.29104
11:00,74.91°,69.59°,20.41°,-159.59°,0.26960
11:05,76.04°,67.57°,22.43°,-157.57°,0.24866
11:10,77.14°,65.22°,24.78°,-155.22°,0.22824
11:15,78.23°,62.46°,27.54°,-152.46°,0.20841
11:20,79.28°,59.18°,30.82°,-149.18°,0.18927
11:25,80.30°,55.22°,34.78°,-145.22°,0.17096
11:30,81.26°,50.40°,39.60°,-140.40°,0.15371
11:35,82.15°,44.47°,45.53°,-134.47°,0.13783
11:40,82.94°,37.16°,52.84°,-127.16°,0.12379
11:45,83.60°,28.21°,61.79°,-118.21°,0.11221
11:50,84.07°,17.58°,72.42°,-107.58°,0.10388
11:55,84.31°,5.61°,84.39°,-95.61°,0.09957
12:00,84.30°,-6.85°,96.85°,-83.15°,0.09981
12:05,84.03°,-18.72°,108.72°,-71.28°,0.10455
12:10,83.54°,-29.19°,119.19°,-60.81°,0.11324
12:15,82.87°,-37.97°,127.97°,-52.03°,0.12510
12:20,82.07°,-45.13°,135.13°,-44.87°,0.13935
12:25,81.17°,-50.93°,140.93°,-39.07°,0.15539
12:30,80.20°,-55.65°,145.65°,-34.35°,0.17276
12:35,79.18°,-59.53°,149.53°,-30.47°,0.19116
12:40,78.12°,-62.76°,152.76°,-27.24°,0.21037
12:45,77.03°,-65.47°,155.47°,-24.53°,0.23027
12:50,75.92°,-67.79°,157.79°,-22.21°,0.25074
12:55,74.80°,-69.78°,159.78°,-20.22°,0.27174
13:00,73.66°,-71.52°,161.52°,-18.48°,0.29322
13:05,72.51°,-73.05°,163.05°,-16.95°,0.31516
13:10,71.35°,-74.40°,164.40°,-15.60°,0.33756
13:15,70.18°,-75.62°,165.62°,-14.38°,0.36040
13:20,69.01°,-76.72°,166.72°,-13.28°,0.38371
13:25,67.83°,-77.71°,167.71°,-12.29°,0.40749
13:30,66.65°,-78.62°,168.62°,-11.38°,0.43175
13:35,65.46°,-79.46°,169.46°,-10.54°,0.45653
13:40,64.27°,-80.23°,170.23°,-9.77°,0.48185
13:45,63.08°,-80.95°,170.95°,-9.05°,0.50775
13:50,61.89°,-81.62°,171.62°,-8.38°,0.53424
13:55,60.69°,-82.25°,172.25°,-7.75°,0.56138
14:00,59.49°,-82.85°,172.85°,-7.15°,0.58920
14:05,58.29°,-83.41°,173.41°,-6.59°,0.61775
14:10,57.09°,-83.94°,173.94°,-6.06°,0.64708
14:15,55.89°,-84.44°,174.44°,-5.56°,0.67725
14:20,54.69°,-84.92°,174.92°,-5.08°,0.70831
14:25,53.49°,-85.38°,175.38°,-4.62°,0.74033
14:30,52.28°,-85.83°,175.83°,-4.17°,0.77339
14:35,51.08°,-86.25°,176.25°,-3.75°,0.80756
14:40,49.87°,-86.66°,176.66°,-3.34°,0.84292
14:45,48.67°,-87.06°,177.06°,-2.94°,0.87958
14:50,47.46°,-87.44°,177.44°,-2.56°,0.91763
14:55,46.25°,-87.82°,177.82°,-2.18°,0.95719
15:00,45.05°,-88.18°,178.18°,-1.82°,0.99839
15:05,43.84°,-88.54°,178.54°,-1.46°,1.04137
15:10,42.63°,-88.88°,178.88°,-1.12°,1.08629
15:15,41.42°,-89.22°,179.22°,-0.78°,1.13331
15:20,40.22°,-89.55°,179.55°,-0.45°,1.18264
15:25,39.01°,-89.88°,179.88°,-0.12°,1.23448
15:30,37.80°,-90.20°,-179.80°,0.20°,1.28910
15:35,36.59°,-90.51°,-179.49°,0.51°,1.34677
15:40,35.39°,-90.82°,-179.18°,0.82°,1.40779
15:45,34.18°,-91.13°,-178.87°,1.13°,1.47254
15:50,32.97°,-91.43°,-178.57°,1.43°,1.54143
15:55,31.77°,-91.73°,-178.27°,1.73°,1.61493
16:00,30.56°,-92.02°,-177.98°,2.02°,1.69358
16:05,29.35°,-92.32°,-177.68°,2.32°,1.77803
16:10,28.15°,-92.61°,-177.39°,2.61°,1.86902
16:15,26.94°,-92.90°,-177.10°,2.90°,1.96743
16:20,25.74°,-93.19°,-176.81°,3.19°,2.07430
16:25,24.53°,-93.48°,-176.52°,3.48°,2.19086
16:30,23.33°,-93.76°,-176.24°,3.76°,2.31863
16:35,22.13°,-94.05°,-175.95°,4.05°,2.45940
16:40,20.92°,-94.33°,-175.67°,4.33°,2.61543
16:45,19.72°,-94.62°,-175.38°,4.62°,2.78946
16:50,18.52°,-94.90°,-175.10°,4.90°,2.98500
16:55,17.32°,-95.19°,-174.81°,5.19°,3.20646
17:00,16.12°,-95.48°,-174.52°,5.48°,3.45958
17:05,14.92°,-95.76°,-174.24°,5.76°,3.75192
17:10,13.73°,-96.05°,-173.95°,6.05°,4.09362
17:15,12.53°,-96.34°,-173.66°,6.34°,4.49864
17:20,11.34°,-96.63°,-173.37°,6.63°,4.98670
17:25,10.15°,-96.93°,-173.07°,6.93°,5.58662
17:30,8.96°,-97.22°,-172.78°,7.22°,6.34217
17:35,7.78°,-97.52°,-172.48°,7.52°,7.32311
17:40,6.60°,-97.82°,-172.18°,7.82°,8.64776
17:45,5.42°,-98.12°,-171.88°,8.12°,10.53367
