Time,Solar Position,,,Shadow Projection,
,Altitude,Azimuth,Hor.Angle,Hor.Angle,Length
05:40,-0.66°,103.83°,-13.83°,166.17°,--
05:45,0.64°,103.51°,-13.51°,166.49°,89.75597
05:50,1.69°,103.19°,-13.19°,166.81°,33.92303
05:55,2.79°,102.88°,-12.88°,167.12°,20.54711
06:00,3.91°,102.58°,-12.58°,167.42°,14.62301
06:05,5.06°,102.28°,-12.28°,167.72°,11.30449
06:10,6.21°,101.98°,-11.98°,168.02°,9.18789
06:15,7.37°,101.69°,-11.69°,168.31°,7.72604
06:20,8.54°,101.40°,-11.40°,168.60°,6.65628
06:25,9.72°,101.12°,-11.12°,168.88°,5.83973
06:30,10.89°,100.84°,-10.84°,169.16°,5.19597
06:35,12.07°,100.57°,-10.57°,169.43°,4.67526
06:40,13.25°,100.30°,-10.30°,169.70°,4.24520
06:45,14.44°,100.03°,-10.03°,169.97°,3.88384
06:50,15.62°,99.76°,-9.76°,170.24°,3.57575
06:55,16.81°,99.50°,-9.50°,170.50°,3.30978
07:00,18.00°,99.24°,-9.24°,170.76°,3.07770
07:05,19.19°,98.99°,-8.99°,171.01°,2.87327
07:10,20.38°,98.73°,-8.73°,171.27°,2.69169
07:15,21.57°,98.48°,-8.48°,171.52°,2.52921
07:20,22.77°,98.23°,-8.23°,171.77°,2.38286
07:25,23.96°,97.99°,-7.99°,172.01°,2.25025
07:30,25.16°,97.74°,-7.74°,172.26°,2.12944
07:35,26.35°,97.50°,-7.50°,172.50°,2.01882
07:40,27.55°,97.26°,-7.26°,172.74°,1.91709
07:45,28.75°,97.02°,-7.02°,172.98°,1.82313
07:50,29.94°,96.78°,-6.78°,173.22°,1.73602
07:55,31.14°,96.54°,-6.54°,173.46°,1.65497
08:00,32.34°,96.31°,-6.31°,173.69°,1.57930
08:05,33.54°,96.07°,-6.07°,173.93°,1.50845
08:10,34.74°,95.83°,-5.83°,174.17°,1.44190
08:15,35.94°,95.60°,-5.60°,174.40°,1.37923
08:20,37.15°,95.36°,-5.36°,174.64°,1.32006
08:25,38.35°,95.13°,-5.13°,174.87°,1.26405
08:30,39.55°,94.90°,-4.90°,175.10°,1.21091
08:35,40.75°,94.66°,-4.66°,175.34°,1.16039
08:40,41.96°,94.42°,-4.42°,175.58°,1.11226
08:45,43.16°,94.19°,-4.19°,175.81°,1.06631
08:50,44.37°,93.95°,-3.95°,176.05°,1.02236
08:55,45.57°,93.71°,-3.71°,176.29°,0.98025
09:00,46.78°,93.47°,-3.47°,176.53°,0.93983
09:05,47.98°,93.22°,-3.22°,176.78°,0.90097
09:10,49.19°,92.98°,-2.98°,177.02°,0.86354
09:15,50.39°,92.73°,-2.73°,177.27°,0.82744
09:20,51.60°,92.48°,-2.48°,177.52°,0.79257
09:25,52.81°,92.22°,-2.22°,177.78°,0.75883
09:30,54.01°,91.96°,-1.96°,178.04°,0.72615
09:35,55.22°,91.69°,-1.69°,178.31°,0.69446
09:40,56.43°,91.42°,-1.42°,178.58°,0.66367
09:45,57.64°,91.14°,-1.14°,178.86°,0.63372
09:50,58.84°,90.86°,-0.86°,179.14°,0.60457
09:55,60.05°,90.56°,-0.56°,179.44°,0.57614
10:00,61.26°,90.26°,-0.26°,179.74°,0.54840
10:05,62.47°,89.94°,0.06°,-179.94°,0.52128
10:10,63.68°,89.61°,0.39°,-179.61°,0.49476
10:15,64.88°,89.27°,0.73°,-179.27°,0.46879
10:20,66.09°,88.90°,1.10°,-178.90°,0.44332
10:25,67.30°,88.52°,1.48°,-178.52°,0.41834
10:30,68.51°,88.11°,1.89°,-178.11°,0.39379
10:35,69.71°,87.68°,2.32°,-177.68°,0.36965
10:40,70.92°,87.21°,2.79°,-177.21°,0.34589
10:45,72.13°,86.69°,3.31°,-176.69°,0.32249
10:50,73.33°,86.13°,3.87°,-176.13°,0.29941
10:55,74.54°,85.50°,4.50°,-175.50°,0.27664
11:00,75.74°,84.80°,5.20°,-174.80°,0.25415
11:05,76.94°,83.99°,6.01°,-173.99°,0.23193
