Time,Solar Position,,,Shadow Projection,
,Altitude,Azimuth,Hor.Angle,Hor.Angle,Length
05:25,-0.71°,112.23°,-22.23°,157.77°,--
05:30,0.56°,111.91°,-21.91°,158.09°,103.11484
05:35,1.55°,111.59°,-21.59°,158.41°,36.90286
05:40,2.60°,111.29°,-21.29°,158.71°,22.05568
05:45,3.67°,110.99°,-20.99°,159.01°,15.59611
05:50,4.76°,110.70°,-20.70°,159.30°,12.01045
05:55,5.86°,110.42°,-20.42°,159.58°,9.73576
06:00,6.98°,110.14°,-20.14°,159.86°,8.17051
06:05,8.10°,109.88°,-19.88°,160.12°,7.02853
06:10,9.22°,109.62°,-19.62°,160.38°,6.15894
06:15,10.35°,109.37°,-19.37°,160.63°,5.47472
06:20,11.48°,109.12°,-19.12°,160.88°,4.92223
06:25,12.62°,108.89°,-18.89°,161.11°,4.46662
06:30,13.76°,108.66°,-18.66°,161.34°,4.08431
06:35,14.90°,108.43°,-18.43°,161.57°,3.75876
06:40,16.04°,108.22°,-18.22°,161.78°,3.47806
06:45,17.19°,108.01°,-18.01°,161.99°,3.23340
06:50,18.33°,107.81°,-17.81°,162.19°,3.01811
06:55,19.48°,107.61°,-17.61°,162.39°,2.82708
07:00,20.63°,107.43°,-17.43°,162.57°,2.65633
07:05,21.78°,107.25°,-17.25°,162.75°,2.50267
07:10,22.93°,107.07°,-17.07°,162.93°,2.36357
07:15,24.09°,106.90°,-16.90°,163.10°,2.23697
07:20,25.24°,106.74°,-16.74°,163.26°,2.12117
07:25,26.40°,106.59°,-16.59°,163.41°,2.01477
07:30,27.55°,106.45°,-16.45°,163.55°,1.91660
07:35,28.71°,106.31°,-16.31°,163.69°,1.82567
07:40,29.87°,106.18°,-16.18°,163.82°,1.74115
07:45,31.03°,106.05°,-16.05°,163.95°,1.66232
07:50,32.19°,105.94°,-15.94°,164.06°,1.58858
07:55,33.35°,105.83°,-15.83°,164.17°,1.51940
08:00,34.51°,105.73°,-15.73°,164.27°,1.45431
08:05,35.68°,105.64°,-15.64°,164.36°,1.39292
08:10,36.84°,105.56°,-15.56°,164.44°,1.33488
08:15,38.00°,105.49°,-15.49°,164.51°,1.27988
08:20,39.17°,105.42°,-15.42°,164.58°,1.22765
08:25,40.33°,105.37°,-15.37°,164.63°,1.17794
08:30,41.49°,105.33°,-15.33°,164.67°,1.13054
08:35,42.66°,105.29°,-15.29°,164.71°,1.08527
08:40,43.82°,105.27°,-15.27°,164.73°,1.04194
08:45,44.99°,105.26°,-15.26°,164.74°,1.00041
08:50,46.15°,105.27°,-15.27°,164.73°,0.96053
08:55,47.32°,105.29°,-15.29°,164.71°,0.92218
09:00,48.48°,105.32°,-15.32°,164.68°,0.88525
09:05,49.65°,105.37°,-15.37°,164.63°,0.84963
09:10,50.81°,105.43°,-15.43°,164.57°,0.81522
09:15,51.98°,105.52°,-15.52°,164.48°,0.78195
09:20,53.14°,105.62°,-15.62°,164.38°,0.74974
09:25,54.30°,105.74°,-15.74°,164.26°,0.71851
09:30,55.46°,105.89°,-15.89°,164.11°,0.68819
09:35,56.63°,106.06°,-16.06°,163.94°,0.65873
09:40,57.79°,106.27°,-16.27°,163.73°,0.63008
09:45,58.94°,106.50°,-16.50°,163.50°,0.60218
09:50,60.10°,106.77°,-16.77°,163.23°,0.57498
09:55,61.26°,107.07°,-17.07°,162.93°,0.54845
10:00,62.41°,107.42°,-17.42°,162.58°,0.52254
10:05,63.56°,107.82°,-17.82°,162.18°,0.49722
10:10,64.71°,108.27°,-18.27°,161.73°,0.47247
10:15,65.86°,108.78°,-18.78°,161.22°,0.44824
10:20,67.00°,109.37°,-19.37°,160.63°,0.42452
10:25,68.13°,110.03°,-20.03°,159.97°,0.40129
10:30,69.27°,110.79°,-20.79°,159.21°,0.37852
10:35,70.39°,111.67°,-21.67°,158.33°,0.35622
10:40,71.51°,112.67°,-22.67°,157.33°,0.33437
10:45,72.62°,113.82°,-23.82°,156.18°,0.31296
10:50,73.72°,115.15°,-25.15°,154.85°,0.29202
10:55,74.81°,116.71°,-26.71°,153.29°,0.27155
11:00,75.88°,118.53°,-28.53°,151.47°,0.25159
11:05,76.93°,120.68°,-30.68°,149.32°,0.23218
11:10,77.95°,123.23°,-33.23°,146.77°,0.21340
11:15,78.95°,126.28°,-36.28°,143.72°,0.19534
11:20,79.90°,129.95°,-39.95°,140.05°,0.17816
11:25,80.79°,134.40°,-44.40°,135.60°,0.16207
11:30,81.62°,139.80°,-49.80°,130.20°,0.14736
11:35,82.34°,146.34°,-56.34°,123.66°,0.13442
11:40,82.95°,154.15°,-64.15°,115.85°,0.12375
11:45,83.39°,163.23°,-73.23°,106.77°,0.11595
11:50,83.63°,173.32°,-83.32°,96.68°,0.11159
11:55,83.66°,-176.14°,-93.86°,86.14°,0.11107
12:00,83.47°,-165.86°,-104.14°,75.86°,0.11442
12:05,83.08°,-156.47°,-113.53°,66.47°,0.12135
12:10,82.52°,-148.31°,-121.69°,58.31°,0.13130
12:15,81.82°,-141.44°,-128.56°,51.44°,0.14369
12:20,81.02°,-135.75°,-134.25°,45.75°,0.15797
12:25,80.14°,-131.06°,-138.94°,41.06°,0.17372
12:30,79.21°,-127.20°,-142.80°,37.20°,0.19063
12:35,78.22°,-123.99°,-146.01°,33.99°,0.20847
12:40,77.21°,-121.32°,-148.68°,31.32°,0.22707
12:45,76.16°,-119.07°,-150.93°,29.07°,0.24632
12:50,75.10°,-117.17°,-152.83°,27.17°,0.26614
12:55,74.01°,-115.55°,-154.45°,25.55°,0.28647
13:00,72.92°,-114.16°,-155.84°,24.16°,0.30729
13:05,71.81°,-112.96°,-157.04°,22.96°,0.32857
13:10,70.69°,-111.92°,-158.08°,21.92°,0.35030
13:15,69.57°,-111.02°,-158.98°,21.02°,0.37249
13:20,68.44°,-110.23°,-159.77°,20.23°,0.39513
13:25,67.30°,-109.54°,-160.46°,19.54°,0.41823
13:30,66.16°,-108.93°,-161.07°,18.93°,0.44182
13:35,65.02°,-108.40°,-161.60°,18.40°,0.46591
13:40,63.87°,-107.93°,-162.07°,17.93°,0.49052
13:45,62.72°,-107.52°,-162.48°,17.52°,0.51568
13:50,61.57°,-107.16°,-162.84°,17.16°,0.54143
13:55,60.41°,-106.85°,-163.15°,16.85°,0.56779
14:00,59.26°,-106.57°,-163.43°,16.57°,0.59480
14:05,58.10°,-106.33°,-163.67°,16.33°,0.62251
14:10,56.94°,-106.12°,-163.88°,16.12°,0.65096
14:15,55.78°,-105.94°,-164.06°,15.94°,0.68020
14:20,54.61°,-105.78°,-164.22°,15.78°,0.71027
14:25,53.45°,-105.65°,-164.35°,15.65°,0.74125
14:30,52.29°,-105.54°,-164.46°,15.54°,0.77320
14:35,51.12°,-105.45°,-164.55°,15.45°,0.80618
14:40,49.96°,-105.38°,-164.62°,15.38°,0.84027
14:45,48.80°,-105.33°,-164.67°,15.33°,0.87555
14:50,47.63°,-105.29°,-164.71°,15.29°,0.91212
14:55,46.47°,-105.27°,-164.73°,15.27°,0.95008
15:00,45.30°,-105.26°,-164.74°,15.26°,0.98954
15:05,44.14°,-105.27°,-164.73°,15.27°,1.03061
15:10,42.97°,-105.29°,-164.71°,15.29°,1.07344
15:15,41.81°,-105.32°,-164.68°,15.32°,1.11818
15:20,40.64°,-105.36°,-164.64°,15.36°,1.16499
15:25,39.48°,-105.41°,-164.59°,15.41°,1.21405
15:30,38.31°,-105.47°,-164.53°,15.47°,1.26558
15:35,37.15°,-105.54°,-164.46°,15.54°,1.31982
15:40,35.99°,-105.62°,-164.38°,15.62°,1.37701
15:45,34.83°,-105.71°,-164.29°,15.71°,1.43747
15:50,33.66°,-105.80°,-164.20°,15.80°,1.50153
15:55,32.50°,-105.91°,-164.09°,15.91°,1.56957
16:00,31.34°,-106.02°,-163.98°,16.02°,1.64204
16:05,30.18°,-106.14°,-163.86°,16.14°,1.71944
16:10,29.02°,-106.27°,-163.73°,16.27°,1.80236
16:15,27.86°,-106.41°,-163.59°,16.41°,1.89150
16:20,26.71°,-106.55°,-163.45°,16.55°,1.98763
16:25,25.55°,-106.70°,-163.30°,16.70°,2.09172
16:30,24.40°,-106.86°,-163.14°,16.86°,2.20486
16:35,23.24°,-107.03°,-162.97°,17.03°,2.32841
16:40,22.09°,-107.20°,-162.80°,17.20°,2.46396
16:45,20.94°,-107.38°,-162.62°,17.38°,2.61348
16:50,19.79°,-107.56°,-162.44°,17.56°,2.77936
16:55,18.64°,-107.76°,-162.24°,17.76°,2.96458
17:00,17.49°,-107.96°,-162.04°,17.96°,3.17291
17:05,16.35°,-108.16°,-161.84°,18.16°,3.40910
17:10,15.20°,-108.38°,-161.62°,18.38°,3.67936
17:15,14.06°,-108.60°,-161.40°,18.60°,3.99183
17:20,12.92°,-108.82°,-161.18°,18.82°,4.35749
17:25,11.79°,-109.06°,-160.94°,19.06°,4.79144
17:30,10.66°,-109.30°,-160.70°,19.30°,5.31505
17:35,9.53°,-109.55°,-160.45°,19.55°,5.95958
17:40,8.40°,-109.81°,-160.19°,19.81°,6.77257
17:45,7.28°,-110.07°,-159.93°,20.07°,7.83000
17:50,6.16°,-110.34°,-159.66°,20.34°,9.26103
17:55,5.06°,-110.62°,-159.38°,20.62°,11.30490
18:00,3.96°,-110.91°,-159.09°,20.91°,14.44467
18:05,2.88°,-111.21°,-158.79°,21.21°,19.86424
18:10,1.83°,-111.51°,-158.49°,21.51°,31.31726
18:15,0.82°,-111.82°,-158.18°,21.82°,70.08801
