Time,Solar Position,,,Shadow Projection,
,Altitude,Azimuth,Hor.Angle,Hor.Angle,Length
05:20,-0.92°,113.43°,-23.43°,156.57°,--
05:25,0.41°,113.11°,-23.11°,156.89°,139.46049
05:30,1.39°,112.79°,-22.79°,157.21°,41.21431
05:35,2.42°,112.48°,-22.48°,157.52°,23.67105
05:40,3.48°,112.19°,-22.19°,157.81°,16.44737
05:45,4.56°,111.90°,-21.90°,158.10°,12.54158
05:50,5.65°,111.61°,-21.61°,158.39°,10.10235
05:55,6.76°,111.34°,-21.34°,158.66°,8.44074
06:00,7.87°,111.08°,-21.08°,158.92°,7.23752
06:05,8.98°,110.82°,-20.82°,159.18°,6.32645
06:10,10.10°,110.57°,-20.57°,159.43°,5.61274
06:15,11.23°,110.33°,-20.33°,159.67°,5.03847
06:20,12.35°,110.09°,-20.09°,159.91°,4.56629
06:25,13.48°,109.87°,-19.87°,160.13°,4.17105
06:30,14.61°,109.65°,-19.65°,160.35°,3.83521
06:35,15.75°,109.44°,-19.44°,160.56°,3.54615
06:40,16.88°,109.24°,-19.24°,160.76°,3.29460
06:45,18.02°,109.04°,-19.04°,160.96°,3.07358
06:50,19.16°,108.85°,-18.85°,161.15°,2.87771
06:55,20.30°,108.67°,-18.67°,161.33°,2.70283
07:00,21.45°,108.50°,-18.50°,161.50°,2.54563
07:05,22.59°,108.33°,-18.33°,161.67°,2.40346
07:10,23.74°,108.17°,-18.17°,161.83°,2.27417
07:15,24.88°,108.02°,-18.02°,161.98°,2.15602
07:20,26.03°,107.88°,-17.88°,162.12°,2.04754
07:25,27.18°,107.74°,-17.74°,162.26°,1.94752
07:30,28.33°,107.61°,-17.61°,162.39°,1.85495
07:35,29.48°,107.50°,-17.50°,162.50°,1.76895
07:40,30.63°,107.38°,-17.38°,162.62°,1.68881
07:45,31.78°,107.28°,-17.28°,162.72°,1.61388
07:50,32.94°,107.19°,-17.19°,162.81°,1.54362
07:55,34.09°,107.10°,-17.10°,162.90°,1.47756
08:00,35.24°,107.03°,-17.03°,162.97°,1.41528
08:05,36.40°,106.96°,-16.96°,163.04°,1.35644
08:10,37.55°,106.91°,-16.91°,163.09°,1.30071
08:15,38.71°,106.86°,-16.86°,163.14°,1.24781
08:20,39.86°,106.83°,-16.83°,163.17°,1.19749
08:25,41.02°,106.81°,-16.81°,163.19°,1.14954
08:30,42.18°,106.80°,-16.80°,163.20°,1.10376
08:35,43.33°,106.80°,-16.80°,163.20°,1.05997
08:40,44.49°,106.82°,-16.82°,163.18°,1.01802
08:45,45.64°,106.85°,-16.85°,163.15°,0.97776
08:50,46.80°,106.89°,-16.89°,163.11°,0.93906
08:55,47.96°,106.95°,-16.95°,163.05°,0.90181
09:00,49.11°,107.03°,-17.03°,162.97°,0.86591
09:05,50.26°,107.13°,-17.13°,162.87°,0.83125
09:10,51.42°,107.25°,-17.25°,162.75°,0.79776
09:15,52.57°,107.39°,-17.39°,162.61°,0.76534
09:20,53.72°,107.55°,-17.55°,162.45°,0.73393
09:25,54.87°,107.74°,-17.74°,162.26°,0.70347
09:30,56.02°,107.96°,-17.96°,162.04°,0.67389
09:35,57.17°,108.21°,-18.21°,161.79°,0.64513
09:40,58.32°,108.49°,-18.49°,161.51°,0.61715
09:45,59.46°,108.81°,-18.81°,161.19°,0.58990
09:50,60.61°,109.17°,-19.17°,160.83°,0.56334
09:55,61.75°,109.58°,-19.58°,160.42°,0.53743
10:00,62.88°,110.04°,-20.04°,159.96°,0.51213
