Time,Solar Position,,,Shadow Projection,
,Altitude,Azimuth,Hor.Angle,Hor.Angle,Length
05:25,0.07°,112.78°,-22.78°,157.22°,834.00358
05:30,1.03°,112.46°,-22.46°,157.54°,55.80972
05:35,2.04°,112.15°,-22.15°,157.85°,28.02800
05:40,3.10°,111.84°,-21.84°,158.16°,18.47926
05:45,4.17°,111.55°,-21.55°,158.45°,13.70106
05:50,5.27°,111.27°,-21.27°,158.73°,10.84670
05:55,6.37°,110.99°,-20.99°,159.01°,8.95560
06:00,7.48°,110.72°,-20.72°,159.28°,7.61351
06:05,8.60°,110.46°,-20.46°,159.54°,6.61231
06:10,9.72°,110.21°,-20.21°,159.79°,5.83696
06:15,10.85°,109.96°,-19.96°,160.04°,5.21875
06:20,11.98°,109.72°,-19.72°,160.28°,4.71421
06:25,13.11°,109.49°,-19.49°,160.51°,4.29447
06:30,14.24°,109.27°,-19.27°,160.73°,3.93966
06:35,15.38°,109.05°,-19.05°,160.95°,3.63563
06:40,16.52°,108.84°,-18.84°,161.16°,3.37207
06:45,17.66°,108.64°,-18.64°,161.36°,3.14126
06:50,18.80°,108.45°,-18.45°,161.55°,2.93733
06:55,19.94°,108.26°,-18.26°,161.74°,2.75573
07:00,21.09°,108.08°,-18.08°,161.92°,2.59287
07:05,22.24°,107.91°,-17.91°,162.09°,2.44589
07:10,23.39°,107.75°,-17.75°,162.25°,2.31249
07:15,24.53°,107.59°,-17.59°,162.41°,2.19078
07:20,25.69°,107.44°,-17.44°,162.56°,2.07922
07:25,26.84°,107.30°,-17.30°,162.70°,1.97651
07:30,27.99°,107.16°,-17.16°,162.84°,1.88157
07:35,29.14°,107.03°,-17.03°,162.97°,1.79349
07:40,30.30°,106.91°,-16.91°,163.09°,1.71149
07:45,31.45°,106.80°,-16.80°,163.20°,1.63490
07:50,32.61°,106.70°,-16.70°,163.30°,1.56316
07:55,33.76°,106.61°,-16.61°,163.39°,1.49577
08:00,34.92°,106.52°,-16.52°,163.48°,1.43230
08:05,36.08°,106.45°,-16.45°,163.55°,1.37237
08:10,37.24°,106.38°,-16.38°,163.62°,1.31565
08:15,38.40°,106.32°,-16.32°,163.68°,1.26185
08:20,39.56°,106.28°,-16.28°,163.72°,1.21072
08:25,40.71°,106.24°,-16.24°,163.76°,1.16202
08:30,41.87°,106.22°,-16.22°,163.78°,1.11554
08:35,43.03°,106.21°,-16.21°,163.79°,1.07112
08:40,44.19°,106.21°,-16.21°,163.79°,1.02858
08:45,45.35°,106.22°,-16.22°,163.78°,0.98777
08:50,46.51°,106.25°,-16.25°,163.75°,0.94857
08:55,47.67°,106.30°,-16.30°,163.70°,0.91085
09:00,48.83°,106.36°,-16.36°,163.64°,0.87450
09:05,49.99°,106.43°,-16.43°,163.57°,0.83943
09:10,51.15°,106.53°,-16.53°,163.47°,0.80554
09:15,52.30°,106.65°,-16.65°,163.35°,0.77276
09:20,53.46°,106.79°,-16.79°,163.21°,0.74101
09:25,54.62°,106.95°,-16.95°,163.05°,0.71021
09:30,55.77°,107.14°,-17.14°,162.86°,0.68032
09:35,56.93°,107.36°,-17.36°,162.64°,0.65126
09:40,58.08°,107.60°,-17.60°,162.40°,0.62299
09:45,59.23°,107.89°,-17.89°,162.11°,0.59546
09:50,60.38°,108.21°,-18.21°,161.79°,0.56863
09:55,61.52°,108.58°,-18.58°,161.42°,0.54245
10:00,62.67°,108.99°,-18.99°,161.01°,0.51689
10:05,63.81°,109.46°,-19.46°,160.54°,0.49192
10:10,64.94°,109.99°,-19.99°,160.01°,0.46751
10:15,66.08°,110.59°,-20.59°,159.41°,0.44363
10:20,67.20°,111.27°,-21.27°,158.73°,0.42026
10:25,68.33°,112.04°,-22.04°,157.96°,0.39739
10:30,69.44°,112.91°,-22.91°,157.09°,0.37500
10:35,70.55°,113.91°,-23.91°,156.09°,0.35309
10:40,71.65°,115.06°,-25.06°,154.94°,0.33166
10:45,72.74°,116.37°,-26.37°,153.63°,0.31070
10:50,73.82°,117.88°,-27.88°,152.12°,0.29024
10:55,74.87°,119.63°,-29.63°,150.37°,0.27030
11:00,75.91°,121.68°,-31.68°,148.32°,0.25093
11:05,76.93°,124.07°,-34.07°,145.93°,0.23218
11:10,77.91°,126.89°,-36.89°,143.11°,0.21415
11:15,78.86°,130.24°,-40.24°,139.76°,0.19696
11:20,79.75°,134.22°,-44.22°,135.78°,0.18078
11:25,80.58°,138.96°,-48.96°,131.04°,0.16584
11:30,81.33°,144.61°,-54.61°,125.39°,0.15245
11:35,81.97°,151.27°,-61.27°,118.73°,0.14100
11:40,82.48°,158.99°,-68.99°,111.01°,0.13195
11:45,82.83°,167.66°,-77.66°,102.34°,0.12578
11:50,82.99°,176.98°,-86.98°,93.02°,0.12290
11:55,82.96°,-173.53°,-96.47°,83.53°,0.12355
12:00,82.72°,-164.40°,-105.60°,74.40°,0.12766
12:05,82.32°,-156.06°,-113.94°,66.06°,0.13494
12:10,81.75°,-148.72°,-121.28°,58.72°,0.14492
12:15,81.07°,-142.44°,-127.56°,52.44°,0.15713
12:20,80.29°,-137.14°,-132.86°,47.14°,0.17113
12:25,79.43°,-132.69°,-137.31°,42.69°,0.18655
12:30,78.52°,-128.95°,-141.05°,38.95°,0.20312
12:35,77.56°,-125.81°,-144.19°,35.81°,0.22064
12:40,76.56°,-123.15°,-146.85°,33.15°,0.23894
12:45,75.54°,-120.89°,-149.11°,30.89°,0.25792
12:50,74.49°,-118.96°,-151.04°,28.96°,0.27751
12:55,73.42°,-117.30°,-152.70°,27.30°,0.29764
13:00,72.34°,-115.87°,-154.13°,25.87°,0.31828
13:05,71.25°,-114.62°,-155.38°,24.62°,0.33942
13:10,70.15°,-113.53°,-156.47°,23.53°,0.36103
13:15,69.04°,-112.58°,-157.42°,22.58°,0.38311
13:20,67.92°,-111.75°,-158.25°,21.75°,0.40568
13:25,66.79°,-111.01°,-158.99°,21.01°,0.42873
13:30,65.66°,-110.36°,-159.64°,20.36°,0.45228
13:35,64.53°,-109.79°,-160.21°,19.79°,0.47635
13:40,63.39°,-109.28°,-160.72°,19.28°,0.50096
13:45,62.25°,-108.83°,-161.17°,18.83°,0.52614
13:50,61.10°,-108.44°,-161.56°,18.44°,0.55192
13:55,59.96°,-108.09°,-161.91°,18.09°,0.57834
14:00,58.81°,-107.78°,-162.22°,17.78°,0.60542
14:05,57.66°,-107.51°,-162.49°,17.51°,0.63321
14:10,56.50°,-107.27°,-162.73°,17.27°,0.66176
14:15,55.35°,-107.07°,-162.93°,17.07°,0.69112
14:20,54.20°,-106.89°,-163.11°,16.89°,0.72134
14:25,53.04°,-106.73°,-163.27°,16.73°,0.75247
14:30,51.88°,-106.60°,-163.40°,16.60°,0.78459
14:35,50.72°,-106.49°,-163.51°,16.49°,0.81777
14:40,49.57°,-106.40°,-163.60°,16.40°,0.85208
14:45,48.41°,-106.33°,-163.67°,16.33°,0.88760
14:50,47.25°,-106.28°,-163.72°,16.28°,0.92444
14:55,46.09°,-106.24°,-163.76°,16.24°,0.96269
15:00,44.93°,-106.22°,-163.78°,16.22°,1.00246
15:05,43.77°,-106.21°,-163.79°,16.21°,1.04388
15:10,42.61°,-106.21°,-163.79°,16.21°,1.08709
15:15,41.45°,-106.23°,-163.77°,16.23°,1.13225
15:20,40.29°,-106.25°,-163.75°,16.25°,1.17951
15:25,39.13°,-106.29°,-163.71°,16.29°,1.22907
15:30,37.97°,-106.34°,-163.66°,16.34°,1.28115
15:35,36.82°,-106.40°,-163.60°,16.40°,1.33598
15:40,35.66°,-106.47°,-163.53°,16.47°,1.39384
15:45,34.50°,-106.55°,-163.45°,16.55°,1.45502
15:50,33.34°,-106.64°,-163.36°,16.64°,1.51987
15:55,32.19°,-106.74°,-163.26°,16.74°,1.58880
16:00,31.03°,-106.84°,-163.16°,16.84°,1.66224
16:05,29.88°,-106.96°,-163.04°,16.96°,1.74073
16:10,28.72°,-107.08°,-162.92°,17.08°,1.82487
16:15,27.57°,-107.21°,-162.79°,17.21°,1.91535
16:20,26.42°,-107.35°,-162.65°,17.35°,2.01301
16:25,25.27°,-107.49°,-162.51°,17.49°,2.11882
16:30,24.12°,-107.64°,-162.36°,17.64°,2.23392
16:35,22.97°,-107.80°,-162.20°,17.80°,2.35969
16:40,21.82°,-107.97°,-162.03°,17.97°,2.49781
16:45,20.67°,-108.15°,-161.85°,18.15°,2.65029
16:50,19.53°,-108.33°,-161.67°,18.33°,2.81962
16:55,18.38°,-108.52°,-161.48°,18.52°,3.00890
17:00,17.24°,-108.72°,-161.28°,18.72°,3.22205
17:05,16.10°,-108.92°,-161.08°,18.92°,3.46403
17:10,14.96°,-109.13°,-160.87°,19.13°,3.74134
17:15,13.83°,-109.35°,-160.65°,19.35°,4.06252
17:20,12.70°,-109.57°,-160.43°,19.57°,4.43913
17:25,11.56°,-109.81°,-160.19°,19.81°,4.88710
17:30,10.44°,-110.05°,-159.95°,20.05°,5.42914
17:35,9.31°,-110.30°,-159.70°,20.30°,6.09859
17:40,8.19°,-110.55°,-159.45°,20.55°,6.94653
17:45,7.08°,-110.82°,-159.18°,20.82°,8.05523
17:50,5.97°,-111.09°,-158.91°,21.09°,9.56607
17:55,4.87°,-111.37°,-158.63°,21.37°,11.74429
18:00,3.78°,-111.66°,-158.34°,21.66°,15.13691
18:05,2.71°,-111.95°,-158.05°,21.95°,21.12789
18:10,1.67°,-112.26°,-157.74°,22.26°,34.35645
18:15,0.67°,-112.57°,-157.43°,22.57°,85.63942
