Time,Solar Position,,,Shadow Projection,
,Altitude,Azimuth,Hor.Angle,Hor.Angle,Length
05:30,-0.94°,110.05°,-20.05°,159.95°,--
05:35,0.42°,109.72°,-19.72°,160.28°,136.80163
05:40,1.42°,109.41°,-19.41°,160.59°,40.28901
05:45,2.48°,109.10°,-19.10°,160.90°,23.12522
05:50,3.56°,108.80°,-18.80°,161.20°,16.06631
05:55,4.67°,108.50°,-18.50°,161.50°,12.25152
06:00,5.79°,108.22°,-18.22°,161.78°,9.86950
06:05,6.91°,107.94°,-17.94°,162.06°,8.24724
06:10,8.05°,107.67°,-17.67°,162.33°,7.07243
06:15,9.19°,107.40°,-17.40°,162.60°,6.18278
06:20,10.33°,107.14°,-17.14°,162.86°,5.48575
06:25,11.48°,106.89°,-16.89°,163.11°,4.92480
06:30,12.63°,106.64°,-16.64°,163.36°,4.46349
06:35,13.78°,106.40°,-16.40°,163.60°,4.07726
06:40,14.94°,106.17°,-16.17°,163.83°,3.74899
06:45,16.09°,105.94°,-15.94°,164.06°,3.46639
06:50,17.25°,105.72°,-15.72°,164.28°,3.22039
06:55,18.41°,105.50°,-15.50°,164.50°,3.00418
07:00,19.57°,105.29°,-15.29°,164.71°,2.81253
07:05,20.74°,105.09°,-15.09°,164.91°,2.64136
07:10,21.90°,104.89°,-14.89°,165.11°,2.48745
07:15,23.07°,104.70°,-14.70°,165.30°,2.34820
07:20,24.23°,104.51°,-14.51°,165.49°,2.22154
07:25,25.40°,104.33°,-14.33°,165.67°,2.10573
07:30,26.57°,104.15°,-14.15°,165.85°,1.99937
07:35,27.74°,103.98°,-13.98°,166.02°,1.90127
07:40,28.91°,103.82°,-13.82°,166.18°,1.81044
07:45,30.09°,103.66°,-13.66°,166.34°,1.72602
07:50,31.26°,103.51°,-13.51°,166.49°,1.64731
07:55,32.43°,103.36°,-13.36°,166.64°,1.57369
08:00,33.61°,103.22°,-13.22°,166.78°,1.50463
08:05,34.78°,103.09°,-13.09°,166.91°,1.43966
08:10,35.96°,102.96°,-12.96°,167.04°,1.37838
08:15,37.14°,102.84°,-12.84°,167.16°,1.32045
08:20,38.31°,102.73°,-12.73°,167.27°,1.26555
08:25,39.49°,102.62°,-12.62°,167.38°,1.21341
08:30,40.67°,102.52°,-12.52°,167.48°,1.16379
08:35,41.85°,102.43°,-12.43°,167.57°,1.11647
08:40,43.03°,102.35°,-12.35°,167.65°,1.07126
08:45,44.21°,102.28°,-12.28°,167.72°,1.02798
08:50,45.39°,102.21°,-12.21°,167.79°,0.98649
08:55,46.57°,102.15°,-12.15°,167.85°,0.94664
09:00,47.75°,102.11°,-12.11°,167.89°,0.90831
09:05,48.93°,102.07°,-12.07°,167.93°,0.87138
09:10,50.11°,102.05°,-12.05°,167.95°,0.83575
09:15,51.29°,102.03°,-12.03°,167.97°,0.80132
09:20,52.48°,102.03°,-12.03°,167.97°,0.76801
09:25,53.66°,102.05°,-12.05°,167.95°,0.73574
09:30,54.84°,102.08°,-12.08°,167.92°,0.70444
09:35,56.02°,102.13°,-12.13°,167.87°,0.67404
09:40,57.20°,102.19°,-12.19°,167.81°,0.64448
09:45,58.38°,102.28°,-12.28°,167.72°,0.61569
09:50,59.56°,102.39°,-12.39°,167.61°,0.58765
09:55,60.74°,102.52°,-12.52°,167.48°,0.56028
10:00,61.92°,102.68°,-12.68°,167.32°,0.53355
10:05,63.10°,102.88°,-12.88°,167.12°,0.50742
10:10,64.27°,103.11°,-13.11°,166.89°,0.48185
10:15,65.45°,103.37°,-13.37°,166.63°,0.45681
10:20,66.62°,103.69°,-13.69°,166.31°,0.43226
10:25,67.80°,104.06°,-14.06°,165.94°,0.40818
10:30,68.97°,104.49°,-14.49°,165.51°,0.38454
10:35,70.13°,104.99°,-14.99°,165.01°,0.36132
10:40,71.30°,105.59°,-15.59°,164.41°,0.33849
10:45,72.46°,106.28°,-16.28°,163.72°,0.31604
10:50,73.62°,107.10°,-17.10°,162.90°,0.29397
10:55,74.77°,108.06°,-18.06°,161.94°,0.27226
11:00,75.91°,109.22°,-19.22°,160.78°,0.25091
11:05,77.05°,110.61°,-20.61°,159.39°,0.22994
11:10,78.17°,112.30°,-22.30°,157.70°,0.20937
11:15,79.28°,114.39°,-24.39°,155.61°,0.18924
11:20,80.37°,116.98°,-26.98°,153.02°,0.16962
11:25,81.43°,120.28°,-30.28°,149.72°,0.15063
11:30,82.45°,124.54°,-34.54°,145.46°,0.13246
11:35,83.42°,130.13°,-40.13°,139.87°,0.11542
11:40,84.29°,137.59°,-47.59°,132.41°,0.10000
11:45,85.03°,147.54°,-57.54°,122.46°,0.08705
11:50,85.56°,160.43°,-70.43°,109.57°,0.07767
11:55,85.81°,175.83°,-85.83°,94.17°,0.07327
12:00,85.73°,-168.14°,-101.86°,78.14°,0.07470
12:05,85.33°,-153.81°,-116.19°,63.81°,0.08168
12:10,84.69°,-142.36°,-127.64°,52.36°,0.09294
12:15,83.88°,-133.70°,-136.30°,43.70°,0.10723
12:20,82.96°,-127.22°,-142.78°,37.22°,0.12351
12:25,81.97°,-122.33°,-147.67°,32.33°,0.14115
12:30,80.92°,-118.58°,-151.42°,28.58°,0.15975
12:35,79.85°,-115.65°,-154.35°,25.65°,0.17906
12:40,78.75°,-113.32°,-156.68°,23.32°,0.19894
12:45,77.63°,-111.44°,-158.56°,21.44°,0.21929
12:50,76.50°,-109.90°,-160.10°,19.90°,0.24006
12:55,75.36°,-108.63°,-161.37°,18.63°,0.26121
13:00,74.21°,-107.57°,-162.43°,17.57°,0.28274
13:05,73.06°,-106.68°,-163.32°,16.68°,0.30462
13:10,71.90°,-105.93°,-164.07°,15.93°,0.32688
13:15,70.74°,-105.29°,-164.71°,15.29°,0.34950
13:20,69.57°,-104.74°,-165.26°,14.74°,0.37252
13:25,68.40°,-104.27°,-165.73°,14.27°,0.39595
13:30,67.23°,-103.87°,-166.13°,13.87°,0.41980
13:35,66.05°,-103.53°,-166.47°,13.53°,0.44410
13:40,64.88°,-103.24°,-166.76°,13.24°,0.46888
13:45,63.70°,-102.99°,-167.01°,12.99°,0.49418
13:50,62.52°,-102.78°,-167.22°,12.78°,0.52001
13:55,61.35°,-102.60°,-167.40°,12.60°,0.54643
14:00,60.17°,-102.45°,-167.55°,12.45°,0.57346
14:05,58.99°,-102.33°,-167.67°,12.33°,0.60115
14:10,57.81°,-102.23°,-167.77°,12.23°,0.62955
14:15,56.63°,-102.16°,-167.84°,12.16°,0.65870
14:20,55.45°,-102.10°,-167.90°,12.10°,0.68867
14:25,54.27°,-102.06°,-167.94°,12.06°,0.71950
14:30,53.08°,-102.04°,-167.96°,12.04°,0.75126
14:35,51.90°,-102.03°,-167.97°,12.03°,0.78402
14:40,50.72°,-102.04°,-167.96°,12.04°,0.81786
14:45,49.54°,-102.06°,-167.94°,12.06°,0.85286
14:50,48.36°,-102.09°,-167.91°,12.09°,0.88911
14:55,47.18°,-102.13°,-167.87°,12.13°,0.92670
15:00,46.00°,-102.18°,-167.82°,12.18°,0.96576
15:05,44.82°,-102.24°,-167.76°,12.24°,1.00638
15:10,43.64°,-102.31°,-167.69°,12.31°,1.04872
15:15,42.46°,-102.39°,-167.61°,12.39°,1.09291
15:20,41.28°,-102.48°,-167.52°,12.48°,1.13913
15:25,40.10°,-102.57°,-167.43°,12.57°,1.18754
15:30,38.92°,-102.67°,-167.33°,12.67°,1.23835
15:35,37.74°,-102.78°,-167.22°,12.78°,1.29180
15:40,36.57°,-102.90°,-167.10°,12.90°,1.34813
15:45,35.39°,-103.02°,-166.98°,13.02°,1.40764
15:50,34.21°,-103.15°,-166.85°,13.15°,1.47066
15:55,33.04°,-103.29°,-166.71°,13.29°,1.53756
16:00,31.86°,-103.43°,-166.57°,13.43°,1.60877
16:05,30.69°,-103.58°,-166.42°,13.58°,1.68479
16:10,29.52°,-103.74°,-166.26°,13.74°,1.76618
16:15,28.35°,-103.90°,-166.10°,13.90°,1.85361
16:20,27.18°,-104.06°,-165.94°,14.06°,1.94785
16:25,26.01°,-104.24°,-165.76°,14.24°,2.04982
16:30,24.84°,-104.42°,-165.58°,14.42°,2.16060
16:35,23.67°,-104.60°,-165.40°,14.60°,2.28147
16:40,22.50°,-104.79°,-165.21°,14.79°,2.41400
16:45,21.34°,-104.99°,-165.01°,14.99°,2.56006
16:50,20.17°,-105.19°,-164.81°,15.19°,2.72198
16:55,19.01°,-105.39°,-164.61°,15.39°,2.90263
17:00,17.85°,-105.61°,-164.39°,15.61°,3.10561
17:05,16.69°,-105.83°,-164.17°,15.83°,3.33551
17:10,15.53°,-106.05°,-163.95°,16.05°,3.59828
17:15,14.38°,-106.28°,-163.72°,16.28°,3.90171
17:20,13.22°,-106.52°,-163.48°,16.52°,4.25628
17:25,12.07°,-106.76°,-163.24°,16.76°,4.67638
17:30,10.92°,-107.01°,-162.99°,17.01°,5.18232
17:35,9.78°,-107.27°,-162.73°,17.27°,5.80367
17:40,8.63°,-107.53°,-162.47°,17.53°,6.58528
17:45,7.50°,-107.80°,-162.20°,17.80°,7.59838
17:50,6.37°,-108.07°,-161.93°,18.07°,8.96328
17:55,5.24°,-108.36°,-161.64°,18.36°,10.89990
18:00,4.13°,-108.64°,-161.36°,18.64°,13.85252
18:05,3.03°,-108.94°,-161.06°,18.94°,18.87587
18:10,1.96°,-109.25°,-160.75°,19.25°,29.21834
18:15,0.93°,-109.56°,-160.44°,19.56°,61.74984
