Time,Solar Position,,,Shadow Projection,
,Altitude,Azimuth,Hor.Angle,Hor.Angle,Length
05:20,0.05°,113.83°,-23.83°,156.17°,1191.63304
05:25,1.00°,113.51°,-23.51°,156.49°,57.48637
05:30,2.00°,113.20°,-23.20°,156.80°,28.57778
05:35,3.05°,112.90°,-22.90°,157.10°,18.77305
05:40,4.12°,112.60°,-22.60°,157.40°,13.89213
05:45,5.20°,112.32°,-22.32°,157.68°,10.98504
05:50,6.30°,112.05°,-22.05°,157.95°,9.06233
05:55,7.40°,111.78°,-21.78°,158.22°,7.69962
06:00,8.51°,111.52°,-21.52°,158.48°,6.68406
06:05,9.62°,111.27°,-21.27°,158.73°,5.89821
06:10,10.74°,111.03°,-21.03°,158.97°,5.27203
06:15,11.86°,110.79°,-20.79°,159.21°,4.76126
06:20,12.99°,110.56°,-20.56°,159.44°,4.33654
06:25,14.11°,110.35°,-20.35°,159.65°,3.97766
06:30,15.24°,110.13°,-20.13°,159.87°,3.67027
06:35,16.37°,109.93°,-19.93°,160.07°,3.40387
06:40,17.50°,109.74°,-19.74°,160.26°,3.17065
06:45,18.64°,109.55°,-19.55°,160.45°,2.96466
06:50,19.78°,109.37°,-19.37°,160.63°,2.78126
06:55,20.91°,109.19°,-19.19°,160.81°,2.61683
07:00,22.05°,109.03°,-19.03°,160.97°,2.46847
07:05,23.19°,108.87°,-18.87°,161.13°,2.33385
07:10,24.34°,108.72°,-18.72°,161.28°,2.21106
07:15,25.48°,108.58°,-18.58°,161.42°,2.09853
07:20,26.62°,108.45°,-18.45°,161.55°,1.99495
07:25,27.77°,108.33°,-18.33°,161.67°,1.89923
07:30,28.91°,108.21°,-18.21°,161.79°,1.81044
07:35,30.06°,108.10°,-18.10°,161.90°,1.72781
07:40,31.21°,108.00°,-18.00°,162.00°,1.65064
07:45,32.36°,107.91°,-17.91°,162.09°,1.57838
07:50,33.51°,107.83°,-17.83°,162.17°,1.51051
07:55,34.66°,107.76°,-17.76°,162.24°,1.44660
08:00,35.81°,107.70°,-17.70°,162.30°,1.38628
08:05,36.96°,107.65°,-17.65°,162.35°,1.32920
08:10,38.11°,107.61°,-17.61°,162.39°,1.27507
