Time,Solar Position,,,Shadow Projection,
,Altitude,Azimuth,Hor.Angle,Hor.Angle,Length
05:20,-0.56°,113.61°,-23.61°,156.39°,--
05:25,0.64°,113.29°,-23.29°,156.71°,89.02421
05:30,1.64°,112.98°,-22.98°,157.02°,35.03346
05:35,2.67°,112.67°,-22.67°,157.33°,21.43437
05:40,3.73°,112.38°,-22.38°,157.62°,15.31933
05:45,4.82°,112.09°,-22.09°,157.91°,11.86902
05:50,5.91°,111.81°,-21.81°,158.19°,9.65863
05:55,7.01°,111.54°,-21.54°,158.46°,8.12772
06:00,8.12°,111.28°,-21.28°,158.72°,7.00556
06:05,9.24°,111.02°,-21.02°,158.98°,6.14806
06:10,10.36°,110.77°,-20.77°,159.23°,5.47152
06:15,11.48°,110.54°,-20.54°,159.46°,4.92406
06:20,12.61°,110.31°,-20.31°,159.69°,4.47181
06:25,13.73°,110.08°,-20.08°,159.92°,4.09177
06:30,14.86°,109.87°,-19.87°,160.13°,3.76778
06:35,16.00°,109.66°,-19.66°,160.34°,3.48813
06:40,17.13°,109.46°,-19.46°,160.54°,3.24418
06:45,18.27°,109.27°,-19.27°,160.73°,3.02936
06:50,19.41°,109.08°,-19.08°,160.92°,2.83863
06:55,20.55°,108.90°,-18.90°,161.10°,2.66804
07:00,21.69°,108.73°,-18.73°,161.27°,2.51447
07:05,22.83°,108.57°,-18.57°,161.43°,2.37540
07:10,23.97°,108.42°,-18.42°,161.58°,2.24877
07:15,25.12°,108.27°,-18.27°,161.73°,2.13291
07:20,26.27°,108.13°,-18.13°,161.87°,2.02643
07:25,27.41°,108.00°,-18.00°,162.00°,1.92816
07:30,28.56°,107.88°,-17.88°,162.12°,1.83713
07:35,29.71°,107.76°,-17.76°,162.24°,1.75250
07:40,30.86°,107.66°,-17.66°,162.34°,1.67357
07:45,32.01°,107.56°,-17.56°,162.44°,1.59972
07:50,33.16°,107.47°,-17.47°,162.53°,1.53043
07:55,34.31°,107.39°,-17.39°,162.61°,1.46524
08:00,35.47°,107.32°,-17.32°,162.68°,1.40376
08:05,36.62°,107.27°,-17.27°,162.73°,1.34563
08:10,37.77°,107.22°,-17.22°,162.78°,1.29054
08:15,38.92°,107.18°,-17.18°,162.82°,1.23823
08:20,40.08°,107.15°,-17.15°,162.85°,1.18846
08:25,41.23°,107.14°,-17.14°,162.86°,1.14101
08:30,42.39°,107.14°,-17.14°,162.86°,1.09568
08:35,43.54°,107.15°,-17.15°,162.85°,1.05231
08:40,44.69°,107.17°,-17.17°,162.83°,1.01075
08:45,45.85°,107.21°,-17.21°,162.79°,0.97085
08:50,47.00°,107.27°,-17.27°,162.73°,0.93249
08:55,48.15°,107.34°,-17.34°,162.66°,0.89556
09:00,49.31°,107.43°,-17.43°,162.57°,0.85995
09:05,50.46°,107.54°,-17.54°,162.46°,0.82556
09:10,51.61°,107.68°,-17.68°,162.32°,0.79233
09:15,52.76°,107.83°,-17.83°,162.17°,0.76015
09:20,53.91°,108.01°,-18.01°,161.99°,0.72898
09:25,55.06°,108.21°,-18.21°,161.79°,0.69873
09:30,56.20°,108.45°,-18.45°,161.55°,0.66936
09:35,57.35°,108.72°,-18.72°,161.28°,0.64080
09:40,58.49°,109.02°,-19.02°,160.98°,0.61302
09:45,59.63°,109.36°,-19.36°,160.64°,0.58595
09:50,60.77°,109.75°,-19.75°,160.25°,0.55957
09:55,61.91°,110.18°,-20.18°,159.82°,0.53383
10:00,63.04°,110.67°,-20.67°,159.33°,0.50871
10:05,64.17°,111.22°,-21.22°,158.78°,0.48417
10:10,65.29°,111.84°,-21.84°,158.16°,0.46018
10:15,66.41°,112.54°,-22.54°,157.46°,0.43673
10:20,67.52°,113.32°,-23.32°,156.68°,0.41381
10:25,68.63°,114.21°,-24.21°,155.79°,0.39138
10:30,69.72°,115.22°,-25.22°,154.78°,0.36946
10:35,70.81°,116.37°,-26.37°,153.63°,0.34803
10:40,71.89°,117.67°,-27.67°,152.33°,0.32711
10:45,72.95°,119.17°,-29.17°,150.83°,0.30670
10:50,74.00°,120.88°,-30.88°,149.12°,0.28684
10:55,75.02°,122.86°,-32.86°,147.14°,0.26755
11:00,76.02°,125.16°,-35.16°,144.84°,0.24891
11:05,76.99°,127.84°,-37.84°,142.16°,0.23098
11:10,77.93°,130.96°,-40.96°,139.04°,0.21387
11:15,78.81°,134.63°,-44.63°,135.37°,0.19774
11:20,79.64°,138.94°,-48.94°,131.06°,0.18277
11:25,80.40°,143.99°,-53.99°,126.01°,0.16921
11:30,81.06°,149.88°,-59.88°,120.12°,0.15738
11:35,81.60°,156.63°,-66.63°,113.37°,0.14765
11:40,82.01°,164.22°,-74.22°,105.78°,0.14043
11:45,82.25°,172.47°,-82.47°,97.53°,0.13607
11:50,82.32°,-178.94°,-91.06°,88.94°,0.13486
11:55,82.21°,-170.40°,-99.60°,80.40°,0.13686
12:00,81.92°,-162.29°,-107.71°,72.29°,0.14195
12:05,81.48°,-154.90°,-115.10°,64.90°,0.14982
12:10,80.90°,-148.35°,-121.65°,58.35°,0.16010
12:15,80.22°,-142.68°,-127.32°,52.68°,0.17238
12:20,79.45°,-137.82°,-132.18°,47.82°,0.18631
12:25,78.60°,-133.68°,-136.32°,43.68°,0.20159
12:30,77.70°,-130.15°,-139.85°,40.15°,0.21798
12:35,76.76°,-127.14°,-142.86°,37.14°,0.23530
12:40,75.78°,-124.57°,-145.43°,34.57°,0.25341
12:45,74.77°,-122.35°,-147.65°,32.35°,0.27222
12:50,73.74°,-120.44°,-149.56°,30.44°,0.29165
12:55,72.69°,-118.78°,-151.22°,28.78°,0.31165
13:00,71.62°,-117.34°,-152.66°,27.34°,0.33219
13:05,70.54°,-116.07°,-153.93°,26.07°,0.35324
13:10,69.45°,-114.96°,-155.04°,24.96°,0.37478
13:15,68.36°,-113.99°,-156.01°,23.99°,0.39683
13:20,67.25°,-113.12°,-156.88°,23.12°,0.41938
13:25,66.13°,-112.36°,-157.64°,22.36°,0.44243
13:30,65.01°,-111.68°,-158.32°,21.68°,0.46601
