Time,Solar Position,,,Shadow Projection,
,Altitude,Azimuth,Hor.Angle,Hor.Angle,Length
05:30,-0.23°,110.87°,-20.87°,159.13°,--
05:35,0.85°,110.55°,-20.55°,159.45°,67.25673
05:40,1.87°,110.24°,-20.24°,159.76°,30.56463
05:45,2.94°,109.94°,-19.94°,160.06°,19.48972
05:50,4.03°,109.64°,-19.64°,160.36°,14.20997
05:55,5.13°,109.35°,-19.35°,160.65°,11.13887
06:00,6.25°,109.07°,-19.07°,160.93°,9.13493
06:05,7.37°,108.79°,-18.79°,161.21°,7.72944
06:10,8.50°,108.53°,-18.53°,161.47°,6.68953
06:15,9.64°,108.27°,-18.27°,161.73°,5.88920
06:20,10.78°,108.01°,-18.01°,161.99°,5.25419
06:25,11.92°,107.77°,-17.77°,162.23°,4.73795
06:30,13.06°,107.53°,-17.53°,162.47°,4.30987
06:35,14.21°,107.29°,-17.29°,162.71°,3.94897
06:40,15.36°,107.07°,-17.07°,162.93°,3.64042
06:45,16.51°,106.85°,-16.85°,163.15°,3.37345
06:50,17.66°,106.63°,-16.63°,163.37°,3.14005
06:55,18.82°,106.43°,-16.43°,163.57°,2.93411
07:00,19.98°,106.23°,-16.23°,163.77°,2.75095
07:05,21.13°,106.03°,-16.03°,163.97°,2.58687
07:10,22.29°,105.84°,-15.84°,164.16°,2.43893
07:15,23.46°,105.66°,-15.66°,164.34°,2.30477
07:20,24.62°,105.49°,-15.49°,164.51°,2.18246
07:25,25.78°,105.32°,-15.32°,164.68°,2.07042
07:30,26.94°,105.15°,-15.15°,164.85°,1.96732
07:35,28.11°,105.00°,-15.00°,165.00°,1.87207
07:40,29.28°,104.85°,-14.85°,165.15°,1.78374
07:45,30.44°,104.70°,-14.70°,165.30°,1.70154
07:50,31.61°,104.57°,-14.57°,165.43°,1.62479
07:55,32.78°,104.44°,-14.44°,165.56°,1.55292
08:00,33.95°,104.31°,-14.31°,165.69°,1.48542
08:05,35.12°,104.20°,-14.20°,165.80°,1.42186
08:10,36.29°,104.09°,-14.09°,165.91°,1.36186
08:15,37.46°,103.99°,-13.99°,166.01°,1.30507
08:20,38.63°,103.90°,-13.90°,166.10°,1.25121
08:25,39.81°,103.81°,-13.81°,166.19°,1.20002
08:30,40.98°,103.74°,-13.74°,166.26°,1.15127
08:35,42.15°,103.67°,-13.67°,166.33°,1.10475
08:40,43.32°,103.61°,-13.61°,166.39°,1.06027
08:45,44.50°,103.57°,-13.57°,166.43°,1.01767
08:50,45.67°,103.53°,-13.53°,166.47°,0.97681
08:55,46.85°,103.51°,-13.51°,166.49°,0.93754
09:00,48.02°,103.49°,-13.49°,166.51°,0.89975
09:05,49.20°,103.49°,-13.49°,166.51°,0.86333
09:10,50.37°,103.51°,-13.51°,166.49°,0.82817
09:15,51.54°,103.53°,-13.53°,166.47°,0.79419
09:20,52.72°,103.58°,-13.58°,166.42°,0.76130
09:25,53.89°,103.64°,-13.64°,166.36°,0.72943
09:30,55.07°,103.72°,-13.72°,166.28°,0.69851
09:35,56.24°,103.82°,-13.82°,166.18°,0.66847
09:40,57.41°,103.94°,-13.94°,166.06°,0.63926
09:45,58.58°,104.09°,-14.09°,165.91°,0.61081
09:50,59.75°,104.26°,-14.26°,165.74°,0.58309
09:55,60.92°,104.47°,-14.47°,165.53°,0.55604
