Time,Solar Position,,,Shadow Projection,
,Altitude,Azimuth,Hor.Angle,Hor.Angle,Length
05:55,-0.65°,71.81°,18.19°,-161.81°,--
06:00,0.62°,71.50°,18.50°,-161.50°,91.94345
06:05,1.64°,71.17°,18.83°,-161.17°,34.83835
06:10,2.71°,70.84°,19.16°,-160.84°,21.14382
06:15,3.80°,70.50°,19.50°,-160.50°,15.07475
06:20,4.90°,70.15°,19.85°,-160.15°,11.67447
06:25,6.01°,69.79°,20.21°,-159.79°,9.50524
06:30,7.12°,69.42°,20.58°,-159.42°,8.00701
06:35,8.23°,69.04°,20.96°,-159.04°,6.91085
06:40,9.35°,68.66°,21.34°,-158.66°,6.07439
06:45,10.46°,68.26°,21.74°,-158.26°,5.41518
06:50,11.58°,67.85°,22.15°,-157.85°,4.88221
06:55,12.69°,67.43°,22.57°,-157.43°,4.44229
07:00,13.79°,67.01°,22.99°,-157.01°,4.07289
07:05,14.90°,66.56°,23.44°,-156.56°,3.75819
07:10,16.00°,66.11°,23.89°,-156.11°,3.48677
07:15,17.10°,65.64°,24.36°,-155.64°,3.25017
07:20,18.20°,65.16°,24.84°,-155.16°,3.04200
07:25,19.29°,64.67°,25.33°,-154.67°,2.85735
07:30,20.38°,64.16°,25.84°,-154.16°,2.69237
07:35,21.46°,63.64°,26.36°,-153.64°,2.54402
07:40,22.54°,63.10°,26.90°,-153.10°,2.40984
07:45,23.61°,62.55°,27.45°,-152.55°,2.28785
07:50,24.68°,61.97°,28.03°,-151.97°,2.17642
07:55,25.74°,61.38°,28.62°,-151.38°,2.07419
08:00,26.80°,60.78°,29.22°,-150.78°,1.98004
08:05,27.85°,60.15°,29.85°,-150.15°,1.89303
08:10,28.89°,59.50°,30.50°,-149.50°,1.81234
08:15,29.93°,58.83°,31.17°,-148.83°,1.73729
08:20,30.95°,58.14°,31.86°,-148.14°,1.66730
08:25,31.98°,57.43°,32.57°,-147.43°,1.60187
08:30,32.99°,56.69°,33.31°,-146.69°,1.54055
08:35,33.99°,55.93°,34.07°,-145.93°,1.48296
08:40,34.99°,55.14°,34.86°,-145.14°,1.42877
08:45,35.97°,54.32°,35.68°,-144.32°,1.37770
08:50,36.95°,53.47°,36.53°,-143.47°,1.32949
08:55,37.91°,52.60°,37.40°,-142.60°,1.28390
09:00,38.87°,51.69°,38.31°,-141.69°,1.24075
09:05,39.81°,50.75°,39.25°,-140.75°,1.19986
09:10,40.74°,49.78°,40.22°,-139.78°,1.16108
09:15,41.65°,48.77°,41.23°,-138.77°,1.12425
09:20,42.55°,47.72°,42.28°,-137.72°,1.08927
09:25,43.44°,46.63°,43.37°,-136.63°,1.05603
09:30,44.31°,45.51°,44.49°,-135.51°,1.02442
09:35,45.16°,44.34°,45.66°,-134.34°,0.99438
09:40,46.00°,43.13°,46.87°,-133.13°,0.96581
09:45,46.81°,41.87°,48.13°,-131.87°,0.93865
09:50,47.61°,40.57°,49.43°,-130.57°,0.91286
09:55,48.38°,39.22°,50.78°,-129.22°,0.88837
10:00,49.14°,37.83°,52.17°,-127.83°,0.86515
10:05,49.86°,36.38°,53.62°,-126.38°,0.84315
10:10,50.57°,34.88°,55.12°,-124.88°,0.82236
10:15,51.24°,33.33°,56.67°,-123.33°,0.80274
10:20,51.89°,31.72°,58.28°,-121.72°,0.78426
10:25,52.51°,30.07°,59.93°,-120.07°,0.76693
10:30,53.10°,28.36°,61.64°,-118.36°,0.75071
10:35,53.66°,26.60°,63.40°,-116.60°,0.73561
10:40,54.18°,24.78°,65.22°,-114.78°,0.72162
10:45,54.67°,22.92°,67.08°,-112.92°,0.70874
10:50,55.13°,21.00°,69.00°,-111.00°,0.69696
10:55,55.54°,19.04°,70.96°,-109.04°,0.68629
11:00,55.91°,17.04°,72.96°,-107.04°,0.67673
11:05,56.25°,14.99°,75.01°,-104.99°,0.66828
11:10,56.54°,12.91°,77.09°,-102.91°,0.66095
11:15,56.79°,10.79°,79.21°,-100.79°,0.65475
11:20,56.99°,8.64°,81.36°,-98.64°,0.64968
11:25,57.15°,6.47°,83.53°,-96.47°,0.64574
11:30,57.26°,4.29°,85.71°,-94.29°,0.64294
11:35,57.33°,2.09°,87.91°,-92.09°,0.64129
11:40,57.35°,-0.11°,90.11°,-89.89°,0.64078
11:45,57.32°,-2.32°,92.32°,-87.68°,0.64141
11:50,57.25°,-4.52°,94.52°,-85.48°,0.64318
11:55,57.13°,-6.70°,96.70°,-83.30°,0.64610
12:00,56.97°,-8.87°,98.87°,-81.13°,0.65016
12:05,56.76°,-11.01°,101.01°,-78.99°,0.65535
12:10,56.51°,-13.12°,103.12°,-76.88°,0.66166
12:15,56.21°,-15.21°,105.21°,-74.79°,0.66911
12:20,55.88°,-17.25°,107.25°,-72.75°,0.67767
12:25,55.50°,-19.25°,109.25°,-70.75°,0.68735
12:30,55.08°,-21.20°,111.20°,-68.80°,0.69814
12:35,54.62°,-23.11°,113.11°,-66.89°,0.71003
12:40,54.13°,-24.97°,114.97°,-65.03°,0.72303
12:45,53.60°,-26.78°,116.78°,-63.22°,0.73714
12:50,53.04°,-28.54°,118.54°,-61.46°,0.75235
12:55,52.45°,-30.24°,120.24°,-59.76°,0.76868
13:00,51.83°,-31.89°,121.89°,-58.11°,0.78613
13:05,51.18°,-33.49°,123.49°,-56.51°,0.80473
13:10,50.50°,-35.04°,125.04°,-54.96°,0.82447
13:15,49.79°,-36.53°,126.53°,-53.47°,0.84539
13:20,49.06°,-37.97°,127.97°,-52.03°,0.86751
13:25,48.30°,-39.37°,129.37°,-50.63°,0.89086
13:30,47.53°,-40.71°,130.71°,-49.29°,0.91548
13:35,46.73°,-42.01°,132.01°,-47.99°,0.94142
13:40,45.91°,-43.26°,133.26°,-46.74°,0.96872
13:45,45.07°,-44.46°,134.46°,-45.54°,0.99744
13:50,44.22°,-45.63°,135.63°,-44.37°,1.02764
13:55,43.35°,-46.75°,136.75°,-43.25°,1.05942
14:00,42.46°,-47.83°,137.83°,-42.17°,1.09284
14:05,41.56°,-48.87°,138.87°,-41.13°,1.12800
14:10,40.64°,-49.88°,139.88°,-40.12°,1.16502
14:15,39.71°,-50.85°,140.85°,-39.15°,1.20402
14:20,38.77°,-51.79°,141.79°,-38.21°,1.24514
14:25,37.81°,-52.69°,142.69°,-37.31°,1.28854
14:30,36.85°,-53.56°,143.56°,-36.44°,1.33439
14:35,35.87°,-54.41°,144.41°,-35.59°,1.38289
14:40,34.88°,-55.22°,145.22°,-34.78°,1.43427
14:45,33.89°,-56.01°,146.01°,-33.99°,1.48880
14:50,32.88°,-56.77°,146.77°,-33.23°,1.54676
14:55,31.87°,-57.50°,147.50°,-32.50°,1.60849
15:00,30.85°,-58.21°,148.21°,-31.79°,1.67438
15:05,29.82°,-58.90°,148.90°,-31.10°,1.74487
15:10,28.78°,-59.57°,149.57°,-30.43°,1.82047
15:15,27.74°,-60.22°,150.22°,-29.78°,1.90178
15:20,26.69°,-60.84°,150.84°,-29.16°,1.98951
15:25,25.63°,-61.45°,151.45°,-28.55°,2.08445
15:30,24.57°,-62.03°,152.03°,-27.97°,2.18758
15:35,23.50°,-62.60°,152.60°,-27.40°,2.30004
15:40,22.42°,-63.16°,153.16°,-26.84°,2.42322
15:45,21.35°,-63.69°,153.69°,-26.31°,2.55878
15:50,20.26°,-64.22°,154.22°,-25.78°,2.70874
15:55,19.18°,-64.72°,154.72°,-25.28°,2.87562
16:00,18.08°,-65.21°,155.21°,-24.79°,3.06252
16:05,16.99°,-65.69°,155.69°,-24.31°,3.27340
16:10,15.89°,-66.16°,156.16°,-23.84°,3.51330
16:15,14.79°,-66.61°,156.61°,-23.39°,3.78880
16:20,13.68°,-67.05°,157.05°,-22.95°,4.10861
16:25,12.57°,-67.48°,157.48°,-22.52°,4.48452
16:30,11.46°,-67.90°,157.90°,-22.10°,4.93294
16:35,10.35°,-68.30°,158.30°,-21.70°,5.47728
16:40,9.23°,-68.70°,158.70°,-21.30°,6.15219
16:45,8.12°,-69.08°,159.08°,-20.92°,7.01114
16:50,7.00°,-69.46°,159.46°,-20.54°,8.14112
16:55,5.89°,-69.83°,159.83°,-20.17°,9.69355
17:00,4.78°,-70.18°,160.18°,-19.82°,11.95708
17:05,3.68°,-70.53°,160.53°,-19.47°,15.54315
17:10,2.60°,-70.87°,160.87°,-19.13°,22.05919
17:15,1.54°,-71.21°,161.21°,-18.79°,37.30808
17:20,0.52°,-71.53°,161.53°,-18.47°,110.13690
