Time,Solar Position,,,Shadow Projection,
,Altitude,Azimuth,Hor.Angle,Hor.Angle,Length
05:55,-0.39°,72.59°,17.41°,-162.59°,--
06:00,0.78°,72.27°,17.73°,-162.27°,73.21264
06:05,1.82°,71.95°,18.05°,-161.95°,31.52203
06:10,2.89°,71.61°,18.39°,-161.61°,19.80222
06:15,3.99°,71.27°,18.73°,-161.27°,14.34882
06:20,5.09°,70.92°,19.08°,-160.92°,11.21644
06:25,6.21°,70.56°,19.44°,-160.56°,9.18810
06:30,7.33°,70.19°,19.81°,-160.19°,7.77290
06:35,8.45°,69.82°,20.18°,-159.82°,6.72976
06:40,9.57°,69.43°,20.57°,-159.43°,5.92927
06:45,10.69°,69.04°,20.96°,-159.04°,5.29561
06:50,11.81°,68.63°,21.37°,-158.63°,4.78147
06:55,12.93°,68.21°,21.79°,-158.21°,4.35583
07:00,14.04°,67.78°,22.22°,-157.78°,3.99754
07:05,15.16°,67.34°,22.66°,-157.34°,3.69165
07:10,16.27°,66.89°,23.11°,-156.89°,3.42733
07:15,17.37°,66.43°,23.57°,-156.43°,3.19656
07:20,18.47°,65.95°,24.05°,-155.95°,2.99322
07:25,19.57°,65.46°,24.54°,-155.46°,2.81263
07:30,20.67°,64.95°,25.05°,-154.95°,2.65109
07:35,21.76°,64.43°,25.57°,-154.43°,2.50567
07:40,22.84°,63.90°,26.10°,-153.90°,2.37401
07:45,23.92°,63.35°,26.65°,-153.35°,2.25421
07:50,25.00°,62.78°,27.22°,-152.78°,2.14468
07:55,26.07°,62.19°,27.81°,-152.19°,2.04412
08:00,27.13°,61.59°,28.41°,-151.59°,1.95144
08:05,28.19°,60.96°,29.04°,-150.96°,1.86571
08:10,29.24°,60.32°,29.68°,-150.32°,1.78617
08:15,30.29°,59.65°,30.35°,-149.65°,1.71214
08:20,31.33°,58.96°,31.04°,-148.96°,1.64305
08:25,32.36°,58.25°,31.75°,-148.25°,1.57842
08:30,33.38°,57.52°,32.48°,-147.52°,1.51782
08:35,34.39°,56.76°,33.24°,-146.76°,1.46087
08:40,35.40°,55.97°,34.03°,-145.97°,1.40725
08:45,36.39°,55.16°,34.84°,-145.16°,1.35669
08:50,37.38°,54.31°,35.69°,-144.31°,1.30892
08:55,38.35°,53.44°,36.56°,-143.44°,1.26374
09:00,39.32°,52.54°,37.46°,-142.54°,1.22094
