Time,Solar Position,,,Shadow Projection,
,Altitude,Azimuth,Hor.Angle,Hor.Angle,Length
05:55,-0.21°,73.13°,16.87°,-163.13°,--
06:00,0.89°,72.81°,17.19°,-162.81°,64.72282
06:05,1.93°,72.49°,17.51°,-162.49°,29.70462
06:10,3.01°,72.15°,17.85°,-162.15°,19.02670
06:15,4.11°,71.81°,18.19°,-161.81°,13.91806
06:20,5.22°,71.46°,18.54°,-161.46°,10.93916
06:25,6.34°,71.10°,18.90°,-161.10°,8.99479
06:30,7.47°,70.74°,19.26°,-160.74°,7.62903
06:35,8.59°,70.36°,19.64°,-160.36°,6.61776
06:40,9.72°,69.97°,20.03°,-159.97°,5.83904
06:45,10.84°,69.58°,20.42°,-159.58°,5.22093
06:50,11.97°,69.17°,20.83°,-159.17°,4.71830
06:55,13.09°,68.76°,21.24°,-158.76°,4.30144
07:00,14.21°,68.33°,21.67°,-158.33°,3.94998
07:05,15.32°,67.89°,22.11°,-157.89°,3.64953
07:10,16.44°,67.44°,22.56°,-157.44°,3.38962
07:15,17.55°,66.98°,23.02°,-156.98°,3.16246
07:20,18.65°,66.50°,23.50°,-156.50°,2.96213
07:25,19.76°,66.01°,23.99°,-156.01°,2.78406
07:30,20.86°,65.51°,24.49°,-155.51°,2.62466
07:35,21.95°,64.99°,25.01°,-154.99°,2.48107
07:40,23.04°,64.46°,25.54°,-154.46°,2.35099
07:45,24.13°,63.91°,26.09°,-153.91°,2.23256
07:50,25.21°,63.34°,26.66°,-153.34°,2.12422
07:55,26.28°,62.76°,27.24°,-152.76°,2.02470
08:00,27.35°,62.16°,27.84°,-152.16°,1.93293
08:05,28.42°,61.54°,28.46°,-151.54°,1.84802
08:10,29.48°,60.89°,29.11°,-150.89°,1.76919
08:15,30.53°,60.23°,29.77°,-150.23°,1.69579
08:20,31.57°,59.55°,30.45°,-149.55°,1.62727
08:25,32.61°,58.84°,31.16°,-148.84°,1.56314
08:30,33.64°,58.11°,31.89°,-148.11°,1.50298
08:35,34.66°,57.35°,32.65°,-147.35°,1.44643
08:40,35.67°,56.57°,33.43°,-146.57°,1.39317
08:45,36.67°,55.75°,34.25°,-145.75°,1.34291
08:50,37.67°,54.91°,35.09°,-144.91°,1.29542
08:55,38.65°,54.04°,35.96°,-144.04°,1.25048
09:00,39.62°,53.14°,36.86°,-143.14°,1.20790
09:05,40.58°,52.20°,37.80°,-142.20°,1.16751
09:10,41.53°,51.23°,38.77°,-141.23°,1.12915
09:15,42.46°,50.22°,39.78°,-140.22°,1.09270
09:20,43.38°,49.18°,40.82°,-139.18°,1.05804
09:25,44.29°,48.09°,41.91°,-138.09°,1.02506
09:30,45.18°,46.96°,43.04°,-136.96°,0.99368
09:35,46.06°,45.79°,44.21°,-135.79°,0.96381
09:40,46.91°,44.57°,45.43°,-134.57°,0.93537
09:45,47.75°,43.31°,46.69°,-133.31°,0.90832
09:50,48.57°,42.00°,48.00°,-132.00°,0.88258
09:55,49.37°,40.63°,49.37°,-130.63°,0.85813
10:00,50.14°,39.22°,50.78°,-129.22°,0.83490
10:05,50.89°,37.75°,52.25°,-127.75°,0.81288
10:10,51.62°,36.23°,53.77°,-126.23°,0.79203
10:15,52.32°,34.65°,55.35°,-124.65°,0.77233
10:20,52.99°,33.02°,56.98°,-123.02°,0.75375
10:25,53.64°,31.32°,58.68°,-121.32°,0.73630
10:30,54.25°,29.57°,60.43°,-119.57°,0.71995
10:35,54.83°,27.76°,62.24°,-117.76°,0.70471
10:40,55.37°,25.90°,64.10°,-115.90°,0.69056
10:45,55.88°,23.98°,66.02°,-113.98°,0.67751
10:50,56.35°,22.00°,68.00°,-112.00°,0.66556
10:55,56.79°,19.97°,70.03°,-109.97°,0.65472
11:00,57.18°,17.89°,72.11°,-107.89°,0.64499
11:05,57.53°,15.77°,74.23°,-105.77°,0.63638
11:10,57.83°,13.60°,76.40°,-103.60°,0.62889
11:15,58.10°,11.40°,78.60°,-101.40°,0.62254
11:20,58.31°,9.16°,80.84°,-99.16°,0.61733
11:25,58.48°,6.90°,83.10°,-96.90°,0.61328
11:30,58.60°,4.61°,85.39°,-94.61°,0.61037
11:35,58.67°,2.31°,87.69°,-92.31°,0.60862
11:40,58.70°,0.01°,89.99°,-90.01°,0.60804
11:45,58.67°,-2.30°,92.30°,-87.70°,0.60861
11:50,58.60°,-4.60°,94.60°,-85.40°,0.61035
11:55,58.48°,-6.88°,96.88°,-83.12°,0.61325
12:00,58.31°,-9.14°,99.14°,-80.86°,0.61730
12:05,58.10°,-11.38°,101.38°,-78.62°,0.62250
12:10,57.84°,-13.59°,103.59°,-76.41°,0.62884
12:15,57.53°,-15.75°,105.75°,-74.25°,0.63632
12:20,57.18°,-17.88°,107.88°,-72.12°,0.64492
12:25,56.79°,-19.96°,109.96°,-70.04°,0.65465
12:30,56.36°,-21.99°,111.99°,-68.01°,0.66548
12:35,55.89°,-23.96°,113.96°,-66.04°,0.67742
12:40,55.38°,-25.89°,115.89°,-64.11°,0.69046
12:45,54.83°,-27.75°,117.75°,-62.25°,0.70460
12:50,54.25°,-29.56°,119.56°,-60.44°,0.71984
12:55,53.64°,-31.31°,121.31°,-58.69°,0.73618
13:00,53.00°,-33.00°,123.00°,-57.00°,0.75363
13:05,52.33°,-34.64°,124.64°,-55.36°,0.77219
13:10,51.62°,-36.22°,126.22°,-53.78°,0.79188
13:15,50.90°,-37.74°,127.74°,-52.26°,0.81273
13:20,50.15°,-39.21°,129.21°,-50.79°,0.83474
13:25,49.37°,-40.62°,130.62°,-49.38°,0.85796
13:30,48.57°,-41.99°,131.99°,-48.01°,0.88241
13:35,47.76°,-43.30°,133.30°,-46.70°,0.90813
13:40,46.92°,-44.56°,134.56°,-45.44°,0.93518
13:45,46.06°,-45.78°,135.78°,-44.22°,0.96360
13:50,45.19°,-46.95°,136.95°,-43.05°,0.99346
13:55,44.30°,-48.08°,138.08°,-41.92°,1.02483
14:00,43.39°,-49.17°,139.17°,-40.83°,1.05780
14:05,42.47°,-50.21°,140.21°,-39.79°,1.09245
14:10,41.54°,-51.22°,141.22°,-38.78°,1.12888
14:15,40.59°,-52.20°,142.20°,-37.80°,1.16723
14:20,39.63°,-53.13°,143.13°,-36.87°,1.20761
14:25,38.66°,-54.04°,144.04°,-35.96°,1.25017
14:30,37.67°,-54.91°,144.91°,-35.09°,1.29510
14:35,36.68°,-55.75°,145.75°,-34.25°,1.34257
14:40,35.68°,-56.56°,146.56°,-33.44°,1.39280
14:45,34.67°,-57.34°,147.34°,-32.66°,1.44604
14:50,33.64°,-58.10°,148.10°,-31.90°,1.50257
14:55,32.62°,-58.83°,148.83°,-31.17°,1.56270
15:00,31.58°,-59.54°,149.54°,-30.46°,1.62680
15:05,30.54°,-60.23°,150.23°,-29.77°,1.69529
15:10,29.48°,-60.89°,150.89°,-29.11°,1.76865
15:15,28.43°,-61.53°,151.53°,-28.47°,1.84744
15:20,27.36°,-62.15°,152.15°,-27.85°,1.93231
15:25,26.29°,-62.76°,152.76°,-27.24°,2.02403
15:30,25.22°,-63.34°,153.34°,-26.66°,2.12348
15:35,24.14°,-63.91°,153.91°,-26.09°,2.23176
15:40,23.05°,-64.46°,154.46°,-25.54°,2.35012
15:45,21.96°,-64.99°,154.99°,-25.01°,2.48011
15:50,20.86°,-65.51°,155.51°,-24.49°,2.62359
15:55,19.77°,-66.01°,156.01°,-23.99°,2.78287
16:00,18.66°,-66.50°,156.50°,-23.50°,2.96080
16:05,17.56°,-66.98°,156.98°,-23.02°,3.16096
16:10,16.44°,-67.44°,157.44°,-22.56°,3.38791
16:15,15.33°,-67.89°,157.89°,-22.11°,3.64756
16:20,14.21°,-68.33°,158.33°,-21.67°,3.94769
16:25,13.10°,-68.75°,158.75°,-21.25°,4.29874
16:30,11.97°,-69.17°,159.17°,-20.83°,4.71508
16:35,10.85°,-69.58°,159.58°,-20.42°,5.21701
16:40,9.73°,-69.97°,159.97°,-20.03°,5.83416
16:45,8.60°,-70.36°,160.36°,-19.64°,6.61154
16:50,7.48°,-70.73°,160.73°,-19.27°,7.62081
16:55,6.35°,-71.10°,161.10°,-18.90°,8.98345
17:00,5.23°,-71.46°,161.46°,-18.54°,10.92252
17:05,4.12°,-71.81°,161.81°,-18.19°,13.89147
17:10,3.02°,-72.15°,162.15°,-17.85°,18.97782
17:15,1.94°,-72.49°,162.49°,-17.51°,29.58884
17:20,0.89°,-72.81°,162.81°,-17.19°,64.20092
