Time,Solar Position,,,Shadow Projection,
,Altitude,Azimuth,Hor.Angle,Hor.Angle,Length
05:55,-0.31°,72.86°,17.14°,-162.86°,--
06:00,0.83°,72.54°,17.46°,-162.54°,68.67460
06:05,1.87°,72.21°,17.79°,-162.21°,30.57922
06:10,2.95°,71.88°,18.12°,-161.88°,19.40364
06:15,4.05°,71.54°,18.46°,-161.54°,14.12847
06:20,5.16°,71.19°,18.81°,-161.19°,11.07555
06:25,6.28°,70.83°,19.17°,-160.83°,9.08970
06:30,7.40°,70.46°,19.54°,-160.46°,7.69978
06:35,8.52°,70.09°,19.91°,-160.09°,6.67291
06:40,9.65°,69.70°,20.30°,-159.70°,5.88352
06:45,10.77°,69.30°,20.70°,-159.30°,5.25777
06:50,11.89°,68.90°,21.10°,-158.90°,4.74949
06:55,13.01°,68.48°,21.52°,-158.48°,4.32831
07:00,14.13°,68.05°,21.95°,-158.05°,3.97349
07:05,15.24°,67.62°,22.38°,-157.62°,3.67036
07:10,16.35°,67.16°,22.84°,-157.16°,3.40829
07:15,17.46°,66.70°,23.30°,-156.70°,3.17934
07:20,18.56°,66.22°,23.78°,-156.22°,2.97753
07:25,19.67°,65.73°,24.27°,-155.73°,2.79822
07:30,20.76°,65.23°,24.77°,-155.23°,2.63776
07:35,21.85°,64.71°,25.29°,-154.71°,2.49327
07:40,22.94°,64.18°,25.82°,-154.18°,2.36241
07:45,24.03°,63.62°,26.38°,-153.62°,2.24330
07:50,25.10°,63.06°,26.94°,-153.06°,2.13438
07:55,26.18°,62.47°,27.53°,-152.47°,2.03434
08:00,27.24°,61.87°,28.13°,-151.87°,1.94213
08:05,28.31°,61.25°,28.75°,-151.25°,1.85681
08:10,29.36°,60.60°,29.40°,-150.60°,1.77763
08:15,30.41°,59.94°,30.06°,-149.94°,1.70392
08:20,31.45°,59.25°,30.75°,-149.25°,1.63512
08:25,32.48°,58.54°,31.46°,-148.54°,1.57074
08:30,33.51°,57.81°,32.19°,-147.81°,1.51036
08:35,34.53°,57.05°,32.95°,-147.05°,1.45362
08:40,35.53°,56.27°,33.73°,-146.27°,1.40018
08:45,36.53°,55.45°,34.55°,-145.45°,1.34977
08:50,37.52°,54.61°,35.39°,-144.61°,1.30215
08:55,38.50°,53.74°,36.26°,-143.74°,1.25709
09:00,39.47°,52.83°,37.17°,-142.83°,1.21440
09:05,40.43°,51.90°,38.10°,-141.90°,1.17391
09:10,41.37°,50.92°,39.08°,-140.92°,1.13548
09:15,42.30°,49.91°,40.09°,-139.91°,1.09896
09:20,43.22°,48.87°,41.13°,-138.87°,1.06425
09:25,44.12°,47.78°,42.22°,-137.78°,1.03122
09:30,45.01°,46.65°,43.35°,-136.65°,0.99980
09:35,45.88°,45.48°,44.52°,-135.48°,0.96990
09:40,46.73°,44.26°,45.74°,-134.26°,0.94145
09:45,47.56°,43.00°,47.00°,-133.00°,0.91438
09:50,48.37°,41.69°,48.31°,-131.69°,0.88864
09:55,49.17°,40.33°,49.67°,-130.33°,0.86418
10:00,49.94°,38.92°,51.08°,-128.92°,0.84097
10:05,50.68°,37.46°,52.54°,-127.46°,0.81896
10:10,51.41°,35.94°,54.06°,-125.94°,0.79812
10:15,52.10°,34.37°,55.63°,-124.37°,0.77844
10:20,52.77°,32.74°,57.26°,-122.74°,0.75990
10:25,53.41°,31.05°,58.95°,-121.05°,0.74248
10:30,54.01°,29.31°,60.69°,-119.31°,0.72616
10:35,54.59°,27.51°,62.49°,-117.51°,0.71095
10:40,55.13°,25.66°,64.34°,-115.66°,0.69684
10:45,55.63°,23.75°,66.25°,-113.75°,0.68384
10:50,56.10°,21.78°,68.22°,-111.78°,0.67193
10:55,56.53°,19.77°,70.23°,-109.77°,0.66113
11:00,56.92°,17.70°,72.30°,-107.70°,0.65144
11:05,57.26°,15.60°,74.40°,-105.60°,0.64287
11:10,57.57°,13.45°,76.55°,-103.45°,0.63542
11:15,57.83°,11.26°,78.74°,-101.26°,0.62911
11:20,58.04°,9.04°,80.96°,-99.04°,0.62393
11:25,58.21°,6.80°,83.20°,-96.80°,0.61990
11:30,58.32°,4.53°,85.47°,-94.53°,0.61703
11:35,58.40°,2.26°,87.74°,-92.26°,0.61530
11:40,58.42°,-0.03°,90.03°,-89.97°,0.61474
11:45,58.39°,-2.31°,92.31°,-87.69°,0.61533
