Time,Solar Position,,,Shadow Projection,
,Altitude,Azimuth,Hor.Angle,Hor.Angle,Length
05:50,0.01°,85.95°,4.05°,-175.95°,4122.18309
05:55,1.05°,85.63°,4.37°,-175.63°,54.71791
06:00,2.15°,85.30°,4.70°,-175.30°,26.69549
06:05,3.28°,84.98°,5.02°,-174.98°,17.44004
06:10,4.44°,84.65°,5.35°,-174.65°,12.88059
06:15,5.61°,84.32°,5.68°,-174.32°,10.17836
06:20,6.79°,83.99°,6.01°,-173.99°,8.39785
06:25,7.97°,83.65°,6.35°,-173.65°,7.13810
06:30,9.16°,83.31°,6.69°,-173.31°,6.20023
06:35,10.35°,82.97°,7.03°,-172.97°,5.47493
06:40,11.54°,82.62°,7.38°,-172.62°,4.89716
06:45,12.73°,82.26°,7.74°,-172.26°,4.42591
06:50,13.92°,81.90°,8.10°,-171.90°,4.03401
06:55,15.11°,81.54°,8.46°,-171.54°,3.70279
07:00,16.30°,81.17°,8.83°,-171.17°,3.41901
07:05,17.49°,80.79°,9.21°,-170.79°,3.17299
07:10,18.68°,80.40°,9.60°,-170.40°,2.95753
07:15,19.87°,80.01°,9.99°,-170.01°,2.76713
07:20,21.06°,79.61°,10.39°,-169.61°,2.59754
07:25,22.24°,79.21°,10.79°,-169.21°,2.44542
07:30,23.42°,78.79°,11.21°,-168.79°,2.30811
07:35,24.61°,78.36°,11.64°,-168.36°,2.18346
07:40,25.79°,77.92°,12.08°,-167.92°,2.06971
07:45,26.97°,77.48°,12.52°,-167.48°,1.96542
07:50,28.14°,77.02°,12.98°,-167.02°,1.86939
07:55,29.32°,76.55°,13.45°,-166.55°,1.78062
08:00,30.49°,76.06°,13.94°,-166.06°,1.69825
08:05,31.66°,75.56°,14.44°,-165.56°,1.62157
08:10,32.83°,75.05°,14.95°,-165.05°,1.54996
08:15,33.99°,74.52°,15.48°,-164.52°,1.48289
08:20,35.16°,73.97°,16.03°,-163.97°,1.41990
08:25,36.31°,73.41°,16.59°,-163.41°,1.36060
08:30,37.47°,72.83°,17.17°,-162.83°,1.30464
08:35,38.62°,72.22°,17.78°,-162.22°,1.25170
08:40,39.77°,71.60°,18.40°,-161.60°,1.20153
08:45,40.91°,70.95°,19.05°,-160.95°,1.15390
08:50,42.05°,70.27°,19.73°,-160.27°,1.10858
08:55,43.19°,69.57°,20.43°,-159.57°,1.06540
09:00,44.32°,68.84°,21.16°,-158.84°,1.02419
09:05,45.44°,68.08°,21.92°,-158.08°,0.98481
09:10,46.56°,67.28°,22.72°,-157.28°,0.94712
09:15,47.67°,66.45°,23.55°,-156.45°,0.91100
09:20,48.77°,65.58°,24.42°,-155.58°,0.87636
09:25,49.87°,64.67°,25.33°,-154.67°,0.84311
09:30,50.95°,63.72°,26.28°,-153.72°,0.81115
09:35,52.03°,62.71°,27.29°,-152.71°,0.78041
09:40,53.10°,61.66°,28.34°,-151.66°,0.75084
09:45,54.16°,60.54°,29.46°,-150.54°,0.72237
09:50,55.20°,59.37°,30.63°,-149.37°,0.69496
09:55,56.23°,58.13°,31.87°,-148.13°,0.66856
10:00,57.25°,56.82°,33.18°,-146.82°,0.64314
10:05,58.26°,55.43°,34.57°,-145.43°,0.61867
10:10,59.24°,53.96°,36.04°,-143.96°,0.59513
10:15,60.21°,52.40°,37.60°,-142.40°,0.57250
10:20,61.16°,50.74°,39.26°,-140.74°,0.55077
10:25,62.08°,48.98°,41.02°,-138.98°,0.52995
10:30,62.98°,47.11°,42.89°,-137.11°,0.51003
10:35,63.85°,45.12°,44.88°,-135.12°,0.49103
10:40,64.69°,43.00°,47.00°,-133.00°,0.47296
10:45,65.49°,40.74°,49.26°,-130.74°,0.45585
10:50,66.26°,38.34°,51.66°,-128.34°,0.43974
10:55,66.99°,35.79°,54.21°,-125.79°,0.42465
11:00,67.67°,33.08°,56.92°,-123.08°,0.41065
11:05,68.31°,30.22°,59.78°,-120.22°,0.39778
11:10,68.89°,27.19°,62.81°,-117.19°,0.38609
11:15,69.41°,24.01°,65.99°,-114.01°,0.37566
11:20,69.87°,20.68°,69.32°,-110.68°,0.36654
11:25,70.26°,17.21°,72.79°,-107.21°,0.35879
11:30,70.58°,13.61°,76.39°,-103.61°,0.35247
11:35,70.83°,9.92°,80.08°,-99.92°,0.34765
11:40,71.00°,6.14°,83.86°,-96.14°,0.34435
11:45,71.09°,2.31°,87.69°,-92.31°,0.34261
11:50,71.10°,-1.54°,91.54°,-88.46°,0.34245
11:55,71.02°,-5.37°,95.37°,-84.63°,0.34387
12:00,70.87°,-9.16°,99.16°,-80.84°,0.34686
12:05,70.64°,-12.88°,102.88°,-77.12°,0.35138
12:10,70.33°,-16.50°,106.50°,-73.50°,0.35740
12:15,69.95°,-19.99°,109.99°,-70.01°,0.36487
