Time,Solar Position,,,Shadow Projection,
,Altitude,Azimuth,Hor.Angle,Hor.Angle,Length
05:45,-0.71°,96.23°,-6.23°,173.77°,--
05:50,0.63°,95.91°,-5.91°,174.09°,90.68985
05:55,1.71°,95.59°,-5.59°,174.41°,33.57671
06:00,2.83°,95.28°,-5.28°,174.72°,20.23925
06:05,3.98°,94.96°,-4.96°,175.04°,14.37590
06:10,5.15°,94.65°,-4.65°,175.35°,11.10288
06:15,6.33°,94.34°,-4.34°,175.66°,9.01989
06:20,7.51°,94.03°,-4.03°,175.97°,7.58312
06:25,8.70°,93.72°,-3.72°,176.28°,6.53260
06:30,9.90°,93.41°,-3.41°,176.59°,5.73121
06:35,11.09°,93.11°,-3.11°,176.89°,5.09964
06:40,12.29°,92.80°,-2.80°,177.20°,4.58893
06:45,13.49°,92.49°,-2.49°,177.51°,4.16722
06:50,14.70°,92.18°,-2.18°,177.82°,3.81290
06:55,15.90°,91.87°,-1.87°,178.13°,3.51083
07:00,17.10°,91.56°,-1.56°,178.44°,3.25007
07:05,18.31°,91.25°,-1.25°,178.75°,3.02253
07:10,19.51°,90.94°,-0.94°,179.06°,2.82209
07:15,20.72°,90.63°,-0.63°,179.37°,2.64405
07:20,21.92°,90.31°,-0.31°,179.69°,2.48473
07:25,23.13°,89.99°,0.01°,-179.99°,2.34121
07:30,24.33°,89.67°,0.33°,-179.67°,2.21115
07:35,25.54°,89.35°,0.65°,-179.35°,2.09266
07:40,26.75°,89.02°,0.98°,-179.02°,1.98415
07:45,27.95°,88.68°,1.32°,-178.68°,1.88435
07:50,29.16°,88.35°,1.65°,-178.35°,1.79218
07:55,30.37°,88.00°,2.00°,-178.00°,1.70671
08:00,31.57°,87.66°,2.34°,-177.66°,1.62718
08:05,32.78°,87.30°,2.70°,-177.30°,1.55294
08:10,33.98°,86.94°,3.06°,-176.94°,1.48341
08:15,35.19°,86.58°,3.42°,-176.58°,1.41811
08:20,36.39°,86.20°,3.80°,-176.20°,1.35662
08:25,37.60°,85.82°,4.18°,-175.82°,1.29855
08:30,38.80°,85.43°,4.57°,-175.43°,1.24360
08:35,40.01°,85.02°,4.98°,-175.02°,1.19148
08:40,41.21°,84.61°,5.39°,-174.61°,1.14192
08:45,42.41°,84.18°,5.82°,-174.18°,1.09472
08:50,43.61°,83.74°,6.26°,-173.74°,1.04967
08:55,44.81°,83.29°,6.71°,-173.29°,1.00660
09:00,46.01°,82.82°,7.18°,-172.82°,0.96534
09:05,47.21°,82.34°,7.66°,-172.34°,0.92575
09:10,48.40°,81.83°,8.17°,-171.83°,0.88771
09:15,49.60°,81.31°,8.69°,-171.31°,0.85110
09:20,50.79°,80.76°,9.24°,-170.76°,0.81582
09:25,51.98°,80.19°,9.81°,-170.19°,0.78177
09:30,53.17°,79.60°,10.40°,-169.60°,0.74886
09:35,54.36°,78.97°,11.03°,-168.97°,0.71702
09:40,55.54°,78.31°,11.69°,-168.31°,0.68618
09:45,56.72°,77.62°,12.38°,-167.62°,0.65628
09:50,57.90°,76.88°,13.12°,-166.88°,0.62725
09:55,59.08°,76.10°,13.90°,-166.10°,0.59904
10:00,60.25°,75.27°,14.73°,-165.27°,0.57162
10:05,61.41°,74.38°,15.62°,-164.38°,0.54493
10:10,62.57°,73.43°,16.57°,-163.43°,0.51894
10:15,63.73°,72.41°,17.59°,-162.41°,0.49363
10:20,64.88°,71.31°,18.69°,-161.31°,0.46895
10:25,66.02°,70.12°,19.88°,-160.12°,0.44490
10:30,67.15°,68.82°,21.18°,-158.82°,0.42145
10:35,68.27°,67.40°,22.60°,-157.40°,0.39860
10:40,69.38°,65.84°,24.16°,-155.84°,0.37634
10:45,70.47°,64.12°,25.88°,-154.12°,0.35468
10:50,71.55°,62.22°,27.78°,-152.22°,0.33364
10:55,72.61°,60.10°,29.90°,-150.10°,0.31323
11:00,73.64°,57.72°,32.28°,-147.72°,0.29351
11:05,74.65°,55.05°,34.95°,-145.05°,0.27454
11:10,75.62°,52.02°,37.98°,-142.02°,0.25638
11:15,76.55°,48.59°,41.41°,-138.59°,0.23916
11:20,77.43°,44.68°,45.32°,-134.68°,0.22300
11:25,78.24°,40.22°,49.78°,-130.22°,0.20810
11:30,78.98°,35.15°,54.85°,-125.15°,0.19468
