Time,Solar Position,,,Shadow Projection,
,Altitude,Azimuth,Hor.Angle,Hor.Angle,Length
05:50,0.26°,90.74°,-0.74°,179.26°,219.46303
05:55,1.32°,90.42°,-0.42°,179.58°,43.51967
06:00,2.43°,90.10°,-0.10°,179.90°,23.56511
06:05,3.58°,89.78°,0.22°,-179.78°,15.99597
06:10,4.74°,89.46°,0.54°,-179.46°,12.05071
06:15,5.92°,89.14°,0.86°,-179.14°,9.63755
06:20,7.11°,88.82°,1.18°,-178.82°,8.01593
06:25,8.30°,88.49°,1.51°,-178.49°,6.85230
06:30,9.50°,88.17°,1.83°,-178.17°,5.97695
06:35,10.70°,87.84°,2.16°,-177.84°,5.29456
06:40,11.89°,87.51°,2.49°,-177.51°,4.74751
06:45,13.09°,87.18°,2.82°,-177.18°,4.29898
06:50,14.30°,86.84°,3.16°,-176.84°,3.92436
06:55,15.50°,86.50°,3.50°,-176.50°,3.60659
07:00,16.70°,86.16°,3.84°,-176.16°,3.33345
07:05,17.90°,85.81°,4.19°,-175.81°,3.09601
07:10,19.10°,85.46°,4.54°,-175.46°,2.88753
07:15,20.30°,85.11°,4.89°,-175.11°,2.70290
07:20,21.50°,84.75°,5.25°,-174.75°,2.53812
07:25,22.70°,84.38°,5.62°,-174.38°,2.39004
07:30,23.90°,84.01°,5.99°,-174.01°,2.25615
07:35,25.10°,83.63°,6.37°,-173.63°,2.13440
07:40,26.30°,83.24°,6.76°,-173.24°,2.02313
07:45,27.50°,82.85°,7.15°,-172.85°,1.92096
07:50,28.70°,82.44°,7.56°,-172.44°,1.82676
07:55,29.89°,82.03°,7.97°,-172.03°,1.73955
08:00,31.09°,81.61°,8.39°,-171.61°,1.65853
08:05,32.28°,81.18°,8.82°,-171.18°,1.58300
08:10,33.47°,80.74°,9.26°,-170.74°,1.51237
08:15,34.66°,80.28°,9.72°,-170.28°,1.44612
08:20,35.85°,79.81°,10.19°,-169.81°,1.38383
08:25,37.04°,79.33°,10.67°,-169.33°,1.32509
08:30,38.23°,78.84°,11.16°,-168.84°,1.26958
08:35,39.41°,78.32°,11.68°,-168.32°,1.21700
08:40,40.59°,77.79°,12.21°,-167.79°,1.16709
08:45,41.77°,77.25°,12.75°,-167.25°,1.11962
08:50,42.95°,76.68°,13.32°,-166.68°,1.07438
08:55,44.12°,76.09°,13.91°,-166.09°,1.03120
09:00,45.29°,75.47°,14.53°,-165.47°,0.98991
09:05,46.46°,74.83°,15.17°,-164.83°,0.95036
09:10,47.62°,74.17°,15.83°,-164.17°,0.91243
09:15,48.78°,73.47°,16.53°,-163.47°,0.87600
09:20,49.94°,72.74°,17.26°,-162.74°,0.84097
09:25,51.09°,71.98°,18.02°,-161.98°,0.80724
09:30,52.23°,71.17°,18.83°,-161.17°,0.77473
09:35,53.37°,70.33°,19.67°,-160.33°,0.74336
09:40,54.51°,69.44°,20.56°,-159.44°,0.71307
09:45,55.64°,68.50°,21.50°,-158.50°,0.68380
09:50,56.76°,67.50°,22.50°,-157.50°,0.65549
09:55,57.87°,66.45°,23.55°,-156.45°,0.62810
10:00,58.97°,65.32°,24.68°,-155.32°,0.60158
10:05,60.06°,64.13°,25.87°,-154.13°,0.57591
10:10,61.14°,62.85°,27.15°,-152.85°,0.55106
10:15,62.21°,61.48°,28.52°,-151.48°,0.52700
10:20,63.26°,60.02°,29.98°,-150.02°,0.50372
10:25,64.30°,58.44°,31.56°,-148.44°,0.48121
10:30,65.32°,56.74°,33.26°,-146.74°,0.45947
10:35,66.32°,54.91°,35.09°,-144.91°,0.43851
10:40,67.30°,52.93°,37.07°,-142.93°,0.41834
10:45,68.25°,50.79°,39.21°,-140.79°,0.39899
10:50,69.17°,48.46°,41.54°,-138.46°,0.38049
10:55,70.06°,45.93°,44.07°,-135.93°,0.36288
11:00,70.90°,43.18°,46.82°,-133.18°,0.34622
11:05,71.71°,40.19°,49.81°,-130.19°,0.33059
11:10,72.46°,36.95°,53.05°,-126.95°,0.31607
11:15,73.16°,33.44°,56.56°,-123.44°,0.30275
11:20,73.79°,29.65°,60.35°,-119.65°,0.29074
11:25,74.35°,25.58°,64.42°,-115.58°,0.28016
11:30,74.83°,21.24°,68.76°,-111.24°,0.27114
11:35,75.22°,16.65°,73.35°,-106.65°,0.26381
11:40,75.52°,11.84°,78.16°,-101.84°,0.25826
11:45,75.72°,6.87°,83.13°,-96.87°,0.25461
11:50,75.81°,1.80°,88.20°,-91.80°,0.25291
11:55,75.79°,-3.29°,93.29°,-86.71°,0.25320
12:00,75.67°,-8.34°,98.34°,-81.66°,0.25548
12:05,75.44°,-13.27°,103.27°,-76.73°,0.25969
12:10,75.12°,-18.02°,108.02°,-71.98°,0.26578
12:15,74.70°,-22.54°,112.54°,-67.46°,0.27362
12:20,74.19°,-26.80°,116.80°,-63.20°,0.28311
12:25,73.61°,-30.79°,120.79°,-59.21°,0.29412
12:30,72.96°,-34.50°,124.50°,-55.50°,0.30652
12:35,72.24°,-37.93°,127.93°,-52.07°,0.32020
12:40,71.48°,-41.10°,131.10°,-48.90°,0.33506
12:45,70.66°,-44.01°,134.01°,-45.99°,0.35100
12:50,69.80°,-46.69°,136.69°,-43.31°,0.36794
12:55,68.90°,-49.16°,139.16°,-40.84°,0.38582
13:00,67.97°,-51.43°,141.43°,-38.57°,0.40457
13:05,67.01°,-53.53°,143.53°,-36.47°,0.42417
13:10,66.03°,-55.46°,145.46°,-34.54°,0.44457
13:15,65.03°,-57.26°,147.26°,-32.74°,0.46576
13:20,64.00°,-58.92°,148.92°,-31.08°,0.48773
13:25,62.96°,-60.46°,150.46°,-29.54°,0.51046
13:30,61.90°,-61.89°,151.89°,-28.11°,0.53397
13:35,60.83°,-63.23°,153.23°,-26.77°,0.55826
13:40,59.74°,-64.48°,154.48°,-25.52°,0.58335
13:45,58.65°,-65.66°,155.66°,-24.34°,0.60927
13:50,57.54°,-66.76°,156.76°,-23.24°,0.63603
13:55,56.43°,-67.80°,157.80°,-22.20°,0.66369
14:00,55.31°,-68.78°,158.78°,-21.22°,0.69228
14:05,54.18°,-69.70°,159.70°,-20.30°,0.72184
14:10,53.04°,-70.58°,160.58°,-19.42°,0.75244
