Time,Solar Position,,,Shadow Projection,
,Altitude,Azimuth,Hor.Angle,Hor.Angle,Length
05:50,0.05°,86.74°,3.26°,-176.74°,1078.82809
05:55,1.09°,86.42°,3.58°,-176.42°,52.53784
06:00,2.19°,86.10°,3.90°,-176.10°,26.12760
06:05,3.33°,85.77°,4.23°,-175.77°,17.18292
06:10,4.49°,85.45°,4.55°,-175.45°,12.73356
06:15,5.66°,85.12°,4.88°,-175.12°,10.08244
06:20,6.85°,84.78°,5.22°,-174.78°,8.32988
06:25,8.03°,84.45°,5.55°,-174.45°,7.08698
06:30,9.22°,84.11°,5.89°,-174.11°,6.16008
06:35,10.41°,83.77°,6.23°,-173.77°,5.44230
06:40,11.60°,83.42°,6.58°,-173.42°,4.86993
06:45,12.80°,83.07°,6.93°,-173.07°,4.40268
06:50,13.99°,82.72°,7.28°,-172.72°,4.01383
06:55,15.18°,82.36°,7.64°,-172.36°,3.68499
07:00,16.38°,81.99°,8.01°,-171.99°,3.40310
07:05,17.57°,81.62°,8.38°,-171.62°,3.15861
07:10,18.76°,81.24°,8.76°,-171.24°,2.94439
07:15,19.95°,80.85°,9.15°,-170.85°,2.75502
07:20,21.14°,80.46°,9.54°,-170.46°,2.58630
07:25,22.33°,80.06°,9.94°,-170.06°,2.43491
07:30,23.51°,79.65°,10.35°,-169.65°,2.29821
07:35,24.70°,79.23°,10.77°,-169.23°,2.17409
07:40,25.89°,78.80°,11.20°,-168.80°,2.06079
07:45,27.07°,78.36°,11.64°,-168.36°,1.95689
07:50,28.25°,77.91°,12.09°,-167.91°,1.86119
07:55,29.43°,77.45°,12.55°,-167.45°,1.77270
08:00,30.60°,76.97°,13.03°,-166.97°,1.69059
08:05,31.78°,76.49°,13.51°,-166.49°,1.61412
08:10,32.95°,75.98°,14.02°,-165.98°,1.54269
08:15,34.12°,75.47°,14.53°,-165.47°,1.47578
08:20,35.29°,74.93°,15.07°,-164.93°,1.41292
08:25,36.45°,74.38°,15.62°,-164.38°,1.35372
08:30,37.61°,73.81°,16.19°,-163.81°,1.29784
08:35,38.77°,73.22°,16.78°,-163.22°,1.24498
08:40,39.93°,72.61°,17.39°,-162.61°,1.19486
08:45,41.08°,71.98°,18.02°,-161.98°,1.14726
08:50,42.22°,71.32°,18.68°,-161.32°,1.10196
08:55,43.36°,70.63°,19.37°,-160.63°,1.05878
09:00,44.50°,69.92°,20.08°,-159.92°,1.01756
09:05,45.63°,69.18°,20.82°,-159.18°,0.97815
09:10,46.76°,68.40°,21.60°,-158.40°,0.94042
09:15,47.88°,67.59°,22.41°,-157.59°,0.90425
09:20,48.99°,66.74°,23.26°,-156.74°,0.86955
09:25,50.10°,65.85°,24.15°,-155.85°,0.83621
09:30,51.20°,64.92°,25.08°,-154.92°,0.80415
09:35,52.28°,63.94°,26.06°,-153.94°,0.77331
09:40,53.36°,62.90°,27.10°,-152.90°,0.74361
09:45,54.43°,61.82°,28.18°,-151.82°,0.71501
09:50,55.49°,60.67°,29.33°,-150.67°,0.68744
09:55,56.54°,59.45°,30.55°,-149.45°,0.66087
10:00,57.57°,58.17°,31.83°,-148.17°,0.63526
10:05,58.59°,56.80°,33.20°,-146.80°,0.61059
10:10,59.59°,55.36°,34.64°,-145.36°,0.58682
10:15,60.58°,53.82°,36.18°,-143.82°,0.56395
10:20,61.54°,52.19°,37.81°,-142.19°,0.54196
10:25,62.49°,50.45°,39.55°,-140.45°,0.52086
10:30,63.41°,48.59°,41.41°,-138.59°,0.50064
10:35,64.30°,46.61°,43.39°,-136.61°,0.48132
10:40,65.16°,44.50°,45.50°,-134.50°,0.46291
10:45,65.99°,42.24°,47.76°,-132.24°,0.44544
10:50,66.78°,39.84°,50.16°,-129.84°,0.42895
10:55,67.54°,37.28°,52.72°,-127.28°,0.41348
11:00,68.24°,34.55°,55.45°,-124.55°,0.39906
11:05,68.90°,31.65°,58.35°,-121.65°,0.38578
11:10,69.51°,28.58°,61.42°,-118.58°,0.37367
11:15,70.06°,25.33°,64.67°,-115.33°,0.36281
11:20,70.54°,21.92°,68.08°,-111.92°,0.35328
11:25,70.96°,18.35°,71.65°,-108.35°,0.34513
11:30,71.30°,14.64°,75.36°,-104.64°,0.33844
11:35,71.57°,10.81°,79.19°,-100.81°,0.33327
11:40,71.75°,6.89°,83.11°,-96.89°,0.32967
11:45,71.86°,2.91°,87.09°,-92.91°,0.32767
11:50,71.88°,-1.10°,91.10°,-88.90°,0.32730
11:55,71.81°,-5.10°,95.10°,-84.90°,0.32856
12:00,71.66°,-9.05°,99.05°,-80.95°,0.33144
12:05,71.43°,-12.93°,102.93°,-77.07°,0.33591
12:10,71.12°,-16.69°,106.69°,-73.31°,0.34192
12:15,70.74°,-20.33°,110.33°,-69.67°,0.34942
12:20,70.29°,-23.81°,113.81°,-66.19°,0.35834
