Time,Solar Position,,,Shadow Projection,
,Altitude,Azimuth,Hor.Angle,Hor.Angle,Length
05:50,0.24°,90.34°,-0.34°,179.66°,240.25695
05:55,1.29°,90.02°,-0.02°,179.98°,44.33507
06:00,2.40°,89.70°,0.30°,-179.70°,23.81220
06:05,3.55°,89.38°,0.62°,-179.38°,16.11236
06:10,4.72°,89.06°,0.94°,-179.06°,12.11794
06:15,5.90°,88.74°,1.26°,-178.74°,9.68127
06:20,7.08°,88.41°,1.59°,-178.41°,8.04665
06:25,8.28°,88.09°,1.91°,-178.09°,6.87514
06:30,9.47°,87.76°,2.24°,-177.76°,5.99466
06:35,10.67°,87.43°,2.57°,-177.43°,5.30874
06:40,11.87°,87.10°,2.90°,-177.10°,4.75917
06:45,13.07°,86.76°,3.24°,-176.76°,4.30879
06:50,14.27°,86.43°,3.57°,-176.43°,3.93277
06:55,15.47°,86.09°,3.91°,-176.09°,3.61390
07:00,16.67°,85.74°,4.26°,-175.74°,3.33991
07:05,17.87°,85.39°,4.61°,-175.39°,3.10177
07:10,19.07°,85.04°,4.96°,-175.04°,2.89273
07:15,20.27°,84.68°,5.32°,-174.68°,2.70764
07:20,21.47°,84.32°,5.68°,-174.32°,2.54248
07:25,22.67°,83.95°,6.05°,-173.95°,2.39407
07:30,23.87°,83.57°,6.43°,-173.57°,2.25991
07:35,25.07°,83.19°,6.81°,-173.19°,2.13793
07:40,26.26°,82.79°,7.21°,-172.79°,2.02646
07:45,27.46°,82.40°,7.60°,-172.40°,1.92413
07:50,28.66°,81.99°,8.01°,-171.99°,1.82978
07:55,29.85°,81.57°,8.43°,-171.57°,1.74246
08:00,31.04°,81.14°,8.86°,-171.14°,1.66133
08:05,32.24°,80.71°,9.29°,-170.71°,1.58571
08:10,33.43°,80.26°,9.74°,-170.26°,1.51500
08:15,34.62°,79.80°,10.20°,-169.80°,1.44870
08:20,35.80°,79.32°,10.68°,-169.32°,1.38635
08:25,36.99°,78.83°,11.17°,-168.83°,1.32757
08:30,38.17°,78.33°,11.67°,-168.33°,1.27202
08:35,39.35°,77.81°,12.19°,-167.81°,1.21941
08:40,40.53°,77.27°,12.73°,-167.27°,1.16948
08:45,41.71°,76.71°,13.29°,-166.71°,1.12200
08:50,42.88°,76.13°,13.87°,-166.13°,1.07675
08:55,44.05°,75.53°,14.47°,-165.53°,1.03357
09:00,45.22°,74.91°,15.09°,-164.91°,0.99228
09:05,46.39°,74.26°,15.74°,-164.26°,0.95275
09:10,47.55°,73.58°,16.42°,-163.58°,0.91484
09:15,48.70°,72.87°,17.13°,-162.87°,0.87843
09:20,49.85°,72.13°,17.87°,-162.13°,0.84343
09:25,51.00°,71.35°,18.65°,-161.35°,0.80974
09:30,52.14°,70.53°,19.47°,-160.53°,0.77727
09:35,53.28°,69.67°,20.33°,-159.67°,0.74595
09:40,54.41°,68.77°,21.23°,-158.77°,0.71572
09:45,55.53°,67.81°,22.19°,-157.81°,0.68650
09:50,56.64°,66.80°,23.20°,-156.80°,0.65826
09:55,57.75°,65.72°,24.28°,-155.72°,0.63095
10:00,58.85°,64.58°,25.42°,-154.58°,0.60452
10:05,59.93°,63.36°,26.64°,-153.36°,0.57894
10:10,61.01°,62.07°,27.93°,-152.07°,0.55419
10:15,62.07°,60.68°,29.32°,-150.68°,0.53025
10:20,63.11°,59.19°,30.81°,-149.19°,0.50709
10:25,64.14°,57.59°,32.41°,-147.59°,0.48472
10:30,65.15°,55.88°,34.12°,-145.88°,0.46313
10:35,66.14°,54.02°,35.98°,-144.02°,0.44233
10:40,67.10°,52.02°,37.98°,-142.02°,0.42234
10:45,68.04°,49.86°,40.14°,-139.86°,0.40318
10:50,68.95°,47.51°,42.49°,-137.51°,0.38488
10:55,69.82°,44.97°,45.03°,-134.97°,0.36750
11:00,70.65°,42.22°,47.78°,-132.22°,0.35108
11:05,71.44°,39.23°,50.77°,-129.23°,0.33570
11:10,72.18°,36.00°,54.00°,-126.00°,0.32144
11:15,72.86°,32.51°,57.49°,-122.51°,0.30839
11:20,73.48°,28.75°,61.25°,-118.75°,0.29666
11:25,74.02°,24.73°,65.27°,-114.73°,0.28636
11:30,74.48°,20.45°,69.55°,-110.45°,0.27761
11:35,74.86°,15.94°,74.06°,-105.94°,0.27053
11:40,75.15°,11.24°,78.76°,-101.24°,0.26522
11:45,75.33°,6.39°,83.61°,-96.39°,0.26176
11:50,75.41°,1.45°,88.55°,-91.45°,0.26022
11:55,75.39°,-3.51°,93.51°,-86.49°,0.26062
12:00,75.27°,-8.42°,98.42°,-81.58°,0.26297
12:05,75.04°,-13.22°,103.22°,-76.78°,0.26721
12:10,74.72°,-17.85°,107.85°,-72.15°,0.27327
12:15,74.30°,-22.26°,112.26°,-67.74°,0.28106
12:20,73.80°,-26.43°,116.43°,-63.57°,0.29047
12:25,73.23°,-30.35°,120.35°,-59.65°,0.30137
12:30,72.59°,-33.99°,123.99°,-56.01°,0.31367
12:35,71.88°,-37.37°,127.37°,-52.63°,0.32723
12:40,71.12°,-40.50°,130.50°,-49.50°,0.34197
12:45,70.31°,-43.39°,133.39°,-46.61°,0.35779
12:50,69.46°,-46.06°,136.06°,-43.94°,0.37462
12:55,68.58°,-48.51°,138.51°,-41.49°,0.39239
13:00,67.65°,-50.78°,140.78°,-39.22°,0.41105
13:05,66.70°,-52.87°,142.87°,-37.13°,0.43056
13:10,65.73°,-54.81°,144.81°,-35.19°,0.45089
13:15,64.73°,-56.61°,146.61°,-33.39°,0.47202
13:20,63.71°,-58.27°,148.27°,-31.73°,0.49394
13:25,62.68°,-59.82°,149.82°,-30.18°,0.51664
13:30,61.63°,-61.27°,151.27°,-28.73°,0.54012
13:35,60.56°,-62.62°,152.62°,-27.38°,0.56440
13:40,59.48°,-63.88°,153.88°,-26.12°,0.58949
13:45,58.39°,-65.06°,155.06°,-24.94°,0.61542
13:50,57.29°,-66.18°,156.18°,-23.82°,0.64221
13:55,56.18°,-67.23°,157.23°,-22.77°,0.66990
14:00,55.06°,-68.22°,158.22°,-21.78°,0.69854
14:05,53.94°,-69.15°,159.15°,-20.85°,0.72817
14:10,52.81°,-70.04°,160.04°,-19.96°,0.75885
14:15,51.67°,-70.88°,160.88°,-19.12°,0.79064
14:20,50.52°,-71.68°,161.68°,-18.32°,0.82361
14:25,49.38°,-72.44°,162.44°,-17.56°,0.85784
14:30,48.22°,-73.17°,163.17°,-16.83°,0.89341
14:35,47.06°,-73.87°,163.87°,-16.13°,0.93043
14:40,45.90°,-74.53°,164.53°,-15.47°,0.96900
14:45,44.74°,-75.17°,165.17°,-14.83°,1.00925
14:50,43.57°,-75.79°,165.79°,-14.21°,1.05131
14:55,42.40°,-76.38°,166.38°,-13.62°,1.09533
15:00,41.22°,-76.95°,166.95°,-13.05°,1.14148
15:05,40.04°,-77.50°,167.50°,-12.50°,1.18996
15:10,38.86°,-78.03°,168.03°,-11.97°,1.24097
15:15,37.68°,-78.54°,168.54°,-11.46°,1.29477
15:20,36.50°,-79.04°,169.04°,-10.96°,1.35162
15:25,35.31°,-79.52°,169.52°,-10.48°,1.41184
15:30,34.12°,-79.99°,169.99°,-10.01°,1.47579
15:35,32.93°,-80.45°,170.45°,-9.55°,1.54387
15:40,31.74°,-80.89°,170.89°,-9.11°,1.61656
15:45,30.55°,-81.32°,171.32°,-8.68°,1.69439
15:50,29.35°,-81.75°,171.75°,-8.25°,1.77801
15:55,28.16°,-82.16°,172.16°,-7.84°,1.86815
16:00,26.96°,-82.56°,172.56°,-7.44°,1.96570
16:05,25.77°,-82.96°,172.96°,-7.04°,2.07168
16:10,24.57°,-83.35°,173.35°,-6.65°,2.18734
16:15,23.37°,-83.73°,173.73°,-6.27°,2.31417
16:20,22.17°,-84.10°,174.10°,-5.90°,2.45399
16:25,20.97°,-84.47°,174.47°,-5.53°,2.60902
16:30,19.77°,-84.83°,174.83°,-5.17°,2.78206
16:35,18.57°,-85.19°,175.19°,-4.81°,2.97657
16:40,17.37°,-85.54°,175.54°,-4.46°,3.19701
16:45,16.17°,-85.89°,175.89°,-4.11°,3.44915
16:50,14.97°,-86.23°,176.23°,-3.77°,3.74057
16:55,13.77°,-86.57°,176.57°,-3.43°,4.08150
17:00,12.57°,-86.90°,176.90°,-3.10°,4.48602
17:05,11.37°,-87.24°,177.24°,-2.76°,4.97410
17:10,10.17°,-87.57°,177.57°,-2.43°,5.57496
17:15,8.97°,-87.90°,177.90°,-2.10°,6.33313
17:20,7.78°,-88.22°,178.22°,-1.78°,7.31990
17:25,6.59°,-88.55°,178.55°,-1.45°,8.65676
17:30,5.41°,-88.87°,178.87°,-1.13°,10.56870
17:35,4.23°,-89.19°,179.19°,-0.81°,13.51951
17:40,3.07°,-89.51°,179.51°,-0.49°,18.63818
17:45,1.94°,-89.83°,179.83°,-0.17°,29.57967
17:50,0.84°,-90.15°,-179.85°,0.15°,67.83392
