Time,Solar Position,,,Shadow Projection,
,Altitude,Azimuth,Hor.Angle,Hor.Angle,Length
05:50,0.13°,88.33°,1.67°,-178.33°,432.03443
05:55,1.18°,88.01°,1.99°,-178.01°,48.64496
06:00,2.28°,87.69°,2.31°,-177.69°,25.06551
06:05,3.43°,87.37°,2.63°,-177.37°,16.69623
06:10,4.59°,87.04°,2.96°,-177.04°,12.45429
06:15,5.77°,86.72°,3.28°,-176.72°,9.90029
06:20,6.95°,86.39°,3.61°,-176.39°,8.20101
06:25,8.14°,86.06°,3.94°,-176.06°,6.99031
06:30,9.33°,85.73°,4.27°,-175.73°,6.08435
06:35,10.53°,85.39°,4.61°,-175.39°,5.38095
06:40,11.72°,85.05°,4.95°,-175.05°,4.81888
06:45,12.92°,84.71°,5.29°,-174.71°,4.35926
06:50,14.12°,84.36°,5.64°,-174.36°,3.97622
06:55,15.31°,84.01°,5.99°,-174.01°,3.65190
07:00,16.51°,83.65°,6.35°,-173.65°,3.37359
07:05,17.71°,83.29°,6.71°,-173.29°,3.13199
07:10,18.90°,82.92°,7.08°,-172.92°,2.92014
07:15,20.10°,82.55°,7.45°,-172.55°,2.73272
07:20,21.29°,82.16°,7.84°,-172.16°,2.56562
07:25,22.49°,81.78°,8.22°,-171.78°,2.41560
07:30,23.68°,81.38°,8.62°,-171.38°,2.28006
07:35,24.87°,80.98°,9.02°,-170.98°,2.15692
07:40,26.06°,80.57°,9.43°,-170.57°,2.04447
07:45,27.25°,80.14°,9.86°,-170.14°,1.94129
07:50,28.44°,79.71°,10.29°,-169.71°,1.84621
07:55,29.63°,79.27°,10.73°,-169.27°,1.75826
08:00,30.81°,78.82°,11.18°,-168.82°,1.67660
08:05,32.00°,78.35°,11.65°,-168.35°,1.60053
08:10,33.18°,77.87°,12.13°,-167.87°,1.52943
08:15,34.36°,77.38°,12.62°,-167.38°,1.46280
08:20,35.53°,76.87°,13.13°,-166.87°,1.40018
08:25,36.71°,76.34°,13.66°,-166.34°,1.34118
08:30,37.88°,75.80°,14.20°,-165.80°,1.28545
08:35,39.05°,75.24°,14.76°,-165.24°,1.23271
08:40,40.22°,74.66°,15.34°,-164.66°,1.18268
08:45,41.38°,74.06°,15.94°,-164.06°,1.13513
08:50,42.54°,73.44°,16.56°,-163.44°,1.08986
08:55,43.69°,72.79°,17.21°,-162.79°,1.04668
09:00,44.84°,72.11°,17.89°,-162.11°,1.00543
09:05,45.99°,71.41°,18.59°,-161.41°,0.96597
09:10,47.13°,70.68°,19.32°,-160.68°,0.92815
09:15,48.27°,69.91°,20.09°,-159.91°,0.89188
09:20,49.40°,69.10°,20.90°,-159.10°,0.85704
09:25,50.53°,68.26°,21.74°,-158.26°,0.82354
09:30,51.65°,67.38°,22.62°,-157.38°,0.79129
09:35,52.76°,66.45°,23.55°,-156.45°,0.76023
09:40,53.86°,65.47°,24.53°,-155.47°,0.73029
09:45,54.95°,64.43°,25.57°,-154.43°,0.70141
09:50,56.04°,63.34°,26.66°,-153.34°,0.67353
09:55,57.11°,62.18°,27.82°,-152.18°,0.64662
10:00,58.17°,60.95°,29.05°,-150.95°,0.62064
10:05,59.22°,59.65°,30.35°,-149.65°,0.59556
10:10,60.26°,58.26°,31.74°,-148.26°,0.57135
10:15,61.28°,56.78°,33.22°,-146.78°,0.54799
10:20,62.28°,55.20°,34.80°,-145.20°,0.52548
10:25,63.26°,53.51°,36.49°,-143.51°,0.50381
10:30,64.22°,51.71°,38.29°,-141.71°,0.48298
10:35,65.16°,49.77°,40.23°,-139.77°,0.46301
10:40,66.06°,47.69°,42.31°,-137.69°,0.44390
10:45,66.94°,45.46°,44.54°,-135.46°,0.42569
10:50,67.78°,43.07°,46.93°,-133.07°,0.40841
10:55,68.59°,40.50°,49.50°,-130.50°,0.39211
11:00,69.35°,37.74°,52.26°,-127.74°,0.37684
11:05,70.07°,34.78°,55.22°,-124.78°,0.36266
11:10,70.73°,31.62°,58.38°,-121.62°,0.34965
11:15,71.33°,28.26°,61.74°,-118.26°,0.33788
11:20,71.87°,24.69°,65.31°,-114.69°,0.32744
11:25,72.34°,20.92°,69.08°,-110.92°,0.31841
11:30,72.73°,16.97°,73.03°,-106.97°,0.31089
11:35,73.04°,12.85°,77.15°,-102.85°,0.30494
11:40,73.27°,8.61°,81.39°,-98.61°,0.30065
11:45,73.40°,4.28°,85.72°,-94.28°,0.29807
11:50,73.45°,-0.09°,90.09°,-89.91°,0.29723
11:55,73.40°,-4.47°,94.47°,-85.53°,0.29815
12:00,73.26°,-8.80°,98.80°,-81.20°,0.30080
12:05,73.03°,-13.03°,103.03°,-76.97°,0.30516
12:10,72.72°,-17.14°,107.14°,-72.86°,0.31117
12:15,72.32°,-21.08°,111.08°,-68.92°,0.31877
12:20,71.85°,-24.84°,114.84°,-65.16°,0.32785
12:25,71.31°,-28.41°,118.41°,-61.59°,0.33836
12:30,70.70°,-31.76°,121.76°,-58.24°,0.35018
12:35,70.04°,-34.91°,124.91°,-55.09°,0.36325
12:40,69.32°,-37.86°,127.86°,-52.14°,0.37747
12:45,68.56°,-40.61°,130.61°,-49.39°,0.39279
12:50,67.75°,-43.17°,133.17°,-46.83°,0.40913
12:55,66.90°,-45.56°,135.56°,-44.44°,0.42645
13:00,66.03°,-47.78°,137.78°,-42.22°,0.44470
13:05,65.12°,-49.85°,139.85°,-40.15°,0.46384
13:10,64.18°,-51.78°,141.78°,-38.22°,0.48385
13:15,63.22°,-53.59°,143.59°,-36.41°,0.50472
13:20,62.24°,-55.27°,145.27°,-34.73°,0.52642
13:25,61.23°,-56.84°,146.84°,-33.16°,0.54897
13:30,60.21°,-58.32°,148.32°,-31.68°,0.57236
13:35,59.18°,-59.70°,149.70°,-30.30°,0.59661
13:40,58.13°,-61.01°,151.01°,-28.99°,0.62173
13:45,57.07°,-62.23°,152.23°,-27.77°,0.64775
13:50,55.99°,-63.39°,153.39°,-26.61°,0.67470
13:55,54.91°,-64.48°,154.48°,-25.52°,0.70262
14:00,53.81°,-65.51°,155.51°,-24.49°,0.73154
14:05,52.71°,-66.49°,156.49°,-23.51°,0.76153
14:10,51.60°,-67.42°,157.42°,-22.58°,0.79264
14:15,50.48°,-68.30°,158.30°,-21.70°,0.82494
14:20,49.35°,-69.14°,159.14°,-20.86°,0.85849
14:25,48.22°,-69.94°,159.94°,-20.06°,0.89339
14:30,47.09°,-70.71°,160.71°,-19.29°,0.92973
14:35,45.94°,-71.44°,161.44°,-18.56°,0.96761
14:40,44.80°,-72.14°,162.14°,-17.86°,1.00715
14:45,43.64°,-72.82°,162.82°,-17.18°,1.04848
14:50,42.49°,-73.47°,163.47°,-16.53°,1.09174
14:55,41.33°,-74.09°,164.09°,-15.91°,1.13711
15:00,40.17°,-74.69°,164.69°,-15.31°,1.18476
15:05,39.00°,-75.27°,165.27°,-14.73°,1.23490
15:10,37.83°,-75.83°,165.83°,-14.17°,1.28776
15:15,36.66°,-76.37°,166.37°,-13.63°,1.34362
15:20,35.48°,-76.89°,166.89°,-13.11°,1.40277
15:25,34.31°,-77.40°,167.40°,-12.60°,1.46555
15:30,33.13°,-77.89°,167.89°,-12.11°,1.53237
15:35,31.95°,-78.37°,168.37°,-11.63°,1.60366
15:40,30.76°,-78.84°,168.84°,-11.16°,1.67996
15:45,29.58°,-79.29°,169.29°,-10.71°,1.76187
15:50,28.39°,-79.73°,169.73°,-10.27°,1.85011
15:55,27.20°,-80.16°,170.16°,-9.84°,1.94551
16:00,26.01°,-80.58°,170.58°,-9.42°,2.04906
16:05,24.82°,-80.99°,170.99°,-9.01°,2.16194
16:10,23.63°,-81.40°,171.40°,-8.60°,2.28557
16:15,22.44°,-81.79°,171.79°,-8.21°,2.42168
16:20,21.24°,-82.18°,172.18°,-7.82°,2.57237
16:25,20.05°,-82.56°,172.56°,-7.44°,2.74026
16:30,18.85°,-82.94°,172.94°,-7.06°,2.92863
16:35,17.66°,-83.30°,173.30°,-6.70°,3.14163
16:40,16.46°,-83.67°,173.67°,-6.33°,3.38464
16:45,15.26°,-84.02°,174.02°,-5.98°,3.66470
16:50,14.07°,-84.37°,174.37°,-5.63°,3.99122
16:55,12.87°,-84.72°,174.72°,-5.28°,4.37712
17:00,11.67°,-85.07°,175.07°,-4.93°,4.84051
17:05,10.48°,-85.40°,175.40°,-4.60°,5.40768
17:10,9.28°,-85.74°,175.74°,-4.26°,6.11826
17:15,8.09°,-86.07°,176.07°,-3.93°,7.03472
17:20,6.90°,-86.40°,176.40°,-3.60°,8.26166
17:25,5.72°,-86.73°,176.73°,-3.27°,9.98798
17:30,4.54°,-87.06°,177.06°,-2.94°,12.59155
17:35,3.38°,-87.38°,177.38°,-2.62°,16.93977
17:40,2.24°,-87.71°,177.71°,-2.29°,25.60428
17:45,1.13°,-88.03°,178.03°,-1.97°,50.62229
