Time,Solar Position,,,Shadow Projection,
,Altitude,Azimuth,Hor.Angle,Hor.Angle,Length
06:00,-0.37°,68.56°,21.44°,-158.56°,--
06:05,0.77°,68.24°,21.76°,-158.24°,74.14097
06:10,1.78°,67.91°,22.09°,-157.91°,32.17685
06:15,2.83°,67.58°,22.42°,-157.58°,20.26513
06:20,3.89°,67.23°,22.77°,-157.23°,14.70341
06:25,4.97°,66.87°,23.13°,-156.87°,11.50378
06:30,6.05°,66.51°,23.49°,-156.51°,9.42960
06:35,7.14°,66.13°,23.87°,-156.13°,7.98157
06:40,8.23°,65.75°,24.25°,-155.75°,6.91393
06:45,9.32°,65.35°,24.65°,-155.35°,6.09452
06:50,10.41°,64.95°,25.05°,-154.95°,5.44586
06:55,11.49°,64.53°,25.47°,-154.53°,4.91959
07:00,12.57°,64.09°,25.91°,-154.09°,4.48397
07:05,13.65°,63.65°,26.35°,-153.65°,4.11734
07:10,14.73°,63.20°,26.80°,-153.20°,3.80441
07:15,15.80°,62.73°,27.27°,-152.73°,3.53410
07:20,16.87°,62.24°,27.76°,-152.24°,3.29818
07:25,17.93°,61.74°,28.26°,-151.74°,3.09039
07:30,18.99°,61.23°,28.77°,-151.23°,2.90592
07:35,20.04°,60.71°,29.29°,-150.71°,2.74100
07:40,21.09°,60.16°,29.84°,-150.16°,2.59262
07:45,22.14°,59.60°,30.40°,-149.60°,2.45837
07:50,23.17°,59.02°,30.98°,-149.02°,2.33629
07:55,24.20°,58.43°,31.57°,-148.43°,2.22475
08:00,25.23°,57.82°,32.18°,-147.82°,2.12243
08:05,26.25°,57.18°,32.82°,-147.18°,2.02821
08:10,27.26°,56.53°,33.47°,-146.53°,1.94114
08:15,28.26°,55.86°,34.14°,-145.86°,1.86043
08:20,29.25°,55.16°,34.84°,-145.16°,1.78539
08:25,30.24°,54.44°,35.56°,-144.44°,1.71545
08:30,31.22°,53.70°,36.30°,-143.70°,1.65009
08:35,32.19°,52.94°,37.06°,-142.94°,1.58889
08:40,33.14°,52.15°,37.85°,-142.15°,1.53147
08:45,34.09°,51.33°,38.67°,-141.33°,1.47748
08:50,35.03°,50.49°,39.51°,-140.49°,1.42665
08:55,35.95°,49.61°,40.39°,-139.61°,1.37872
09:00,36.87°,48.71°,41.29°,-138.71°,1.33346
09:05,37.77°,47.78°,42.22°,-137.78°,1.29069
09:10,38.66°,46.81°,43.19°,-136.81°,1.25021
09:15,39.53°,45.81°,44.19°,-135.81°,1.21187
09:20,40.39°,44.78°,45.22°,-134.78°,1.17555
09:25,41.23°,43.72°,46.28°,-133.72°,1.14112
09:30,42.06°,42.61°,47.39°,-132.61°,1.10846
09:35,42.86°,41.47°,48.53°,-131.47°,1.07748
09:40,43.65°,40.29°,49.71°,-130.29°,1.04811
09:45,44.43°,39.07°,50.93°,-129.07°,1.02026
09:50,45.18°,37.81°,52.19°,-127.81°,0.99386
09:55,45.91°,36.51°,53.49°,-126.51°,0.96887
10:00,46.61°,35.17°,54.83°,-125.17°,0.94522
10:05,47.30°,33.78°,56.22°,-123.78°,0.92288
10:10,47.96°,32.35°,57.65°,-122.35°,0.90180
10:15,48.59°,30.88°,59.12°,-120.88°,0.88196
10:20,49.20°,29.36°,60.64°,-119.36°,0.86333
10:25,49.77°,27.80°,62.20°,-117.80°,0.84588
10:30,50.32°,26.20°,63.80°,-116.20°,0.82959
10:35,50.84°,24.55°,65.45°,-114.55°,0.81445
10:40,51.32°,22.86°,67.14°,-112.86°,0.80045
10:45,51.78°,21.13°,68.87°,-111.13°,0.78758
10:50,52.19°,19.36°,70.64°,-109.36°,0.77583
10:55,52.58°,17.55°,72.45°,-107.55°,0.76519
11:00,52.92°,15.71°,74.29°,-105.71°,0.75567
11:05,53.23°,13.83°,76.17°,-103.83°,0.74726
11:10,53.50°,11.93°,78.07°,-101.93°,0.73996
11:15,53.73°,10.00°,80.00°,-100.00°,0.73377
11:20,53.92°,8.05°,81.95°,-98.05°,0.72870
11:25,54.07°,6.08°,83.92°,-96.08°,0.72473
11:30,54.18°,4.10°,85.90°,-94.10°,0.72189
11:35,54.24°,2.10°,87.90°,-92.10°,0.72015
11:40,54.26°,0.11°,89.89°,-90.11°,0.71953
11:45,54.24°,-1.89°,91.89°,-88.11°,0.72003
11:50,54.18°,-3.89°,93.89°,-86.11°,0.72165
11:55,54.08°,-5.87°,95.87°,-84.13°,0.72438
12:00,53.94°,-7.84°,97.84°,-82.16°,0.72822
12:05,53.75°,-9.80°,99.80°,-80.20°,0.73318
12:10,53.53°,-11.73°,101.73°,-78.27°,0.73925
12:15,53.26°,-13.63°,103.63°,-76.37°,0.74643
12:20,52.96°,-15.51°,105.51°,-74.49°,0.75473
12:25,52.62°,-17.36°,107.36°,-72.64°,0.76413
12:30,52.24°,-19.17°,109.17°,-70.83°,0.77465
12:35,51.82°,-20.94°,110.94°,-69.06°,0.78628
12:40,51.37°,-22.68°,112.68°,-67.32°,0.79903
12:45,50.89°,-24.37°,114.37°,-65.63°,0.81291
12:50,50.38°,-26.02°,116.02°,-63.98°,0.82793
12:55,49.83°,-27.63°,117.63°,-62.37°,0.84409
13:00,49.26°,-29.20°,119.20°,-60.80°,0.86142
13:05,48.65°,-30.72°,120.72°,-59.28°,0.87993
13:10,48.02°,-32.20°,122.20°,-57.80°,0.89964
13:15,47.37°,-33.63°,123.63°,-56.37°,0.92058
13:20,46.69°,-35.02°,125.02°,-54.98°,0.94279
13:25,45.98°,-36.37°,126.37°,-53.63°,0.96629
13:30,45.25°,-37.68°,127.68°,-52.32°,0.99114
13:35,44.51°,-38.94°,128.94°,-51.06°,1.01739
13:40,43.74°,-40.16°,130.16°,-49.84°,1.04508
13:45,42.95°,-41.35°,131.35°,-48.65°,1.07429
13:50,42.14°,-42.49°,132.49°,-47.51°,1.10509
13:55,41.32°,-43.60°,133.60°,-46.40°,1.13757
14:00,40.48°,-44.67°,134.67°,-45.33°,1.17181
14:05,39.62°,-45.71°,135.71°,-44.29°,1.20793
14:10,38.75°,-46.71°,136.71°,-43.29°,1.24604
14:15,37.86°,-47.68°,137.68°,-42.32°,1.28628
14:20,36.96°,-48.61°,138.61°,-41.39°,1.32881
14:25,36.05°,-49.52°,139.52°,-40.48°,1.37380
14:30,35.13°,-50.39°,140.39°,-39.61°,1.42143
14:35,34.19°,-51.24°,141.24°,-38.76°,1.47194
14:40,33.24°,-52.06°,142.06°,-37.94°,1.52558
14:45,32.29°,-52.86°,142.86°,-37.14°,1.58263
14:50,31.32°,-53.62°,143.62°,-36.38°,1.64341
14:55,30.34°,-54.37°,144.37°,-35.63°,1.70830
15:00,29.36°,-55.09°,145.09°,-34.91°,1.77774
15:05,28.36°,-55.78°,145.78°,-34.22°,1.85221
15:10,27.36°,-56.46°,146.46°,-33.54°,1.93229
15:15,26.35°,-57.12°,147.12°,-32.88°,2.01865
15:20,25.34°,-57.75°,147.75°,-32.25°,2.11207
15:25,24.31°,-58.37°,148.37°,-31.63°,2.21348
15:30,23.28°,-58.96°,148.96°,-31.04°,2.32398
15:35,22.25°,-59.54°,149.54°,-30.46°,2.44487
15:40,21.20°,-60.10°,150.10°,-29.90°,2.57774
15:45,20.16°,-60.65°,150.65°,-29.35°,2.72452
15:50,19.10°,-61.18°,151.18°,-28.82°,2.88755
15:55,18.04°,-61.69°,151.69°,-28.31°,3.06978
16:00,16.98°,-62.19°,152.19°,-27.81°,3.27489
16:05,15.91°,-62.67°,152.67°,-27.33°,3.50756
16:10,14.84°,-63.15°,153.15°,-26.85°,3.77387
16:15,13.77°,-63.60°,153.60°,-26.40°,4.08180
16:20,12.69°,-64.05°,154.05°,-25.95°,4.44210
16:25,11.60°,-64.48°,154.48°,-25.52°,4.86951
16:30,10.52°,-64.90°,154.90°,-25.10°,5.38487
16:35,9.43°,-65.31°,155.31°,-24.69°,6.01862
16:40,8.35°,-65.71°,155.71°,-24.29°,6.81689
16:45,7.26°,-66.09°,156.09°,-23.91°,7.85319
16:50,6.17°,-66.47°,156.47°,-23.53°,9.25197
16:55,5.08°,-66.84°,156.84°,-23.16°,11.24251
17:00,4.00°,-67.19°,157.19°,-22.81°,14.28403
17:05,2.94°,-67.54°,157.54°,-22.46°,19.48887
17:10,1.89°,-67.88°,157.88°,-22.12°,30.31168
17:15,0.88°,-68.20°,158.20°,-21.80°,65.31241
