Time,Solar Position,,,Shadow Projection,
,Altitude,Azimuth,Hor.Angle,Hor.Angle,Length
05:55,0.08°,74.28°,15.72°,-164.28°,714.18010
06:00,1.08°,73.96°,16.04°,-163.96°,53.01779
06:05,2.14°,73.63°,16.37°,-163.63°,26.77087
06:10,3.23°,73.30°,16.70°,-163.30°,17.70889
06:15,4.34°,72.96°,17.04°,-162.96°,13.16638
06:20,5.47°,72.61°,17.39°,-162.61°,10.44907
06:25,6.60°,72.25°,17.75°,-162.25°,8.64783
06:30,7.73°,71.88°,18.12°,-161.88°,7.36850
06:35,8.86°,71.51°,18.49°,-161.51°,6.41351
06:40,10.00°,71.12°,18.88°,-161.12°,5.67354
06:45,11.13°,70.73°,19.27°,-160.73°,5.08328
06:50,12.26°,70.33°,19.67°,-160.33°,4.60137
06:55,13.39°,69.91°,20.09°,-159.91°,4.20036
07:00,14.52°,69.49°,20.51°,-159.49°,3.86131
07:05,15.65°,69.06°,20.94°,-159.06°,3.57076
07:10,16.77°,68.61°,21.39°,-158.61°,3.31888
07:15,17.89°,68.15°,21.85°,-158.15°,3.09833
07:20,19.00°,67.68°,22.32°,-157.68°,2.90350
07:25,20.12°,67.19°,22.81°,-157.19°,2.73006
07:30,21.23°,66.70°,23.30°,-156.70°,2.57459
07:35,22.33°,66.18°,23.82°,-156.18°,2.43437
07:40,23.43°,65.66°,24.34°,-155.66°,2.30719
07:45,24.53°,65.11°,24.89°,-155.11°,2.19127
07:50,25.62°,64.55°,25.45°,-154.55°,2.08513
07:55,26.71°,63.97°,26.03°,-153.97°,1.98753
08:00,27.79°,63.38°,26.62°,-153.38°,1.89745
08:05,28.87°,62.76°,27.24°,-152.76°,1.81402
08:10,29.94°,62.13°,27.87°,-152.13°,1.73651
08:15,31.00°,61.47°,28.53°,-151.47°,1.66428
08:20,32.06°,60.80°,29.20°,-150.80°,1.59679
08:25,33.11°,60.09°,29.91°,-150.09°,1.53358
08:30,34.15°,59.37°,30.63°,-149.37°,1.47423
08:35,35.18°,58.62°,31.38°,-148.62°,1.41840
08:40,36.21°,57.84°,32.16°,-147.84°,1.36577
08:45,37.23°,57.04°,32.96°,-147.04°,1.31608
08:50,38.24°,56.20°,33.80°,-146.20°,1.26909
08:55,39.24°,55.34°,34.66°,-145.34°,1.22458
09:00,40.22°,54.44°,35.56°,-144.44°,1.18238
09:05,41.20°,53.51°,36.49°,-143.51°,1.14231
09:10,42.16°,52.54°,37.46°,-142.54°,1.10423
09:15,43.12°,51.54°,38.46°,-141.54°,1.06801
09:20,44.06°,50.50°,39.50°,-140.50°,1.03353
09:25,44.98°,49.41°,40.59°,-139.41°,1.00071
09:30,45.89°,48.28°,41.72°,-138.28°,0.96944
09:35,46.78°,47.11°,42.89°,-137.11°,0.93964
09:40,47.66°,45.89°,44.11°,-135.89°,0.91126
09:45,48.52°,44.63°,45.37°,-134.63°,0.88422
09:50,49.35°,43.31°,46.69°,-133.31°,0.85847
09:55,50.17°,41.94°,48.06°,-131.94°,0.83398
10:00,50.97°,40.51°,49.49°,-130.51°,0.81069
10:05,51.74°,39.03°,50.97°,-129.03°,0.78858
10:10,52.49°,37.49°,52.51°,-127.49°,0.76762
10:15,53.21°,35.89°,54.11°,-125.89°,0.74779
10:20,53.90°,34.24°,55.76°,-124.24°,0.72908
10:25,54.57°,32.51°,57.49°,-122.51°,0.71146
10:30,55.20°,30.73°,59.27°,-120.73°,0.69494
10:35,55.80°,28.89°,61.11°,-118.89°,0.67951
10:40,56.37°,26.98°,63.02°,-116.98°,0.66517
10:45,56.90°,25.01°,64.99°,-115.01°,0.65193
10:50,57.39°,22.98°,67.02°,-112.98°,0.63978
10:55,57.84°,20.89°,69.11°,-110.89°,0.62873
11:00,58.25°,18.75°,71.25°,-108.75°,0.61880
11:05,58.62°,16.56°,73.44°,-106.56°,0.60999
11:10,58.94°,14.32°,75.68°,-104.32°,0.60231
11:15,59.21°,12.03°,77.97°,-102.03°,0.59578
11:20,59.44°,9.71°,80.29°,-99.71°,0.59041
11:25,59.62°,7.36°,82.64°,-97.36°,0.58619
11:30,59.75°,4.99°,85.01°,-94.99°,0.58315
11:35,59.83°,2.60°,87.40°,-92.60°,0.58128
11:40,59.86°,0.20°,89.80°,-90.20°,0.58059
11:45,59.84°,-2.20°,92.20°,-87.80°,0.58108
11:50,59.77°,-4.59°,94.59°,-85.41°,0.58275
11:55,59.65°,-6.97°,96.97°,-83.03°,0.58560
12:00,59.48°,-9.32°,99.32°,-80.68°,0.58962
12:05,59.26°,-11.65°,101.65°,-78.35°,0.59481
12:10,58.99°,-13.94°,103.94°,-76.06°,0.60115
12:15,58.67°,-16.19°,106.19°,-73.81°,0.60863
12:20,58.31°,-18.39°,108.39°,-71.61°,0.61725
12:25,57.91°,-20.54°,110.54°,-69.46°,0.62700
12:30,57.47°,-22.64°,112.64°,-67.36°,0.63786
12:35,56.98°,-24.68°,114.68°,-65.32°,0.64982
12:40,56.46°,-26.66°,116.66°,-63.34°,0.66289
12:45,55.90°,-28.57°,118.57°,-61.43°,0.67705
12:50,55.31°,-30.43°,120.43°,-59.57°,0.69230
12:55,54.68°,-32.22°,122.22°,-57.78°,0.70864
13:00,54.02°,-33.95°,123.95°,-56.05°,0.72607
13:05,53.33°,-35.62°,125.62°,-54.38°,0.74460
13:10,52.61°,-37.23°,127.23°,-52.77°,0.76424
13:15,51.87°,-38.78°,128.78°,-51.22°,0.78501
13:20,51.10°,-40.27°,130.27°,-49.73°,0.80693
13:25,50.31°,-41.70°,131.70°,-48.30°,0.83001
13:30,49.49°,-43.08°,133.08°,-46.92°,0.85431
13:35,48.66°,-44.41°,134.41°,-45.59°,0.87984
13:40,47.80°,-45.69°,135.69°,-44.31°,0.90666
13:45,46.93°,-46.91°,136.91°,-43.09°,0.93482
13:50,46.04°,-48.09°,138.09°,-41.91°,0.96437
13:55,45.13°,-49.23°,139.23°,-40.77°,0.99539
14:00,44.21°,-50.32°,140.32°,-39.68°,1.02795
14:05,43.27°,-51.37°,141.37°,-38.63°,1.06214
14:10,42.32°,-52.38°,142.38°,-37.62°,1.09806
14:15,41.36°,-53.35°,143.35°,-36.65°,1.13583
14:20,40.39°,-54.29°,144.29°,-35.71°,1.17556
14:25,39.40°,-55.19°,145.19°,-34.81°,1.21740
14:30,38.40°,-56.06°,146.06°,-33.94°,1.26151
14:35,37.40°,-56.90°,146.90°,-33.10°,1.30807
14:40,36.38°,-57.71°,147.71°,-32.29°,1.35730
14:45,35.36°,-58.49°,148.49°,-31.51°,1.40942
14:50,34.32°,-59.25°,149.25°,-30.75°,1.46469
14:55,33.28°,-59.98°,149.98°,-30.02°,1.52343
15:00,32.23°,-60.68°,150.68°,-29.32°,1.58597
15:05,31.18°,-61.36°,151.36°,-28.64°,1.65272
15:10,30.11°,-62.02°,152.02°,-27.98°,1.72412
15:15,29.04°,-62.66°,152.66°,-27.34°,1.80072
15:20,27.97°,-63.28°,153.28°,-26.72°,1.88311
15:25,26.89°,-63.88°,153.88°,-26.12°,1.97202
15:30,25.80°,-64.46°,154.46°,-25.54°,2.06830
15:35,24.71°,-65.02°,155.02°,-24.98°,2.17294
15:40,23.62°,-65.57°,155.57°,-24.43°,2.28714
15:45,22.52°,-66.10°,156.10°,-23.90°,2.41232
15:50,21.41°,-66.61°,156.61°,-23.39°,2.55023
15:55,20.30°,-67.11°,157.11°,-22.89°,2.70299
16:00,19.19°,-67.60°,157.60°,-22.40°,2.87322
16:05,18.07°,-68.07°,158.07°,-21.93°,3.06421
16:10,16.95°,-68.53°,158.53°,-21.47°,3.28013
16:15,15.83°,-68.98°,158.98°,-21.02°,3.52633
16:20,14.71°,-69.42°,159.42°,-20.58°,3.80983
16:25,13.58°,-69.84°,159.84°,-20.16°,4.13998
16:30,12.45°,-70.26°,160.26°,-19.74°,4.52953
16:35,11.32°,-70.66°,160.66°,-19.34°,4.99633
16:40,10.18°,-71.06°,161.06°,-18.94°,5.56613
16:45,9.05°,-71.44°,161.44°,-18.56°,6.27744
16:50,7.92°,-71.82°,161.82°,-18.18°,7.19057
16:55,6.78°,-72.19°,162.19°,-17.81°,8.40535
17:00,5.65°,-72.55°,162.55°,-17.45°,10.09968
17:05,4.53°,-72.90°,162.90°,-17.10°,12.62250
17:10,3.42°,-73.24°,163.24°,-16.76°,16.75202
17:15,2.32°,-73.58°,163.58°,-16.42°,24.68850
17:20,1.25°,-73.91°,163.91°,-16.09°,45.69471
