Time,Solar Position,,,Shadow Projection,
,Altitude,Azimuth,Hor.Angle,Hor.Angle,Length
05:55,-0.97°,70.86°,19.14°,-160.86°,--
06:00,0.40°,70.54°,19.46°,-160.54°,142.48407
06:05,1.40°,70.22°,19.78°,-160.22°,40.80960
06:10,2.45°,69.88°,20.12°,-159.88°,23.34636
06:15,3.53°,69.54°,20.46°,-159.54°,16.21684
06:20,4.62°,69.20°,20.80°,-159.20°,12.37674
06:25,5.72°,68.84°,21.16°,-158.84°,9.98357
06:30,6.82°,68.47°,21.53°,-158.47°,8.35567
06:35,7.93°,68.09°,21.91°,-158.09°,7.17791
06:40,9.04°,67.71°,22.29°,-157.71°,6.28672
06:45,10.14°,67.31°,22.69°,-157.31°,5.58896
06:50,11.25°,66.90°,23.10°,-156.90°,5.02780
06:55,12.35°,66.48°,23.52°,-156.48°,4.56661
07:00,13.45°,66.05°,23.95°,-156.05°,4.18075
07:05,14.55°,65.61°,24.39°,-155.61°,3.85305
07:10,15.64°,65.15°,24.85°,-155.15°,3.57118
07:15,16.73°,64.68°,25.32°,-154.68°,3.32604
07:20,17.82°,64.20°,25.80°,-154.20°,3.11081
07:25,18.90°,63.71°,26.29°,-153.71°,2.92024
07:30,19.98°,63.19°,26.81°,-153.19°,2.75027
07:35,21.05°,62.67°,27.33°,-152.67°,2.59765
07:40,22.12°,62.13°,27.87°,-152.13°,2.45981
07:45,23.19°,61.57°,28.43°,-151.57°,2.33465
07:50,24.24°,61.00°,29.00°,-151.00°,2.22046
07:55,25.30°,60.40°,29.60°,-150.40°,2.11582
08:00,26.34°,59.79°,30.21°,-149.79°,2.01955
08:05,27.38°,59.16°,30.84°,-149.16°,1.93067
08:10,28.41°,58.51°,31.49°,-148.51°,1.84832
08:15,29.44°,57.84°,32.16°,-147.84°,1.77180
08:20,30.46°,57.14°,32.86°,-147.14°,1.70051
08:25,31.47°,56.43°,33.57°,-146.43°,1.63390
08:30,32.47°,55.69°,34.31°,-145.69°,1.57154
08:35,33.46°,54.92°,35.08°,-144.92°,1.51302
08:40,34.45°,54.13°,35.87°,-144.13°,1.45800
08:45,35.42°,53.31°,36.69°,-143.31°,1.40619
08:50,36.38°,52.46°,37.54°,-142.46°,1.35731
08:55,37.33°,51.59°,38.41°,-141.59°,1.31113
09:00,38.27°,50.68°,39.32°,-140.68°,1.26745
09:05,39.20°,49.74°,40.26°,-139.74°,1.22609
09:10,40.12°,48.76°,41.24°,-138.76°,1.18689
09:15,41.02°,47.76°,42.24°,-137.76°,1.14970
09:20,41.90°,46.71°,43.29°,-136.71°,1.11440
09:25,42.77°,45.63°,44.37°,-135.63°,1.08088
09:30,43.63°,44.51°,45.49°,-134.51°,1.04904
09:35,44.47°,43.35°,46.65°,-133.35°,1.01879
09:40,45.29°,42.14°,47.86°,-132.14°,0.99005
09:45,46.09°,40.90°,49.10°,-130.90°,0.96276
09:50,46.87°,39.61°,50.39°,-129.61°,0.93685
09:55,47.63°,38.27°,51.73°,-128.27°,0.91228
10:00,48.36°,36.89°,53.11°,-126.89°,0.88900
10:05,49.08°,35.46°,54.54°,-125.46°,0.86697
10:10,49.76°,33.98°,56.02°,-123.98°,0.84615
10:15,50.43°,32.45°,57.55°,-122.45°,0.82653
10:20,51.06°,30.87°,59.13°,-120.87°,0.80808
10:25,51.66°,29.24°,60.76°,-119.24°,0.79077
10:30,52.24°,27.56°,62.44°,-117.56°,0.77460
10:35,52.78°,25.84°,64.16°,-115.84°,0.75955
10:40,53.29°,24.06°,65.94°,-114.06°,0.74563
10:45,53.77°,22.24°,67.76°,-112.24°,0.73281
10:50,54.20°,20.37°,69.63°,-110.37°,0.72110
10:55,54.61°,18.46°,71.54°,-108.46°,0.71050
11:00,54.97°,16.51°,73.49°,-106.51°,0.70101
11:05,55.29°,14.52°,75.48°,-104.52°,0.69264
11:10,55.57°,12.49°,77.51°,-102.49°,0.68538
11:15,55.81°,10.44°,79.56°,-100.44°,0.67924
11:20,56.01°,8.35°,81.65°,-98.35°,0.67422
11:25,56.16°,6.25°,83.75°,-96.25°,0.67033
11:30,56.27°,4.13°,85.87°,-94.13°,0.66757
11:35,56.34°,2.00°,88.00°,-92.00°,0.66593
11:40,56.36°,-0.13°,90.13°,-89.87°,0.66544
11:45,56.33°,-2.26°,92.26°,-87.74°,0.66607
11:50,56.26°,-4.39°,94.39°,-85.61°,0.66784
11:55,56.15°,-6.51°,96.51°,-83.49°,0.67074
12:00,55.99°,-8.61°,98.61°,-81.39°,0.67477
12:05,55.79°,-10.69°,100.69°,-79.31°,0.67992
12:10,55.54°,-12.74°,102.74°,-77.26°,0.68620
12:15,55.25°,-14.76°,104.76°,-75.24°,0.69360
12:20,54.93°,-16.75°,106.75°,-73.25°,0.70211
12:25,54.56°,-18.69°,108.69°,-71.31°,0.71173
12:30,54.15°,-20.60°,110.60°,-69.40°,0.72247
12:35,53.71°,-22.46°,112.46°,-67.54°,0.73431
12:40,53.23°,-24.28°,114.28°,-65.72°,0.74726
12:45,52.72°,-26.05°,116.05°,-63.95°,0.76132
12:50,52.17°,-27.77°,117.77°,-62.23°,0.77651
12:55,51.59°,-29.44°,119.44°,-60.56°,0.79281
13:00,50.98°,-31.06°,121.06°,-58.94°,0.81026
13:05,50.35°,-32.64°,122.64°,-57.36°,0.82885
13:10,49.68°,-34.16°,124.16°,-55.84°,0.84862
13:15,48.99°,-35.63°,125.63°,-54.37°,0.86958
13:20,48.27°,-37.06°,127.06°,-52.94°,0.89176
13:25,47.54°,-38.43°,128.43°,-51.57°,0.91520
13:30,46.77°,-39.76°,129.76°,-50.24°,0.93993
13:35,45.99°,-41.05°,131.05°,-48.95°,0.96600
13:40,45.19°,-42.29°,132.29°,-47.71°,0.99346
13:45,44.37°,-43.49°,133.49°,-46.51°,1.02238
13:50,43.53°,-44.65°,134.65°,-45.35°,1.05282
13:55,42.67°,-45.76°,135.76°,-44.24°,1.08487
14:00,41.80°,-46.84°,136.84°,-43.16°,1.11860
14:05,40.91°,-47.88°,137.88°,-42.12°,1.15412
