Time,Solar Position,,,Shadow Projection,
,Altitude,Azimuth,Hor.Angle,Hor.Angle,Length
05:55,-1.04°,70.63°,19.37°,-160.63°,--
06:00,0.35°,70.31°,19.69°,-160.31°,165.75807
06:05,1.34°,69.99°,20.01°,-159.99°,42.68326
06:10,2.39°,69.66°,20.34°,-159.66°,23.98706
06:15,3.46°,69.32°,20.68°,-159.32°,16.53812
06:20,4.55°,68.97°,21.03°,-158.97°,12.57042
06:25,5.65°,68.61°,21.39°,-158.61°,10.11383
06:30,6.75°,68.25°,21.75°,-158.25°,8.44972
06:35,7.85°,67.87°,22.13°,-157.87°,7.24942
06:40,8.96°,67.48°,22.52°,-157.48°,6.34323
06:45,10.06°,67.08°,22.92°,-157.08°,5.63498
06:50,11.17°,66.68°,23.32°,-156.68°,5.06619
06:55,12.27°,66.26°,23.74°,-156.26°,4.59927
07:00,13.36°,65.83°,24.17°,-155.83°,4.20900
07:05,14.46°,65.38°,24.62°,-155.38°,3.87782
07:10,15.55°,64.93°,25.07°,-154.93°,3.59315
07:15,16.64°,64.46°,25.54°,-154.46°,3.34574
07:20,17.73°,63.98°,26.02°,-153.98°,3.12863
07:25,18.81°,63.48°,26.52°,-153.48°,2.93650
07:30,19.88°,62.97°,27.03°,-152.97°,2.76520
07:35,20.95°,62.44°,27.56°,-152.44°,2.61146
07:40,22.02°,61.90°,28.10°,-151.90°,2.47265
07:45,23.08°,61.34°,28.66°,-151.34°,2.34666
07:50,24.14°,60.77°,29.23°,-150.77°,2.23174
07:55,25.19°,60.17°,29.83°,-150.17°,2.12646
08:00,26.23°,59.56°,30.44°,-149.56°,2.02963
08:05,27.27°,58.93°,31.07°,-148.93°,1.94025
08:10,28.30°,58.28°,31.72°,-148.28°,1.85747
08:15,29.32°,57.61°,32.39°,-147.61°,1.78057
08:20,30.33°,56.91°,33.09°,-146.91°,1.70893
08:25,31.34°,56.20°,33.80°,-146.20°,1.64201
08:30,32.34°,55.45°,34.55°,-145.45°,1.57937
08:35,33.33°,54.69°,35.31°,-144.69°,1.52061
08:40,34.31°,53.90°,36.10°,-143.90°,1.46537
08:45,35.28°,53.08°,36.92°,-143.08°,1.41336
08:50,36.24°,52.23°,37.77°,-142.23°,1.36430
08:55,37.19°,51.35°,38.65°,-141.35°,1.31796
09:00,38.13°,50.44°,39.56°,-140.44°,1.27414
09:05,39.05°,49.50°,40.50°,-139.50°,1.23266
09:10,39.96°,48.53°,41.47°,-138.53°,1.19334
09:15,40.86°,47.52°,42.48°,-137.52°,1.15605
09:20,41.74°,46.48°,43.52°,-136.48°,1.12067
09:25,42.61°,45.40°,44.60°,-135.40°,1.08707
09:30,43.46°,44.28°,45.72°,-134.28°,1.05516
09:35,44.30°,43.12°,46.88°,-133.12°,1.02484
09:40,45.11°,41.92°,48.08°,-131.92°,0.99606
09:45,45.91°,40.67°,49.33°,-130.67°,0.96872
09:50,46.69°,39.39°,50.61°,-129.39°,0.94278
09:55,47.44°,38.05°,51.95°,-128.05°,0.91818
10:00,48.18°,36.67°,53.33°,-126.67°,0.89488
10:05,48.88°,35.25°,54.75°,-125.25°,0.87283
10:10,49.57°,33.77°,56.23°,-123.77°,0.85200
10:15,50.23°,32.25°,57.75°,-122.25°,0.83237
10:20,50.86°,30.68°,59.32°,-120.68°,0.81391
10:25,51.46°,29.06°,60.94°,-119.06°,0.79661
10:30,52.03°,27.39°,62.61°,-117.39°,0.78044
10:35,52.57°,25.67°,64.33°,-115.67°,0.76540
10:40,53.08°,23.90°,66.10°,-113.90°,0.75147
10:45,53.55°,22.09°,67.91°,-112.09°,0.73866
10:50,53.98°,20.23°,69.77°,-110.23°,0.72697
10:55,54.38°,18.33°,71.67°,-108.33°,0.71638
11:00,54.74°,16.39°,73.61°,-106.39°,0.70690
11:05,55.06°,14.42°,75.58°,-104.42°,0.69853
11:10,55.34°,12.41°,77.59°,-102.41°,0.69128
11:15,55.58°,10.36°,79.64°,-100.36°,0.68515
11:20,55.78°,8.30°,81.70°,-98.30°,0.68014
11:25,55.93°,6.21°,83.79°,-96.21°,0.67625
11:30,56.04°,4.11°,85.89°,-94.11°,0.67349
11:35,56.10°,2.00°,88.00°,-92.00°,0.67186
11:40,56.12°,-0.12°,90.12°,-89.88°,0.67136
11:45,56.10°,-2.24°,92.24°,-87.76°,0.67199
11:50,56.03°,-4.35°,94.35°,-85.65°,0.67375
11:55,55.92°,-6.45°,96.45°,-83.55°,0.67664
12:00,55.76°,-8.54°,98.54°,-81.46°,0.68066
12:05,55.56°,-10.60°,100.60°,-79.40°,0.68580
12:10,55.31°,-12.64°,102.64°,-77.36°,0.69207
12:15,55.03°,-14.65°,104.65°,-75.35°,0.69945
12:20,54.70°,-16.62°,106.62°,-73.38°,0.70794
12:25,54.34°,-18.56°,108.56°,-71.44°,0.71755
12:30,53.94°,-20.45°,110.45°,-69.55°,0.72827
12:35,53.50°,-22.30°,112.30°,-67.70°,0.74009
12:40,53.02°,-24.11°,114.11°,-65.89°,0.75303
12:45,52.51°,-25.87°,115.87°,-64.13°,0.76708
12:50,51.97°,-27.58°,117.58°,-62.42°,0.78225
12:55,51.39°,-29.25°,119.25°,-60.75°,0.79855
13:00,50.79°,-30.86°,120.86°,-59.14°,0.81599
13:05,50.15°,-32.43°,122.43°,-57.57°,0.83459
13:10,49.49°,-33.95°,123.95°,-56.05°,0.85436
13:15,48.80°,-35.42°,125.42°,-54.58°,0.87532
13:20,48.09°,-36.84°,126.84°,-53.16°,0.89751
13:25,47.36°,-38.21°,128.21°,-51.79°,0.92097
13:30,46.60°,-39.54°,129.54°,-50.46°,0.94572
13:35,45.82°,-40.82°,130.82°,-49.18°,0.97182
13:40,45.02°,-42.06°,132.06°,-47.94°,0.99932
13:45,44.20°,-43.26°,133.26°,-46.74°,1.02828
13:50,43.36°,-44.41°,134.41°,-45.59°,1.05877
13:55,42.51°,-45.53°,135.53°,-44.47°,1.09088
14:00,41.64°,-46.60°,136.60°,-43.40°,1.12468
14:05,40.76°,-47.64°,137.64°,-42.36°,1.16028
14:10,39.86°,-48.65°,138.65°,-41.35°,1.19780
14:15,38.94°,-49.62°,139.62°,-40.38°,1.23736
14:20,38.02°,-50.55°,140.55°,-39.45°,1.27910
14:25,37.08°,-51.46°,141.46°,-38.54°,1.32321
14:30,36.13°,-52.33°,142.33°,-37.67°,1.36985
14:35,35.17°,-53.17°,143.17°,-36.83°,1.41924
14:40,34.20°,-53.99°,143.99°,-36.01°,1.47161
14:45,33.22°,-54.78°,144.78°,-35.22°,1.52724
14:50,32.23°,-55.54°,145.54°,-34.46°,1.58644
14:55,31.23°,-56.28°,146.28°,-33.72°,1.64955
15:00,30.22°,-56.99°,146.99°,-33.01°,1.71699
15:05,29.20°,-57.69°,147.69°,-32.31°,1.78921
