Time,Solar Position,,,Shadow Projection,
,Altitude,Azimuth,Hor.Angle,Hor.Angle,Length
05:55,0.12°,74.58°,15.42°,-164.58°,469.21527
06:00,1.13°,74.26°,15.74°,-164.26°,50.82347
06:05,2.19°,73.93°,16.07°,-163.93°,26.15487
06:10,3.29°,73.60°,16.40°,-163.60°,17.42117
06:15,4.40°,73.25°,16.75°,-163.25°,12.99883
06:20,5.52°,72.90°,17.10°,-162.90°,10.33842
06:25,6.66°,72.55°,17.45°,-162.55°,8.56877
06:30,7.79°,72.18°,17.82°,-162.18°,7.30871
06:35,8.93°,71.81°,18.19°,-161.81°,6.36637
06:40,10.06°,71.42°,18.58°,-161.42°,5.63516
06:45,11.20°,71.03°,18.97°,-161.03°,5.05124
06:50,12.33°,70.63°,19.37°,-160.63°,4.57406
06:55,13.46°,70.22°,19.78°,-160.22°,4.17667
07:00,14.59°,69.79°,20.21°,-159.79°,3.84047
07:05,15.72°,69.36°,20.64°,-159.36°,3.55220
07:10,16.85°,68.91°,21.09°,-158.91°,3.30217
07:15,17.97°,68.46°,21.54°,-158.46°,3.08315
07:20,19.09°,67.99°,22.01°,-157.99°,2.88960
07:25,20.20°,67.50°,22.50°,-157.50°,2.71723
07:30,21.32°,67.01°,22.99°,-157.01°,2.56267
07:35,22.42°,66.50°,23.50°,-156.50°,2.42323
07:40,23.53°,65.97°,24.03°,-155.97°,2.29672
07:45,24.63°,65.43°,24.57°,-155.43°,2.18139
07:50,25.72°,64.87°,25.13°,-154.87°,2.07575
07:55,26.81°,64.29°,25.71°,-154.29°,1.97860
08:00,27.90°,63.70°,26.30°,-153.70°,1.88892
08:05,28.98°,63.09°,26.91°,-153.09°,1.80584
08:10,30.05°,62.45°,27.55°,-152.45°,1.72863
08:15,31.12°,61.80°,28.20°,-151.80°,1.65667
08:20,32.18°,61.12°,28.88°,-151.12°,1.58942
08:25,33.23°,60.43°,29.57°,-150.43°,1.52642
08:30,34.28°,59.70°,30.30°,-149.70°,1.46726
08:35,35.31°,58.95°,31.05°,-148.95°,1.41159
08:40,36.34°,58.18°,31.82°,-148.18°,1.35911
08:45,37.37°,57.38°,32.62°,-147.38°,1.30955
08:50,38.38°,56.54°,33.46°,-146.54°,1.26267
08:55,39.38°,55.68°,34.32°,-145.68°,1.21826
09:00,40.37°,54.79°,35.21°,-144.79°,1.17613
09:05,41.35°,53.86°,36.14°,-143.86°,1.13613
09:10,42.32°,52.89°,37.11°,-142.89°,1.09811
09:15,43.28°,51.89°,38.11°,-141.89°,1.06194
09:20,44.22°,50.85°,39.15°,-140.85°,1.02751
09:25,45.15°,49.76°,40.24°,-139.76°,0.99471
09:30,46.07°,48.64°,41.36°,-138.64°,0.96346
09:35,46.96°,47.47°,42.53°,-137.47°,0.93368
09:40,47.85°,46.25°,43.75°,-136.25°,0.90530
09:45,48.71°,44.98°,45.02°,-134.98°,0.87825
09:50,49.55°,43.66°,46.34°,-133.66°,0.85250
09:55,50.38°,42.29°,47.71°,-132.29°,0.82798
10:00,51.18°,40.86°,49.14°,-130.86°,0.80467
10:05,51.96°,39.38°,50.62°,-129.38°,0.78253
10:10,52.71°,37.84°,52.16°,-127.84°,0.76154
10:15,53.44°,36.23°,53.77°,-126.23°,0.74167
10:20,54.14°,34.57°,55.43°,-124.57°,0.72291
10:25,54.81°,32.84°,57.16°,-122.84°,0.70524
10:30,55.45°,31.05°,58.95°,-121.05°,0.68867
10:35,56.05°,29.19°,60.81°,-119.19°,0.67318
10:40,56.62°,27.28°,62.72°,-117.28°,0.65879
10:45,57.16°,25.30°,64.70°,-115.30°,0.64548
10:50,57.66°,23.25°,66.75°,-113.25°,0.63327
10:55,58.11°,21.15°,68.85°,-111.15°,0.62216
11:00,58.53°,18.99°,71.01°,-108.99°,0.61217
11:05,58.90°,16.78°,73.22°,-106.78°,0.60330
11:10,59.22°,14.52°,75.48°,-104.52°,0.59557
11:15,59.50°,12.22°,77.78°,-102.22°,0.58898
11:20,59.73°,9.87°,80.13°,-99.87°,0.58356
11:25,59.92°,7.50°,82.50°,-97.50°,0.57930
11:30,60.05°,5.10°,84.90°,-95.10°,0.57621
11:35,60.13°,2.69°,87.31°,-92.69°,0.57430
11:40,60.16°,0.26°,89.74°,-90.26°,0.57358
11:45,60.14°,-2.16°,92.16°,-87.84°,0.57405
11:50,60.07°,-4.58°,94.58°,-85.42°,0.57570
11:55,59.95°,-6.98°,96.98°,-83.02°,0.57853
12:00,59.78°,-9.36°,99.36°,-80.64°,0.58254
12:05,59.56°,-11.71°,101.71°,-78.29°,0.58771
12:10,59.29°,-14.03°,104.03°,-75.97°,0.59405
12:15,58.97°,-16.30°,106.30°,-73.70°,0.60153
12:20,58.61°,-18.52°,108.52°,-71.48°,0.61016
12:25,58.20°,-20.69°,110.69°,-69.31°,0.61991
12:30,57.76°,-22.80°,112.80°,-67.20°,0.63077
12:35,57.27°,-24.86°,114.86°,-65.14°,0.64275
12:40,56.74°,-26.85°,116.85°,-63.15°,0.65582
12:45,56.18°,-28.79°,118.79°,-61.21°,0.66998
12:50,55.58°,-30.65°,120.65°,-59.35°,0.68523
12:55,54.95°,-32.46°,122.46°,-57.54°,0.70157
13:00,54.28°,-34.20°,124.20°,-55.80°,0.71900
13:05,53.59°,-35.88°,125.88°,-54.12°,0.73752
13:10,52.87°,-37.49°,127.49°,-52.51°,0.75715
13:15,52.12°,-39.05°,129.05°,-50.95°,0.77790
13:20,51.35°,-40.55°,130.55°,-49.45°,0.79979
13:25,50.55°,-41.99°,131.99°,-48.01°,0.82284
13:30,49.73°,-43.37°,133.37°,-46.63°,0.84710
13:35,48.89°,-44.70°,134.70°,-45.30°,0.87258
13:40,48.03°,-45.98°,135.98°,-44.02°,0.89934
13:45,47.16°,-47.21°,137.21°,-42.79°,0.92743
13:50,46.26°,-48.39°,138.39°,-41.61°,0.95690
13:55,45.35°,-49.52°,139.52°,-40.48°,0.98783
14:00,44.42°,-50.62°,140.62°,-39.38°,1.02029
14:05,43.48°,-51.67°,141.67°,-38.33°,1.05436
14:10,42.53°,-52.68°,142.68°,-37.32°,1.09015
14:15,41.56°,-53.65°,143.65°,-36.35°,1.12776
14:20,40.59°,-54.59°,144.59°,-35.41°,1.16732
14:25,39.60°,-55.49°,145.49°,-34.51°,1.20897
14:30,38.60°,-56.36°,146.36°,-33.64°,1.25287
14:35,37.59°,-57.20°,147.20°,-32.80°,1.29920
14:40,36.57°,-58.01°,148.01°,-31.99°,1.34817
14:45,35.54°,-58.79°,148.79°,-31.21°,1.39999
14:50,34.50°,-59.54°,149.54°,-30.46°,1.45495
14:55,33.46°,-60.27°,150.27°,-29.73°,1.51332
15:00,32.40°,-60.97°,150.97°,-29.03°,1.57546
15:05,31.35°,-61.66°,151.66°,-28.34°,1.64176
15:10,30.28°,-62.31°,152.31°,-27.69°,1.71266
15:15,29.21°,-62.95°,152.95°,-27.05°,1.78868
15:20,28.13°,-63.57°,153.57°,-26.43°,1.87044
15:25,27.05°,-64.17°,154.17°,-25.83°,1.95863
15:30,25.96°,-64.75°,154.75°,-25.25°,2.05408
15:35,24.86°,-65.31°,155.31°,-24.69°,2.15779
15:40,23.77°,-65.85°,155.85°,-24.15°,2.27092
15:45,22.66°,-66.38°,156.38°,-23.62°,2.39487
15:50,21.56°,-66.90°,156.90°,-23.10°,2.53134
15:55,20.45°,-67.40°,157.40°,-22.60°,2.68243
16:00,19.33°,-67.88°,157.88°,-22.12°,2.85069
16:05,18.21°,-68.36°,158.36°,-21.64°,3.03934
16:10,17.09°,-68.82°,158.82°,-21.18°,3.25244
16:15,15.97°,-69.26°,159.26°,-20.74°,3.49522
16:20,14.84°,-69.70°,159.70°,-20.30°,3.77451
16:25,13.71°,-70.13°,160.13°,-19.87°,4.09937
16:30,12.58°,-70.54°,160.54°,-19.46°,4.48219
16:35,11.44°,-70.94°,160.94°,-19.06°,4.94019
16:40,10.31°,-71.34°,161.34°,-18.66°,5.49819
16:45,9.17°,-71.72°,161.72°,-18.28°,6.19318
16:50,8.04°,-72.10°,162.10°,-17.90°,7.08278
16:55,6.90°,-72.47°,162.47°,-17.53°,8.26186
17:00,5.77°,-72.83°,162.83°,-17.17°,9.89813
17:05,4.64°,-73.18°,163.18°,-16.82°,12.31766
17:10,3.52°,-73.52°,163.52°,-16.48°,16.23493
17:15,2.42°,-73.86°,163.86°,-16.14°,23.62160
17:20,1.35°,-74.19°,164.19°,-15.81°,42.34462
17:25,0.33°,-74.51°,164.51°,-15.49°,172.11497
