Time,Solar Position,,,Shadow Projection,
,Altitude,Azimuth,Hor.Angle,Hor.Angle,Length
06:05,0.03°,66.70°,23.30°,-156.70°,1810.29339
06:10,0.98°,66.38°,23.62°,-156.38°,58.43221
06:15,1.98°,66.05°,23.95°,-156.05°,28.86941
06:20,3.02°,65.71°,24.29°,-155.71°,18.95584
06:25,4.07°,65.36°,24.64°,-155.36°,14.04182
06:30,5.14°,65.00°,25.00°,-155.00°,11.12294
06:35,6.21°,64.63°,25.37°,-154.63°,9.19328
06:40,7.28°,64.25°,25.75°,-154.25°,7.82779
06:45,8.35°,63.86°,26.14°,-153.86°,6.81102
06:50,9.42°,63.46°,26.54°,-153.46°,6.02478
06:55,10.49°,63.04°,26.96°,-153.04°,5.39874
07:00,11.56°,62.61°,27.39°,-152.61°,4.88843
07:05,12.63°,62.18°,27.82°,-152.18°,4.46440
07:10,13.69°,61.72°,28.28°,-151.72°,4.10640
07:15,14.74°,61.26°,28.74°,-151.26°,3.80003
07:20,15.80°,60.78°,29.22°,-150.78°,3.53479
07:25,16.84°,60.28°,29.72°,-150.28°,3.30284
07:30,17.89°,59.78°,30.22°,-149.78°,3.09823
07:35,18.93°,59.25°,30.75°,-149.25°,2.91633
07:40,19.96°,58.71°,31.29°,-148.71°,2.75351
07:45,20.99°,58.16°,31.84°,-148.16°,2.60688
07:50,22.01°,57.58°,32.42°,-147.58°,2.47409
07:55,23.02°,56.99°,33.01°,-146.99°,2.35325
08:00,24.03°,56.39°,33.61°,-146.39°,2.24279
08:05,25.03°,55.76°,34.24°,-145.76°,2.14140
08:10,26.03°,55.11°,34.89°,-145.11°,2.04800
08:15,27.01°,54.44°,35.56°,-144.44°,1.96167
08:20,27.99°,53.76°,36.24°,-143.76°,1.88163
08:25,28.96°,53.04°,36.96°,-143.04°,1.80721
08:30,29.92°,52.31°,37.69°,-142.31°,1.73784
08:35,30.87°,51.56°,38.44°,-141.56°,1.67303
08:40,31.81°,50.77°,39.23°,-140.77°,1.61235
08:45,32.74°,49.97°,40.03°,-139.97°,1.55542
08:50,33.66°,49.13°,40.87°,-139.13°,1.50192
08:55,34.56°,48.28°,41.72°,-138.28°,1.45158
09:00,35.46°,47.39°,42.61°,-137.39°,1.40412
09:05,36.34°,46.47°,43.53°,-136.47°,1.35934
09:10,37.21°,45.52°,44.48°,-135.52°,1.31705
09:15,38.06°,44.54°,45.46°,-134.54°,1.27705
09:20,38.90°,43.53°,46.47°,-133.53°,1.23922
09:25,39.73°,42.49°,47.51°,-132.49°,1.20340
09:30,40.53°,41.41°,48.59°,-131.41°,1.16948
09:35,41.32°,40.30°,49.70°,-130.30°,1.13735
09:40,42.09°,39.15°,50.85°,-129.15°,1.10692
09:45,42.85°,37.97°,52.03°,-127.97°,1.07810
09:50,43.58°,36.75°,53.25°,-126.75°,1.05082
09:55,44.29°,35.49°,54.51°,-125.49°,1.02501
10:00,44.98°,34.19°,55.81°,-124.19°,1.00062
10:05,45.65°,32.85°,57.15°,-122.85°,0.97759
10:10,46.29°,31.47°,58.53°,-121.47°,0.95588
10:15,46.91°,30.06°,59.94°,-120.06°,0.93546
10:20,47.50°,28.60°,61.40°,-118.60°,0.91629
10:25,48.07°,27.10°,62.90°,-117.10°,0.89833
10:30,48.60°,25.56°,64.44°,-115.56°,0.88158
10:35,49.11°,23.99°,66.01°,-113.99°,0.86600
10:40,49.58°,22.38°,67.62°,-112.38°,0.85158
10:45,50.03°,20.73°,69.27°,-110.73°,0.83831
10:50,50.44°,19.04°,70.96°,-109.04°,0.82617
10:55,50.81°,17.32°,72.68°,-107.32°,0.81516
11:00,51.16°,15.57°,74.43°,-105.57°,0.80528
11:05,51.46°,13.79°,76.21°,-103.79°,0.79650
11:10,51.73°,11.99°,78.01°,-101.99°,0.78885
