Time,Solar Position,,,Shadow Projection,
,Altitude,Azimuth,Hor.Angle,Hor.Angle,Length
06:10,0.17°,65.81°,24.19°,-155.81°,336.58539
06:15,1.12°,65.49°,24.51°,-155.49°,51.03480
06:20,2.13°,65.16°,24.84°,-155.16°,26.95020
06:25,3.16°,64.81°,25.19°,-154.81°,18.13035
06:30,4.21°,64.46°,25.54°,-154.46°,13.60113
06:35,5.26°,64.10°,25.90°,-154.10°,10.85617
06:40,6.33°,63.73°,26.27°,-153.73°,9.02084
06:45,7.39°,63.34°,26.66°,-153.34°,7.71007
06:50,8.45°,62.95°,27.05°,-152.95°,6.72778
06:55,9.52°,62.54°,27.46°,-152.54°,5.96452
07:00,10.58°,62.12°,27.88°,-152.12°,5.35444
07:05,11.64°,61.69°,28.31°,-151.69°,4.85560
07:10,12.69°,61.25°,28.75°,-151.25°,4.44005
07:15,13.74°,60.79°,29.21°,-150.79°,4.08847
07:20,14.79°,60.32°,29.68°,-150.32°,3.78706
07:25,15.83°,59.84°,30.16°,-149.84°,3.52571
07:30,16.87°,59.34°,30.66°,-149.34°,3.29688
07:35,17.91°,58.82°,31.18°,-148.82°,3.09479
07:40,18.93°,58.29°,31.71°,-148.29°,2.91496
07:45,19.96°,57.75°,32.25°,-147.75°,2.75385
07:50,20.97°,57.19°,32.81°,-147.19°,2.60866
07:55,21.98°,56.61°,33.39°,-146.61°,2.47709
08:00,22.99°,56.01°,33.99°,-146.01°,2.35730
08:05,23.98°,55.40°,34.60°,-145.40°,2.24774
08:10,24.97°,54.76°,35.24°,-144.76°,2.14715
08:15,25.95°,54.11°,35.89°,-144.11°,2.05445
08:20,26.93°,53.43°,36.57°,-143.43°,1.96875
08:25,27.89°,52.74°,37.26°,-142.74°,1.88927
08:30,28.85°,52.02°,37.98°,-142.02°,1.81536
08:35,29.79°,51.28°,38.72°,-141.28°,1.74646
08:40,30.73°,50.51°,39.49°,-140.51°,1.68209
08:45,31.66°,49.72°,40.28°,-139.72°,1.62181
08:50,32.57°,48.91°,41.09°,-138.91°,1.56528
08:55,33.48°,48.07°,41.93°,-138.07°,1.51215
09:00,34.37°,47.20°,42.80°,-137.20°,1.46216
09:05,35.25°,46.31°,43.69°,-136.31°,1.41505
09:10,36.11°,45.38°,44.62°,-135.38°,1.37060
09:15,36.97°,44.43°,45.57°,-134.43°,1.32863
09:20,37.80°,43.44°,46.56°,-133.44°,1.28897
09:25,38.63°,42.43°,47.57°,-132.43°,1.25145
09:30,39.43°,41.38°,48.62°,-131.38°,1.21596
09:35,40.22°,40.30°,49.70°,-130.30°,1.18236
09:40,41.00°,39.18°,50.82°,-129.18°,1.15056
09:45,41.75°,38.03°,51.97°,-128.03°,1.12045
09:50,42.48°,36.84°,53.16°,-126.84°,1.09196
09:55,43.20°,35.62°,54.38°,-125.62°,1.06502
10:00,43.89°,34.36°,55.64°,-124.36°,1.03955
10:05,44.56°,33.06°,56.94°,-123.06°,1.01550
10:10,45.21°,31.72°,58.28°,-121.72°,0.99282
10:15,45.83°,30.35°,59.65°,-120.35°,0.97147
10:20,46.43°,28.94°,61.06°,-118.94°,0.95141
10:25,47.00°,27.49°,62.51°,-117.49°,0.93260
10:30,47.54°,26.00°,64.00°,-116.00°,0.91502
10:35,48.06°,24.48°,65.52°,-114.48°,0.89864
10:40,48.54°,22.91°,67.09°,-112.91°,0.88344
10:45,49.00°,21.32°,68.68°,-111.32°,0.86941
10:50,49.42°,19.69°,70.31°,-109.69°,0.85653
10:55,49.81°,18.02°,71.98°,-108.02°,0.84479
11:00,50.17°,16.33°,73.67°,-106.33°,0.83418
11:05,50.49°,14.60°,75.40°,-104.60°,0.82469
11:10,50.77°,12.85°,77.15°,-102.85°,0.81632
11:15,51.03°,11.08°,78.92°,-101.08°,0.80906
11:20,51.24°,9.28°,80.72°,-99.28°,0.80291
11:25,51.41°,7.47°,82.53°,-97.47°,0.79787
11:30,51.55°,5.64°,84.36°,-95.64°,0.79394
11:35,51.65°,3.80°,86.20°,-93.80°,0.79111
11:40,51.71°,1.96°,88.04°,-91.96°,0.78939
11:45,51.73°,0.11°,89.89°,-90.11°,0.78877
11:50,51.72°,-1.74°,91.74°,-88.26°,0.78926
11:55,51.66°,-3.59°,93.59°,-86.41°,0.79085
12:00,51.57°,-5.43°,95.43°,-84.57°,0.79355
12:05,51.43°,-7.26°,97.26°,-82.74°,0.79736
12:10,51.26°,-9.08°,99.08°,-80.92°,0.80227
12:15,51.05°,-10.87°,100.87°,-79.13°,0.80829
12:20,50.81°,-12.65°,102.65°,-77.35°,0.81542
12:25,50.52°,-14.40°,104.40°,-75.60°,0.82366
12:30,50.21°,-16.13°,106.13°,-73.87°,0.83302
12:35,49.85°,-17.83°,107.83°,-72.17°,0.84350
12:40,49.47°,-19.49°,109.49°,-70.51°,0.85511
12:45,49.05°,-21.13°,111.13°,-68.87°,0.86786
12:50,48.60°,-22.73°,112.73°,-67.27°,0.88176
12:55,48.11°,-24.30°,114.30°,-65.70°,0.89682
13:00,47.60°,-25.83°,115.83°,-64.17°,0.91306
13:05,47.06°,-27.32°,117.32°,-62.68°,0.93050
13:10,46.49°,-28.77°,118.77°,-61.23°,0.94916
13:15,45.90°,-30.19°,120.19°,-59.81°,0.96908
13:20,45.28°,-31.57°,121.57°,-58.43°,0.99028
13:25,44.64°,-32.91°,122.91°,-57.09°,1.01280
13:30,43.97°,-34.21°,124.21°,-55.79°,1.03669
13:35,43.28°,-35.47°,125.47°,-54.53°,1.06199
13:40,42.57°,-36.70°,126.70°,-53.30°,1.08876
13:45,41.84°,-37.89°,127.89°,-52.11°,1.11706
13:50,41.08°,-39.05°,129.05°,-50.95°,1.14698
13:55,40.31°,-40.17°,130.17°,-49.83°,1.17858
14:00,39.53°,-41.25°,131.25°,-48.75°,1.21196
14:05,38.72°,-42.31°,132.31°,-47.69°,1.24723
14:10,37.90°,-43.33°,133.33°,-46.67°,1.28451
14:15,37.07°,-44.32°,134.32°,-45.68°,1.32392
14:20,36.21°,-45.27°,135.27°,-44.73°,1.36561
14:25,35.35°,-46.20°,136.20°,-43.80°,1.40976
14:30,34.47°,-47.10°,137.10°,-42.90°,1.45655
14:35,33.58°,-47.97°,137.97°,-42.03°,1.50619
14:40,32.68°,-48.81°,138.81°,-41.19°,1.55894
14:45,31.76°,-49.63°,139.63°,-40.37°,1.61507
14:50,30.84°,-50.42°,140.42°,-39.58°,1.67489
14:55,29.90°,-51.19°,141.19°,-38.81°,1.73877
15:00,28.96°,-51.93°,141.93°,-38.07°,1.80712
15:05,28.00°,-52.65°,142.65°,-37.35°,1.88042
15:10,27.04°,-53.35°,143.35°,-36.65°,1.95922
15:15,26.07°,-54.03°,144.03°,-35.97°,2.04416
15:20,25.09°,-54.69°,144.69°,-35.31°,2.13601
15:25,24.10°,-55.32°,145.32°,-34.68°,2.23563
15:30,23.10°,-55.94°,145.94°,-34.06°,2.34409
15:35,22.10°,-56.54°,146.54°,-33.46°,2.46262
