Time,Solar Position,,,Shadow Projection,
,Altitude,Azimuth,Hor.Angle,Hor.Angle,Length
06:10,-0.04°,65.95°,24.05°,-155.95°,--
06:15,0.92°,65.63°,24.37°,-155.63°,62.20962
06:20,1.92°,65.30°,24.70°,-155.30°,29.89913
06:25,2.94°,64.96°,25.04°,-154.96°,19.44813
06:30,3.99°,64.61°,25.39°,-154.61°,14.33797
06:35,5.05°,64.25°,25.75°,-154.25°,11.32538
06:40,6.11°,63.88°,26.12°,-153.88°,9.34285
06:45,7.17°,63.50°,26.50°,-153.50°,7.94454
06:50,8.24°,63.11°,26.89°,-153.11°,6.90585
06:55,9.30°,62.70°,27.30°,-152.70°,6.10418
07:00,10.37°,62.29°,27.71°,-152.29°,5.46681
07:05,11.43°,61.86°,28.14°,-151.86°,4.94790
07:10,12.48°,61.42°,28.58°,-151.42°,4.51717
07:15,13.54°,60.97°,29.03°,-150.97°,4.15384
07:20,14.59°,60.50°,29.50°,-150.50°,3.84314
07:25,15.63°,60.02°,29.98°,-150.02°,3.57435
07:30,16.67°,59.52°,30.48°,-149.52°,3.33944
07:35,17.71°,59.01°,30.99°,-149.01°,3.13233
07:40,18.74°,58.48°,31.52°,-148.48°,2.94830
07:45,19.76°,57.94°,32.06°,-147.94°,2.78365
07:50,20.78°,57.38°,32.62°,-147.38°,2.63544
07:55,21.79°,56.81°,33.19°,-146.81°,2.50128
08:00,22.80°,56.22°,33.78°,-146.22°,2.37925
08:05,23.80°,55.60°,34.40°,-145.60°,2.26773
08:10,24.79°,54.97°,35.03°,-144.97°,2.16543
08:15,25.77°,54.32°,35.68°,-144.32°,2.07121
08:20,26.75°,53.65°,36.35°,-143.65°,1.98416
08:25,27.72°,52.96°,37.04°,-142.96°,1.90348
08:30,28.67°,52.25°,37.75°,-142.25°,1.82850
08:35,29.62°,51.51°,38.49°,-141.51°,1.75863
08:40,30.56°,50.76°,39.24°,-140.76°,1.69337
08:45,31.49°,49.97°,40.03°,-139.97°,1.63230
08:50,32.41°,49.16°,40.84°,-139.16°,1.57503
08:55,33.32°,48.33°,41.67°,-138.33°,1.52123
09:00,34.22°,47.47°,42.53°,-137.47°,1.47062
09:05,35.10°,46.58°,43.42°,-136.58°,1.42294
09:10,35.97°,45.66°,44.34°,-135.66°,1.37797
09:15,36.83°,44.71°,45.29°,-134.71°,1.33551
09:20,37.67°,43.73°,46.27°,-133.73°,1.29538
09:25,38.49°,42.73°,47.27°,-132.73°,1.25743
09:30,39.31°,41.68°,48.32°,-131.68°,1.22152
09:35,40.10°,40.61°,49.39°,-130.61°,1.18754
09:40,40.88°,39.50°,50.50°,-129.50°,1.15537
09:45,41.64°,38.35°,51.65°,-128.35°,1.12491
09:50,42.38°,37.17°,52.83°,-127.17°,1.09609
09:55,43.09°,35.96°,54.04°,-125.96°,1.06882
10:00,43.79°,34.71°,55.29°,-124.71°,1.04304
10:05,44.47°,33.41°,56.59°,-123.41°,1.01869
10:10,45.12°,32.09°,57.91°,-122.09°,0.99572
10:15,45.75°,30.72°,59.28°,-120.72°,0.97408
10:20,46.36°,29.31°,60.69°,-119.31°,0.95374
10:25,46.93°,27.87°,62.13°,-117.87°,0.93466
10:30,47.49°,26.39°,63.61°,-116.39°,0.91681
10:35,48.01°,24.87°,65.13°,-114.87°,0.90017
10:40,48.50°,23.31°,66.69°,-113.31°,0.88471
10:45,48.96°,21.72°,68.28°,-111.72°,0.87042
10:50,49.39°,20.10°,69.90°,-110.10°,0.85728
10:55,49.79°,18.44°,71.56°,-108.44°,0.84528
11:00,50.16°,16.75°,73.25°,-106.75°,0.83442
11:05,50.49°,15.03°,74.97°,-105.03°,0.82467
11:10,50.78°,13.28°,76.72°,-103.28°,0.81605
11:15,51.04°,11.51°,78.49°,-101.51°,0.80854
11:20,51.27°,9.71°,80.29°,-99.71°,0.80214
11:25,51.45°,7.90°,82.10°,-97.90°,0.79686
11:30,51.60°,6.07°,83.93°,-96.07°,0.79267
11:35,51.71°,4.23°,85.77°,-94.23°,0.78960
11:40,51.78°,2.38°,87.62°,-92.38°,0.78763
11:45,51.81°,0.53°,89.47°,-90.53°,0.78676
11:50,51.80°,-1.33°,91.33°,-88.67°,0.78700
11:55,51.75°,-3.18°,93.18°,-86.82°,0.78834
12:00,51.66°,-5.03°,95.03°,-84.97°,0.79079
12:05,51.54°,-6.86°,96.86°,-83.14°,0.79435
12:10,51.37°,-8.69°,98.69°,-81.31°,0.79901
12:15,51.17°,-10.49°,100.49°,-79.51°,0.80478
12:20,50.94°,-12.28°,102.28°,-77.72°,0.81166
12:25,50.66°,-14.04°,104.04°,-75.96°,0.81965
12:30,50.35°,-15.78°,105.78°,-74.22°,0.82876
12:35,50.00°,-17.48°,107.48°,-72.52°,0.83899
12:40,49.62°,-19.16°,109.16°,-70.84°,0.85034
12:45,49.21°,-20.81°,110.81°,-69.19°,0.86283
12:50,48.77°,-22.42°,112.42°,-67.58°,0.87647
12:55,48.29°,-23.99°,113.99°,-66.01°,0.89126
13:00,47.78°,-25.53°,115.53°,-64.47°,0.90723
13:05,47.25°,-27.04°,117.04°,-62.96°,0.92440
13:10,46.69°,-28.50°,118.50°,-61.50°,0.94278
13:15,46.10°,-29.93°,119.93°,-60.07°,0.96240
13:20,45.48°,-31.32°,121.32°,-58.68°,0.98330
13:25,44.84°,-32.67°,122.67°,-57.33°,1.00551
13:30,44.18°,-33.98°,123.98°,-56.02°,1.02907
13:35,43.49°,-35.25°,125.25°,-54.75°,1.05403
13:40,42.79°,-36.49°,126.49°,-53.51°,1.08045
13:45,42.06°,-37.69°,127.69°,-52.31°,1.10839
13:50,41.31°,-38.86°,128.86°,-51.14°,1.13791
