Time,Solar Position,,,Shadow Projection,
,Altitude,Azimuth,Hor.Angle,Hor.Angle,Length
06:05,-0.41°,66.40°,23.60°,-156.40°,--
06:10,0.74°,66.08°,23.92°,-156.08°,77.88500
06:15,1.72°,65.75°,24.25°,-155.75°,33.21148
06:20,2.75°,65.42°,24.58°,-155.42°,20.81218
06:25,3.80°,65.07°,24.93°,-155.07°,15.06455
06:30,4.86°,64.71°,25.29°,-154.71°,11.77072
06:35,5.92°,64.34°,25.66°,-154.34°,9.64046
06:40,6.99°,63.97°,26.03°,-153.97°,8.15564
06:45,8.06°,63.58°,26.42°,-153.58°,7.06229
06:50,9.13°,63.17°,26.83°,-153.17°,6.22402
06:55,10.19°,62.76°,27.24°,-152.76°,5.56100
07:00,11.26°,62.34°,27.66°,-152.34°,5.02347
07:05,12.32°,61.90°,28.10°,-151.90°,4.57883
07:10,13.38°,61.45°,28.55°,-151.45°,4.20483
07:15,14.43°,60.99°,29.01°,-150.99°,3.88579
07:20,15.48°,60.51°,29.49°,-150.51°,3.61035
07:25,16.53°,60.02°,29.98°,-150.02°,3.37007
07:30,17.57°,59.51°,30.49°,-149.51°,3.15856
07:35,18.60°,58.99°,31.01°,-148.99°,2.97088
07:40,19.63°,58.45°,31.55°,-148.45°,2.80317
07:45,20.66°,57.90°,32.10°,-147.90°,2.65236
07:50,21.68°,57.33°,32.67°,-147.33°,2.51598
07:55,22.69°,56.74°,33.26°,-146.74°,2.39203
08:00,23.69°,56.14°,33.86°,-146.14°,2.27885
08:05,24.69°,55.51°,34.49°,-145.51°,2.17508
08:10,25.68°,54.87°,35.13°,-144.87°,2.07959
08:15,26.66°,54.20°,35.80°,-144.20°,1.99139
08:20,27.64°,53.52°,36.48°,-143.52°,1.90970
08:25,28.60°,52.81°,37.19°,-142.81°,1.83380
08:30,29.56°,52.08°,37.92°,-142.08°,1.76310
08:35,30.51°,51.33°,38.67°,-141.33°,1.69709
08:40,31.45°,50.55°,39.45°,-140.55°,1.63533
