Time,Solar Position,,,Shadow Projection,
,Altitude,Azimuth,Hor.Angle,Hor.Angle,Length
06:00,-1.04°,67.54°,22.46°,-157.54°,--
06:05,0.33°,67.23°,22.77°,-157.23°,172.81929
06:10,1.31°,66.90°,23.10°,-156.90°,43.87610
06:15,2.33°,66.57°,23.43°,-156.57°,24.61087
06:20,3.38°,66.23°,23.77°,-156.23°,16.95633
06:25,4.44°,65.88°,24.12°,-155.88°,12.88421
06:30,5.51°,65.52°,24.48°,-155.52°,10.36521
06:35,6.59°,65.14°,24.86°,-155.14°,8.65949
06:40,7.67°,64.76°,25.24°,-154.76°,7.42983
06:45,8.74°,64.37°,25.63°,-154.37°,6.50190
06:50,9.82°,63.96°,26.04°,-153.96°,5.77696
06:55,10.90°,63.54°,26.46°,-153.54°,5.19500
07:00,11.97°,63.11°,26.89°,-153.11°,4.71746
07:05,13.04°,62.67°,27.33°,-152.67°,4.31847
07:10,14.10°,62.22°,27.78°,-152.22°,3.98003
07:15,15.17°,61.75°,28.25°,-151.75°,3.68924
07:20,16.22°,61.27°,28.73°,-151.27°,3.43662
07:25,17.28°,60.77°,29.23°,-150.77°,3.21504
07:30,18.33°,60.26°,29.74°,-150.26°,3.01905
07:35,19.37°,59.74°,30.26°,-149.74°,2.84439
07:40,20.41°,59.19°,30.81°,-149.19°,2.68771
07:45,21.44°,58.64°,31.36°,-148.64°,2.54634
07:50,22.47°,58.06°,31.94°,-148.06°,2.41809
07:55,23.49°,57.47°,32.53°,-147.47°,2.30119
08:00,24.50°,56.86°,33.14°,-146.86°,2.19417
08:05,25.51°,56.23°,33.77°,-146.23°,2.09581
08:10,26.51°,55.58°,34.42°,-145.58°,2.00508
08:15,27.50°,54.91°,35.09°,-144.91°,1.92112
08:20,28.48°,54.21°,35.79°,-144.21°,1.84319
08:25,29.46°,53.50°,36.50°,-143.50°,1.77066
08:30,30.42°,52.76°,37.24°,-142.76°,1.70298
08:35,31.38°,52.00°,38.00°,-142.00°,1.63969
08:40,32.32°,51.22°,38.78°,-141.22°,1.58038
08:45,33.26°,50.40°,39.60°,-140.40°,1.52470
08:50,34.18°,49.57°,40.43°,-139.57°,1.47233
08:55,35.10°,48.70°,41.30°,-138.70°,1.42301
09:00,36.00°,47.80°,42.20°,-137.80°,1.37649
09:05,36.89°,46.88°,43.12°,-136.88°,1.33256
09:10,37.76°,45.93°,44.07°,-135.93°,1.29104
09:15,38.62°,44.94°,45.06°,-134.94°,1.25176
09:20,39.47°,43.92°,46.08°,-133.92°,1.21458
09:25,40.30°,42.87°,47.13°,-132.87°,1.17936
09:30,41.11°,41.78°,48.22°,-131.78°,1.14599
09:35,41.90°,40.65°,49.35°,-130.65°,1.11436
09:40,42.68°,39.49°,50.51°,-129.49°,1.08439
09:45,43.44°,38.29°,51.71°,-128.29°,1.05600
09:50,44.18°,37.06°,52.94°,-127.06°,1.02912
09:55,44.89°,35.78°,54.22°,-125.78°,1.00368
10:00,45.59°,34.46°,55.54°,-124.46°,0.97963
10:05,46.26°,33.11°,56.89°,-123.11°,0.95692
10:10,46.91°,31.71°,58.29°,-121.71°,0.93551
10:15,47.53°,30.27°,59.73°,-120.27°,0.91536
10:20,48.13°,28.79°,61.21°,-118.79°,0.89644
10:25,48.69°,27.27°,62.73°,-117.27°,0.87873
10:30,49.23°,25.71°,64.29°,-115.71°,0.86220
10:35,49.74°,24.11°,65.89°,-114.11°,0.84684
10:40,50.22°,22.46°,67.54°,-112.46°,0.83263
10:45,50.66°,20.78°,69.22°,-110.78°,0.81956
10:50,51.07°,19.07°,70.93°,-109.07°,0.80762
10:55,51.45°,17.32°,72.68°,-107.32°,0.79681
11:00,51.79°,15.53°,74.47°,-105.53°,0.78711
11:05,52.10°,13.72°,76.28°,-103.72°,0.77852
11:10,52.37°,11.88°,78.12°,-101.88°,0.77104
11:15,52.60°,10.02°,79.98°,-100.02°,0.76468
11:20,52.79°,8.13°,81.87°,-98.13°,0.75942
11:25,52.94°,6.23°,83.77°,-96.23°,0.75528
11:30,53.05°,4.31°,85.69°,-94.31°,0.75224
11:35,53.12°,2.39°,87.61°,-92.39°,0.75031
11:40,53.15°,0.46°,89.54°,-90.46°,0.74949
11:45,53.14°,-1.47°,91.47°,-88.53°,0.74979
11:50,53.09°,-3.40°,93.40°,-86.60°,0.75119
11:55,52.99°,-5.32°,95.32°,-84.68°,0.75370
12:00,52.86°,-7.23°,97.23°,-82.77°,0.75732
12:05,52.69°,-9.13°,99.13°,-80.87°,0.76205
12:10,52.48°,-11.00°,101.00°,-79.00°,0.76789
