Time,Solar Position,,,Shadow Projection,
,Altitude,Azimuth,Hor.Angle,Hor.Angle,Length
05:25,-1.05°,111.92°,-21.92°,158.08°,--
05:30,0.33°,111.59°,-21.59°,158.41°,174.48342
05:35,1.31°,111.27°,-21.27°,158.73°,43.62867
05:40,2.35°,110.97°,-20.97°,159.03°,24.36289
05:45,3.42°,110.67°,-20.67°,159.33°,16.73081
05:50,4.51°,110.37°,-20.37°,159.63°,12.67637
05:55,5.62°,110.09°,-20.09°,159.91°,10.17019
06:00,6.73°,109.81°,-19.81°,160.19°,8.47424
06:05,7.85°,109.54°,-19.54°,160.46°,7.25193
06:10,8.98°,109.28°,-19.28°,160.72°,6.32961
06:15,10.11°,109.03°,-19.03°,160.97°,5.60903
06:20,11.24°,108.78°,-18.78°,161.22°,5.03045
06:25,12.38°,108.54°,-18.54°,161.46°,4.55553
06:30,13.52°,108.31°,-18.31°,161.69°,4.15855
06:35,14.66°,108.08°,-18.08°,161.92°,3.82161
06:40,15.81°,107.86°,-17.86°,162.14°,3.53189
06:45,16.96°,107.65°,-17.65°,162.35°,3.27997
06:50,18.10°,107.45°,-17.45°,162.55°,3.05877
06:55,19.25°,107.25°,-17.25°,162.75°,2.86287
07:00,20.41°,107.05°,-17.05°,162.95°,2.68804
07:05,21.56°,106.87°,-16.87°,163.13°,2.53095
07:10,22.71°,106.69°,-16.69°,163.31°,2.38894
07:15,23.87°,106.52°,-16.52°,163.48°,2.25984
07:20,25.03°,106.35°,-16.35°,163.65°,2.14188
07:25,26.19°,106.20°,-16.20°,163.80°,2.03361
07:30,27.34°,106.04°,-16.04°,163.96°,1.93380
07:35,28.50°,105.90°,-15.90°,164.10°,1.84143
07:40,29.67°,105.76°,-15.76°,164.24°,1.75564
07:45,30.83°,105.63°,-15.63°,164.37°,1.67569
07:50,31.99°,105.51°,-15.51°,164.49°,1.60094
07:55,33.15°,105.40°,-15.40°,164.60°,1.53086
08:00,34.32°,105.29°,-15.29°,164.71°,1.46496
08:05,35.48°,105.19°,-15.19°,164.81°,1.40284
08:10,36.65°,105.10°,-15.10°,164.90°,1.34414
08:15,37.81°,105.02°,-15.02°,164.98°,1.28854
08:20,38.98°,104.95°,-14.95°,165.05°,1.23576
08:25,40.15°,104.88°,-14.88°,165.12°,1.18555
08:30,41.31°,104.83°,-14.83°,165.17°,1.13770
08:35,42.48°,104.79°,-14.79°,165.21°,1.09200
08:40,43.65°,104.75°,-14.75°,165.25°,1.04829
08:45,44.82°,104.73°,-14.73°,165.27°,1.00640
08:50,45.99°,104.72°,-14.72°,165.28°,0.96618
08:55,47.15°,104.73°,-14.73°,165.27°,0.92753
09:00,48.32°,104.75°,-14.75°,165.25°,0.89030
09:05,49.49°,104.78°,-14.78°,165.22°,0.85441
09:10,50.66°,104.83°,-14.83°,165.17°,0.81975
09:15,51.82°,104.89°,-14.89°,165.11°,0.78624
09:20,52.99°,104.98°,-14.98°,165.02°,0.75380
09:25,54.16°,105.08°,-15.08°,164.92°,0.72235
09:30,55.32°,105.21°,-15.21°,164.79°,0.69183
09:35,56.49°,105.36°,-15.36°,164.64°,0.66217
09:40,57.65°,105.53°,-15.53°,164.47°,0.63333
09:45,58.82°,105.74°,-15.74°,164.26°,0.60524
09:50,59.98°,105.98°,-15.98°,164.02°,0.57787
09:55,61.14°,106.25°,-16.25°,163.75°,0.55116
10:00,62.30°,106.56°,-16.56°,163.44°,0.52508
10:05,63.45°,106.92°,-16.92°,163.08°,0.49959
10:10,64.61°,107.33°,-17.33°,162.67°,0.47467
10:15,65.76°,107.80°,-17.80°,162.20°,0.45027
10:20,66.91°,108.34°,-18.34°,161.66°,0.42637
10:25,68.05°,108.95°,-18.95°,161.05°,0.40296
10:30,69.19°,109.65°,-19.65°,160.35°,0.38001
10:35,70.33°,110.45°,-20.45°,159.55°,0.35751
10:40,71.46°,111.37°,-21.37°,158.63°,0.33545
10:45,72.58°,112.44°,-22.44°,157.56°,0.31383
10:50,73.69°,113.68°,-23.68°,156.32°,0.29265
10:55,74.79°,115.13°,-25.13°,154.87°,0.27192
11:00,75.87°,116.83°,-26.83°,153.17°,0.25166
11:05,76.94°,118.85°,-28.85°,151.15°,0.23193
11:10,77.99°,121.25°,-31.25°,148.75°,0.21277
11:15,79.01°,124.13°,-34.13°,145.87°,0.19428
11:20,79.98°,127.63°,-37.63°,142.37°,0.17660
11:25,80.91°,131.91°,-41.91°,138.09°,0.15992
11:30,81.78°,137.15°,-47.15°,132.85°,0.14453
11:35,82.55°,143.60°,-53.60°,126.40°,0.13080
11:40,83.20°,151.43°,-61.43°,118.57°,0.11927
11:45,83.69°,160.73°,-70.73°,109.27°,0.11058
11:50,83.98°,171.28°,-81.28°,98.72°,0.10540
11:55,84.05°,-177.51°,-92.49°,87.51°,0.10424
12:00,83.88°,-166.50°,-103.50°,76.50°,0.10722
12:05,83.49°,-156.45°,-113.55°,66.45°,0.11403
12:10,82.93°,-147.79°,-122.21°,57.79°,0.12406
12:15,82.22°,-140.59°,-129.41°,50.59°,0.13663
12:20,81.40°,-134.70°,-135.30°,44.70°,0.15115
12:25,80.51°,-129.91°,-140.09°,39.91°,0.16715
12:30,79.56°,-126.00°,-144.00°,36.00°,0.18430
12:35,78.56°,-122.79°,-147.21°,32.79°,0.20236
12:40,77.53°,-120.13°,-149.87°,30.13°,0.22115
12:45,76.47°,-117.91°,-152.09°,27.91°,0.24057
12:50,75.40°,-116.05°,-153.95°,26.05°,0.26055
12:55,74.30°,-114.46°,-155.54°,24.46°,0.28102
13:00,73.20°,-113.11°,-156.89°,23.11°,0.30195
13:05,72.08°,-111.95°,-158.05°,21.95°,0.32333
13:10,70.96°,-110.95°,-159.05°,20.95°,0.34514
13:15,69.83°,-110.08°,-159.92°,20.08°,0.36740
13:20,68.69°,-109.33°,-160.67°,19.33°,0.39009
13:25,67.55°,-108.67°,-161.33°,18.67°,0.41324
13:30,66.40°,-108.09°,-161.91°,18.09°,0.43687
13:35,65.25°,-107.59°,-162.41°,17.59°,0.46098
13:40,64.10°,-107.15°,-162.85°,17.15°,0.48561
13:45,62.94°,-106.76°,-163.24°,16.76°,0.51078
13:50,61.79°,-106.42°,-163.58°,16.42°,0.53652
13:55,60.63°,-106.12°,-163.88°,16.12°,0.56287
14:00,59.46°,-105.87°,-164.13°,15.87°,0.58987
14:05,58.30°,-105.64°,-164.36°,15.64°,0.61756
14:10,57.14°,-105.45°,-164.55°,15.45°,0.64597
14:15,55.97°,-105.29°,-164.71°,15.29°,0.67517
14:20,54.81°,-105.15°,-164.85°,15.15°,0.70520
14:25,53.64°,-105.03°,-164.97°,15.03°,0.73612
14:30,52.48°,-104.94°,-165.06°,14.94°,0.76800
14:35,51.31°,-104.86°,-165.14°,14.86°,0.80090
14:40,50.14°,-104.80°,-165.20°,14.80°,0.83491
14:45,48.97°,-104.76°,-165.24°,14.76°,0.87010
14:50,47.81°,-104.74°,-165.26°,14.74°,0.90657
14:55,46.64°,-104.72°,-165.28°,14.72°,0.94442
15:00,45.47°,-104.73°,-165.27°,14.73°,0.98375
15:05,44.30°,-104.74°,-165.26°,14.74°,1.02468
15:10,43.13°,-104.77°,-165.23°,14.77°,1.06736
15:15,41.97°,-104.80°,-165.20°,14.80°,1.11193
15:20,40.80°,-104.85°,-165.15°,14.85°,1.15856
15:25,39.63°,-104.91°,-165.09°,14.91°,1.20742
15:30,38.47°,-104.98°,-165.02°,14.98°,1.25874
15:35,37.30°,-105.05°,-164.95°,15.05°,1.31273
15:40,36.13°,-105.14°,-164.86°,15.14°,1.36967
15:45,34.97°,-105.23°,-164.77°,15.23°,1.42983
15:50,33.80°,-105.34°,-164.66°,15.34°,1.49357
15:55,32.64°,-105.45°,-164.55°,15.45°,1.56127
16:00,31.48°,-105.56°,-164.44°,15.56°,1.63335
16:05,30.31°,-105.69°,-164.31°,15.69°,1.71032
16:10,29.15°,-105.82°,-164.18°,15.82°,1.79277
16:15,27.99°,-105.96°,-164.04°,15.96°,1.88136
16:20,26.83°,-106.11°,-163.89°,16.11°,1.97690
16:25,25.67°,-106.26°,-163.74°,16.26°,2.08031
16:30,24.52°,-106.43°,-163.57°,16.43°,2.19270
16:35,23.36°,-106.59°,-163.41°,16.59°,2.31538
16:40,22.20°,-106.77°,-163.23°,16.77°,2.44995
16:45,21.05°,-106.95°,-163.05°,16.95°,2.59832
16:50,19.90°,-107.14°,-162.86°,17.14°,2.76288
16:55,18.75°,-107.33°,-162.67°,17.33°,2.94656
17:00,17.60°,-107.54°,-162.46°,17.54°,3.15305
17:05,16.45°,-107.74°,-162.26°,17.74°,3.38707
17:10,15.30°,-107.96°,-162.04°,17.96°,3.65469
17:15,14.16°,-108.18°,-161.82°,18.18°,3.96393
