Time,Solar Position,,,Shadow Projection,
,Altitude,Azimuth,Hor.Angle,Hor.Angle,Length
06:00,-0.25°,68.73°,21.27°,-158.73°,--
06:05,0.84°,68.41°,21.59°,-158.41°,68.48102
06:10,1.85°,68.08°,21.92°,-158.08°,30.98633
06:15,2.90°,67.74°,22.26°,-157.74°,19.76332
06:20,3.96°,67.40°,22.60°,-157.40°,14.42777
06:25,5.04°,67.04°,22.96°,-157.04°,11.32892
06:30,6.13°,66.68°,23.32°,-156.68°,9.30844
06:35,7.22°,66.30°,23.70°,-156.30°,7.89229
06:40,8.31°,65.92°,24.08°,-155.92°,6.84510
06:45,9.40°,65.52°,24.48°,-155.52°,6.03960
06:50,10.49°,65.11°,24.89°,-155.11°,5.40083
06:55,11.58°,64.69°,25.31°,-154.69°,4.88185
07:00,12.66°,64.26°,25.74°,-154.26°,4.45176
07:05,13.74°,63.82°,26.18°,-153.82°,4.08943
07:10,14.82°,63.36°,26.64°,-153.36°,3.77992
07:15,15.89°,62.89°,27.11°,-152.89°,3.51236
07:20,16.96°,62.41°,27.59°,-152.41°,3.27869
07:25,18.03°,61.91°,28.09°,-151.91°,3.07277
07:30,19.09°,61.40°,28.60°,-151.40°,2.88987
07:35,20.14°,60.87°,29.13°,-150.87°,2.72627
07:40,21.19°,60.33°,29.67°,-150.33°,2.57903
07:45,22.24°,59.77°,30.23°,-149.77°,2.44575
07:50,23.28°,59.19°,30.81°,-149.19°,2.32451
07:55,24.31°,58.60°,31.40°,-148.60°,2.21372
08:00,25.34°,57.98°,32.02°,-147.98°,2.11204
08:05,26.36°,57.35°,32.65°,-147.35°,2.01839
08:10,27.37°,56.70°,33.30°,-146.70°,1.93183
08:15,28.37°,56.02°,33.98°,-146.02°,1.85156
08:20,29.37°,55.33°,34.67°,-145.33°,1.77693
08:25,30.36°,54.61°,35.39°,-144.61°,1.70734
08:30,31.34°,53.87°,36.13°,-143.87°,1.64230
08:35,32.31°,53.10°,36.90°,-143.10°,1.58139
08:40,33.27°,52.31°,37.69°,-142.31°,1.52422
08:45,34.22°,51.49°,38.51°,-141.49°,1.47047
08:50,35.16°,50.65°,39.35°,-140.65°,1.41985
08:55,36.08°,49.77°,40.23°,-139.77°,1.37211
09:00,37.00°,48.87°,41.13°,-138.87°,1.32703
09:05,37.90°,47.94°,42.06°,-137.94°,1.28440
09:10,38.79°,46.97°,43.03°,-136.97°,1.24406
09:15,39.67°,45.97°,44.03°,-135.97°,1.20586
09:20,40.53°,44.94°,45.06°,-134.94°,1.16965
09:25,41.37°,43.87°,46.13°,-133.87°,1.13532
09:30,42.20°,42.76°,47.24°,-132.76°,1.10276
09:35,43.01°,41.62°,48.38°,-131.62°,1.07187
09:40,43.81°,40.44°,49.56°,-130.44°,1.04257
09:45,44.58°,39.22°,50.78°,-129.22°,1.01478
09:50,45.33°,37.95°,52.05°,-127.95°,0.98845
09:55,46.06°,36.65°,53.35°,-126.65°,0.96351
10:00,46.77°,35.30°,54.70°,-125.30°,0.93991
10:05,47.46°,33.91°,56.09°,-123.91°,0.91761
10:10,48.12°,32.48°,57.52°,-122.48°,0.89658
10:15,48.76°,31.00°,59.00°,-121.00°,0.87677
10:20,49.36°,29.48°,60.52°,-119.48°,0.85817
10:25,49.94°,27.91°,62.09°,-117.91°,0.84074
10:30,50.50°,26.30°,63.70°,-116.30°,0.82448
10:35,51.01°,24.64°,65.36°,-114.64°,0.80937
10:40,51.50°,22.94°,67.06°,-112.94°,0.79539
10:45,51.96°,21.20°,68.80°,-111.20°,0.78253
10:50,52.38°,19.43°,70.57°,-109.43°,0.77080
10:55,52.76°,17.61°,72.39°,-107.61°,0.76018
11:00,53.11°,15.76°,74.24°,-105.76°,0.75067
11:05,53.41°,13.87°,76.13°,-103.87°,0.74228
11:10,53.68°,11.96°,78.04°,-101.96°,0.73499
11:15,53.91°,10.02°,79.98°,-100.02°,0.72882
11:20,54.10°,8.06°,81.94°,-98.06°,0.72376
11:25,54.25°,6.08°,83.92°,-96.08°,0.71982
11:30,54.36°,4.08°,85.92°,-94.08°,0.71699
11:35,54.42°,2.08°,87.92°,-92.08°,0.71528
11:40,54.45°,0.07°,89.93°,-90.07°,0.71468
11:45,54.43°,-1.94°,91.94°,-88.06°,0.71520
11:50,54.37°,-3.95°,93.95°,-86.05°,0.71684
11:55,54.26°,-5.94°,95.94°,-84.06°,0.71960
12:00,54.12°,-7.92°,97.92°,-82.08°,0.72347
12:05,53.93°,-9.89°,99.89°,-80.11°,0.72845
12:10,53.70°,-11.83°,101.83°,-78.17°,0.73455
12:15,53.43°,-13.75°,103.75°,-76.25°,0.74176
12:20,53.13°,-15.63°,105.63°,-74.37°,0.75008
12:25,52.78°,-17.49°,107.49°,-72.51°,0.75951
12:30,52.40°,-19.31°,109.31°,-70.69°,0.77006
12:35,51.98°,-21.09°,111.09°,-68.91°,0.78172
12:40,51.53°,-22.83°,112.83°,-67.17°,0.79449
12:45,51.05°,-24.53°,114.53°,-65.47°,0.80840
12:50,50.53°,-26.19°,116.19°,-63.81°,0.82344
12:55,49.98°,-27.80°,117.80°,-62.20°,0.83962
13:00,49.40°,-29.37°,119.37°,-60.63°,0.85697
13:05,48.80°,-30.90°,120.90°,-59.10°,0.87549
13:10,48.16°,-32.38°,122.38°,-57.62°,0.89522
13:15,47.51°,-33.82°,123.82°,-56.18°,0.91617
13:20,46.82°,-35.21°,125.21°,-54.79°,0.93838
13:25,46.11°,-36.56°,126.56°,-53.44°,0.96189
13:30,45.38°,-37.87°,127.87°,-52.13°,0.98674
13:35,44.63°,-39.13°,129.13°,-50.87°,1.01298
13:40,43.86°,-40.36°,130.36°,-49.64°,1.04067
13:45,43.07°,-41.54°,131.54°,-48.46°,1.06986
13:50,42.26°,-42.69°,132.69°,-47.31°,1.10064
13:55,41.43°,-43.80°,133.80°,-46.20°,1.13309
14:00,40.59°,-44.87°,134.87°,-45.13°,1.16730
14:05,39.73°,-45.90°,135.90°,-44.10°,1.20338
14:10,38.85°,-46.90°,136.90°,-43.10°,1.24145
14:15,37.96°,-47.87°,137.87°,-42.13°,1.28164
14:20,37.06°,-48.81°,138.81°,-41.19°,1.32411
14:25,36.15°,-49.71°,139.71°,-40.29°,1.36902
14:30,35.22°,-50.59°,140.59°,-39.41°,1.41658
14:35,34.28°,-51.44°,141.44°,-38.56°,1.46700
14:40,33.33°,-52.26°,142.26°,-37.74°,1.52053
14:45,32.37°,-53.05°,143.05°,-36.95°,1.57746
14:50,31.40°,-53.82°,143.82°,-36.18°,1.63811
14:55,30.42°,-54.56°,144.56°,-35.44°,1.70286
15:00,29.44°,-55.28°,145.28°,-34.72°,1.77213
15:05,28.44°,-55.98°,145.98°,-34.02°,1.84641
15:10,27.44°,-56.65°,146.65°,-33.35°,1.92628
15:15,26.42°,-57.31°,147.31°,-32.69°,2.01240
15:20,25.40°,-57.94°,147.94°,-32.06°,2.10556
15:25,24.38°,-58.56°,148.56°,-31.44°,2.20666
15:30,23.35°,-59.15°,149.15°,-30.85°,2.31681
15:35,22.31°,-59.73°,149.73°,-30.27°,2.43731
15:40,21.26°,-60.29°,150.29°,-29.71°,2.56972
15:45,20.21°,-60.84°,150.84°,-29.16°,2.71596
15:50,19.16°,-61.36°,151.36°,-28.64°,2.87838
15:55,18.10°,-61.88°,151.88°,-28.12°,3.05989
16:00,17.03°,-62.38°,152.38°,-27.62°,3.26414
16:05,15.96°,-62.86°,152.86°,-27.14°,3.49579
16:10,14.89°,-63.33°,153.33°,-26.67°,3.76086
16:15,13.81°,-63.79°,153.79°,-26.21°,4.06727
16:20,12.73°,-64.23°,154.23°,-25.77°,4.42566
16:25,11.65°,-64.66°,154.66°,-25.34°,4.85066
16:30,10.56°,-65.08°,155.08°,-24.92°,5.36288
16:35,9.47°,-65.49°,155.49°,-24.51°,5.99241
16:40,8.38°,-65.89°,155.89°,-24.11°,6.78486
16:45,7.29°,-66.28°,156.28°,-23.72°,7.81273
16:50,6.20°,-66.65°,156.65°,-23.35°,9.19860
16:55,5.12°,-67.02°,157.02°,-22.98°,11.16786
17:00,4.04°,-67.38°,157.38°,-22.62°,14.17051
17:05,2.97°,-67.72°,157.72°,-22.28°,19.29096
17:10,1.92°,-68.06°,158.06°,-21.94°,29.86985
17:15,0.90°,-68.39°,158.39°,-21.61°,63.47646
